Sample 1 - Real_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 1 - Imag_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 2 - Real_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 2 - Imag_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 3 - Real_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 3 - Imag_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 4 - Real_Frequency [Hz]	T12 Transfer Matrix Coefficient	Sample 4 - Imag_Frequency [Hz]	T12 Transfer Matrix Coefficient	
1,050000E+3	1,065541E+2	1,050000E+3	-9,832046E+1	1,050000E+3	6,858332E+1	1,050000E+3	-1,219173E+2	1,050000E+3	4,241506E+1	1,050000E+3	-6,493757E+1	1,050000E+3	1,427068E+2	1,050000E+3	-3,651629E+2
1,051562E+3	1,082904E+2	1,051562E+3	-9,473540E+1	1,051562E+3	6,936169E+1	1,051562E+3	-1,181561E+2	1,051562E+3	4,310339E+1	1,051562E+3	-6,064819E+1	1,051562E+3	1,473290E+2	1,051562E+3	-3,579443E+2
1,053125E+3	1,099775E+2	1,053125E+3	-9,060637E+1	1,053125E+3	7,000529E+1	1,053125E+3	-1,137368E+2	1,053125E+3	4,375134E+1	1,053125E+3	-5,578793E+1	1,053125E+3	1,491194E+2	1,053125E+3	-3,499255E+2
1,054687E+3	1,104784E+2	1,054687E+3	-1,003876E+2	1,054687E+3	7,061339E+1	1,054687E+3	-1,089711E+2	1,054687E+3	4,439952E+1	1,054687E+3	-5,119689E+1	1,054687E+3	1,518283E+2	1,054687E+3	-2,851698E+2
1,056250E+3	1,112579E+2	1,056250E+3	-1,114121E+2	1,056250E+3	7,106212E+1	1,056250E+3	-1,035256E+2	1,056250E+3	4,500729E+1	1,056250E+3	-4,607421E+1	1,056250E+3	1,062114E+2	1,056250E+3	-2,211337E+2
1,057812E+3	1,131367E+2	1,057812E+3	-1,089240E+2	1,057812E+3	7,168871E+1	1,057812E+3	-9,895541E+1	1,057812E+3	4,530969E+1	1,057812E+3	-4,162068E+1	1,057812E+3	1,053182E+2	1,057812E+3	-2,187757E+2
1,059375E+3	1,149895E+2	1,059375E+3	-1,059923E+2	1,059375E+3	7,219110E+1	1,059375E+3	-9,380069E+1	1,059375E+3	4,554943E+1	1,059375E+3	-3,670732E+1	1,059375E+3	1,038844E+2	1,059375E+3	-2,160060E+2
1,060937E+3	1,171954E+2	1,060937E+3	-1,021252E+2	1,060937E+3	7,279285E+1	1,060937E+3	-9,067088E+1	1,060937E+3	4,581505E+1	1,060937E+3	-3,205504E+1	1,060937E+3	1,034781E+2	1,060937E+3	-2,101818E+2
1,062500E+3	1,193752E+2	1,062500E+3	-9,775460E+1	1,062500E+3	7,331344E+1	1,062500E+3	-8,713492E+1	1,062500E+3	4,601736E+1	1,062500E+3	-2,697088E+1	1,062500E+3	1,021625E+2	1,062500E+3	-2,035780E+2
1,064062E+3	1,215237E+2	1,064062E+3	-9,277116E+1	1,064062E+3	7,367661E+1	1,064062E+3	-8,373499E+1	1,064062E+3	4,643720E+1	1,064062E+3	-2,133621E+1	1,064062E+3	1,022745E+2	1,064062E+3	-2,116804E+2
1,065625E+3	1,236303E+2	1,065625E+3	-8,726391E+1	1,065625E+3	7,394311E+1	1,065625E+3	-7,994815E+1	1,065625E+3	4,680214E+1	1,065625E+3	-1,523874E+1	1,065625E+3	1,025584E+2	1,065625E+3	-2,201037E+2
1,067187E+3	1,254042E+2	1,067187E+3	-8,270295E+1	1,067187E+3	7,425955E+1	1,067187E+3	-7,587555E+1	1,067187E+3	4,730614E+1	1,067187E+3	-5,260679E+0	1,067187E+3	1,019812E+2	1,067187E+3	-2,209310E+2
1,068750E+3	1,271252E+2	1,068750E+3	-7,769962E+1	1,068750E+3	7,447731E+1	1,068750E+3	-7,140169E+1	1,068750E+3	4,772422E+1	1,068750E+3	5,435418E+0	1,068750E+3	1,011548E+2	1,068750E+3	-2,215444E+2
1,070312E+3	1,286163E+2	1,070312E+3	-7,322255E+1	1,070312E+3	7,649739E+1	1,070312E+3	-8,517501E+1	1,070312E+3	4,818451E+1	1,070312E+3	1,527307E+1	1,070312E+3	1,005375E+2	1,070312E+3	-2,224074E+2
1,071875E+3	1,300476E+2	1,071875E+3	-6,834930E+1	1,071875E+3	7,928920E+1	1,071875E+3	-9,923480E+1	1,071875E+3	4,857282E+1	1,071875E+3	2,571643E+1	1,071875E+3	9,969985E+1	1,071875E+3	-2,230717E+2
1,073437E+3	1,317434E+2	1,073437E+3	-6,231207E+1	1,073437E+3	8,077189E+1	1,073437E+3	-6,889861E+1	1,073437E+3	4,871823E+1	1,073437E+3	3,316825E+1	1,073437E+3	9,875100E+1	1,073437E+3	-2,210579E+2
1,075000E+3	1,333797E+2	1,075000E+3	-5,583338E+1	1,075000E+3	8,135118E+1	1,075000E+3	-3,546747E+1	1,075000E+3	4,880100E+1	1,075000E+3	4,102583E+1	1,075000E+3	9,744624E+1	1,075000E+3	-2,186686E+2
1,076562E+3	1,357092E+2	1,076562E+3	-6,117752E+1	1,076562E+3	8,198417E+1	1,076562E+3	-3,935432E+1	1,076562E+3	5,131475E+1	1,076562E+3	1,107427E+1	1,076562E+3	1,016562E+2	1,076562E+3	-1,156978E+2
1,078125E+3	1,383086E+2	1,078125E+3	-6,657628E+1	1,078125E+3	8,261381E+1	1,078125E+3	-4,326523E+1	1,078125E+3	5,588757E+1	1,078125E+3	-1,822093E+1	1,078125E+3	9,014195E+1	1,078125E+3	1,310798E+1
1,079687E+3	1,450955E+2	1,079687E+3	-5,685599E+1	1,079687E+3	8,298052E+1	1,079687E+3	-4,799875E+1	1,079687E+3	5,659157E+1	1,079687E+3	-1,534616E+1	1,079687E+3	8,926301E+1	1,079687E+3	1,322671E+1
1,081250E+3	1,520596E+2	1,081250E+3	-4,566639E+1	1,081250E+3	8,333896E+1	1,081250E+3	-5,277180E+1	1,081250E+3	5,727104E+1	1,081250E+3	-1,225187E+1	1,081250E+3	8,830369E+1	1,081250E+3	1,337898E+1
1,082812E+3	1,529582E+2	1,082812E+3	-5,126445E+1	1,082812E+3	8,358753E+1	1,082812E+3	-5,754672E+1	1,082812E+3	5,782795E+1	1,082812E+3	-1,360568E+1	1,082812E+3	8,697622E+1	1,082812E+3	1,114717E+1
1,084375E+3	1,538630E+2	1,084375E+3	-5,692658E+1	1,084375E+3	8,382251E+1	1,084375E+3	-6,235440E+1	1,084375E+3	5,837266E+1	1,084375E+3	-1,488433E+1	1,084375E+3	8,559336E+1	1,084375E+3	8,894097E+0
1,085937E+3	1,547727E+2	1,085937E+3	-6,390737E+1	1,085937E+3	8,429658E+1	1,085937E+3	-6,691364E+1	1,085937E+3	5,878508E+1	1,085937E+3	-1,661876E+1	1,085937E+3	8,479535E+1	1,085937E+3	5,306154E+0
1,087500E+3	1,556897E+2	1,087500E+3	-7,097190E+1	1,087500E+3	8,476302E+1	1,087500E+3	-7,149150E+1	1,087500E+3	5,918318E+1	1,087500E+3	-1,829013E+1	1,087500E+3	8,396677E+1	1,087500E+3	1,678762E+0
1,089062E+3	1,567777E+2	1,089062E+3	-7,758200E+1	1,089062E+3	8,531812E+1	1,089062E+3	-7,598702E+1	1,089062E+3	6,573867E+1	1,089062E+3	5,493245E+1	1,089062E+3	8,273541E+1	1,089062E+3	-2,823564E+0
1,090625E+3	1,578717E+2	1,090625E+3	-8,425378E+1	1,090625E+3	8,586655E+1	1,090625E+3	-8,049346E+1	1,090625E+3	7,210922E+1	1,090625E+3	1,306893E+2	1,090625E+3	8,146832E+1	1,090625E+3	-7,384082E+0
1,092187E+3	1,588553E+2	1,092187E+3	-9,060569E+1	1,092187E+3	9,436322E+1	1,092187E+3	-8,244610E+0	1,092187E+3	7,118775E+1	1,092187E+3	1,245929E+2	1,092187E+3	8,116848E+1	1,092187E+3	-1,007156E+1
1,093750E+3	1,598379E+2	1,093750E+3	-9,700429E+1	1,093750E+3	1,020145E+2	1,093750E+3	6,761388E+1	1,093750E+3	7,024734E+1	1,093750E+3	1,183777E+2	1,093750E+3	8,084432E+1	1,093750E+3	-1,276808E+1
1,095312E+3	1,607854E+2	1,095312E+3	-1,036342E+2	1,095312E+3	9,988520E+1	1,095312E+3	6,438586E+1	1,095312E+3	6,861531E+1	1,095312E+3	1,151885E+2	1,095312E+3	7,895351E+1	1,095312E+3	-1,176908E+1
1,096875E+3	1,617280E+2	1,096875E+3	-1,103084E+2	1,096875E+3	9,769873E+1	1,096875E+3	6,111017E+1	1,096875E+3	6,694123E+1	1,096875E+3	1,119460E+2	1,096875E+3	7,695799E+1	1,096875E+3	-1,072088E+1
1,098437E+3	1,626590E+2	1,098437E+3	-1,166757E+2	1,098437E+3	9,614481E+1	1,098437E+3	6,352871E+1	1,098437E+3	6,581269E+1	1,098437E+3	1,137750E+2	1,098437E+3	7,899794E+1	1,098437E+3	-4,566698E+0
1,100000E+3	1,635812E+2	1,100000E+3	-1,230723E+2	1,100000E+3	9,451190E+1	1,100000E+3	6,598890E+1	1,100000E+3	6,463371E+1	1,100000E+3	1,156277E+2	1,100000E+3	8,095142E+1	1,100000E+3	1,764670E+0
1,101562E+3	1,617360E+2	1,101562E+3	-4,892658E+1	1,101562E+3	9,376203E+1	1,101562E+3	7,178192E+1	1,101562E+3	6,431878E+1	1,101562E+3	1,202095E+2	1,101562E+3	7,912235E+1	1,101562E+3	9,018886E+0
1,103125E+3	1,552256E+2	1,103125E+3	2,262157E+1	1,103125E+3	9,293066E+1	1,103125E+3	7,763559E+1	1,103125E+3	6,395942E+1	1,103125E+3	1,248220E+2	1,103125E+3	7,714308E+1	1,103125E+3	1,637019E+1
1,104687E+3	1,540697E+2	1,104687E+3	3,059019E+1	1,104687E+3	9,321324E+1	1,104687E+3	8,461049E+1	1,104687E+3	6,394698E+1	1,104687E+3	1,304883E+2	1,104687E+3	7,570232E+1	1,104687E+3	2,389208E+1
1,106250E+3	1,527584E+2	1,106250E+3	3,854931E+1	1,106250E+3	9,342751E+1	1,106250E+3	9,163485E+1	1,106250E+3	6,389412E+1	1,106250E+3	1,361699E+2	1,106250E+3	7,413559E+1	1,106250E+3	3,148858E+1
1,107812E+3	1,521238E+2	1,107812E+3	4,630661E+1	1,107812E+3	9,315770E+1	1,107812E+3	9,871851E+1	1,107812E+3	6,446017E+1	1,107812E+3	1,422547E+2	1,107812E+3	7,298119E+1	1,107812E+3	3,863887E+1
1,109375E+3	1,513485E+2	1,109375E+3	5,404972E+1	1,109375E+3	9,281703E+1	1,109375E+3	1,058273E+2	1,109375E+3	6,498315E+1	1,109375E+3	1,483405E+2	1,109375E+3	7,172427E+1	1,109375E+3	4,584029E+1
1,110937E+3	1,495631E+2	1,110937E+3	6,088641E+1	1,110937E+3	9,292156E+1	1,110937E+3	1,126997E+2	1,110937E+3	6,486523E+1	1,110937E+3	1,543923E+2	1,110937E+3	7,090537E+1	1,110937E+3	5,239271E+1
1,112500E+3	1,476705E+2	1,112500E+3	6,768583E+1	1,112500E+3	9,295823E+1	1,112500E+3	1,195838E+2	1,112500E+3	6,470562E+1	1,112500E+3	1,604276E+2	1,112500E+3	6,999925E+1	1,112500E+3	5,897942E+1
1,114062E+3	1,459936E+2	1,114062E+3	7,356675E+1	1,114062E+3	9,270643E+1	1,114062E+3	1,260085E+2	1,114062E+3	6,483218E+1	1,114062E+3	1,662631E+2	1,114062E+3	6,865526E+1	1,114062E+3	6,473023E+1
1,115625E+3	1,442291E+2	1,115625E+3	7,941262E+1	1,115625E+3	9,239751E+1	1,115625E+3	1,324294E+2	1,115625E+3	6,491559E+1	1,115625E+3	1,720737E+2	1,115625E+3	6,723578E+1	1,115625E+3	7,049404E+1
1,117187E+3	1,430023E+2	1,117187E+3	8,436268E+1	1,117187E+3	9,184509E+1	1,117187E+3	1,382440E+2	1,117187E+3	6,963179E+1	1,117187E+3	1,578582E+2	1,117187E+3	6,570154E+1	1,117187E+3	7,545288E+1
1,118750E+3	1,417004E+2	1,118750E+3	8,928507E+1	1,118750E+3	9,124330E+1	1,118750E+3	1,440438E+2	1,118750E+3	7,409987E+1	1,118750E+3	1,466715E+2	1,118750E+3	6,410573E+1	1,118750E+3	8,041102E+1
1,120312E+3	1,397891E+2	1,120312E+3	9,324218E+1	1,120312E+3	9,043806E+1	1,120312E+3	1,491798E+2	1,120312E+3	7,416103E+1	1,120312E+3	1,515563E+2	1,120312E+3	6,255202E+1	1,120312E+3	8,462205E+1
1,121875E+3	1,378229E+2	1,121875E+3	9,716672E+1	1,121875E+3	8,958771E+1	1,121875E+3	1,542935E+2	1,121875E+3	7,417887E+1	1,121875E+3	1,564099E+2	1,121875E+3	6,094865E+1	1,121875E+3	8,882353E+1
1,123437E+3	1,366755E+2	1,123437E+3	1,003788E+2	1,123437E+3	8,880828E+1	1,123437E+3	1,587455E+2	1,123437E+3	7,411192E+1	1,123437E+3	1,606030E+2	1,123437E+3	5,950204E+1	1,123437E+3	9,233285E+1
1,125000E+3	1,354778E+2	1,125000E+3	1,035673E+2	1,125000E+3	8,798997E+1	1,125000E+3	1,631707E+2	1,125000E+3	7,400184E+1	1,125000E+3	1,647614E+2	1,125000E+3	5,801604E+1	1,125000E+3	9,582676E+1
1,126562E+3	1,339302E+2	1,126562E+3	1,060390E+2	1,126562E+3	8,736236E+1	1,126562E+3	1,669351E+2	1,126562E+3	7,359921E+1	1,126562E+3	1,683252E+2	1,126562E+3	5,657484E+1	1,126562E+3	9,864210E+1
1,128125E+3	1,323446E+2	1,128125E+3	1,084850E+2	1,128125E+3	8,670150E+1	1,128125E+3	1,706701E+2	1,128125E+3	7,316485E+1	1,128125E+3	1,718485E+2	1,128125E+3	5,509943E+1	1,128125E+3	1,014375E+2
1,129687E+3	1,306847E+2	1,129687E+3	1,104049E+2	1,129687E+3	8,627456E+1	1,129687E+3	1,737552E+2	1,129687E+3	7,298746E+1	1,129687E+3	1,747246E+2	1,129687E+3	5,393383E+1	1,129687E+3	1,036186E+2
1,131250E+3	1,289986E+2	1,131250E+3	1,122988E+2	1,131250E+3	8,581918E+1	1,131250E+3	1,768092E+2	1,131250E+3	7,277966E+1	1,131250E+3	1,775590E+2	1,131250E+3	5,274199E+1	1,131250E+3	1,057770E+2
1,132812E+3	1,426910E+2	1,132812E+3	6,269218E+1	1,132812E+3	9,388556E+1	1,132812E+3	1,461625E+2	1,132812E+3	7,228690E+1	1,132812E+3	1,798403E+2	1,132812E+3	5,181014E+1	1,132812E+3	1,073184E+2
1,134375E+3	1,567905E+2	1,134375E+3	2,341933E+1	1,134375E+3	1,018051E+2	1,134375E+3	1,230470E+2	1,134375E+3	7,176937E+1	1,134375E+3	1,820766E+2	1,134375E+3	5,085730E+1	1,134375E+3	1,088348E+2
1,135937E+3	1,553219E+2	1,135937E+3	2,319798E+1	1,135937E+3	1,017641E+2	1,135937E+3	1,241293E+2	1,135937E+3	7,163483E+1	1,135937E+3	1,837182E+2	1,135937E+3	5,575577E+1	1,135937E+3	7,527405E+1
1,137500E+3	1,538216E+2	1,137500E+3	2,296217E+1	1,137500E+3	1,016935E+2	1,137500E+3	1,251811E+2	1,137500E+3	7,147532E+1	1,137500E+3	1,853152E+2	1,137500E+3	6,122436E+1	1,137500E+3	4,998945E+1
1,139062E+3	1,527006E+2	1,139062E+3	2,228753E+1	1,139062E+3	1,019467E+2	1,139062E+3	1,256359E+2	1,139062E+3	7,137516E+1	1,139062E+3	1,864400E+2	1,139062E+3	6,097664E+1	1,139062E+3	4,978762E+1
1,140625E+3	1,515499E+2	1,140625E+3	2,160066E+1	1,140625E+3	1,021712E+2	1,140625E+3	1,260608E+2	1,140625E+3	7,125510E+1	1,140625E+3	1,875177E+2	1,140625E+3	6,070874E+1	1,140625E+3	4,956908E+1
1,142187E+3	1,505966E+2	1,142187E+3	2,039891E+1	1,142187E+3	1,017511E+2	1,142187E+3	1,260853E+2	1,142187E+3	7,133467E+1	1,142187E+3	1,879410E+2	1,142187E+3	5,976496E+1	1,142187E+3	4,900519E+1
1,143750E+3	1,496144E+2	1,143750E+3	1,918681E+1	1,143750E+3	1,013080E+2	1,143750E+3	1,260774E+2	1,143750E+3	7,139133E+1	1,143750E+3	1,883202E+2	1,143750E+3	5,880774E+1	1,143750E+3	4,842122E+1
1,145312E+3	1,491255E+2	1,145312E+3	1,742220E+1	1,145312E+3	1,012933E+2	1,145312E+3	1,254438E+2	1,145312E+3	7,158345E+1	1,145312E+3	1,881790E+2	1,145312E+3	5,829838E+1	1,145312E+3	4,735398E+1
1,146875E+3	1,486099E+2	1,146875E+3	1,564920E+1	1,146875E+3	1,012544E+2	1,146875E+3	1,247799E+2	1,146875E+3	7,175530E+1	1,146875E+3	1,879928E+2	1,146875E+3	5,777580E+1	1,146875E+3	4,626974E+1
1,148437E+3	1,473885E+2	1,148437E+3	1,340560E+1	1,148437E+3	1,015028E+2	1,148437E+3	1,234244E+2	1,148437E+3	7,184974E+1	1,148437E+3	1,872053E+2	1,148437E+3	5,747692E+1	1,148437E+3	4,466906E+1
1,150000E+3	1,461434E+2	1,150000E+3	1,115422E+1	1,150000E+3	1,017259E+2	1,150000E+3	1,220414E+2	1,150000E+3	7,192371E+1	1,150000E+3	1,863747E+2	1,150000E+3	5,716584E+1	1,150000E+3	4,305434E+1
1,151562E+3	1,453568E+2	1,151562E+3	8,192278E+0	1,151562E+3	1,021461E+2	1,151562E+3	1,200678E+2	1,151562E+3	7,218745E+1	1,151562E+3	1,848840E+2	1,151562E+3	5,649591E+1	1,151562E+3	4,105015E+1
1,153125E+3	1,445461E+2	1,153125E+3	5,225482E+0	1,153125E+3	1,025394E+2	1,153125E+3	1,180679E+2	1,153125E+3	7,243014E+1	1,153125E+3	1,833516E+2	1,153125E+3	5,581722E+1	1,153125E+3	3,903384E+1
1,154687E+3	1,142568E+2	1,154687E+3	1,218948E+2	1,154687E+3	9,051490E+1	1,154687E+3	2,091275E+2	1,154687E+3	6,274404E+1	1,154687E+3	2,694757E+2	1,154687E+3	5,550885E+1	1,154687E+3	3,639277E+1
1,156250E+3	8,312273E+1	1,156250E+3	2,104049E+2	1,156250E+3	7,795325E+1	1,156250E+3	2,787825E+2	1,156250E+3	5,269506E+1	1,156250E+3	3,359051E+2	1,156250E+3	5,519056E+1	1,156250E+3	3,374396E+1
1,157812E+3	8,324609E+1	1,157812E+3	2,068076E+2	1,157812E+3	7,826085E+1	1,157812E+3	2,748436E+2	1,157812E+3	5,298040E+1	1,157812E+3	3,321484E+2	1,157812E+3	4,289213E+1	1,157812E+3	1,265299E+2
1,159375E+3	8,336036E+1	1,159375E+3	2,031895E+2	1,159375E+3	7,855227E+1	1,159375E+3	2,708729E+2	1,159375E+3	5,325631E+1	1,159375E+3	3,283454E+2	1,159375E+3	2,904529E+1	1,159375E+3	1,985344E+2
1,160937E+3	8,342902E+1	1,160937E+3	1,994922E+2	1,160937E+3	7,879156E+1	1,160937E+3	2,668545E+2	1,160937E+3	5,348503E+1	1,160937E+3	3,245900E+2	1,160937E+3	2,931146E+1	1,160937E+3	1,945876E+2
1,162500E+3	8,348856E+1	1,162500E+3	1,957769E+2	1,162500E+3	7,901698E+1	1,162500E+3	2,628080E+2	1,162500E+3	5,370228E+1	1,162500E+3	3,207901E+2	1,162500E+3	2,957263E+1	1,162500E+3	1,906300E+2
1,164062E+3	8,365476E+1	1,164062E+3	1,920446E+2	1,164062E+3	7,934380E+1	1,164062E+3	2,588731E+2	1,164062E+3	5,397297E+1	1,164062E+3	3,170130E+2	1,164062E+3	2,952285E+1	1,164062E+3	1,866065E+2
1,165625E+3	8,381000E+1	1,165625E+3	1,882977E+2	1,165625E+3	7,965044E+1	1,165625E+3	2,549130E+2	1,165625E+3	5,423208E+1	1,165625E+3	3,131939E+2	1,165625E+3	2,947277E+1	1,165625E+3	1,825798E+2
1,167187E+3	8,366650E+1	1,167187E+3	1,845824E+2	1,167187E+3	7,993445E+1	1,167187E+3	2,508831E+2	1,167187E+3	5,448699E+1	1,167187E+3	3,094324E+2	1,167187E+3	2,966589E+1	1,167187E+3	1,784374E+2
1,168750E+3	8,351503E+1	1,168750E+3	1,808551E+2	1,168750E+3	8,020017E+1	1,168750E+3	2,468341E+2	1,168750E+3	5,472874E+1	1,168750E+3	3,056315E+2	1,168750E+3	2,985274E+1	1,168750E+3	1,743032E+2
1,170312E+3	8,367528E+1	1,170312E+3	1,771394E+2	1,170312E+3	8,070655E+1	1,170312E+3	2,427314E+2	1,170312E+3	5,497329E+1	1,170312E+3	3,018956E+2	1,170312E+3	3,011464E+1	1,170312E+3	1,698311E+2
1,171875E+3	8,382302E+1	1,171875E+3	1,734154E+2	1,171875E+3	8,118884E+1	1,171875E+3	2,386163E+2	1,171875E+3	5,520234E+1	1,171875E+3	2,981231E+2	1,171875E+3	3,037287E+1	1,171875E+3	1,653925E+2
1,173437E+3	8,390925E+1	1,173437E+3	1,696416E+2	1,173437E+3	8,159642E+1	1,173437E+3	2,345063E+2	1,173437E+3	5,558774E+1	1,173437E+3	2,943334E+2	1,173437E+3	3,097394E+1	1,173437E+3	1,605486E+2
1,175000E+3	8,398435E+1	1,175000E+3	1,658637E+2	1,175000E+3	8,197287E+1	1,175000E+3	2,303943E+2	1,175000E+3	5,595309E+1	1,175000E+3	2,905104E+2	1,175000E+3	3,155281E+1	1,175000E+3	1,557778E+2
1,176562E+3	8,398102E+1	1,176562E+3	1,620589E+2	1,176562E+3	8,265762E+1	1,176562E+3	2,258201E+2	1,176562E+3	5,627420E+1	1,176562E+3	2,866118E+2	1,176562E+3	4,106403E+1	1,176562E+3	1,006705E+2
1,178125E+3	8,396576E+1	1,178125E+3	1,582556E+2	1,178125E+3	8,330685E+1	1,178125E+3	2,212718E+2	1,178125E+3	5,657124E+1	1,178125E+3	2,826885E+2	1,178125E+3	5,595235E+1	1,178125E+3	9,235095E+1
1,179687E+3	8,375922E+1	1,179687E+3	1,541249E+2	1,179687E+3	1,151928E+2	1,179687E+3	1,585410E+2	1,179687E+3	9,621207E+1	1,179687E+3	2,295715E+2	1,179687E+3	5,627174E+1	1,179687E+3	8,873948E+1
1,181250E+3	8,354806E+1	1,181250E+3	1,500082E+2	1,181250E+3	1,392798E+2	1,181250E+3	1,517877E+2	1,181250E+3	1,155504E+2	1,181250E+3	2,308403E+2	1,181250E+3	5,660538E+1	1,181250E+3	8,512289E+1
1,182812E+3	8,355380E+1	1,182812E+3	1,456461E+2	1,182812E+3	1,394901E+2	1,182812E+3	1,473560E+2	1,182812E+3	1,159708E+2	1,182812E+3	2,261529E+2	1,182812E+3	5,655999E+1	1,182812E+3	8,164116E+1
1,184375E+3	8,354366E+1	1,184375E+3	1,413167E+2	1,184375E+3	1,397187E+2	1,184375E+3	1,429499E+2	1,184375E+3	1,164165E+2	1,184375E+3	2,214642E+2	1,184375E+3	5,655253E+1	1,184375E+3	7,814641E+1
1,185937E+3	1,070033E+2	1,185937E+3	3,017565E+1	1,185937E+3	1,399406E+2	1,185937E+3	1,383302E+2	1,185937E+3	1,169530E+2	1,185937E+3	2,167586E+2	1,185937E+3	5,658000E+1	1,185937E+3	7,464218E+1
1,187500E+3	1,335812E+2	1,187500E+3	-4,917109E-1	1,187500E+3	1,402086E+2	1,187500E+3	1,337424E+2	1,187500E+3	1,175247E+2	1,187500E+3	2,120702E+2	1,187500E+3	5,666856E+1	1,187500E+3	7,113263E+1
1,189062E+3	1,330078E+2	1,189062E+3	-4,523964E+0	1,189062E+3	1,408212E+2	1,189062E+3	1,289511E+2	1,189062E+3	1,184217E+2	1,189062E+3	2,072786E+2	1,189062E+3	5,663286E+1	1,189062E+3	6,758061E+1
1,190625E+3	1,324712E+2	1,190625E+3	-8,513415E+0	1,190625E+3	1,415031E+2	1,190625E+3	1,242289E+2	1,190625E+3	1,193665E+2	1,190625E+3	2,025340E+2	1,190625E+3	5,667685E+1	1,190625E+3	6,399972E+1
1,192187E+3	1,316158E+2	1,192187E+3	-1,277172E+1	1,192187E+3	1,419582E+2	1,192187E+3	1,192945E+2	1,192187E+3	1,201350E+2	1,192187E+3	1,975911E+2	1,192187E+3	5,684858E+1	1,192187E+3	6,035719E+1
1,193750E+3	1,308401E+2	1,193750E+3	-1,695657E+1	1,193750E+3	1,425272E+2	1,193750E+3	1,144370E+2	1,193750E+3	1,209879E+2	1,193750E+3	1,926998E+2	1,193750E+3	5,711662E+1	1,193750E+3	5,668274E+1
1,195312E+3	1,303307E+2	1,195312E+3	-2,160592E+1	1,195312E+3	1,429880E+2	1,195312E+3	1,092938E+2	1,195312E+3	1,220595E+2	1,195312E+3	1,875839E+2	1,195312E+3	5,724318E+1	1,195312E+3	5,302984E+1
1,196875E+3	1,299498E+2	1,196875E+3	-2,616448E+1	1,196875E+3	1,436058E+2	1,196875E+3	1,042345E+2	1,196875E+3	1,232456E+2	1,196875E+3	1,825456E+2	1,196875E+3	5,747847E+1	1,196875E+3	4,933171E+1
1,198437E+3	1,292423E+2	1,198437E+3	-3,108244E+1	1,198437E+3	1,443416E+2	1,198437E+3	9,881009E+1	1,198437E+3	1,245489E+2	1,198437E+3	1,772424E+2	1,198437E+3	5,727541E+1	1,198437E+3	4,565915E+1
1,200000E+3	1,287325E+2	1,200000E+3	-3,583676E+1	1,200000E+3	1,452732E+2	1,200000E+3	9,344849E+1	1,200000E+3	1,260054E+2	1,200000E+3	1,720234E+2	1,200000E+3	5,718633E+1	1,200000E+3	4,190571E+1
1,201562E+3	1,276428E+2	1,201562E+3	-4,094161E+1	1,201562E+3	1,460236E+2	1,201562E+3	8,792518E+1	1,201562E+3	1,272508E+2	1,201562E+3	1,665019E+2	1,201562E+3	5,730979E+1	1,201562E+3	3,816776E+1
1,203125E+3	1,268504E+2	1,203125E+3	-4,590691E+1	1,203125E+3	1,470150E+2	1,203125E+3	8,247348E+1	1,203125E+3	1,286964E+2	1,203125E+3	1,610416E+2	1,203125E+3	5,755261E+1	1,203125E+3	3,434483E+1
1,204687E+3	1,262179E+2	1,204687E+3	-5,114265E+1	1,204687E+3	1,147740E+2	1,204687E+3	1,888613E+2	1,204687E+3	9,743194E+1	1,204687E+3	2,588002E+2	1,204687E+3	5,750475E+1	1,204687E+3	3,052689E+1
1,206250E+3	1,259764E+2	1,206250E+3	-5,619503E+1	1,206250E+3	9,144994E+1	1,206250E+3	2,269859E+2	1,206250E+3	7,597473E+1	1,206250E+3	2,928499E+2	1,206250E+3	5,757601E+1	1,206250E+3	2,657370E+1
1,207812E+3	9,751347E+1	1,207812E+3	8,777415E+1	1,207812E+3	9,245958E+1	1,207812E+3	2,224582E+2	1,207812E+3	7,738677E+1	1,207812E+3	2,883637E+2	1,207812E+3	4,325360E+1	1,207812E+3	1,445140E+2
1,209375E+3	6,914706E+1	1,209375E+3	1,471127E+2	1,209375E+3	9,384535E+1	1,209375E+3	2,178735E+2	1,209375E+3	7,914207E+1	1,209375E+3	2,838610E+2	1,209375E+3	2,554238E+1	1,209375E+3	1,815910E+2
1,210937E+3	6,946215E+1	1,210937E+3	1,428770E+2	1,210937E+3	9,501558E+1	1,210937E+3	2,131497E+2	1,210937E+3	8,108223E+1	1,210937E+3	2,796886E+2	1,210937E+3	2,614497E+1	1,210937E+3	1,775023E+2
1,212500E+3	7,033578E+1	1,212500E+3	1,386151E+2	1,212500E+3	9,661118E+1	1,212500E+3	2,082036E+2	1,212500E+3	8,341294E+1	1,212500E+3	2,754993E+2	1,212500E+3	2,686833E+1	1,212500E+3	1,731339E+2
1,214062E+3	6,979235E+1	1,214062E+3	1,350880E+2	1,214062E+3	9,801596E+1	1,214062E+3	2,036396E+2	1,214062E+3	8,534710E+1	1,214062E+3	2,711818E+2	1,214062E+3	3,823287E+1	1,214062E+3	1,743207E+2
