Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,384375E+3	4,595443E-1	1,384375E+3	-1,340066E+0	1,384375E+3	4,663875E-1	1,384375E+3	-1,336648E+0	1,384375E+3	4,996347E-1	1,384375E+3	-1,322755E+0	1,384375E+3	6,271747E-1	1,384375E+3	-1,235380E+0	1,384375E+3	7,270909E-1	1,384375E+3	-1,033083E+0	1,384375E+3	7,272967E-1	1,384375E+3	-9,555588E-1	1,384375E+3	5,003862E-1	1,384375E+3	-1,452601E+0	1,384375E+3	4,932869E-1	1,384375E+3	-1,415390E+0	1,384375E+3	5,209368E-1	1,384375E+3	-1,408659E+0	1,384375E+3	6,352406E-1	1,384375E+3	-1,332737E+0	1,384375E+3	7,527739E-1	1,384375E+3	-1,119204E+0	1,384375E+3	7,635084E-1	1,384375E+3	-1,034647E+0
1,385937E+3	4,547824E-1	1,385937E+3	-1,325318E+0	1,385937E+3	4,606019E-1	1,385937E+3	-1,321320E+0	1,385937E+3	4,937812E-1	1,385937E+3	-1,307082E+0	1,385937E+3	6,213628E-1	1,385937E+3	-1,222302E+0	1,385937E+3	7,221937E-1	1,385937E+3	-1,023186E+0	1,385937E+3	7,227395E-1	1,385937E+3	-9,465638E-1	1,385937E+3	4,950399E-1	1,385937E+3	-1,438154E+0	1,385937E+3	4,872062E-1	1,385937E+3	-1,398298E+0	1,385937E+3	5,144455E-1	1,385937E+3	-1,393739E+0	1,385937E+3	6,276048E-1	1,385937E+3	-1,320974E+0	1,385937E+3	7,469752E-1	1,385937E+3	-1,110585E+0	1,385937E+3	7,588353E-1	1,385937E+3	-1,026664E+0
1,387500E+3	4,500802E-1	1,387500E+3	-1,311382E+0	1,387500E+3	4,549196E-1	1,387500E+3	-1,306837E+0	1,387500E+3	4,880218E-1	1,387500E+3	-1,292277E+0	1,387500E+3	6,156208E-1	1,387500E+3	-1,209987E+0	1,387500E+3	7,173243E-1	1,387500E+3	-1,013938E+0	1,387500E+3	7,181995E-1	1,387500E+3	-9,381881E-1	1,387500E+3	4,897721E-1	1,387500E+3	-1,424477E+0	1,387500E+3	4,812275E-1	1,387500E+3	-1,382114E+0	1,387500E+3	5,080762E-1	1,387500E+3	-1,379627E+0	1,387500E+3	6,201248E-1	1,387500E+3	-1,309906E+0	1,387500E+3	7,412581E-1	1,387500E+3	-1,102562E+0	1,387500E+3	7,542028E-1	1,387500E+3	-1,019248E+0
1,389062E+3	4,452700E-1	1,389062E+3	-1,297628E+0	1,389062E+3	4,493262E-1	1,389062E+3	-1,291079E+0	1,389062E+3	4,826337E-1	1,389062E+3	-1,276813E+0	1,389062E+3	6,102042E-1	1,389062E+3	-1,197152E+0	1,389062E+3	7,124376E-1	1,389062E+3	-1,003990E+0	1,389062E+3	7,138311E-1	1,389062E+3	-9,294199E-1	1,389062E+3	4,824432E-1	1,389062E+3	-1,403521E+0	1,389062E+3	4,752774E-1	1,389062E+3	-1,365555E+0	1,389062E+3	5,014995E-1	1,389062E+3	-1,363778E+0	1,389062E+3	6,125056E-1	1,389062E+3	-1,297730E+0	1,389062E+3	7,353353E-1	1,389062E+3	-1,093743E+0	1,389062E+3	7,494407E-1	1,389062E+3	-1,011128E+0
1,390625E+3	4,405381E-1	1,390625E+3	-1,284678E+0	1,390625E+3	4,438378E-1	1,390625E+3	-1,276230E+0	1,390625E+3	4,773300E-1	1,390625E+3	-1,262244E+0	1,390625E+3	6,048528E-1	1,390625E+3	-1,185100E+0	1,390625E+3	7,075848E-1	1,390625E+3	-9,947188E-1	1,390625E+3	7,094813E-1	1,390625E+3	-9,212812E-1	1,390625E+3	4,752799E-1	1,390625E+3	-1,383719E+0	1,390625E+3	4,694397E-1	1,390625E+3	-1,349922E+0	1,390625E+3	4,950610E-1	1,390625E+3	-1,348823E+0	1,390625E+3	6,050576E-1	1,390625E+3	-1,286297E+0	1,390625E+3	7,295082E-1	1,390625E+3	-1,085550E+0	1,390625E+3	7,447288E-1	1,390625E+3	-1,003602E+0
1,392187E+3	4,344337E-1	1,392187E+3	-1,266590E+0	1,392187E+3	4,387250E-1	1,392187E+3	-1,259959E+0	1,392187E+3	4,716027E-1	1,392187E+3	-1,245898E+0	1,392187E+3	5,990204E-1	1,392187E+3	-1,171588E+0	1,392187E+3	7,029893E-1	1,392187E+3	-9,851357E-1	1,392187E+3	7,048896E-1	1,392187E+3	-9,123304E-1	1,392187E+3	4,681280E-1	1,392187E+3	-1,361191E+0	1,392187E+3	4,642306E-1	1,392187E+3	-1,335378E+0	1,392187E+3	4,887623E-1	1,392187E+3	-1,332898E+0	1,392187E+3	5,975237E-1	1,392187E+3	-1,273927E+0	1,392187E+3	7,237820E-1	1,392187E+3	-1,076983E+0	1,392187E+3	7,398882E-1	1,392187E+3	-9,955124E-1
1,393750E+3	4,284630E-1	1,393750E+3	-1,249589E+0	1,393750E+3	4,336981E-1	1,393750E+3	-1,244669E+0	1,393750E+3	4,659817E-1	1,393750E+3	-1,230545E+0	1,393750E+3	5,932756E-1	1,393750E+3	-1,158934E+0	1,393750E+3	6,984258E-1	1,393750E+3	-9,762363E-1	1,393750E+3	7,003275E-1	1,393750E+3	-9,040463E-1	1,393750E+3	4,611385E-1	1,393750E+3	-1,339979E+0	1,393750E+3	4,591181E-1	1,393750E+3	-1,321701E+0	1,393750E+3	4,826005E-1	1,393750E+3	-1,317916E+0	1,393750E+3	5,901719E-1	1,393750E+3	-1,262344E+0	1,393750E+3	7,181563E-1	1,393750E+3	-1,069056E+0	1,393750E+3	7,351083E-1	1,393750E+3	-9,880413E-1
1,395312E+3	4,244187E-1	1,395312E+3	-1,235765E+0	1,395312E+3	4,296044E-1	1,395312E+3	-1,230640E+0	1,395312E+3	4,615276E-1	1,395312E+3	-1,216281E+0	1,395312E+3	5,879121E-1	1,395312E+3	-1,145912E+0	1,395312E+3	6,936553E-1	1,395312E+3	-9,664252E-1	1,395312E+3	6,955177E-1	1,395312E+3	-8,949012E-1	1,395312E+3	4,554928E-1	1,395312E+3	-1,322737E+0	1,395312E+3	4,536756E-1	1,395312E+3	-1,307089E+0	1,395312E+3	4,764004E-1	1,395312E+3	-1,302042E+0	1,395312E+3	5,828222E-1	1,395312E+3	-1,249822E+0	1,395312E+3	7,121518E-1	1,395312E+3	-1,060111E+0	1,395312E+3	7,304820E-1	1,395312E+3	-9,802254E-1
1,396875E+3	4,204301E-1	1,396875E+3	-1,222828E+0	1,396875E+3	4,255655E-1	1,396875E+3	-1,217509E+0	1,396875E+3	4,571348E-1	1,396875E+3	-1,202932E+0	1,396875E+3	5,826258E-1	1,396875E+3	-1,133757E+0	1,396875E+3	6,889259E-1	1,396875E+3	-9,573379E-1	1,396875E+3	6,907482E-1	1,396875E+3	-8,864610E-1	1,396875E+3	4,499618E-1	1,396875E+3	-1,306544E+0	1,396875E+3	4,483513E-1	1,396875E+3	-1,293390E+0	1,396875E+3	4,703449E-1	1,396875E+3	-1,287152E+0	1,396875E+3	5,756602E-1	1,396875E+3	-1,238129E+0	1,396875E+3	7,062647E-1	1,396875E+3	-1,051850E+0	1,396875E+3	7,259181E-1	1,396875E+3	-9,730362E-1
1,398437E+3	4,180737E-1	1,398437E+3	-1,213259E+0	1,398437E+3	4,223557E-1	1,398437E+3	-1,206584E+0	1,398437E+3	4,526051E-1	1,398437E+3	-1,188516E+0	1,398437E+3	5,774247E-1	1,398437E+3	-1,120767E+0	1,398437E+3	6,841858E-1	1,398437E+3	-9,475490E-1	1,398437E+3	6,861358E-1	1,398437E+3	-8,776003E-1	1,398437E+3	4,447216E-1	1,398437E+3	-1,290109E+0	1,398437E+3	4,433554E-1	1,398437E+3	-1,279389E+0	1,398437E+3	4,647391E-1	1,398437E+3	-1,272398E+0	1,398437E+3	5,679524E-1	1,398437E+3	-1,224661E+0	1,398437E+3	7,005328E-1	1,398437E+3	-1,043072E+0	1,398437E+3	7,207465E-1	1,398437E+3	-9,646322E-1
1,400000E+3	4,157321E-1	1,400000E+3	-1,204392E+0	1,400000E+3	4,191864E-1	1,400000E+3	-1,196430E+0	1,400000E+3	4,481454E-1	1,400000E+3	-1,175065E+0	1,400000E+3	5,722992E-1	1,400000E+3	-1,108675E+0	1,400000E+3	6,794892E-1	1,400000E+3	-9,385091E-1	1,400000E+3	6,815618E-1	1,400000E+3	-8,694527E-1	1,400000E+3	4,395876E-1	1,400000E+3	-1,274722E+0	1,400000E+3	4,384672E-1	1,400000E+3	-1,266307E+0	1,400000E+3	4,592625E-1	1,400000E+3	-1,258606E+0	1,400000E+3	5,604604E-1	1,400000E+3	-1,212107E+0	1,400000E+3	6,949166E-1	1,400000E+3	-1,034992E+0	1,400000E+3	7,156577E-1	1,400000E+3	-9,569105E-1
1,401562E+3	4,123880E-1	1,401562E+3	-1,191837E+0	1,401562E+3	4,147487E-1	1,401562E+3	-1,183392E+0	1,401562E+3	4,438355E-1	1,401562E+3	-1,160988E+0	1,401562E+3	5,671045E-1	1,401562E+3	-1,095331E+0	1,401562E+3	6,748091E-1	1,401562E+3	-9,287153E-1	1,401562E+3	6,769619E-1	1,401562E+3	-8,605882E-1	1,401562E+3	4,346951E-1	1,401562E+3	-1,258659E+0	1,401562E+3	4,329546E-1	1,401562E+3	-1,251215E+0	1,401562E+3	4,537400E-1	1,401562E+3	-1,243472E+0	1,401562E+3	5,533861E-1	1,401562E+3	-1,198949E+0	1,401562E+3	6,889769E-1	1,401562E+3	-1,025800E+0	1,401562E+3	7,107236E-1	1,401562E+3	-9,486796E-1
1,403125E+3	4,090840E-1	1,403125E+3	-1,180168E+0	1,403125E+3	4,104043E-1	1,403125E+3	-1,171276E+0	1,403125E+3	4,395924E-1	1,403125E+3	-1,147895E+0	1,403125E+3	5,619871E-1	1,403125E+3	-1,082940E+0	1,403125E+3	6,701729E-1	1,403125E+3	-9,196967E-1	1,403125E+3	6,724024E-1	1,403125E+3	-8,524619E-1	1,403125E+3	4,299001E-1	1,403125E+3	-1,243667E+0	1,403125E+3	4,275818E-1	1,403125E+3	-1,237144E+0	1,403125E+3	4,483501E-1	1,403125E+3	-1,229364E+0	1,403125E+3	5,465096E-1	1,403125E+3	-1,186723E+0	1,403125E+3	6,831660E-1	1,403125E+3	-1,017353E+0	1,403125E+3	7,058698E-1	1,403125E+3	-9,411428E-1
1,404687E+3	4,040018E-1	1,404687E+3	-1,163351E+0	1,404687E+3	4,042213E-1	1,404687E+3	-1,153088E+0	1,404687E+3	4,350505E-1	1,404687E+3	-1,133481E+0	1,404687E+3	5,570972E-1	1,404687E+3	-1,069839E+0	1,404687E+3	6,658221E-1	1,404687E+3	-9,103344E-1	1,404687E+3	6,678614E-1	1,404687E+3	-8,437146E-1	1,404687E+3	4,259123E-1	1,404687E+3	-1,230878E+0	1,404687E+3	4,214788E-1	1,404687E+3	-1,220806E+0	1,404687E+3	4,425532E-1	1,404687E+3	-1,213216E+0	1,404687E+3	5,394847E-1	1,404687E+3	-1,173310E+0	1,404687E+3	6,773235E-1	1,404687E+3	-1,008199E+0	1,404687E+3	7,009713E-1	1,404687E+3	-9,329606E-1
1,406250E+3	3,990313E-1	1,406250E+3	-1,147734E+0	1,406250E+3	3,982137E-1	1,406250E+3	-1,136206E+0	1,406250E+3	4,305904E-1	1,406250E+3	-1,120117E+0	1,406250E+3	5,522743E-1	1,406250E+3	-1,057715E+0	1,406250E+3	6,615079E-1	1,406250E+3	-9,017489E-1	1,406250E+3	6,633615E-1	1,406250E+3	-8,357264E-1	1,406250E+3	4,220023E-1	1,406250E+3	-1,219014E+0	1,406250E+3	4,155541E-1	1,406250E+3	-1,205617E+0	1,406250E+3	4,369076E-1	1,406250E+3	-1,198205E+0	1,406250E+3	5,326657E-1	1,406250E+3	-1,160886E+0	1,406250E+3	6,716131E-1	1,406250E+3	-9,998162E-1	1,406250E+3	6,961568E-1	1,406250E+3	-9,254955E-1
1,407812E+3	3,942097E-1	1,407812E+3	-1,131109E+0	1,407812E+3	3,924582E-1	1,407812E+3	-1,117465E+0	1,407812E+3	4,264084E-1	1,407812E+3	-1,106404E+0	1,407812E+3	5,476561E-1	1,407812E+3	-1,044781E+0	1,407812E+3	6,568026E-1	1,407812E+3	-8,918732E-1	1,407812E+3	6,588689E-1	1,407812E+3	-8,270175E-1	1,407812E+3	4,184106E-1	1,407812E+3	-1,207104E+0	1,407812E+3	4,097470E-1	1,407812E+3	-1,188600E+0	1,407812E+3	4,318739E-1	1,407812E+3	-1,183423E+0	1,407812E+3	5,262476E-1	1,407812E+3	-1,147975E+0	1,407812E+3	6,658347E-1	1,407812E+3	-9,906024E-1	1,407812E+3	6,913081E-1	1,407812E+3	-9,172819E-1
1,409375E+3	3,894901E-1	1,409375E+3	-1,115722E+0	1,409375E+3	3,868524E-1	1,409375E+3	-1,100129E+0	1,409375E+3	4,222976E-1	1,409375E+3	-1,093738E+0	1,409375E+3	5,430944E-1	1,409375E+3	-1,032850E+0	1,409375E+3	6,521444E-1	1,409375E+3	-8,828365E-1	1,409375E+3	6,544161E-1	1,409375E+3	-8,190914E-1	1,409375E+3	4,148882E-1	1,409375E+3	-1,196105E+0	1,409375E+3	4,041057E-1	1,409375E+3	-1,172826E+0	1,409375E+3	4,269629E-1	1,409375E+3	-1,169734E+0	1,409375E+3	5,200152E-1	1,409375E+3	-1,136057E+0	1,409375E+3	6,601913E-1	1,409375E+3	-9,821897E-1	1,409375E+3	6,865446E-1	1,409375E+3	-9,098106E-1
1,410937E+3	3,839283E-1	1,410937E+3	-1,100264E+0	1,410937E+3	3,829768E-1	1,410937E+3	-1,086618E+0	1,410937E+3	4,179300E-1	1,410937E+3	-1,079842E+0	1,410937E+3	5,386558E-1	1,410937E+3	-1,020173E+0	1,410937E+3	6,475068E-1	1,410937E+3	-8,731257E-1	1,410937E+3	6,494806E-1	1,410937E+3	-8,099951E-1	1,410937E+3	4,103376E-1	1,410937E+3	-1,181958E+0	1,410937E+3	3,999345E-1	1,410937E+3	-1,158872E+0	1,410937E+3	4,222616E-1	1,410937E+3	-1,155884E+0	1,410937E+3	5,135371E-1	1,410937E+3	-1,122921E+0	1,410937E+3	6,544056E-1	1,410937E+3	-9,730018E-1	1,410937E+3	6,814358E-1	1,410937E+3	-9,014034E-1
1,412500E+3	3,785331E-1	1,412500E+3	-1,086025E+0	1,412500E+3	3,791700E-1	1,412500E+3	-1,074187E+0	1,412500E+3	4,136448E-1	1,412500E+3	-1,067052E+0	1,412500E+3	5,342659E-1	1,412500E+3	-1,008522E+0	1,412500E+3	6,429144E-1	1,412500E+3	-8,642751E-1	1,412500E+3	6,446001E-1	1,412500E+3	-8,017421E-1	1,412500E+3	4,058962E-1	1,412500E+3	-1,168901E+0	1,412500E+3	3,958510E-1	1,412500E+3	-1,146002E+0	1,412500E+3	4,176740E-1	1,412500E+3	-1,143114E+0	1,412500E+3	5,072544E-1	1,412500E+3	-1,110835E+0	1,412500E+3	6,487601E-1	1,412500E+3	-9,646441E-1	1,412500E+3	6,764240E-1	1,412500E+3	-8,937802E-1
1,414062E+3	3,733782E-1	1,414062E+3	-1,071825E+0	1,414062E+3	3,758378E-1	1,414062E+3	-1,062401E+0	1,414062E+3	4,094327E-1	1,414062E+3	-1,053377E+0	1,414062E+3	5,299930E-1	1,414062E+3	-9,961554E-1	1,414062E+3	6,385822E-1	1,414062E+3	-8,550338E-1	1,414062E+3	6,401396E-1	1,414062E+3	-7,933298E-1	1,414062E+3	3,999066E-1	1,414062E+3	-1,151881E+0	1,414062E+3	3,924285E-1	1,414062E+3	-1,133157E+0	1,414062E+3	4,125923E-1	1,414062E+3	-1,128801E+0	1,414062E+3	5,012658E-1	1,414062E+3	-1,098282E+0	1,414062E+3	6,427936E-1	1,414062E+3	-9,552747E-1	1,414062E+3	6,715577E-1	1,414062E+3	-8,857739E-1
1,415625E+3	3,683766E-1	1,415625E+3	-1,058808E+0	1,415625E+3	3,725583E-1	1,415625E+3	-1,051626E+0	1,415625E+3	4,052964E-1	1,415625E+3	-1,040841E+0	1,415625E+3	5,257622E-1	1,415625E+3	-9,848361E-1	1,415625E+3	6,342857E-1	1,415625E+3	-8,466526E-1	1,415625E+3	6,357195E-1	1,415625E+3	-7,857431E-1	1,415625E+3	3,941064E-1	1,415625E+3	-1,136209E+0	1,415625E+3	3,890595E-1	1,415625E+3	-1,121365E+0	1,415625E+3	4,076492E-1	1,415625E+3	-1,115649E+0	1,415625E+3	4,954547E-1	1,415625E+3	-1,086783E+0	1,415625E+3	6,369794E-1	1,415625E+3	-9,467813E-1	1,415625E+3	6,667846E-1	1,415625E+3	-8,785555E-1
1,417187E+3	3,633141E-1	1,417187E+3	-1,041095E+0	1,417187E+3	3,686690E-1	1,417187E+3	-1,037682E+0	1,417187E+3	4,012225E-1	1,417187E+3	-1,027036E+0	1,417187E+3	5,214766E-1	1,417187E+3	-9,723111E-1	1,417187E+3	6,298383E-1	1,417187E+3	-8,372423E-1	1,417187E+3	6,311456E-1	1,417187E+3	-7,772005E-1	1,417187E+3	3,863519E-1	1,417187E+3	-1,116866E+0	1,417187E+3	3,848445E-1	1,417187E+3	-1,106581E+0	1,417187E+3	4,027359E-1	1,417187E+3	-1,101703E+0	1,417187E+3	4,892598E-1	1,417187E+3	-1,073655E+0	1,417187E+3	6,314332E-1	1,417187E+3	-9,377472E-1	1,417187E+3	6,617561E-1	1,417187E+3	-8,703348E-1
1,418750E+3	3,583709E-1	1,418750E+3	-1,024891E+0	1,418750E+3	3,648470E-1	1,418750E+3	-1,024946E+0	1,418750E+3	3,972141E-1	1,418750E+3	-1,014428E+0	1,418750E+3	5,172296E-1	1,418750E+3	-9,608871E-1	1,418750E+3	6,254276E-1	1,418750E+3	-8,287372E-1	1,418750E+3	6,266135E-1	1,418750E+3	-7,695248E-1	1,418750E+3	3,789220E-1	1,418750E+3	-1,099131E+0	1,418750E+3	3,807171E-1	1,418750E+3	-1,093036E+0	1,418750E+3	3,979585E-1	1,418750E+3	-1,088943E+0	1,418750E+3	4,832580E-1	1,418750E+3	-1,061666E+0	1,418750E+3	6,260249E-1	1,418750E+3	-9,295969E-1	1,418750E+3	6,568275E-1	1,418750E+3	-8,629461E-1
1,420312E+3	3,550782E-1	1,420312E+3	-1,012645E+0	1,420312E+3	3,608646E-1	1,420312E+3	-1,009685E+0	1,420312E+3	3,933227E-1	1,420312E+3	-1,000515E+0	1,420312E+3	5,130279E-1	1,420312E+3	-9,481323E-1	1,420312E+3	6,211013E-1	1,420312E+3	-8,194098E-1	1,420312E+3	6,221411E-1	1,420312E+3	-7,611311E-1	1,420312E+3	3,722593E-1	1,420312E+3	-1,084339E+0	1,420312E+3	3,764250E-1	1,420312E+3	-1,079134E+0	1,420312E+3	3,933833E-1	1,420312E+3	-1,075237E+0	1,420312E+3	4,776526E-1	1,420312E+3	-1,049132E+0	1,420312E+3	6,204093E-1	1,420312E+3	-9,202702E-1	1,420312E+3	6,519125E-1	1,420312E+3	-8,547282E-1
1,421875E+3	3,518336E-1	1,421875E+3	-1,001530E+0	1,421875E+3	3,569406E-1	1,421875E+3	-9,957862E-1	1,421875E+3	3,894817E-1	1,421875E+3	-9,878567E-1	1,421875E+3	5,088517E-1	1,421875E+3	-9,365377E-1	1,421875E+3	6,168028E-1	1,421875E+3	-8,110129E-1	1,421875E+3	6,177045E-1	1,421875E+3	-7,536244E-1	1,421875E+3	3,658707E-1	1,421875E+3	-1,070855E+0	1,421875E+3	3,722378E-1	1,421875E+3	-1,066459E+0	1,421875E+3	3,889273E-1	1,421875E+3	-1,062746E+0	1,421875E+3	4,722132E-1	1,421875E+3	-1,037738E+0	1,421875E+3	6,149344E-1	1,421875E+3	-9,118789E-1	1,421875E+3	6,470920E-1	1,421875E+3	-8,473696E-1
1,423437E+3	3,494377E-1	1,423437E+3	-9,922651E-1	1,423437E+3	3,529303E-1	1,423437E+3	-9,802335E-1	1,423437E+3	3,858383E-1	1,423437E+3	-9,738718E-1	1,423437E+3	5,051782E-1	1,423437E+3	-9,243804E-1	1,423437E+3	6,126209E-1	1,423437E+3	-8,018425E-1	1,423437E+3	6,131165E-1	1,423437E+3	-7,452244E-1	1,423437E+3	3,629528E-1	1,423437E+3	-1,061448E+0	1,423437E+3	3,677706E-1	1,423437E+3	-1,052208E+0	1,423437E+3	3,845238E-1	1,423437E+3	-1,048802E+0	1,423437E+3	4,666545E-1	1,423437E+3	-1,025030E+0	1,423437E+3	6,094683E-1	1,423437E+3	-9,026074E-1	1,423437E+3	6,425112E-1	1,423437E+3	-8,394637E-1
1,425000E+3	3,470659E-1	1,425000E+3	-9,839637E-1	1,425000E+3	3,489742E-1	1,425000E+3	-9,661313E-1	1,425000E+3	3,822222E-1	1,425000E+3	-9,611992E-1	1,425000E+3	5,014989E-1	1,425000E+3	-9,133774E-1	1,425000E+3	6,084562E-1	1,425000E+3	-7,936239E-1	1,425000E+3	6,085667E-1	1,425000E+3	-7,377482E-1	1,425000E+3	3,600997E-1	1,425000E+3	-1,053001E+0	1,425000E+3	3,634196E-1	1,425000E+3	-1,039267E+0	1,425000E+3	3,802266E-1	1,425000E+3	-1,036141E+0	1,425000E+3	4,612611E-1	1,425000E+3	-1,013521E+0	1,425000E+3	6,041365E-1	1,425000E+3	-8,943014E-1	1,425000E+3	6,380112E-1	1,425000E+3	-8,324231E-1
1,426562E+3	3,446351E-1	1,426562E+3	-9,729619E-1	1,426562E+3	3,455740E-1	1,426562E+3	-9,525930E-1	1,426562E+3	3,789576E-1	1,426562E+3	-9,475850E-1	1,426562E+3	4,978904E-1	1,426562E+3	-9,011580E-1	1,426562E+3	6,044140E-1	1,426562E+3	-7,846273E-1	1,426562E+3	6,044261E-1	1,426562E+3	-7,300921E-1	1,426562E+3	3,584635E-1	1,426562E+3	-1,041796E+0	1,426562E+3	3,595579E-1	1,426562E+3	-1,025285E+0	1,426562E+3	3,760507E-1	1,426562E+3	-1,022271E+0	1,426562E+3	4,561745E-1	1,426562E+3	-1,001345E+0	1,426562E+3	5,987960E-1	1,426562E+3	-8,850807E-1	1,426562E+3	6,330787E-1	1,426562E+3	-8,240809E-1
1,428125E+3	3,422039E-1	1,428125E+3	-9,630831E-1	1,428125E+3	3,422029E-1	1,428125E+3	-9,403943E-1	1,428125E+3	3,756904E-1	1,428125E+3	-9,353055E-1	1,428125E+3	4,942619E-1	1,428125E+3	-8,901438E-1	1,428125E+3	6,003777E-1	1,428125E+3	-7,766034E-1	1,428125E+3	6,003081E-1	1,428125E+3	-7,233336E-1	1,428125E+3	3,567835E-1	1,428125E+3	-1,031691E+0	1,428125E+3	3,557693E-1	1,428125E+3	-1,012644E+0	1,428125E+3	3,719650E-1	1,428125E+3	-1,009732E+0	1,428125E+3	4,512287E-1	1,428125E+3	-9,903742E-1	1,428125E+3	5,935833E-1	1,428125E+3	-8,768575E-1	1,428125E+3	6,282372E-1	1,428125E+3	-8,166712E-1
1,429687E+3	3,377684E-1	1,429687E+3	-9,453550E-1	1,429687E+3	3,392272E-1	1,429687E+3	-9,284560E-1	1,429687E+3	3,725217E-1	1,429687E+3	-9,219827E-1	1,429687E+3	4,911824E-1	1,429687E+3	-8,788546E-1	1,429687E+3	5,962307E-1	1,429687E+3	-7,675509E-1	1,429687E+3	5,956288E-1	1,429687E+3	-7,152075E-1	1,429687E+3	3,535605E-1	1,429687E+3	-1,014716E+0	1,429687E+3	3,519255E-1	1,429687E+3	-9,981332E-1	1,429687E+3	3,679940E-1	1,429687E+3	-9,965848E-1	1,429687E+3	4,459283E-1	1,429687E+3	-9,776143E-1	1,429687E+3	5,883376E-1	1,429687E+3	-8,677108E-1	1,429687E+3	6,235473E-1	1,429687E+3	-8,087110E-1
1,431250E+3	3,333887E-1	1,431250E+3	-9,294109E-1	1,431250E+3	3,362644E-1	1,431250E+3	-9,177790E-1	1,431250E+3	3,693380E-1	1,431250E+3	-9,100280E-1	1,431250E+3	4,880537E-1	1,431250E+3	-8,687365E-1	1,431250E+3	5,920853E-1	1,431250E+3	-7,595149E-1	1,431250E+3	5,909871E-1	1,431250E+3	-7,080606E-1	1,431250E+3	3,503101E-1	1,431250E+3	-9,993753E-1	1,431250E+3	3,481420E-1	1,431250E+3	-9,850654E-1	1,431250E+3	3,641037E-1	1,431250E+3	-9,847676E-1	1,431250E+3	4,407763E-1	1,431250E+3	-9,661591E-1	1,431250E+3	5,832127E-1	1,431250E+3	-8,595940E-1	1,431250E+3	6,189377E-1	1,431250E+3	-8,016880E-1
1,432812E+3	3,279682E-1	1,432812E+3	-9,092735E-1	1,432812E+3	3,327691E-1	1,432812E+3	-9,043577E-1	1,432812E+3	3,664313E-1	1,432812E+3	-8,972572E-1	1,432812E+3	4,847605E-1	1,432812E+3	-8,569977E-1	1,432812E+3	5,879912E-1	1,432812E+3	-7,506674E-1	1,432812E+3	5,863183E-1	1,432812E+3	-7,001860E-1	1,432812E+3	3,454773E-1	1,432812E+3	-9,796884E-1	1,432812E+3	3,446096E-1	1,432812E+3	-9,717691E-1	1,432812E+3	3,600082E-1	1,432812E+3	-9,716930E-1	1,432812E+3	4,359038E-1	1,432812E+3	-9,539062E-1	1,432812E+3	5,780669E-1	1,432812E+3	-8,505064E-1	1,432812E+3	6,142894E-1	1,432812E+3	-7,938050E-1
1,434375E+3	3,226552E-1	1,434375E+3	-8,912871E-1	1,434375E+3	3,292977E-1	1,434375E+3	-8,923896E-1	1,434375E+3	3,634864E-1	1,434375E+3	-8,858622E-1	1,434375E+3	4,814086E-1	1,434375E+3	-8,465179E-1	1,434375E+3	5,838893E-1	1,434375E+3	-7,428584E-1	1,434375E+3	5,816837E-1	1,434375E+3	-6,933099E-1	1,434375E+3	3,407112E-1	1,434375E+3	-9,620082E-1	1,434375E+3	3,411235E-1	1,434375E+3	-9,598715E-1	1,434375E+3	3,560005E-1	1,434375E+3	-9,600022E-1	1,434375E+3	4,311514E-1	1,434375E+3	-9,429666E-1	1,434375E+3	5,730323E-1	1,434375E+3	-8,424825E-1	1,434375E+3	6,097147E-1	1,434375E+3	-7,868878E-1
