Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
6,203125E+2	1,000469E+2	6,203125E+2	1,099598E+2	6,203125E+2	1,200115E+2	6,203125E+2	1,299962E+2	6,203125E+2	1,399921E+2	6,203125E+2	1,449758E+2	6,203125E+2	1,087600E+2	6,203125E+2	1,179041E+2	6,203125E+2	1,263470E+2	6,203125E+2	1,354162E+2	6,203125E+2	1,459827E+2	6,203125E+2	1,512068E+2
6,218750E+2	1,000698E+2	6,218750E+2	1,099430E+2	6,218750E+2	1,200123E+2	6,218750E+2	1,299958E+2	6,218750E+2	1,399907E+2	6,218750E+2	1,449731E+2	6,218750E+2	1,088951E+2	6,218750E+2	1,180047E+2	6,218750E+2	1,264285E+2	6,218750E+2	1,354976E+2	6,218750E+2	1,460938E+2	6,218750E+2	1,513306E+2
6,234375E+2	1,000472E+2	6,234375E+2	1,099532E+2	6,234375E+2	1,200110E+2	6,234375E+2	1,299944E+2	6,234375E+2	1,399908E+2	6,234375E+2	1,449720E+2	6,234375E+2	1,090141E+2	6,234375E+2	1,180994E+2	6,234375E+2	1,265049E+2	6,234375E+2	1,355790E+2	6,234375E+2	1,462091E+2	6,234375E+2	1,514598E+2
6,250000E+2	1,000245E+2	6,250000E+2	1,099633E+2	6,250000E+2	1,200097E+2	6,250000E+2	1,299931E+2	6,250000E+2	1,399908E+2	6,250000E+2	1,449710E+2	6,250000E+2	1,091315E+2	6,250000E+2	1,181931E+2	6,250000E+2	1,265806E+2	6,250000E+2	1,356597E+2	6,250000E+2	1,463228E+2	6,250000E+2	1,515872E+2
6,265625E+2	1,000916E+2	6,265625E+2	1,099979E+2	6,265625E+2	1,200052E+2	6,265625E+2	1,299922E+2	6,265625E+2	1,399909E+2	6,265625E+2	1,449680E+2	6,265625E+2	1,091853E+2	6,265625E+2	1,182794E+2	6,265625E+2	1,266521E+2	6,265625E+2	1,357405E+2	6,265625E+2	1,464403E+2	6,265625E+2	1,517241E+2
6,281250E+2	1,001583E+2	6,281250E+2	1,100323E+2	6,281250E+2	1,200007E+2	6,281250E+2	1,299914E+2	6,281250E+2	1,399910E+2	6,281250E+2	1,449650E+2	6,281250E+2	1,092386E+2	6,281250E+2	1,183647E+2	6,281250E+2	1,267230E+2	6,281250E+2	1,358206E+2	6,281250E+2	1,465563E+2	6,281250E+2	1,518590E+2
6,296875E+2	1,003117E+2	6,296875E+2	1,101470E+2	6,296875E+2	1,199975E+2	6,296875E+2	1,299900E+2	6,296875E+2	1,399890E+2	6,296875E+2	1,449617E+2	6,296875E+2	1,092334E+2	6,296875E+2	1,184368E+2	6,296875E+2	1,267912E+2	6,296875E+2	1,359010E+2	6,296875E+2	1,466745E+2	6,296875E+2	1,519985E+2
6,312500E+2	1,004624E+2	6,312500E+2	1,102603E+2	6,312500E+2	1,199944E+2	6,312500E+2	1,299887E+2	6,312500E+2	1,399871E+2	6,312500E+2	1,449584E+2	6,312500E+2	1,092282E+2	6,312500E+2	1,185083E+2	6,312500E+2	1,268587E+2	6,312500E+2	1,359807E+2	6,312500E+2	1,467912E+2	6,312500E+2	1,521358E+2
6,328125E+2	1,005630E+2	6,328125E+2	1,103467E+2	6,328125E+2	1,200048E+2	6,328125E+2	1,299874E+2	6,328125E+2	1,399865E+2	6,328125E+2	1,449564E+2	6,328125E+2	1,090637E+2	6,328125E+2	1,185525E+2	6,328125E+2	1,269219E+2	6,328125E+2	1,360610E+2	6,328125E+2	1,469124E+2	6,328125E+2	1,522780E+2
6,343750E+2	1,006625E+2	6,343750E+2	1,104323E+2	6,343750E+2	1,200152E+2	6,343750E+2	1,299862E+2	6,343750E+2	1,399860E+2	6,343750E+2	1,449544E+2	6,343750E+2	1,088960E+2	6,343750E+2	1,185966E+2	6,343750E+2	1,269847E+2	6,343750E+2	1,361404E+2	6,343750E+2	1,470319E+2	6,343750E+2	1,524179E+2
6,359375E+2	1,006943E+2	6,359375E+2	1,104686E+2	6,359375E+2	1,200712E+2	6,359375E+2	1,299871E+2	6,359375E+2	1,399840E+2	6,359375E+2	1,449530E+2	6,359375E+2	1,087318E+2	6,359375E+2	1,186076E+2	6,359375E+2	1,270431E+2	6,359375E+2	1,362192E+2	6,359375E+2	1,471581E+2	6,359375E+2	1,525652E+2
6,375000E+2	1,007260E+2	6,375000E+2	1,105047E+2	6,375000E+2	1,201269E+2	6,375000E+2	1,299880E+2	6,375000E+2	1,399821E+2	6,375000E+2	1,449515E+2	6,375000E+2	1,085644E+2	6,375000E+2	1,186185E+2	6,375000E+2	1,271011E+2	6,375000E+2	1,362972E+2	6,375000E+2	1,472825E+2	6,375000E+2	1,527101E+2
6,390625E+2	1,006826E+2	6,390625E+2	1,104837E+2	6,390625E+2	1,201591E+2	6,390625E+2	1,299879E+2	6,390625E+2	1,399808E+2	6,390625E+2	1,449505E+2	6,390625E+2	1,083244E+2	6,390625E+2	1,185897E+2	6,390625E+2	1,271551E+2	6,390625E+2	1,363740E+2	6,390625E+2	1,474124E+2	6,390625E+2	1,528636E+2
6,406250E+2	1,006389E+2	6,406250E+2	1,104626E+2	6,406250E+2	1,201912E+2	6,406250E+2	1,299879E+2	6,406250E+2	1,399796E+2	6,406250E+2	1,449495E+2	6,406250E+2	1,080776E+2	6,406250E+2	1,185608E+2	6,406250E+2	1,272087E+2	6,406250E+2	1,364501E+2	6,406250E+2	1,475404E+2	6,406250E+2	1,530144E+2
6,421875E+2	1,004693E+2	6,421875E+2	1,103542E+2	6,421875E+2	1,200547E+2	6,421875E+2	1,299857E+2	6,421875E+2	1,399787E+2	6,421875E+2	1,449480E+2	6,421875E+2	1,077843E+2	6,421875E+2	1,183987E+2	6,421875E+2	1,272625E+2	6,421875E+2	1,365268E+2	6,421875E+2	1,476704E+2	6,421875E+2	1,531771E+2
6,437500E+2	1,002964E+2	6,437500E+2	1,102444E+2	6,437500E+2	1,199160E+2	6,437500E+2	1,299836E+2	6,437500E+2	1,399778E+2	6,437500E+2	1,449465E+2	6,437500E+2	1,074807E+2	6,437500E+2	1,182335E+2	6,437500E+2	1,273160E+2	6,437500E+2	1,366029E+2	6,437500E+2	1,477986E+2	6,437500E+2	1,533367E+2
6,453125E+2	9,966578E+1	6,453125E+2	1,098835E+2	6,453125E+2	1,198330E+2	6,453125E+2	1,299817E+2	6,453125E+2	1,399771E+2	6,453125E+2	1,449413E+2	6,453125E+2	1,071769E+2	6,453125E+2	1,180882E+2	6,453125E+2	1,273679E+2	6,453125E+2	1,366761E+2	6,453125E+2	1,479326E+2	6,453125E+2	1,535008E+2
6,468750E+2	9,898581E+1	6,468750E+2	1,095070E+2	6,468750E+2	1,197491E+2	6,468750E+2	1,299798E+2	6,468750E+2	1,399764E+2	6,468750E+2	1,449361E+2	6,468750E+2	1,068621E+2	6,468750E+2	1,179404E+2	6,468750E+2	1,274194E+2	6,468750E+2	1,367487E+2	6,468750E+2	1,480646E+2	6,468750E+2	1,536617E+2
6,484375E+2	9,914589E+1	6,484375E+2	1,093351E+2	6,484375E+2	1,196447E+2	6,484375E+2	1,299723E+2	6,484375E+2	1,399761E+2	6,484375E+2	1,449309E+2	6,484375E+2	1,065756E+2	6,484375E+2	1,177311E+2	6,484375E+2	1,274554E+2	6,484375E+2	1,368220E+2	6,484375E+2	1,482035E+2	6,484375E+2	1,538311E+2
6,500000E+2	9,930308E+1	6,500000E+2	1,091598E+2	6,500000E+2	1,195390E+2	6,500000E+2	1,299648E+2	6,500000E+2	1,399758E+2	6,500000E+2	1,449257E+2	6,500000E+2	1,062794E+2	6,500000E+2	1,175167E+2	6,500000E+2	1,274912E+2	6,500000E+2	1,368948E+2	6,500000E+2	1,483403E+2	6,500000E+2	1,539972E+2
6,515625E+2	9,944927E+1	6,515625E+2	1,093101E+2	6,515625E+2	1,195691E+2	6,515625E+2	1,299565E+2	6,515625E+2	1,399762E+2	6,515625E+2	1,449244E+2	6,515625E+2	1,060143E+2	6,515625E+2	1,172569E+2	6,515625E+2	1,275013E+2	6,515625E+2	1,369641E+2	6,515625E+2	1,484857E+2	6,515625E+2	1,541778E+2
6,531250E+2	9,959303E+1	6,531250E+2	1,094578E+2	6,531250E+2	1,195991E+2	6,531250E+2	1,299482E+2	6,531250E+2	1,399765E+2	6,531250E+2	1,449231E+2	6,531250E+2	1,057409E+2	6,531250E+2	1,169891E+2	6,531250E+2	1,275114E+2	6,531250E+2	1,370329E+2	6,531250E+2	1,486287E+2	6,531250E+2	1,543548E+2
6,546875E+2	9,970144E+1	6,546875E+2	1,095912E+2	6,546875E+2	1,196658E+2	6,546875E+2	1,299591E+2	6,546875E+2	1,399797E+2	6,546875E+2	1,449269E+2	6,546875E+2	1,054794E+2	6,546875E+2	1,167131E+2	6,546875E+2	1,274934E+2	6,546875E+2	1,371011E+2	6,546875E+2	1,487497E+2	6,546875E+2	1,545301E+2
6,562500E+2	9,980852E+1	6,562500E+2	1,097226E+2	6,562500E+2	1,197321E+2	6,562500E+2	1,299701E+2	6,562500E+2	1,399829E+2	6,562500E+2	1,449307E+2	6,562500E+2	1,052097E+2	6,562500E+2	1,164281E+2	6,562500E+2	1,274754E+2	6,562500E+2	1,371686E+2	6,562500E+2	1,488690E+2	6,562500E+2	1,547020E+2
6,578125E+2	9,987205E+1	6,578125E+2	1,098045E+2	6,578125E+2	1,197844E+2	6,578125E+2	1,299955E+2	6,578125E+2	1,399869E+2	6,578125E+2	1,449380E+2	6,578125E+2	1,049539E+2	6,578125E+2	1,161409E+2	6,578125E+2	1,274313E+2	6,578125E+2	1,372321E+2	6,578125E+2	1,489476E+2	6,578125E+2	1,548286E+2
6,593750E+2	9,993512E+1	6,593750E+2	1,098856E+2	6,593750E+2	1,198365E+2	6,593750E+2	1,300209E+2	6,593750E+2	1,399909E+2	6,593750E+2	1,449454E+2	6,593750E+2	1,046904E+2	6,593750E+2	1,158440E+2	6,593750E+2	1,273871E+2	6,593750E+2	1,372951E+2	6,593750E+2	1,490254E+2	6,593750E+2	1,549534E+2
6,609375E+2	9,994485E+1	6,609375E+2	1,099171E+2	6,609375E+2	1,198580E+2	6,609375E+2	1,300351E+2	6,609375E+2	1,399874E+2	6,609375E+2	1,449497E+2	6,609375E+2	1,044240E+2	6,609375E+2	1,155493E+2	6,609375E+2	1,272726E+2	6,609375E+2	1,373497E+2	6,609375E+2	1,490550E+2	6,609375E+2	1,550175E+2
6,625000E+2	9,995457E+1	6,625000E+2	1,099484E+2	6,625000E+2	1,198795E+2	6,625000E+2	1,300493E+2	6,625000E+2	1,399840E+2	6,625000E+2	1,449541E+2	6,625000E+2	1,041492E+2	6,625000E+2	1,152442E+2	6,625000E+2	1,271566E+2	6,625000E+2	1,374040E+2	6,625000E+2	1,490844E+2	6,625000E+2	1,550810E+2
6,640625E+2	9,994535E+1	6,640625E+2	1,099404E+2	6,640625E+2	1,198732E+2	6,640625E+2	1,300215E+2	6,640625E+2	1,399781E+2	6,640625E+2	1,449688E+2	6,640625E+2	1,038888E+2	6,640625E+2	1,150052E+2	6,640625E+2	1,270599E+2	6,640625E+2	1,374364E+2	6,640625E+2	1,491171E+2	6,640625E+2	1,551775E+2
6,656250E+2	9,993613E+1	6,656250E+2	1,099323E+2	6,656250E+2	1,198669E+2	6,656250E+2	1,299937E+2	6,656250E+2	1,399722E+2	6,656250E+2	1,449834E+2	6,656250E+2	1,036204E+2	6,656250E+2	1,147593E+2	6,656250E+2	1,269622E+2	6,656250E+2	1,374687E+2	6,656250E+2	1,491496E+2	6,656250E+2	1,552729E+2
6,671875E+2	9,995459E+1	6,671875E+2	1,099364E+2	6,671875E+2	1,198629E+2	6,671875E+2	1,299894E+2	6,671875E+2	1,399791E+2	6,671875E+2	1,449852E+2	6,671875E+2	1,034326E+2	6,671875E+2	1,145897E+2	6,671875E+2	1,268605E+2	6,671875E+2	1,374860E+2	6,671875E+2	1,490685E+2	6,671875E+2	1,551958E+2
6,687500E+2	9,997302E+1	6,687500E+2	1,099406E+2	6,687500E+2	1,198589E+2	6,687500E+2	1,299850E+2	6,687500E+2	1,399861E+2	6,687500E+2	1,449869E+2	6,687500E+2	1,032406E+2	6,687500E+2	1,144167E+2	6,687500E+2	1,267576E+2	6,687500E+2	1,375032E+2	6,687500E+2	1,489867E+2	6,687500E+2	1,551180E+2
6,703125E+2	9,998838E+1	6,703125E+2	1,099554E+2	6,703125E+2	1,198701E+2	6,703125E+2	1,299912E+2	6,703125E+2	1,399933E+2	6,703125E+2	1,449911E+2	6,703125E+2	1,030956E+2	6,703125E+2	1,142668E+2	6,703125E+2	1,266503E+2	6,703125E+2	1,374592E+2	6,703125E+2	1,488629E+2	6,703125E+2	1,549781E+2
6,718750E+2	1,000037E+2	6,718750E+2	1,099703E+2	6,718750E+2	1,198812E+2	6,718750E+2	1,299974E+2	6,718750E+2	1,400004E+2	6,718750E+2	1,449953E+2	6,718750E+2	1,029481E+2	6,718750E+2	1,141142E+2	6,718750E+2	1,265416E+2	6,718750E+2	1,374149E+2	6,718750E+2	1,487373E+2	6,718750E+2	1,548359E+2
6,734375E+2	9,999347E+1	6,734375E+2	1,099758E+2	6,734375E+2	1,198899E+2	6,734375E+2	1,300008E+2	6,734375E+2	1,400005E+2	6,734375E+2	1,449929E+2	6,734375E+2	1,028032E+2	6,734375E+2	1,139501E+2	6,734375E+2	1,264127E+2	6,734375E+2	1,373328E+2	6,734375E+2	1,485763E+2	6,734375E+2	1,546337E+2
6,750000E+2	9,998322E+1	6,750000E+2	1,099812E+2	6,750000E+2	1,198986E+2	6,750000E+2	1,300042E+2	6,750000E+2	1,400005E+2	6,750000E+2	1,449905E+2	6,750000E+2	1,026558E+2	6,750000E+2	1,137827E+2	6,750000E+2	1,262820E+2	6,750000E+2	1,372499E+2	6,750000E+2	1,484123E+2	6,750000E+2	1,544267E+2
6,765625E+2	9,996608E+1	6,765625E+2	1,099803E+2	6,765625E+2	1,199070E+2	6,765625E+2	1,300020E+2	6,765625E+2	1,399979E+2	6,765625E+2	1,449879E+2	6,765625E+2	1,024824E+2	6,765625E+2	1,136043E+2	6,765625E+2	1,261263E+2	6,765625E+2	1,371338E+2	6,765625E+2	1,482115E+2	6,765625E+2	1,541693E+2
6,781250E+2	9,994891E+1	6,781250E+2	1,099795E+2	6,781250E+2	1,199154E+2	6,781250E+2	1,299997E+2	6,781250E+2	1,399953E+2	6,781250E+2	1,449853E+2	6,781250E+2	1,023054E+2	6,781250E+2	1,134221E+2	6,781250E+2	1,259677E+2	6,781250E+2	1,370161E+2	6,781250E+2	1,480059E+2	6,781250E+2	1,539041E+2
6,796875E+2	9,995113E+1	6,796875E+2	1,099805E+2	6,796875E+2	1,199221E+2	6,796875E+2	1,299993E+2	6,796875E+2	1,399935E+2	6,796875E+2	1,449813E+2	6,796875E+2	1,021399E+2	6,796875E+2	1,132490E+2	6,796875E+2	1,257990E+2	6,796875E+2	1,368847E+2	6,796875E+2	1,477936E+2	6,796875E+2	1,536304E+2
6,812500E+2	9,995336E+1	6,812500E+2	1,099815E+2	6,812500E+2	1,199288E+2	6,812500E+2	1,299989E+2	6,812500E+2	1,399918E+2	6,812500E+2	1,449774E+2	6,812500E+2	1,019712E+2	6,812500E+2	1,130725E+2	6,812500E+2	1,256269E+2	6,812500E+2	1,367512E+2	6,812500E+2	1,475759E+2	6,812500E+2	1,533479E+2
6,828125E+2	9,995961E+1	6,828125E+2	1,099836E+2	6,828125E+2	1,199337E+2	6,828125E+2	1,300013E+2	6,828125E+2	1,399922E+2	6,828125E+2	1,449780E+2	6,828125E+2	1,018414E+2	6,828125E+2	1,129242E+2	6,828125E+2	1,254726E+2	6,828125E+2	1,366278E+2	6,828125E+2	1,473823E+2	6,828125E+2	1,531046E+2
6,843750E+2	9,996585E+1	6,843750E+2	1,099856E+2	6,843750E+2	1,199387E+2	6,843750E+2	1,300036E+2	6,843750E+2	1,399926E+2	6,843750E+2	1,449786E+2	6,843750E+2	1,017097E+2	6,843750E+2	1,127734E+2	6,843750E+2	1,253155E+2	6,843750E+2	1,365026E+2	6,843750E+2	1,471842E+2	6,843750E+2	1,528543E+2
6,859375E+2	9,996837E+1	6,859375E+2	1,099869E+2	6,859375E+2	1,199421E+2	6,859375E+2	1,300035E+2	6,859375E+2	1,399928E+2	6,859375E+2	1,449765E+2	6,859375E+2	1,015935E+2	6,859375E+2	1,126415E+2	6,859375E+2	1,251762E+2	6,859375E+2	1,363869E+2	6,859375E+2	1,470127E+2	6,859375E+2	1,526435E+2
6,875000E+2	9,997089E+1	6,875000E+2	1,099882E+2	6,875000E+2	1,199455E+2	6,875000E+2	1,300033E+2	6,875000E+2	1,399931E+2	6,875000E+2	1,449744E+2	6,875000E+2	1,014757E+2	6,875000E+2	1,125075E+2	6,875000E+2	1,250346E+2	6,875000E+2	1,362697E+2	6,875000E+2	1,468377E+2	6,875000E+2	1,524275E+2
6,890625E+2	9,997434E+1	6,890625E+2	1,099887E+2	6,890625E+2	1,199498E+2	6,890625E+2	1,300041E+2	6,890625E+2	1,399934E+2	6,890625E+2	1,449746E+2	6,890625E+2	1,013876E+2	6,890625E+2	1,123950E+2	6,890625E+2	1,248981E+2	6,890625E+2	1,361534E+2	6,890625E+2	1,466694E+2	6,890625E+2	1,522231E+2
6,906250E+2	9,997778E+1	6,906250E+2	1,099892E+2	6,906250E+2	1,199540E+2	6,906250E+2	1,300049E+2	6,906250E+2	1,399937E+2	6,906250E+2	1,449749E+2	6,906250E+2	1,012986E+2	6,906250E+2	1,122810E+2	6,906250E+2	1,247594E+2	6,906250E+2	1,360355E+2	6,906250E+2	1,464978E+2	6,906250E+2	1,520138E+2
6,921875E+2	9,998374E+1	6,921875E+2	1,099887E+2	6,921875E+2	1,199585E+2	6,921875E+2	1,300044E+2	6,921875E+2	1,399936E+2	6,921875E+2	1,449778E+2	6,921875E+2	1,012303E+2	6,921875E+2	1,121876E+2	6,921875E+2	1,246297E+2	6,921875E+2	1,359200E+2	6,921875E+2	1,463365E+2	6,921875E+2	1,518199E+2
6,937500E+2	9,998971E+1	6,937500E+2	1,099881E+2	6,937500E+2	1,199630E+2	6,937500E+2	1,300038E+2	6,937500E+2	1,399936E+2	6,937500E+2	1,449807E+2	6,937500E+2	1,011615E+2	6,937500E+2	1,120932E+2	6,937500E+2	1,244981E+2	6,937500E+2	1,358029E+2	6,937500E+2	1,461722E+2	6,937500E+2	1,516215E+2
6,953125E+2	9,999574E+1	6,953125E+2	1,099877E+2	6,953125E+2	1,199689E+2	6,953125E+2	1,300023E+2	6,953125E+2	1,399935E+2	6,953125E+2	1,449808E+2	6,953125E+2	1,011079E+2	6,953125E+2	1,120149E+2	6,953125E+2	1,243735E+2	6,953125E+2	1,356861E+2	6,953125E+2	1,460137E+2	6,953125E+2	1,514322E+2
6,968750E+2	1,000018E+2	6,968750E+2	1,099873E+2	6,968750E+2	1,199748E+2	6,968750E+2	1,300008E+2	6,968750E+2	1,399934E+2	6,968750E+2	1,449808E+2	6,968750E+2	1,010540E+2	6,968750E+2	1,119359E+2	6,968750E+2	1,242471E+2	6,968750E+2	1,355678E+2	6,968750E+2	1,458522E+2	6,968750E+2	1,512387E+2
6,984375E+2	1,000078E+2	6,984375E+2	1,099898E+2	6,984375E+2	1,199793E+2	6,984375E+2	1,300005E+2	6,984375E+2	1,399939E+2	6,984375E+2	1,449805E+2	6,984375E+2	1,010154E+2	6,984375E+2	1,118671E+2	6,984375E+2	1,241297E+2	6,984375E+2	1,354529E+2	6,984375E+2	1,456990E+2	6,984375E+2	1,510574E+2
7,000000E+2	1,000139E+2	7,000000E+2	1,099924E+2	7,000000E+2	1,199839E+2	7,000000E+2	1,300001E+2	7,000000E+2	1,399945E+2	7,000000E+2	1,449801E+2	7,000000E+2	1,009767E+2	7,000000E+2	1,117978E+2	7,000000E+2	1,240108E+2	7,000000E+2	1,353365E+2	7,000000E+2	1,455430E+2	7,000000E+2	1,508723E+2
7,015625E+2	1,000118E+2	7,015625E+2	1,099986E+2	7,015625E+2	1,199876E+2	7,015625E+2	1,300008E+2	7,015625E+2	1,399938E+2	7,015625E+2	1,449799E+2	7,015625E+2	1,009527E+2	7,015625E+2	1,117419E+2	7,015625E+2	1,238982E+2	7,015625E+2	1,352219E+2	7,015625E+2	1,453963E+2	7,015625E+2	1,506997E+2
7,031250E+2	1,000098E+2	7,031250E+2	1,100048E+2	7,031250E+2	1,199913E+2	7,031250E+2	1,300014E+2	7,031250E+2	1,399931E+2	7,031250E+2	1,449796E+2	7,031250E+2	1,009287E+2	7,031250E+2	1,116857E+2	7,031250E+2	1,237841E+2	7,031250E+2	1,351057E+2	7,031250E+2	1,452472E+2	7,031250E+2	1,505236E+2
7,046875E+2	1,000036E+2	7,046875E+2	1,100108E+2	7,046875E+2	1,199957E+2	7,046875E+2	1,300017E+2	7,046875E+2	1,399928E+2	7,046875E+2	1,449795E+2	7,046875E+2	1,009225E+2	7,046875E+2	1,116424E+2	7,046875E+2	1,236807E+2	7,046875E+2	1,349925E+2	7,046875E+2	1,451037E+2	7,046875E+2	1,503537E+2
7,062500E+2	9,999739E+1	7,062500E+2	1,100168E+2	7,062500E+2	1,200002E+2	7,062500E+2	1,300020E+2	7,062500E+2	1,399924E+2	7,062500E+2	1,449794E+2	7,062500E+2	1,009162E+2	7,062500E+2	1,115989E+2	7,062500E+2	1,235760E+2	7,062500E+2	1,348778E+2	7,062500E+2	1,449579E+2	7,062500E+2	1,501804E+2
7,078125E+2	9,999597E+1	7,078125E+2	1,100207E+2	7,078125E+2	1,200034E+2	7,078125E+2	1,300030E+2	7,078125E+2	1,399928E+2	7,078125E+2	1,449798E+2	7,078125E+2	1,009239E+2	7,078125E+2	1,115702E+2	7,078125E+2	1,234807E+2	7,078125E+2	1,347660E+2	7,078125E+2	1,448189E+2	7,078125E+2	1,500179E+2
7,093750E+2	9,999454E+1	7,093750E+2	1,100246E+2	7,093750E+2	1,200067E+2	7,093750E+2	1,300041E+2	7,093750E+2	1,399932E+2	7,093750E+2	1,449801E+2	7,093750E+2	1,009315E+2	7,093750E+2	1,115413E+2	7,093750E+2	1,233844E+2	7,093750E+2	1,346528E+2	7,093750E+2	1,446777E+2	7,093750E+2	1,498523E+2
7,109375E+2	9,999977E+1	7,109375E+2	1,100276E+2	7,109375E+2	1,200086E+2	7,109375E+2	1,300038E+2	7,109375E+2	1,399940E+2	7,109375E+2	1,449808E+2	7,109375E+2	1,009555E+2	7,109375E+2	1,115247E+2	7,109375E+2	1,232941E+2	7,109375E+2	1,345434E+2	7,109375E+2	1,445431E+2	7,109375E+2	1,496986E+2
7,125000E+2	1,000050E+2	7,125000E+2	1,100306E+2	7,125000E+2	1,200105E+2	7,125000E+2	1,300035E+2	7,125000E+2	1,399947E+2	7,125000E+2	1,449815E+2	7,125000E+2	1,009794E+2	7,125000E+2	1,115081E+2	7,125000E+2	1,232028E+2	7,125000E+2	1,344326E+2	7,125000E+2	1,444063E+2	7,125000E+2	1,495421E+2
7,140625E+2	1,000109E+2	7,140625E+2	1,100332E+2	7,140625E+2	1,200105E+2	7,140625E+2	1,300036E+2	7,140625E+2	1,399951E+2	7,140625E+2	1,449797E+2	7,140625E+2	1,010267E+2	7,140625E+2	1,115035E+2	7,140625E+2	1,231184E+2	7,140625E+2	1,343221E+2	7,140625E+2	1,442755E+2	7,140625E+2	1,493889E+2
7,156250E+2	1,000167E+2	7,156250E+2	1,100357E+2	7,156250E+2	1,200105E+2	7,156250E+2	1,300037E+2	7,156250E+2	1,399956E+2	7,156250E+2	1,449779E+2	7,156250E+2	1,010738E+2	7,156250E+2	1,114989E+2	7,156250E+2	1,230331E+2	7,156250E+2	1,342102E+2	7,156250E+2	1,441426E+2	7,156250E+2	1,492330E+2
7,171875E+2	1,000151E+2	7,171875E+2	1,100353E+2	7,171875E+2	1,200091E+2	7,171875E+2	1,300030E+2	7,171875E+2	1,399956E+2	7,171875E+2	1,449790E+2	7,171875E+2	1,011336E+2	7,171875E+2	1,115052E+2	7,171875E+2	1,229550E+2	7,171875E+2	1,341021E+2	7,171875E+2	1,440150E+2	7,171875E+2	1,490848E+2
7,187500E+2	1,000135E+2	7,187500E+2	1,100349E+2	7,187500E+2	1,200076E+2	7,187500E+2	1,300022E+2	7,187500E+2	1,399956E+2	7,187500E+2	1,449800E+2	7,187500E+2	1,011929E+2	7,187500E+2	1,115114E+2	7,187500E+2	1,228762E+2	7,187500E+2	1,339927E+2	7,187500E+2	1,438854E+2	7,187500E+2	1,489340E+2
7,203125E+2	1,000035E+2	7,203125E+2	1,100304E+2	7,203125E+2	1,200045E+2	7,203125E+2	1,300009E+2	7,203125E+2	1,399955E+2	7,203125E+2	1,449807E+2	7,203125E+2	1,012534E+2	7,203125E+2	1,115293E+2	7,203125E+2	1,228039E+2	7,203125E+2	1,338860E+2	7,203125E+2	1,437617E+2	7,203125E+2	1,487928E+2
7,218750E+2	9,999356E+1	7,218750E+2	1,100259E+2	7,218750E+2	1,200014E+2	7,218750E+2	1,299995E+2	7,218750E+2	1,399954E+2	7,218750E+2	1,449814E+2	7,218750E+2	1,013135E+2	7,218750E+2	1,115471E+2	7,218750E+2	1,227310E+2	7,218750E+2	1,337780E+2	7,218750E+2	1,436361E+2	7,218750E+2	1,486493E+2
7,234375E+2	9,998461E+1	7,234375E+2	1,100197E+2	7,234375E+2	1,199993E+2	7,234375E+2	1,299996E+2	7,234375E+2	1,399956E+2	7,234375E+2	1,449797E+2	7,234375E+2	1,013789E+2	7,234375E+2	1,115748E+2	7,234375E+2	1,226633E+2	7,234375E+2	1,336737E+2	7,234375E+2	1,435126E+2	7,234375E+2	1,485093E+2
7,250000E+2	9,997565E+1	7,250000E+2	1,100135E+2	7,250000E+2	1,199972E+2	7,250000E+2	1,299997E+2	7,250000E+2	1,399959E+2	7,250000E+2	1,449780E+2	7,250000E+2	1,014438E+2	7,250000E+2	1,116024E+2	7,250000E+2	1,225950E+2	7,250000E+2	1,335681E+2	7,250000E+2	1,433873E+2	7,250000E+2	1,483669E+2
7,265625E+2	9,996838E+1	7,265625E+2	1,100073E+2	7,265625E+2	1,199972E+2	7,265625E+2	1,299996E+2	7,265625E+2	1,399951E+2	7,265625E+2	1,449796E+2	7,265625E+2	1,015195E+2	7,265625E+2	1,116352E+2	7,265625E+2	1,225322E+2	7,265625E+2	1,334639E+2	7,265625E+2	1,432679E+2	7,265625E+2	1,482320E+2
7,281250E+2	9,996110E+1	7,281250E+2	1,100012E+2	7,281250E+2	1,199972E+2	7,281250E+2	1,299995E+2	7,281250E+2	1,399944E+2	7,281250E+2	1,449812E+2	7,281250E+2	1,015946E+2	7,281250E+2	1,116678E+2	7,281250E+2	1,224690E+2	7,281250E+2	1,333585E+2	7,281250E+2	1,431469E+2	7,281250E+2	1,480950E+2
