Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
9,359375E+2	1,415018E+0	9,359375E+2	-4,710275E-1	9,359375E+2	1,441243E+0	9,359375E+2	-4,552960E-1	9,359375E+2	1,632271E+0	9,359375E+2	-4,968901E-1	9,359375E+2	2,260833E+0	9,359375E+2	-5,481521E-1	9,359375E+2	3,030309E+0	9,359375E+2	-4,358505E-1	9,359375E+2	3,209957E+0	9,359375E+2	-5,276764E-1	9,359375E+2	3,254901E+0	9,359375E+2	-7,370356E-1
9,375000E+2	1,419028E+0	9,375000E+2	-4,420203E-1	9,375000E+2	1,437952E+0	9,375000E+2	-4,351677E-1	9,375000E+2	1,628812E+0	9,375000E+2	-4,714629E-1	9,375000E+2	2,269708E+0	9,375000E+2	-5,706186E-1	9,375000E+2	2,996576E+0	9,375000E+2	-4,064666E-1	9,375000E+2	3,135390E+0	9,375000E+2	-5,172974E-1	9,375000E+2	3,215603E+0	9,375000E+2	-7,474602E-1
9,390625E+2	1,413684E+0	9,390625E+2	-3,988343E-1	9,390625E+2	1,436854E+0	9,390625E+2	-3,984633E-1	9,390625E+2	1,633925E+0	9,390625E+2	-4,335411E-1	9,390625E+2	2,273493E+0	9,390625E+2	-5,543455E-1	9,390625E+2	3,039536E+0	9,390625E+2	-3,542336E-1	9,390625E+2	3,168579E+0	9,390625E+2	-5,295579E-1	9,390625E+2	3,289682E+0	9,390625E+2	-7,305230E-1
9,406250E+2	1,395235E+0	9,406250E+2	-3,675136E-1	9,406250E+2	1,438680E+0	9,406250E+2	-3,710490E-1	9,406250E+2	1,646473E+0	9,406250E+2	-4,144218E-1	9,406250E+2	2,246125E+0	9,406250E+2	-5,070490E-1	9,406250E+2	3,038737E+0	9,406250E+2	-3,789813E-1	9,406250E+2	3,136446E+0	9,406250E+2	-5,441126E-1	9,406250E+2	3,279554E+0	9,406250E+2	-7,707270E-1
9,421875E+2	1,389401E+0	9,421875E+2	-3,375489E-1	9,421875E+2	1,431442E+0	9,421875E+2	-3,517359E-1	9,421875E+2	1,622511E+0	9,421875E+2	-4,023218E-1	9,421875E+2	2,242538E+0	9,421875E+2	-4,888451E-1	9,421875E+2	2,985283E+0	9,421875E+2	-4,335465E-1	9,421875E+2	3,154848E+0	9,421875E+2	-5,467785E-1	9,421875E+2	3,227081E+0	9,421875E+2	-7,383461E-1
9,437500E+2	1,396128E+0	9,437500E+2	-3,118991E-1	9,437500E+2	1,434853E+0	9,437500E+2	-3,174309E-1	9,437500E+2	1,630238E+0	9,437500E+2	-3,681805E-1	9,437500E+2	2,284338E+0	9,437500E+2	-4,724595E-1	9,437500E+2	2,983589E+0	9,437500E+2	-4,205469E-1	9,437500E+2	3,216655E+0	9,437500E+2	-5,592184E-1	9,437500E+2	3,219634E+0	9,437500E+2	-7,480995E-1
9,453125E+2	1,398381E+0	9,453125E+2	-3,014622E-1	9,453125E+2	1,434013E+0	9,453125E+2	-2,902170E-1	9,453125E+2	1,627806E+0	9,453125E+2	-3,294952E-1	9,453125E+2	2,254421E+0	9,453125E+2	-4,384199E-1	9,453125E+2	3,009170E+0	9,453125E+2	-3,740982E-1	9,453125E+2	3,233169E+0	9,453125E+2	-5,180283E-1	9,453125E+2	3,272464E+0	9,453125E+2	-7,051986E-1
9,468750E+2	1,400164E+0	9,468750E+2	-2,737215E-1	9,468750E+2	1,435834E+0	9,468750E+2	-2,602606E-1	9,468750E+2	1,620764E+0	9,468750E+2	-3,258733E-1	9,468750E+2	2,230218E+0	9,468750E+2	-3,935059E-1	9,468750E+2	3,029518E+0	9,468750E+2	-3,438534E-1	9,468750E+2	3,221776E+0	9,468750E+2	-4,847829E-1	9,468750E+2	3,301814E+0	9,468750E+2	-7,934105E-1
9,484375E+2	1,387849E+0	9,484375E+2	-2,461742E-1	9,484375E+2	1,430876E+0	9,484375E+2	-2,413169E-1	9,484375E+2	1,618536E+0	9,484375E+2	-2,904268E-1	9,484375E+2	2,252396E+0	9,484375E+2	-4,070536E-1	9,484375E+2	2,993372E+0	9,484375E+2	-3,250799E-1	9,484375E+2	3,171407E+0	9,484375E+2	-4,865693E-1	9,484375E+2	3,315188E+0	9,484375E+2	-8,016570E-1
9,500000E+2	1,384988E+0	9,500000E+2	-2,172528E-1	9,500000E+2	1,430031E+0	9,500000E+2	-2,210183E-1	9,500000E+2	1,617417E+0	9,500000E+2	-2,674484E-1	9,500000E+2	2,235454E+0	9,500000E+2	-3,648993E-1	9,500000E+2	2,962665E+0	9,500000E+2	-2,880780E-1	9,500000E+2	3,141720E+0	9,500000E+2	-5,307279E-1	9,500000E+2	3,322475E+0	9,500000E+2	-8,013991E-1
9,515625E+2	1,405891E+0	9,515625E+2	-1,933895E-1	9,515625E+2	1,437911E+0	9,515625E+2	-1,894105E-1	9,515625E+2	1,624329E+0	9,515625E+2	-2,535274E-1	9,515625E+2	2,244148E+0	9,515625E+2	-3,569356E-1	9,515625E+2	3,053428E+0	9,515625E+2	-2,719607E-1	9,515625E+2	3,198115E+0	9,515625E+2	-5,437440E-1	9,515625E+2	3,381111E+0	9,515625E+2	-8,166481E-1
9,531250E+2	1,406523E+0	9,531250E+2	-1,645110E-1	9,531250E+2	1,432832E+0	9,531250E+2	-1,652980E-1	9,531250E+2	1,620183E+0	9,531250E+2	-2,266764E-1	9,531250E+2	2,261009E+0	9,531250E+2	-3,699689E-1	9,531250E+2	3,066182E+0	9,531250E+2	-3,287590E-1	9,531250E+2	3,158524E+0	9,531250E+2	-5,014598E-1	9,531250E+2	3,325069E+0	9,531250E+2	-7,101058E-1
9,546875E+2	1,402738E+0	9,546875E+2	-1,113598E-1	9,546875E+2	1,429679E+0	9,546875E+2	-1,355995E-1	9,546875E+2	1,633317E+0	9,546875E+2	-2,017058E-1	9,546875E+2	2,257142E+0	9,546875E+2	-3,178726E-1	9,546875E+2	2,989852E+0	9,546875E+2	-3,791984E-1	9,546875E+2	3,177536E+0	9,546875E+2	-4,616678E-1	9,546875E+2	3,312613E+0	9,546875E+2	-7,075984E-1
9,562500E+2	1,411536E+0	9,562500E+2	-9,821345E-2	9,562500E+2	1,434088E+0	9,562500E+2	-1,101915E-1	9,562500E+2	1,623083E+0	9,562500E+2	-1,704958E-1	9,562500E+2	2,261042E+0	9,562500E+2	-3,101394E-1	9,562500E+2	2,980648E+0	9,562500E+2	-3,155498E-1	9,562500E+2	3,170127E+0	9,562500E+2	-4,426734E-1	9,562500E+2	3,329672E+0	9,562500E+2	-7,748626E-1
9,578125E+2	1,404841E+0	9,578125E+2	-8,827722E-2	9,578125E+2	1,440838E+0	9,578125E+2	-8,571184E-2	9,578125E+2	1,629957E+0	9,578125E+2	-1,473618E-1	9,578125E+2	2,254254E+0	9,578125E+2	-3,073343E-1	9,578125E+2	2,982432E+0	9,578125E+2	-2,922405E-1	9,578125E+2	3,144515E+0	9,578125E+2	-4,319743E-1	9,578125E+2	3,296241E+0	9,578125E+2	-7,879116E-1
9,593750E+2	1,416199E+0	9,593750E+2	-6,418626E-2	9,593750E+2	1,450438E+0	9,593750E+2	-5,904028E-2	9,593750E+2	1,628315E+0	9,593750E+2	-1,214227E-1	9,593750E+2	2,229936E+0	9,593750E+2	-2,807806E-1	9,593750E+2	3,027513E+0	9,593750E+2	-2,629031E-1	9,593750E+2	3,187526E+0	9,593750E+2	-4,298676E-1	9,593750E+2	3,299200E+0	9,593750E+2	-7,937240E-1
9,609375E+2	1,411266E+0	9,609375E+2	-4,558776E-2	9,609375E+2	1,450509E+0	9,609375E+2	-4,202259E-2	9,609375E+2	1,626394E+0	9,609375E+2	-9,137965E-2	9,609375E+2	2,241309E+0	9,609375E+2	-2,424851E-1	9,609375E+2	2,968836E+0	9,609375E+2	-2,649848E-1	9,609375E+2	3,181572E+0	9,609375E+2	-4,241446E-1	9,609375E+2	3,291445E+0	9,609375E+2	-7,551844E-1
9,625000E+2	1,408259E+0	9,625000E+2	-1,642327E-2	9,625000E+2	1,448981E+0	9,625000E+2	-8,769419E-3	9,625000E+2	1,631450E+0	9,625000E+2	-5,966820E-2	9,625000E+2	2,275524E+0	9,625000E+2	-2,303034E-1	9,625000E+2	3,007004E+0	9,625000E+2	-2,572374E-1	9,625000E+2	3,182834E+0	9,625000E+2	-4,187478E-1	9,625000E+2	3,285052E+0	9,625000E+2	-7,402010E-1
9,640625E+2	1,424457E+0	9,640625E+2	2,121668E-2	9,640625E+2	1,444041E+0	9,640625E+2	1,685010E-2	9,640625E+2	1,630417E+0	9,640625E+2	-3,471539E-2	9,640625E+2	2,275769E+0	9,640625E+2	-1,959921E-1	9,640625E+2	3,041023E+0	9,640625E+2	-2,853877E-1	9,640625E+2	3,223363E+0	9,640625E+2	-3,948149E-1	9,640625E+2	3,315466E+0	9,640625E+2	-7,370862E-1
9,656250E+2	1,426928E+0	9,656250E+2	4,743017E-2	9,656250E+2	1,448626E+0	9,656250E+2	4,622333E-2	9,656250E+2	1,634756E+0	9,656250E+2	-6,687210E-3	9,656250E+2	2,264408E+0	9,656250E+2	-1,750260E-1	9,656250E+2	3,018623E+0	9,656250E+2	-2,686995E-1	9,656250E+2	3,251118E+0	9,656250E+2	-3,938004E-1	9,656250E+2	3,358690E+0	9,656250E+2	-7,189285E-1
9,671875E+2	1,424538E+0	9,671875E+2	5,863914E-2	9,671875E+2	1,453078E+0	9,671875E+2	6,731533E-2	9,671875E+2	1,630246E+0	9,671875E+2	1,395908E-2	9,671875E+2	2,245833E+0	9,671875E+2	-1,613412E-1	9,671875E+2	3,030764E+0	9,671875E+2	-2,521404E-1	9,671875E+2	3,272938E+0	9,671875E+2	-4,271045E-1	9,671875E+2	3,384321E+0	9,671875E+2	-7,239272E-1
9,687500E+2	1,433521E+0	9,687500E+2	8,642884E-2	9,687500E+2	1,462355E+0	9,687500E+2	9,196158E-2	9,687500E+2	1,639113E+0	9,687500E+2	2,123162E-2	9,687500E+2	2,256990E+0	9,687500E+2	-1,672547E-1	9,687500E+2	2,998768E+0	9,687500E+2	-2,467221E-1	9,687500E+2	3,214298E+0	9,687500E+2	-3,995163E-1	9,687500E+2	3,374822E+0	9,687500E+2	-7,426404E-1
9,703125E+2	1,422664E+0	9,703125E+2	1,260039E-1	9,703125E+2	1,468229E+0	9,703125E+2	1,281382E-1	9,703125E+2	1,652513E+0	9,703125E+2	4,354657E-2	9,703125E+2	2,280508E+0	9,703125E+2	-1,357549E-1	9,703125E+2	3,009677E+0	9,703125E+2	-2,239439E-1	9,703125E+2	3,219799E+0	9,703125E+2	-4,399900E-1	9,703125E+2	3,339729E+0	9,703125E+2	-7,159496E-1
9,718750E+2	1,436421E+0	9,718750E+2	1,439936E-1	9,718750E+2	1,466706E+0	9,718750E+2	1,496971E-1	9,718750E+2	1,655633E+0	9,718750E+2	8,918734E-2	9,718750E+2	2,262439E+0	9,718750E+2	-1,000081E-1	9,718750E+2	2,984521E+0	9,718750E+2	-1,887308E-1	9,718750E+2	3,199518E+0	9,718750E+2	-4,016475E-1	9,718750E+2	3,314820E+0	9,718750E+2	-6,582044E-1
9,734375E+2	1,438212E+0	9,734375E+2	1,680967E-1	9,734375E+2	1,462421E+0	9,734375E+2	1,758020E-1	9,734375E+2	1,636218E+0	9,734375E+2	1,221161E-1	9,734375E+2	2,272551E+0	9,734375E+2	-9,055464E-2	9,734375E+2	2,988084E+0	9,734375E+2	-2,093881E-1	9,734375E+2	3,175090E+0	9,734375E+2	-3,906917E-1	9,734375E+2	3,313952E+0	9,734375E+2	-6,602901E-1
9,750000E+2	1,442649E+0	9,750000E+2	1,831482E-1	9,750000E+2	1,470794E+0	9,750000E+2	2,053739E-1	9,750000E+2	1,640858E+0	9,750000E+2	1,209614E-1	9,750000E+2	2,275706E+0	9,750000E+2	-1,068615E-1	9,750000E+2	2,975311E+0	9,750000E+2	-1,792049E-1	9,750000E+2	3,137331E+0	9,750000E+2	-3,919681E-1	9,750000E+2	3,372281E+0	9,750000E+2	-6,470782E-1
9,765625E+2	1,435831E+0	9,765625E+2	2,262322E-1	9,765625E+2	1,473736E+0	9,765625E+2	2,282587E-1	9,765625E+2	1,640529E+0	9,765625E+2	1,487980E-1	9,765625E+2	2,270841E+0	9,765625E+2	-7,966097E-2	9,765625E+2	2,970312E+0	9,765625E+2	-1,767182E-1	9,765625E+2	3,172966E+0	9,765625E+2	-3,858078E-1	9,765625E+2	3,320607E+0	9,765625E+2	-6,916703E-1
9,781250E+2	1,430437E+0	9,781250E+2	2,460164E-1	9,781250E+2	1,480219E+0	9,781250E+2	2,486529E-1	9,781250E+2	1,662868E+0	9,781250E+2	1,848819E-1	9,781250E+2	2,278775E+0	9,781250E+2	-4,301205E-2	9,781250E+2	3,013787E+0	9,781250E+2	-2,038293E-1	9,781250E+2	3,231615E+0	9,781250E+2	-3,579894E-1	9,781250E+2	3,351838E+0	9,781250E+2	-6,897084E-1
9,796875E+2	1,424814E+0	9,796875E+2	2,706163E-1	9,796875E+2	1,485316E+0	9,796875E+2	2,749522E-1	9,796875E+2	1,680070E+0	9,796875E+2	1,895544E-1	9,796875E+2	2,254739E+0	9,796875E+2	-6,359360E-3	9,796875E+2	3,020068E+0	9,796875E+2	-1,934910E-1	9,796875E+2	3,247350E+0	9,796875E+2	-3,678998E-1	9,796875E+2	3,375784E+0	9,796875E+2	-6,468833E-1
9,812500E+2	1,440083E+0	9,812500E+2	3,012842E-1	9,812500E+2	1,481699E+0	9,812500E+2	2,979120E-1	9,812500E+2	1,667693E+0	9,812500E+2	2,134545E-1	9,812500E+2	2,279000E+0	9,812500E+2	-3,301920E-3	9,812500E+2	3,027691E+0	9,812500E+2	-1,695064E-1	9,812500E+2	3,204856E+0	9,812500E+2	-3,910231E-1	9,812500E+2	3,379250E+0	9,812500E+2	-6,160870E-1
9,828125E+2	1,453251E+0	9,828125E+2	3,449259E-1	9,828125E+2	1,483796E+0	9,828125E+2	3,255625E-1	9,828125E+2	1,672913E+0	9,828125E+2	2,405154E-1	9,828125E+2	2,272854E+0	9,828125E+2	2,638067E-2	9,828125E+2	2,997834E+0	9,828125E+2	-9,497705E-2	9,828125E+2	3,215721E+0	9,828125E+2	-3,602206E-1	9,828125E+2	3,376524E+0	9,828125E+2	-6,054756E-1
9,843750E+2	1,456920E+0	9,843750E+2	3,583511E-1	9,843750E+2	1,490133E+0	9,843750E+2	3,468262E-1	9,843750E+2	1,677703E+0	9,843750E+2	2,612217E-1	9,843750E+2	2,243815E+0	9,843750E+2	4,798256E-2	9,843750E+2	3,025508E+0	9,843750E+2	-1,272413E-1	9,843750E+2	3,219747E+0	9,843750E+2	-3,884079E-1	9,843750E+2	3,318065E+0	9,843750E+2	-6,628351E-1
9,859375E+2	1,460797E+0	9,859375E+2	3,743742E-1	9,859375E+2	1,493802E+0	9,859375E+2	3,781972E-1	9,859375E+2	1,679852E+0	9,859375E+2	2,865789E-1	9,859375E+2	2,258553E+0	9,859375E+2	7,529714E-2	9,859375E+2	2,993219E+0	9,859375E+2	-1,405278E-1	9,859375E+2	3,234330E+0	9,859375E+2	-3,699760E-1	9,859375E+2	3,301595E+0	9,859375E+2	-6,460460E-1
9,875000E+2	1,456326E+0	9,875000E+2	3,905151E-1	9,875000E+2	1,501121E+0	9,875000E+2	4,034582E-1	9,875000E+2	1,685320E+0	9,875000E+2	3,108395E-1	9,875000E+2	2,270855E+0	9,875000E+2	8,434786E-2	9,875000E+2	2,999256E+0	9,875000E+2	-1,378690E-1	9,875000E+2	3,228007E+0	9,875000E+2	-3,343299E-1	9,875000E+2	3,338859E+0	9,875000E+2	-6,291939E-1
9,890625E+2	1,464804E+0	9,890625E+2	4,194395E-1	9,890625E+2	1,501157E+0	9,890625E+2	4,210167E-1	9,890625E+2	1,684536E+0	9,890625E+2	3,346272E-1	9,890625E+2	2,273790E+0	9,890625E+2	6,145907E-2	9,890625E+2	3,039830E+0	9,890625E+2	-1,321377E-1	9,890625E+2	3,241937E+0	9,890625E+2	-3,265106E-1	9,890625E+2	3,361130E+0	9,890625E+2	-6,535579E-1
9,906250E+2	1,455355E+0	9,906250E+2	4,477366E-1	9,906250E+2	1,506662E+0	9,906250E+2	4,476740E-1	9,906250E+2	1,688528E+0	9,906250E+2	3,570763E-1	9,906250E+2	2,253092E+0	9,906250E+2	9,391101E-2	9,906250E+2	3,026056E+0	9,906250E+2	-1,245157E-1	9,906250E+2	3,203077E+0	9,906250E+2	-3,231586E-1	9,906250E+2	3,371249E+0	9,906250E+2	-6,296423E-1
9,921875E+2	1,457199E+0	9,921875E+2	4,703396E-1	9,921875E+2	1,514661E+0	9,921875E+2	4,789210E-1	9,921875E+2	1,698178E+0	9,921875E+2	3,779002E-1	9,921875E+2	2,274834E+0	9,921875E+2	1,251518E-1	9,921875E+2	2,994301E+0	9,921875E+2	-9,187174E-2	9,921875E+2	3,179508E+0	9,921875E+2	-3,476970E-1	9,921875E+2	3,351066E+0	9,921875E+2	-6,189933E-1
9,937500E+2	1,470176E+0	9,937500E+2	5,231410E-1	9,937500E+2	1,509201E+0	9,937500E+2	5,098034E-1	9,937500E+2	1,684504E+0	9,937500E+2	4,118611E-1	9,937500E+2	2,277688E+0	9,937500E+2	1,760691E-1	9,937500E+2	2,988327E+0	9,937500E+2	-1,031678E-1	9,937500E+2	3,179529E+0	9,937500E+2	-3,365327E-1	9,937500E+2	3,295643E+0	9,937500E+2	-5,882444E-1
9,953125E+2	1,473198E+0	9,953125E+2	5,528514E-1	9,953125E+2	1,514680E+0	9,953125E+2	5,296064E-1	9,953125E+2	1,694647E+0	9,953125E+2	4,410614E-1	9,953125E+2	2,291157E+0	9,953125E+2	1,869828E-1	9,953125E+2	3,018962E+0	9,953125E+2	-9,657112E-2	9,953125E+2	3,222878E+0	9,953125E+2	-3,318500E-1	9,953125E+2	3,377925E+0	9,953125E+2	-6,351577E-1
9,968750E+2	1,472438E+0	9,968750E+2	5,646858E-1	9,968750E+2	1,519433E+0	9,968750E+2	5,489186E-1	9,968750E+2	1,696347E+0	9,968750E+2	4,721218E-1	9,968750E+2	2,287290E+0	9,968750E+2	1,779405E-1	9,968750E+2	3,031377E+0	9,968750E+2	-8,074624E-2	9,968750E+2	3,231186E+0	9,968750E+2	-3,334572E-1	9,968750E+2	3,373109E+0	9,968750E+2	-6,340063E-1
9,984375E+2	1,486769E+0	9,984375E+2	5,906265E-1	9,984375E+2	1,542429E+0	9,984375E+2	5,848934E-1	9,984375E+2	1,713697E+0	9,984375E+2	4,930773E-1	9,984375E+2	2,323767E+0	9,984375E+2	1,912573E-1	9,984375E+2	3,066783E+0	9,984375E+2	-5,857308E-2	9,984375E+2	3,202843E+0	9,984375E+2	-3,391321E-1	9,984375E+2	3,412349E+0	9,984375E+2	-5,964859E-1
1,000000E+3	1,501026E+0	1,000000E+3	6,212669E-1	1,000000E+3	1,547478E+0	1,000000E+3	6,094776E-1	1,000000E+3	1,723457E+0	1,000000E+3	5,131364E-1	1,000000E+3	2,317713E+0	1,000000E+3	2,489734E-1	1,000000E+3	3,045543E+0	1,000000E+3	-7,116367E-2	1,000000E+3	3,216679E+0	1,000000E+3	-3,400009E-1	1,000000E+3	3,402050E+0	1,000000E+3	-5,983865E-1
1,001562E+3	1,503676E+0	1,001562E+3	6,331131E-1	1,001562E+3	1,547243E+0	1,001562E+3	6,326800E-1	1,001562E+3	1,719348E+0	1,001562E+3	5,370310E-1	1,001562E+3	2,313291E+0	1,001562E+3	2,672493E-1	1,001562E+3	3,062368E+0	1,001562E+3	-5,971860E-2	1,001562E+3	3,212716E+0	1,001562E+3	-3,512444E-1	1,001562E+3	3,349280E+0	1,001562E+3	-6,065618E-1
1,003125E+3	1,524242E+0	1,003125E+3	6,633306E-1	1,003125E+3	1,549746E+0	1,003125E+3	6,586748E-1	1,003125E+3	1,723612E+0	1,003125E+3	5,630944E-1	1,003125E+3	2,280800E+0	1,003125E+3	2,835287E-1	1,003125E+3	3,094501E+0	1,003125E+3	-7,180393E-2	1,003125E+3	3,212041E+0	1,003125E+3	-3,365927E-1	1,003125E+3	3,362801E+0	1,003125E+3	-6,242131E-1
1,004687E+3	1,530023E+0	1,004687E+3	6,785320E-1	1,004687E+3	1,558129E+0	1,004687E+3	6,842885E-1	1,004687E+3	1,731236E+0	1,004687E+3	5,892083E-1	1,004687E+3	2,308708E+0	1,004687E+3	2,763365E-1	1,004687E+3	3,051485E+0	1,004687E+3	-9,994584E-2	1,004687E+3	3,223488E+0	1,004687E+3	-2,884610E-1	1,004687E+3	3,362269E+0	1,004687E+3	-6,289510E-1
1,006250E+3	1,551252E+0	1,006250E+3	7,070693E-1	1,006250E+3	1,562531E+0	1,006250E+3	7,052289E-1	1,006250E+3	1,735600E+0	1,006250E+3	5,989419E-1	1,006250E+3	2,324028E+0	1,006250E+3	2,876157E-1	1,006250E+3	3,032052E+0	1,006250E+3	-6,849706E-2	1,006250E+3	3,241315E+0	1,006250E+3	-2,807395E-1	1,006250E+3	3,327264E+0	1,006250E+3	-6,060616E-1
1,007812E+3	1,578564E+0	1,007812E+3	7,229988E-1	1,007812E+3	1,574980E+0	1,007812E+3	7,258202E-1	1,007812E+3	1,752322E+0	1,007812E+3	6,251944E-1	1,007812E+3	2,318790E+0	1,007812E+3	3,085867E-1	1,007812E+3	3,058191E+0	1,007812E+3	-1,856481E-2	1,007812E+3	3,223824E+0	1,007812E+3	-2,979195E-1	1,007812E+3	3,314787E+0	1,007812E+3	-6,144013E-1
1,009375E+3	1,584246E+0	1,009375E+3	7,454776E-1	1,009375E+3	1,585052E+0	1,009375E+3	7,437900E-1	1,009375E+3	1,751983E+0	1,009375E+3	6,578934E-1	1,009375E+3	2,316854E+0	1,009375E+3	3,054791E-1	1,009375E+3	3,066164E+0	1,009375E+3	-3,702018E-2	1,009375E+3	3,180152E+0	1,009375E+3	-3,250606E-1	1,009375E+3	3,332752E+0	1,009375E+3	-6,578329E-1
1,010937E+3	1,571548E+0	1,010937E+3	7,850578E-1	1,010937E+3	1,601964E+0	1,010937E+3	7,734971E-1	1,010937E+3	1,759188E+0	1,010937E+3	6,707711E-1	1,010937E+3	2,349768E+0	1,010937E+3	3,428566E-1	1,010937E+3	3,046063E+0	1,010937E+3	-3,338679E-2	1,010937E+3	3,230590E+0	1,010937E+3	-3,291475E-1	1,010937E+3	3,309685E+0	1,010937E+3	-6,073025E-1
1,012500E+3	1,561502E+0	1,012500E+3	8,107129E-1	1,012500E+3	1,602561E+0	1,012500E+3	7,925615E-1	1,012500E+3	1,776379E+0	1,012500E+3	6,810625E-1	1,012500E+3	2,368208E+0	1,012500E+3	3,661719E-1	1,012500E+3	3,026090E+0	1,012500E+3	-2,198543E-2	1,012500E+3	3,254759E+0	1,012500E+3	-3,040594E-1	1,012500E+3	3,323106E+0	1,012500E+3	-5,815991E-1
1,014062E+3	1,578859E+0	1,014062E+3	8,130100E-1	1,014062E+3	1,604683E+0	1,014062E+3	8,247186E-1	1,014062E+3	1,773122E+0	1,014062E+3	7,137477E-1	1,014062E+3	2,329028E+0	1,014062E+3	3,949697E-1	1,014062E+3	3,024308E+0	1,014062E+3	-3,348756E-2	1,014062E+3	3,217614E+0	1,014062E+3	-2,921536E-1	1,014062E+3	3,350813E+0	1,014062E+3	-5,871351E-1
1,015625E+3	1,574450E+0	1,015625E+3	8,492592E-1	1,015625E+3	1,611445E+0	1,015625E+3	8,437388E-1	1,015625E+3	1,783283E+0	1,015625E+3	7,326453E-1	1,015625E+3	2,325759E+0	1,015625E+3	4,298842E-1	1,015625E+3	3,022723E+0	1,015625E+3	-1,443108E-2	1,015625E+3	3,237250E+0	1,015625E+3	-3,143748E-1	1,015625E+3	3,338608E+0	1,015625E+3	-5,965555E-1
1,017187E+3	1,605737E+0	1,017187E+3	8,822936E-1	1,017187E+3	1,631862E+0	1,017187E+3	8,798276E-1	1,017187E+3	1,799379E+0	1,017187E+3	7,676443E-1	1,017187E+3	2,339312E+0	1,017187E+3	4,114410E-1	1,017187E+3	3,033620E+0	1,017187E+3	-2,578699E-3	1,017187E+3	3,229558E+0	1,017187E+3	-2,793717E-1	1,017187E+3	3,317695E+0	1,017187E+3	-6,219058E-1
1,018750E+3	1,623674E+0	1,018750E+3	9,176895E-1	1,018750E+3	1,651668E+0	1,018750E+3	9,142203E-1	1,018750E+3	1,806300E+0	1,018750E+3	7,908917E-1	1,018750E+3	2,350209E+0	1,018750E+3	4,170687E-1	1,018750E+3	3,061974E+0	1,018750E+3	3,956907E-2	1,018750E+3	3,219364E+0	1,018750E+3	-2,523244E-1	1,018750E+3	3,321158E+0	1,018750E+3	-5,868852E-1
1,020312E+3	1,595970E+0	1,020312E+3	9,245930E-1	1,020312E+3	1,641033E+0	1,020312E+3	9,292244E-1	1,020312E+3	1,795234E+0	1,020312E+3	7,990114E-1	1,020312E+3	2,366747E+0	1,020312E+3	4,731994E-1	1,020312E+3	3,072189E+0	1,020312E+3	2,614094E-2	1,020312E+3	3,196109E+0	1,020312E+3	-2,511866E-1	1,020312E+3	3,331105E+0	1,020312E+3	-5,869045E-1
1,021875E+3	1,574182E+0	1,021875E+3	9,351310E-1	1,021875E+3	1,646584E+0	1,021875E+3	9,586977E-1	1,021875E+3	1,809783E+0	1,021875E+3	8,358582E-1	1,021875E+3	2,395899E+0	1,021875E+3	5,084194E-1	1,021875E+3	3,032064E+0	1,021875E+3	5,841899E-2	1,021875E+3	3,241435E+0	1,021875E+3	-2,629371E-1	1,021875E+3	3,384050E+0	1,021875E+3	-6,337509E-1
1,023437E+3	1,617630E+0	1,023437E+3	9,769595E-1	1,023437E+3	1,655782E+0	1,023437E+3	9,770699E-1	1,023437E+3	1,819043E+0	1,023437E+3	8,679417E-1	1,023437E+3	2,371635E+0	1,023437E+3	5,199708E-1	1,023437E+3	3,004414E+0	1,023437E+3	5,256389E-2	1,023437E+3	3,263538E+0	1,023437E+3	-2,573181E-1	1,023437E+3	3,380985E+0	1,023437E+3	-5,872732E-1
1,025000E+3	1,620397E+0	1,025000E+3	1,005862E+0	1,025000E+3	1,671630E+0	1,025000E+3	9,944458E-1	1,025000E+3	1,838282E+0	1,025000E+3	8,799745E-1	1,025000E+3	2,397367E+0	1,025000E+3	4,912508E-1	1,025000E+3	3,034827E+0	1,025000E+3	4,666590E-2	1,025000E+3	3,236151E+0	1,025000E+3	-2,522398E-1	1,025000E+3	3,391625E+0	1,025000E+3	-5,661634E-1
1,026562E+3	1,640235E+0	1,026562E+3	1,028116E+0	1,026562E+3	1,673311E+0	1,026562E+3	1,024495E+0	1,026562E+3	1,841359E+0	1,026562E+3	9,068145E-1	1,026562E+3	2,397187E+0	1,026562E+3	5,110115E-1	1,026562E+3	3,102635E+0	1,026562E+3	5,494919E-2	1,026562E+3	3,269599E+0	1,026562E+3	-2,661817E-1	1,026562E+3	3,382005E+0	1,026562E+3	-5,902020E-1
