Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
4,640625E+2	6,142374E-1	4,640625E+2	-2,881546E+0	4,640625E+2	6,336762E-1	4,640625E+2	-2,786781E+0	4,640625E+2	8,080143E-1	4,640625E+2	-2,712550E+0	4,640625E+2	9,286136E-1	4,640625E+2	-2,293454E+0	4,640625E+2	8,121947E-1	4,640625E+2	-2,098988E+0	4,640625E+2	7,894260E-1	4,640625E+2	-2,138122E+0	4,640625E+2	5,618221E-1	4,640625E+2	-2,539899E+0	4,640625E+2	5,356762E-1	4,640625E+2	-2,590185E+0	4,640625E+2	6,499472E-1	4,640625E+2	-2,572149E+0	4,640625E+2	8,516683E-1	4,640625E+2	-2,282703E+0	4,640625E+2	7,730290E-1	4,640625E+2	-2,011068E+0	4,640625E+2	7,382287E-1	4,640625E+2	-2,014321E+0
4,656250E+2	5,936819E-1	4,656250E+2	-2,845018E+0	4,656250E+2	6,233934E-1	4,656250E+2	-2,763495E+0	4,656250E+2	7,903917E-1	4,656250E+2	-2,691443E+0	4,656250E+2	9,202820E-1	4,656250E+2	-2,285909E+0	4,656250E+2	8,088216E-1	4,656250E+2	-2,089903E+0	4,656250E+2	7,859216E-1	4,656250E+2	-2,127590E+0	4,656250E+2	5,544202E-1	4,656250E+2	-2,530703E+0	4,656250E+2	5,358587E-1	4,656250E+2	-2,571731E+0	4,656250E+2	6,406311E-1	4,656250E+2	-2,555600E+0	4,656250E+2	8,424803E-1	4,656250E+2	-2,272510E+0	4,656250E+2	7,684845E-1	4,656250E+2	-2,002221E+0	4,656250E+2	7,350266E-1	4,656250E+2	-2,005672E+0
4,671875E+2	5,837989E-1	4,671875E+2	-2,797604E+0	4,671875E+2	6,157179E-1	4,671875E+2	-2,747239E+0	4,671875E+2	7,760534E-1	4,671875E+2	-2,672989E+0	4,671875E+2	9,104784E-1	4,671875E+2	-2,275450E+0	4,671875E+2	8,055115E-1	4,671875E+2	-2,079764E+0	4,671875E+2	7,831468E-1	4,671875E+2	-2,116754E+0	4,671875E+2	5,460534E-1	4,671875E+2	-2,527354E+0	4,671875E+2	5,346674E-1	4,671875E+2	-2,556882E+0	4,671875E+2	6,308735E-1	4,671875E+2	-2,539264E+0	4,671875E+2	8,333477E-1	4,671875E+2	-2,261045E+0	4,671875E+2	7,642013E-1	4,671875E+2	-1,992289E+0	4,671875E+2	7,320754E-1	4,671875E+2	-1,995988E+0
4,687500E+2	5,745107E-1	4,687500E+2	-2,753688E+0	4,687500E+2	6,085253E-1	4,687500E+2	-2,732629E+0	4,687500E+2	7,625492E-1	4,687500E+2	-2,656218E+0	4,687500E+2	9,013166E-1	4,687500E+2	-2,266224E+0	4,687500E+2	8,025440E-1	4,687500E+2	-2,070775E+0	4,687500E+2	7,806868E-1	4,687500E+2	-2,107105E+0	4,687500E+2	5,381052E-1	4,687500E+2	-2,525126E+0	4,687500E+2	5,336647E-1	4,687500E+2	-2,543544E+0	4,687500E+2	6,216891E-1	4,687500E+2	-2,524499E+0	4,687500E+2	8,248059E-1	4,687500E+2	-2,250853E+0	4,687500E+2	7,602758E-1	4,687500E+2	-1,983484E+0	4,687500E+2	7,294224E-1	4,687500E+2	-1,987416E+0
4,703125E+2	5,580016E-1	4,703125E+2	-2,717373E+0	4,703125E+2	6,002298E-1	4,703125E+2	-2,713332E+0	4,703125E+2	7,501963E-1	4,703125E+2	-2,640684E+0	4,703125E+2	8,921455E-1	4,703125E+2	-2,256832E+0	4,703125E+2	7,979952E-1	4,703125E+2	-2,059785E+0	4,703125E+2	7,767687E-1	4,703125E+2	-2,095494E+0	4,703125E+2	5,227672E-1	4,703125E+2	-2,519358E+0	4,703125E+2	5,274649E-1	4,703125E+2	-2,529955E+0	4,703125E+2	6,109507E-1	4,703125E+2	-2,506178E+0	4,703125E+2	8,154079E-1	4,703125E+2	-2,239022E+0	4,703125E+2	7,556392E-1	4,703125E+2	-1,973493E+0	4,703125E+2	7,255454E-1	4,703125E+2	-1,977012E+0
4,718750E+2	5,425641E-1	4,718750E+2	-2,683812E+0	4,718750E+2	5,924577E-1	4,718750E+2	-2,695854E+0	4,718750E+2	7,385845E-1	4,718750E+2	-2,626759E+0	4,718750E+2	8,836029E-1	4,718750E+2	-2,248667E+0	4,718750E+2	7,938392E-1	4,718750E+2	-2,050017E+0	4,718750E+2	7,732115E-1	4,718750E+2	-2,085141E+0	4,718750E+2	5,080847E-1	4,718750E+2	-2,514734E+0	4,718750E+2	5,216598E-1	4,718750E+2	-2,517877E+0	4,718750E+2	6,008497E-1	4,718750E+2	-2,489556E+0	4,718750E+2	8,066238E-1	4,718750E+2	-2,228513E+0	4,718750E+2	7,513810E-1	4,718750E+2	-1,964661E+0	4,718750E+2	7,220046E-1	4,718750E+2	-1,967784E+0
4,734375E+2	5,232676E-1	4,734375E+2	-2,657476E+0	4,734375E+2	5,845633E-1	4,734375E+2	-2,674034E+0	4,734375E+2	7,265044E-1	4,734375E+2	-2,609482E+0	4,734375E+2	8,752107E-1	4,734375E+2	-2,239778E+0	4,734375E+2	7,900763E-1	4,734375E+2	-2,039741E+0	4,734375E+2	7,707929E-1	4,734375E+2	-2,075043E+0	4,734375E+2	4,860150E-1	4,734375E+2	-2,500821E+0	4,734375E+2	5,102886E-1	4,734375E+2	-2,496532E+0	4,734375E+2	5,920210E-1	4,734375E+2	-2,471672E+0	4,734375E+2	7,973281E-1	4,734375E+2	-2,215558E+0	4,734375E+2	7,461518E-1	4,734375E+2	-1,953526E+0	4,734375E+2	7,186378E-1	4,734375E+2	-1,957644E+0
4,750000E+2	5,051435E-1	4,750000E+2	-2,633277E+0	4,750000E+2	5,771923E-1	4,750000E+2	-2,654201E+0	4,750000E+2	7,151838E-1	4,750000E+2	-2,593934E+0	4,750000E+2	8,674351E-1	4,750000E+2	-2,232128E+0	4,750000E+2	7,866911E-1	4,750000E+2	-2,030682E+0	4,750000E+2	7,686978E-1	4,750000E+2	-2,066160E+0	4,750000E+2	4,650473E-1	4,750000E+2	-2,488270E+0	4,750000E+2	4,996005E-1	4,750000E+2	-2,477085E+0	4,750000E+2	5,837531E-1	4,750000E+2	-2,455513E+0	4,750000E+2	7,886608E-1	4,750000E+2	-2,204009E+0	4,750000E+2	7,413321E-1	4,750000E+2	-1,943632E+0	4,750000E+2	7,155983E-1	4,750000E+2	-1,948695E+0
4,765625E+2	4,972558E-1	4,765625E+2	-2,607227E+0	4,765625E+2	5,675557E-1	4,765625E+2	-2,631546E+0	4,765625E+2	7,021602E-1	4,765625E+2	-2,574832E+0	4,765625E+2	8,590160E-1	4,765625E+2	-2,222946E+0	4,765625E+2	7,832618E-1	4,765625E+2	-2,020727E+0	4,765625E+2	7,661540E-1	4,765625E+2	-2,055662E+0	4,765625E+2	4,428203E-1	4,765625E+2	-2,465487E+0	4,765625E+2	4,878986E-1	4,765625E+2	-2,452810E+0	4,765625E+2	5,752050E-1	4,765625E+2	-2,435947E+0	4,765625E+2	7,793786E-1	4,765625E+2	-2,190007E+0	4,765625E+2	7,361734E-1	4,765625E+2	-1,932290E+0	4,765625E+2	7,113947E-1	4,765625E+2	-1,937120E+0
4,781250E+2	4,898883E-1	4,781250E+2	-2,583440E+0	4,781250E+2	5,585508E-1	4,781250E+2	-2,610964E+0	4,781250E+2	6,899726E-1	4,781250E+2	-2,557585E+0	4,781250E+2	8,512315E-1	4,781250E+2	-2,215047E+0	4,781250E+2	7,802100E-1	4,781250E+2	-2,012002E+0	4,781250E+2	7,639458E-1	4,781250E+2	-2,046425E+0	4,781250E+2	4,219367E-1	4,781250E+2	-2,444569E+0	4,781250E+2	4,769368E-1	4,781250E+2	-2,430645E+0	4,781250E+2	5,672221E-1	4,781250E+2	-2,418235E+0	4,781250E+2	7,707411E-1	4,781250E+2	-2,177495E+0	4,781250E+2	7,314308E-1	4,781250E+2	-1,922228E+0	4,781250E+2	7,075549E-1	4,781250E+2	-1,926834E+0
4,796875E+2	4,834876E-1	4,796875E+2	-2,559811E+0	4,796875E+2	5,453865E-1	4,796875E+2	-2,583213E+0	4,796875E+2	6,773526E-1	4,796875E+2	-2,539499E+0	4,796875E+2	8,421698E-1	4,796875E+2	-2,205056E+0	4,796875E+2	7,758277E-1	4,796875E+2	-2,001312E+0	4,796875E+2	7,599033E-1	4,796875E+2	-2,034340E+0	4,796875E+2	4,090211E-1	4,796875E+2	-2,428161E+0	4,796875E+2	4,654162E-1	4,796875E+2	-2,406359E+0	4,796875E+2	5,586082E-1	4,796875E+2	-2,397844E+0	4,796875E+2	7,611026E-1	4,796875E+2	-2,162869E+0	4,796875E+2	7,267089E-1	4,796875E+2	-1,911595E+0	4,796875E+2	7,048665E-1	4,796875E+2	-1,917391E+0
4,812500E+2	4,775299E-1	4,812500E+2	-2,538354E+0	4,812500E+2	5,330989E-1	4,812500E+2	-2,557868E+0	4,812500E+2	6,655570E-1	4,812500E+2	-2,523260E+0	4,812500E+2	8,337829E-1	4,812500E+2	-2,196413E+0	4,812500E+2	7,718665E-1	4,812500E+2	-1,991919E+0	4,812500E+2	7,562563E-1	4,812500E+2	-2,023628E+0	4,812500E+2	3,968415E-1	4,812500E+2	-2,413456E+0	4,812500E+2	4,546411E-1	4,812500E+2	-2,384234E+0	4,812500E+2	5,505750E-1	4,812500E+2	-2,379394E+0	4,812500E+2	7,521389E-1	4,812500E+2	-2,149798E+0	4,812500E+2	7,223941E-1	4,812500E+2	-1,902236E+0	4,812500E+2	7,024962E-1	4,812500E+2	-1,909159E+0
4,828125E+2	4,720891E-1	4,828125E+2	-2,526218E+0	4,828125E+2	5,210584E-1	4,828125E+2	-2,533997E+0	4,828125E+2	6,535726E-1	4,828125E+2	-2,505309E+0	4,828125E+2	8,249598E-1	4,828125E+2	-2,186086E+0	4,828125E+2	7,670519E-1	4,828125E+2	-1,980808E+0	4,828125E+2	7,523078E-1	4,828125E+2	-2,011902E+0	4,828125E+2	3,924442E-1	4,828125E+2	-2,387520E+0	4,828125E+2	4,468846E-1	4,828125E+2	-2,364843E+0	4,828125E+2	5,397666E-1	4,828125E+2	-2,353757E+0	4,828125E+2	7,415302E-1	4,828125E+2	-2,133677E+0	4,828125E+2	7,174087E-1	4,828125E+2	-1,891373E+0	4,828125E+2	6,990677E-1	4,828125E+2	-1,899006E+0
4,843750E+2	4,670510E-1	4,843750E+2	-2,515727E+0	4,843750E+2	5,098213E-1	4,843750E+2	-2,512351E+0	4,843750E+2	6,423965E-1	4,843750E+2	-2,489244E+0	4,843750E+2	8,168164E-1	4,843750E+2	-2,177153E+0	4,843750E+2	7,626850E-1	4,843750E+2	-1,971047E+0	4,843750E+2	7,487619E-1	4,843750E+2	-2,001562E+0	4,843750E+2	3,883465E-1	4,843750E+2	-2,363920E+0	4,843750E+2	4,396443E-1	4,843750E+2	-2,347386E+0	4,843750E+2	5,296992E-1	4,843750E+2	-2,330425E+0	4,843750E+2	7,316645E-1	4,843750E+2	-2,119228E+0	4,843750E+2	7,128505E-1	4,843750E+2	-1,881825E+0	4,843750E+2	6,959925E-1	4,843750E+2	-1,890129E+0
4,859375E+2	4,593189E-1	4,859375E+2	-2,505933E+0	4,859375E+2	5,003668E-1	4,859375E+2	-2,493779E+0	4,859375E+2	6,298212E-1	4,859375E+2	-2,470419E+0	4,859375E+2	8,083044E-1	4,859375E+2	-2,167548E+0	4,859375E+2	7,591458E-1	4,859375E+2	-1,962291E+0	4,859375E+2	7,461409E-1	4,859375E+2	-1,992365E+0	4,859375E+2	3,844963E-1	4,859375E+2	-2,323591E+0	4,859375E+2	4,328373E-1	4,859375E+2	-2,327231E+0	4,859375E+2	5,204689E-1	4,859375E+2	-2,307627E+0	4,859375E+2	7,224928E-1	4,859375E+2	-2,105382E+0	4,859375E+2	7,086726E-1	4,859375E+2	-1,872709E+0	4,859375E+2	6,931616E-1	4,859375E+2	-1,881899E+0
4,875000E+2	4,520806E-1	4,875000E+2	-2,497717E+0	4,875000E+2	4,915480E-1	4,875000E+2	-2,477188E+0	4,875000E+2	6,181009E-1	4,875000E+2	-2,453564E+0	4,875000E+2	8,004660E-1	4,875000E+2	-2,159339E+0	4,875000E+2	7,560168E-1	4,875000E+2	-1,954799E+0	4,875000E+2	7,438864E-1	4,875000E+2	-1,984457E+0	4,875000E+2	3,808225E-1	4,875000E+2	-2,286768E+0	4,875000E+2	4,264977E-1	4,875000E+2	-2,309099E+0	4,875000E+2	5,118790E-1	4,875000E+2	-2,287004E+0	4,875000E+2	7,139920E-1	4,875000E+2	-2,093121E+0	4,875000E+2	7,048981E-1	4,875000E+2	-1,864851E+0	4,875000E+2	6,906751E-1	4,875000E+2	-1,874883E+0
4,890625E+2	4,403755E-1	4,890625E+2	-2,480880E+0	4,890625E+2	4,857507E-1	4,890625E+2	-2,461922E+0	4,890625E+2	6,058673E-1	4,890625E+2	-2,434028E+0	4,890625E+2	7,907761E-1	4,890625E+2	-2,148577E+0	4,890625E+2	7,521485E-1	4,890625E+2	-1,945908E+0	4,890625E+2	7,405503E-1	4,890625E+2	-1,974472E+0	4,890625E+2	3,729052E-1	4,890625E+2	-2,262031E+0	4,890625E+2	4,192190E-1	4,890625E+2	-2,283289E+0	4,890625E+2	5,038890E-1	4,890625E+2	-2,267993E+0	4,890625E+2	7,055871E-1	4,890625E+2	-2,080080E+0	4,890625E+2	7,011412E-1	4,890625E+2	-1,856218E+0	4,890625E+2	6,880931E-1	4,890625E+2	-1,867248E+0
4,906250E+2	4,294124E-1	4,906250E+2	-2,465964E+0	4,906250E+2	4,804015E-1	4,906250E+2	-2,448515E+0	4,906250E+2	5,944897E-1	4,906250E+2	-2,416548E+0	4,906250E+2	7,818296E-1	4,906250E+2	-2,139297E+0	4,906250E+2	7,487127E-1	4,906250E+2	-1,938318E+0	4,906250E+2	7,376141E-1	4,906250E+2	-1,965849E+0	4,906250E+2	3,655337E-1	4,906250E+2	-2,239655E+0	4,906250E+2	4,124498E-1	4,906250E+2	-2,259917E+0	4,906250E+2	4,964685E-1	4,906250E+2	-2,250973E+0	4,906250E+2	6,978241E-1	4,906250E+2	-2,068620E+0	4,906250E+2	6,977789E-1	4,906250E+2	-1,848848E+0	4,906250E+2	6,858565E-1	4,906250E+2	-1,860829E+0
4,921875E+2	4,247815E-1	4,921875E+2	-2,444857E+0	4,921875E+2	4,759408E-1	4,921875E+2	-2,433922E+0	4,921875E+2	5,822710E-1	4,921875E+2	-2,395655E+0	4,921875E+2	7,730542E-1	4,921875E+2	-2,129723E+0	4,921875E+2	7,444733E-1	4,921875E+2	-1,929138E+0	4,921875E+2	7,350616E-1	4,921875E+2	-1,957047E+0	4,921875E+2	3,621145E-1	4,921875E+2	-2,240051E+0	4,921875E+2	4,064083E-1	4,921875E+2	-2,236180E+0	4,921875E+2	4,900720E-1	4,921875E+2	-2,235805E+0	4,921875E+2	6,911686E-1	4,921875E+2	-2,057329E+0	4,921875E+2	6,933516E-1	4,921875E+2	-1,839348E+0	4,921875E+2	6,826183E-1	4,921875E+2	-1,852342E+0
4,937500E+2	4,205150E-1	4,937500E+2	-2,425981E+0	4,937500E+2	4,718681E-1	4,937500E+2	-2,421195E+0	4,937500E+2	5,709293E-1	4,937500E+2	-2,376947E+0	4,937500E+2	7,649877E-1	4,937500E+2	-2,121608E+0	4,937500E+2	7,406887E-1	4,937500E+2	-1,921307E+0	4,937500E+2	7,328893E-1	4,937500E+2	-1,949576E+0	4,937500E+2	3,589677E-1	4,937500E+2	-2,241617E+0	4,937500E+2	4,007986E-1	4,937500E+2	-2,214791E+0	4,937500E+2	4,841585E-1	4,937500E+2	-2,222450E+0	4,937500E+2	6,850751E-1	4,937500E+2	-2,047560E+0	4,937500E+2	6,893513E-1	4,937500E+2	-1,831189E+0	4,937500E+2	6,797545E-1	4,937500E+2	-1,845144E+0
4,953125E+2	4,207113E-1	4,953125E+2	-2,407664E+0	4,953125E+2	4,653139E-1	4,953125E+2	-2,399202E+0	4,953125E+2	5,618000E-1	4,953125E+2	-2,358841E+0	4,953125E+2	7,572194E-1	4,953125E+2	-2,112317E+0	4,953125E+2	7,376729E-1	4,953125E+2	-1,912869E+0	4,953125E+2	7,299371E-1	4,953125E+2	-1,939663E+0	4,953125E+2	3,602043E-1	4,953125E+2	-2,240149E+0	4,953125E+2	3,964712E-1	4,953125E+2	-2,195239E+0	4,953125E+2	4,772086E-1	4,953125E+2	-2,205404E+0	4,953125E+2	6,763274E-1	4,953125E+2	-2,032423E+0	4,953125E+2	6,847070E-1	4,953125E+2	-1,820667E+0	4,953125E+2	6,772772E-1	4,953125E+2	-1,836796E+0
4,968750E+2	4,210158E-1	4,968750E+2	-2,391434E+0	4,968750E+2	4,592704E-1	4,968750E+2	-2,379541E+0	4,968750E+2	5,533679E-1	4,968750E+2	-2,342807E+0	4,968750E+2	7,501274E-1	4,968750E+2	-2,104506E+0	4,968750E+2	7,350710E-1	4,968750E+2	-1,905763E+0	4,968750E+2	7,273840E-1	4,968750E+2	-1,931166E+0	4,968750E+2	3,615806E-1	4,968750E+2	-2,239932E+0	4,968750E+2	3,924811E-1	4,968750E+2	-2,177803E+0	4,968750E+2	4,707872E-1	4,968750E+2	-2,190320E+0	4,968750E+2	6,682655E-1	4,968750E+2	-2,019062E+0	4,968750E+2	6,805033E-1	4,968750E+2	-1,811570E+0	4,968750E+2	6,751484E-1	4,968750E+2	-1,829752E+0
4,984375E+2	4,221382E-1	4,984375E+2	-2,374362E+0	4,984375E+2	4,514249E-1	4,984375E+2	-2,354937E+0	4,984375E+2	5,444344E-1	4,984375E+2	-2,323349E+0	4,984375E+2	7,415486E-1	4,984375E+2	-2,092890E+0	4,984375E+2	7,308166E-1	4,984375E+2	-1,894841E+0	4,984375E+2	7,251458E-1	4,984375E+2	-1,921455E+0	4,984375E+2	3,643625E-1	4,984375E+2	-2,217533E+0	4,984375E+2	3,888983E-1	4,984375E+2	-2,159148E+0	4,984375E+2	4,654025E-1	4,984375E+2	-2,173275E+0	4,984375E+2	6,617790E-1	4,984375E+2	-2,005717E+0	4,984375E+2	6,771483E-1	4,984375E+2	-1,801805E+0	4,984375E+2	6,720582E-1	4,984375E+2	-1,819804E+0
5,000000E+2	4,233367E-1	5,000000E+2	-2,359340E+0	5,000000E+2	4,441923E-1	5,000000E+2	-2,332892E+0	5,000000E+2	5,362073E-1	5,000000E+2	-2,306093E+0	5,000000E+2	7,337044E-1	5,000000E+2	-2,082907E+0	5,000000E+2	7,270284E-1	5,000000E+2	-1,885419E+0	5,000000E+2	7,232846E-1	5,000000E+2	-1,913174E+0	5,000000E+2	3,669951E-1	5,000000E+2	-2,197446E+0	5,000000E+2	3,856185E-1	5,000000E+2	-2,142596E+0	5,000000E+2	4,604649E-1	5,000000E+2	-2,158233E+0	5,000000E+2	6,558636E-1	5,000000E+2	-1,994075E+0	5,000000E+2	6,741811E-1	5,000000E+2	-1,793447E+0	5,000000E+2	6,693419E-1	5,000000E+2	-1,811278E+0
5,015625E+2	4,228328E-1	5,015625E+2	-2,339872E+0	5,015625E+2	4,375397E-1	5,015625E+2	-2,307265E+0	5,015625E+2	5,280098E-1	5,015625E+2	-2,287867E+0	5,015625E+2	7,262306E-1	5,015625E+2	-2,072049E+0	5,015625E+2	7,242068E-1	5,015625E+2	-1,876124E+0	5,015625E+2	7,213498E-1	5,015625E+2	-1,903921E+0	5,015625E+2	3,617806E-1	5,015625E+2	-2,163542E+0	5,015625E+2	3,834279E-1	5,015625E+2	-2,128889E+0	5,015625E+2	4,553247E-1	5,015625E+2	-2,140500E+0	5,015625E+2	6,484544E-1	5,015625E+2	-1,979108E+0	5,015625E+2	6,711742E-1	5,015625E+2	-1,783991E+0	5,015625E+2	6,673557E-1	5,015625E+2	-1,802940E+0
5,031250E+2	4,224789E-1	5,031250E+2	-2,322657E+0	5,031250E+2	4,314228E-1	5,031250E+2	-2,284331E+0	5,031250E+2	5,204824E-1	5,031250E+2	-2,271815E+0	5,031250E+2	7,194448E-1	5,031250E+2	-2,062822E+0	5,031250E+2	7,217986E-1	5,031250E+2	-1,868263E+0	5,031250E+2	7,197889E-1	5,031250E+2	-1,896103E+0	5,031250E+2	3,569328E-1	5,031250E+2	-2,133016E+0	5,031250E+2	3,814823E-1	5,031250E+2	-2,117022E+0	5,031250E+2	4,506215E-1	5,031250E+2	-2,124860E+0	5,031250E+2	6,416755E-1	5,031250E+2	-1,965990E+0	5,031250E+2	6,685452E-1	5,031250E+2	-1,775955E+0	5,031250E+2	6,657085E-1	5,031250E+2	-1,795959E+0
5,046875E+2	4,207002E-1	5,046875E+2	-2,296571E+0	5,046875E+2	4,253941E-1	5,046875E+2	-2,259194E+0	5,046875E+2	5,138652E-1	5,046875E+2	-2,256877E+0	5,046875E+2	7,114170E-1	5,046875E+2	-2,051410E+0	5,046875E+2	7,179146E-1	5,046875E+2	-1,858284E+0	5,046875E+2	7,167597E-1	5,046875E+2	-1,886145E+0	5,046875E+2	3,510422E-1	5,046875E+2	-2,116613E+0	5,046875E+2	3,785437E-1	5,046875E+2	-2,103808E+0	5,046875E+2	4,446940E-1	5,046875E+2	-2,106818E+0	5,046875E+2	6,357663E-1	5,046875E+2	-1,952893E+0	5,046875E+2	6,650152E-1	5,046875E+2	-1,766355E+0	5,046875E+2	6,632138E-1	5,046875E+2	-1,787540E+0
5,062500E+2	4,190916E-1	5,062500E+2	-2,273257E+0	5,062500E+2	4,198574E-1	5,062500E+2	-2,236775E+0	5,062500E+2	5,078256E-1	5,062500E+2	-2,243960E+0	5,062500E+2	7,041148E-1	5,062500E+2	-2,041702E+0	5,062500E+2	7,144973E-1	5,062500E+2	-1,849823E+0	5,062500E+2	7,141569E-1	5,062500E+2	-1,877707E+0	5,062500E+2	3,456121E-1	5,062500E+2	-2,102277E+0	5,062500E+2	3,758962E-1	5,062500E+2	-2,092450E+0	5,062500E+2	4,392575E-1	5,062500E+2	-2,090942E+0	5,062500E+2	6,304064E-1	5,062500E+2	-1,941565E+0	5,062500E+2	6,618930E-1	5,062500E+2	-1,758224E+0	5,062500E+2	6,610865E-1	5,062500E+2	-1,780522E+0
5,078125E+2	4,147721E-1	5,078125E+2	-2,239740E+0	5,078125E+2	4,147276E-1	5,078125E+2	-2,220180E+0	5,078125E+2	4,996412E-1	5,078125E+2	-2,225330E+0	5,078125E+2	6,968995E-1	5,078125E+2	-2,031191E+0	5,078125E+2	7,115649E-1	5,078125E+2	-1,841359E+0	5,078125E+2	7,119805E-1	5,078125E+2	-1,869327E+0	5,078125E+2	3,413800E-1	5,078125E+2	-2,096022E+0	5,078125E+2	3,723320E-1	5,078125E+2	-2,078604E+0	5,078125E+2	4,336148E-1	5,078125E+2	-2,074135E+0	5,078125E+2	6,243675E-1	5,078125E+2	-1,928002E+0	5,078125E+2	6,579114E-1	5,078125E+2	-1,748418E+0	5,078125E+2	6,581997E-1	5,078125E+2	-1,771893E+0
5,093750E+2	4,107595E-1	5,093750E+2	-2,209710E+0	5,093750E+2	4,100492E-1	5,093750E+2	-2,205758E+0	5,093750E+2	4,921420E-1	5,093750E+2	-2,209003E+0	5,093750E+2	6,903736E-1	5,093750E+2	-2,022372E+0	5,093750E+2	7,090672E-1	5,093750E+2	-1,834356E+0	5,093750E+2	7,102071E-1	5,093750E+2	-1,862409E+0	5,093750E+2	3,375065E-1	5,093750E+2	-2,091300E+0	5,093750E+2	3,690969E-1	5,093750E+2	-2,066699E+0	5,093750E+2	4,284505E-1	5,093750E+2	-2,059459E+0	5,093750E+2	6,188881E-1	5,093750E+2	-1,916280E+0	5,093750E+2	6,543645E-1	5,093750E+2	-1,740133E+0	5,093750E+2	6,557027E-1	5,093750E+2	-1,764716E+0
5,109375E+2	3,991750E-1	5,109375E+2	-2,179440E+0	5,109375E+2	4,058050E-1	5,109375E+2	-2,193157E+0	5,109375E+2	4,851297E-1	5,109375E+2	-2,191602E+0	5,109375E+2	6,826686E-1	5,109375E+2	-2,010729E+0	5,109375E+2	7,053800E-1	5,109375E+2	-1,824873E+0	5,109375E+2	7,072856E-1	5,109375E+2	-1,853052E+0	5,109375E+2	3,364234E-1	5,109375E+2	-2,076142E+0	5,109375E+2	3,639167E-1	5,109375E+2	-2,050542E+0	5,109375E+2	4,226635E-1	5,109375E+2	-2,041761E+0	5,109375E+2	6,129397E-1	5,109375E+2	-1,902374E+0	5,109375E+2	6,506834E-1	5,109375E+2	-1,730620E+0	5,109375E+2	6,530210E-1	5,109375E+2	-1,756400E+0
5,125000E+2	3,885783E-1	5,125000E+2	-2,152463E+0	5,125000E+2	4,019712E-1	5,125000E+2	-2,182529E+0	5,125000E+2	4,787329E-1	5,125000E+2	-2,176473E+0	5,125000E+2	6,756902E-1	5,125000E+2	-2,000888E+0	5,125000E+2	7,021652E-1	5,125000E+2	-1,816953E+0	5,125000E+2	7,048026E-1	5,125000E+2	-1,845255E+0	5,125000E+2	3,354974E-1	5,125000E+2	-2,063057E+0	5,125000E+2	3,591723E-1	5,125000E+2	-2,036530E+0	5,125000E+2	4,173700E-1	5,125000E+2	-2,026311E+0	5,125000E+2	6,075494E-1	5,125000E+2	-1,890378E+0	5,125000E+2	6,474269E-1	5,125000E+2	-1,722645E+0	5,125000E+2	6,507262E-1	5,125000E+2	-1,749552E+0
5,140625E+2	3,800116E-1	5,140625E+2	-2,132416E+0	5,140625E+2	3,963716E-1	5,140625E+2	-2,165008E+0	5,140625E+2	4,724420E-1	5,140625E+2	-2,159386E+0	5,140625E+2	6,686883E-1	5,140625E+2	-1,989420E+0	5,140625E+2	6,987712E-1	5,140625E+2	-1,807850E+0	5,140625E+2	7,021738E-1	5,140625E+2	-1,836222E+0	5,140625E+2	3,381699E-1	5,140625E+2	-2,031540E+0	5,140625E+2	3,529370E-1	5,140625E+2	-2,019890E+0	5,140625E+2	4,129992E-1	5,140625E+2	-2,009733E+0	5,140625E+2	6,025502E-1	5,140625E+2	-1,877669E+0	5,140625E+2	6,444442E-1	5,140625E+2	-1,714067E+0	5,140625E+2	6,485617E-1	5,140625E+2	-1,742217E+0
