Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
9,218750E+2	6,158859E+1	9,218750E+2	7,141417E+1	9,218750E+2	7,997589E+1	9,218750E+2	9,010030E+1	9,218750E+2	9,940291E+1	9,218750E+2	1,036625E+2	9,218750E+2	1,079983E+2
9,234375E+2	6,135459E+1	9,234375E+2	7,118258E+1	9,234375E+2	8,084061E+1	9,234375E+2	8,936451E+1	9,234375E+2	9,853975E+1	9,234375E+2	1,039410E+2	9,234375E+2	1,072838E+2
9,250000E+2	5,952798E+1	9,250000E+2	7,136212E+1	9,250000E+2	8,162263E+1	9,250000E+2	8,973044E+1	9,250000E+2	9,724774E+1	9,250000E+2	1,041973E+2	9,250000E+2	1,072431E+2
9,265625E+2	6,031454E+1	9,265625E+2	7,103485E+1	9,265625E+2	7,964341E+1	9,265625E+2	9,004754E+1	9,265625E+2	9,828846E+1	9,265625E+2	1,039788E+2	9,265625E+2	1,074945E+2
9,281250E+2	6,064803E+1	9,281250E+2	6,930039E+1	9,281250E+2	8,059235E+1	9,281250E+2	8,994924E+1	9,281250E+2	9,886942E+1	9,281250E+2	1,040059E+2	9,281250E+2	1,086053E+2
9,296875E+2	6,062091E+1	9,296875E+2	6,910165E+1	9,296875E+2	8,127675E+1	9,296875E+2	9,039881E+1	9,296875E+2	9,926124E+1	9,296875E+2	1,032648E+2	9,296875E+2	1,077891E+2
9,312500E+2	6,168289E+1	9,312500E+2	7,000576E+1	9,312500E+2	8,069718E+1	9,312500E+2	8,982431E+1	9,312500E+2	9,948545E+1	9,312500E+2	1,040784E+2	9,312500E+2	1,077224E+2
9,328125E+2	6,160543E+1	9,328125E+2	7,036276E+1	9,328125E+2	8,039466E+1	9,328125E+2	8,965472E+1	9,328125E+2	9,879920E+1	9,328125E+2	1,038476E+2	9,328125E+2	1,073961E+2
9,343750E+2	6,102954E+1	9,343750E+2	7,066626E+1	9,343750E+2	8,025637E+1	9,343750E+2	8,928683E+1	9,343750E+2	9,792561E+1	9,343750E+2	1,036755E+2	9,343750E+2	1,075363E+2
9,359375E+2	6,090247E+1	9,359375E+2	7,074451E+1	9,359375E+2	7,994394E+1	9,359375E+2	9,103052E+1	9,359375E+2	9,890471E+1	9,359375E+2	1,040993E+2	9,359375E+2	1,066873E+2
9,375000E+2	6,013776E+1	9,375000E+2	7,048963E+1	9,375000E+2	8,126825E+1	9,375000E+2	8,978076E+1	9,375000E+2	9,844985E+1	9,375000E+2	1,037203E+2	9,375000E+2	1,078417E+2
9,390625E+2	5,912118E+1	9,390625E+2	7,046715E+1	9,390625E+2	8,120309E+1	9,390625E+2	9,027574E+1	9,390625E+2	9,828923E+1	9,390625E+2	1,038392E+2	9,390625E+2	1,075539E+2
9,406250E+2	5,909754E+1	9,406250E+2	7,021640E+1	9,406250E+2	8,241460E+1	9,406250E+2	8,980740E+1	9,406250E+2	9,830900E+1	9,406250E+2	1,028849E+2	9,406250E+2	1,072295E+2
9,421875E+2	5,973513E+1	9,421875E+2	6,970099E+1	9,421875E+2	8,133620E+1	9,421875E+2	9,080296E+1	9,421875E+2	9,806532E+1	9,421875E+2	1,026455E+2	9,421875E+2	1,078436E+2
9,437500E+2	6,052391E+1	9,437500E+2	6,944965E+1	9,437500E+2	8,052940E+1	9,437500E+2	9,037021E+1	9,437500E+2	9,797708E+1	9,437500E+2	1,039114E+2	9,437500E+2	1,080657E+2
9,453125E+2	6,035083E+1	9,453125E+2	6,938247E+1	9,453125E+2	8,108261E+1	9,453125E+2	8,942281E+1	9,453125E+2	9,870868E+1	9,453125E+2	1,040240E+2	9,453125E+2	1,068749E+2
9,468750E+2	6,024027E+1	9,468750E+2	6,925180E+1	9,468750E+2	8,079506E+1	9,468750E+2	8,957593E+1	9,468750E+2	9,836625E+1	9,468750E+2	1,037840E+2	9,468750E+2	1,072678E+2
9,484375E+2	6,041843E+1	9,484375E+2	6,953892E+1	9,484375E+2	7,978642E+1	9,484375E+2	8,977051E+1	9,484375E+2	9,849981E+1	9,484375E+2	1,031958E+2	9,484375E+2	1,079444E+2
9,500000E+2	6,106365E+1	9,500000E+2	6,929836E+1	9,500000E+2	8,068331E+1	9,500000E+2	8,882757E+1	9,500000E+2	9,867084E+1	9,500000E+2	1,035868E+2	9,500000E+2	1,089216E+2
9,515625E+2	6,024424E+1	9,515625E+2	6,992161E+1	9,515625E+2	8,082700E+1	9,515625E+2	8,888449E+1	9,515625E+2	1,000284E+2	9,515625E+2	1,043545E+2	9,515625E+2	1,072360E+2
9,531250E+2	5,971597E+1	9,531250E+2	6,905208E+1	9,531250E+2	8,015786E+1	9,531250E+2	8,874820E+1	9,531250E+2	1,006369E+2	9,531250E+2	1,030834E+2	9,531250E+2	1,069983E+2
9,546875E+2	5,983292E+1	9,546875E+2	6,998194E+1	9,546875E+2	7,997150E+1	9,546875E+2	8,908471E+1	9,546875E+2	9,981189E+1	9,546875E+2	1,032747E+2	9,546875E+2	1,080884E+2
9,562500E+2	5,934054E+1	9,562500E+2	7,135070E+1	9,562500E+2	8,025175E+1	9,562500E+2	8,944484E+1	9,562500E+2	9,835061E+1	9,562500E+2	1,032489E+2	9,562500E+2	1,081221E+2
9,578125E+2	5,919691E+1	9,578125E+2	7,052425E+1	9,578125E+2	7,937205E+1	9,578125E+2	8,967634E+1	9,578125E+2	9,799412E+1	9,578125E+2	1,034169E+2	9,578125E+2	1,084396E+2
9,593750E+2	6,721348E+1	9,593750E+2	7,082994E+1	9,593750E+2	7,959714E+1	9,593750E+2	9,027751E+1	9,593750E+2	9,847587E+1	9,593750E+2	1,029757E+2	9,593750E+2	1,070831E+2
9,609375E+2	6,659992E+1	9,609375E+2	7,119607E+1	9,609375E+2	8,015959E+1	9,609375E+2	8,952158E+1	9,609375E+2	9,757038E+1	9,609375E+2	1,024189E+2	9,609375E+2	1,071355E+2
9,625000E+2	5,872312E+1	9,625000E+2	7,029702E+1	9,625000E+2	7,995443E+1	9,625000E+2	8,924820E+1	9,625000E+2	9,821031E+1	9,625000E+2	1,030667E+2	9,625000E+2	1,071352E+2
9,640625E+2	5,868469E+1	9,640625E+2	7,046173E+1	9,640625E+2	7,927558E+1	9,640625E+2	8,911689E+1	9,640625E+2	9,878935E+1	9,640625E+2	1,044285E+2	9,640625E+2	1,069605E+2
9,656250E+2	5,974202E+1	9,656250E+2	7,061673E+1	9,656250E+2	7,939290E+1	9,656250E+2	8,953593E+1	9,656250E+2	9,975150E+1	9,656250E+2	1,038294E+2	9,656250E+2	1,084884E+2
9,671875E+2	5,873508E+1	9,671875E+2	7,022941E+1	9,671875E+2	7,973734E+1	9,671875E+2	8,983455E+1	9,671875E+2	9,881558E+1	9,671875E+2	1,026661E+2	9,671875E+2	1,083236E+2
9,687500E+2	5,878639E+1	9,687500E+2	7,028225E+1	9,687500E+2	7,954100E+1	9,687500E+2	8,864705E+1	9,687500E+2	9,948522E+1	9,687500E+2	1,034974E+2	9,687500E+2	1,080285E+2
9,703125E+2	5,927423E+1	9,703125E+2	7,054552E+1	9,703125E+2	7,993581E+1	9,703125E+2	9,029526E+1	9,703125E+2	9,913714E+1	9,703125E+2	1,030359E+2	9,703125E+2	1,083854E+2
9,718750E+2	5,896128E+1	9,718750E+2	6,941444E+1	9,718750E+2	8,074826E+1	9,718750E+2	9,068697E+1	9,718750E+2	1,002389E+2	9,718750E+2	1,032634E+2	9,718750E+2	1,082596E+2
9,734375E+2	6,006663E+1	9,734375E+2	7,061945E+1	9,734375E+2	7,905784E+1	9,734375E+2	9,075766E+1	9,734375E+2	9,947772E+1	9,734375E+2	1,042624E+2	9,734375E+2	1,071460E+2
9,750000E+2	6,057293E+1	9,750000E+2	7,119931E+1	9,750000E+2	7,980849E+1	9,750000E+2	9,040688E+1	9,750000E+2	9,849718E+1	9,750000E+2	1,035907E+2	9,750000E+2	1,068812E+2
9,765625E+2	6,105640E+1	9,765625E+2	7,115211E+1	9,765625E+2	8,005161E+1	9,765625E+2	9,001245E+1	9,765625E+2	9,955707E+1	9,765625E+2	1,037516E+2	9,765625E+2	1,080165E+2
9,781250E+2	5,981086E+1	9,781250E+2	6,976613E+1	9,781250E+2	8,010277E+1	9,781250E+2	9,016157E+1	9,781250E+2	1,000073E+2	9,781250E+2	1,039252E+2	9,781250E+2	1,075928E+2
9,796875E+2	6,033897E+1	9,796875E+2	7,095945E+1	9,796875E+2	8,008592E+1	9,796875E+2	9,029365E+1	9,796875E+2	9,916742E+1	9,796875E+2	1,042824E+2	9,796875E+2	1,076263E+2
9,812500E+2	6,066316E+1	9,812500E+2	7,106115E+1	9,812500E+2	7,991457E+1	9,812500E+2	9,032144E+1	9,812500E+2	9,989249E+1	9,812500E+2	1,047159E+2	9,812500E+2	1,092469E+2
9,828125E+2	6,021488E+1	9,828125E+2	7,102494E+1	9,828125E+2	8,004183E+1	9,828125E+2	9,022265E+1	9,828125E+2	1,001543E+2	9,828125E+2	1,054459E+2	9,828125E+2	1,083489E+2
9,843750E+2	6,055791E+1	9,843750E+2	7,076724E+1	9,843750E+2	7,990304E+1	9,843750E+2	9,045760E+1	9,843750E+2	9,931821E+1	9,843750E+2	1,050644E+2	9,843750E+2	1,074169E+2
9,859375E+2	6,164434E+1	9,859375E+2	7,089659E+1	9,859375E+2	8,031861E+1	9,859375E+2	9,105144E+1	9,859375E+2	9,881257E+1	9,859375E+2	1,042170E+2	9,859375E+2	1,073889E+2
9,875000E+2	6,158029E+1	9,875000E+2	7,014054E+1	9,875000E+2	8,038692E+1	9,875000E+2	9,053596E+1	9,875000E+2	9,984234E+1	9,875000E+2	1,047869E+2	9,875000E+2	1,079385E+2
9,890625E+2	6,100054E+1	9,890625E+2	7,091101E+1	9,890625E+2	8,082160E+1	9,890625E+2	9,051838E+1	9,890625E+2	1,002731E+2	9,890625E+2	1,047524E+2	9,890625E+2	1,084248E+2
9,906250E+2	6,235782E+1	9,906250E+2	7,107192E+1	9,906250E+2	8,070247E+1	9,906250E+2	8,981971E+1	9,906250E+2	9,999384E+1	9,906250E+2	1,048707E+2	9,906250E+2	1,089974E+2
9,921875E+2	6,078161E+1	9,921875E+2	7,147176E+1	9,921875E+2	8,170630E+1	9,921875E+2	9,091052E+1	9,921875E+2	1,004534E+2	9,921875E+2	1,048715E+2	9,921875E+2	1,099413E+2
9,937500E+2	6,083563E+1	9,937500E+2	7,088443E+1	9,937500E+2	8,201871E+1	9,937500E+2	9,201675E+1	9,937500E+2	1,003220E+2	9,937500E+2	1,040113E+2	9,937500E+2	1,092656E+2
9,953125E+2	6,047995E+1	9,953125E+2	7,029040E+1	9,953125E+2	8,179780E+1	9,953125E+2	9,174792E+1	9,953125E+2	1,003193E+2	9,953125E+2	1,042572E+2	9,953125E+2	1,087144E+2
9,968750E+2	6,063348E+1	9,968750E+2	7,105571E+1	9,968750E+2	8,146135E+1	9,968750E+2	9,093685E+1	9,968750E+2	1,000591E+2	9,968750E+2	1,039250E+2	9,968750E+2	1,092977E+2
9,984375E+2	6,037089E+1	9,984375E+2	7,135334E+1	9,984375E+2	8,125007E+1	9,984375E+2	9,196129E+1	9,984375E+2	1,000379E+2	9,984375E+2	1,038883E+2	9,984375E+2	1,104518E+2
1,000000E+3	6,212099E+1	1,000000E+3	7,125014E+1	1,000000E+3	8,137589E+1	1,000000E+3	9,150713E+1	1,000000E+3	1,002057E+2	1,000000E+3	1,044836E+2	1,000000E+3	1,097053E+2
1,001562E+3	6,257842E+1	1,001562E+3	7,143310E+1	1,001562E+3	8,139481E+1	1,001562E+3	9,137013E+1	1,001562E+3	9,953970E+1	1,001562E+3	1,053633E+2	1,001562E+3	1,092563E+2
1,003125E+3	6,240576E+1	1,003125E+3	7,117971E+1	1,003125E+3	8,149273E+1	1,003125E+3	9,114996E+1	1,003125E+3	9,850609E+1	1,003125E+3	1,057148E+2	1,003125E+3	1,088392E+2
1,004687E+3	6,149662E+1	1,004687E+3	7,199208E+1	1,004687E+3	8,152927E+1	1,004687E+3	9,169481E+1	1,004687E+3	1,000449E+2	1,004687E+3	1,049560E+2	1,004687E+3	1,083504E+2
1,006250E+3	6,133025E+1	1,006250E+3	7,201622E+1	1,006250E+3	8,161465E+1	1,006250E+3	9,079550E+1	1,006250E+3	9,985315E+1	1,006250E+3	1,037392E+2	1,006250E+3	1,076508E+2
1,007812E+3	6,108186E+1	1,007812E+3	7,248870E+1	1,007812E+3	8,091290E+1	1,007812E+3	8,971104E+1	1,007812E+3	9,941056E+1	1,007812E+3	1,046078E+2	1,007812E+3	1,071144E+2
1,009375E+3	6,081690E+1	1,009375E+3	7,194414E+1	1,009375E+3	8,084271E+1	1,009375E+3	9,000171E+1	1,009375E+3	9,943416E+1	1,009375E+3	1,042544E+2	1,009375E+3	1,075818E+2
1,010937E+3	6,099347E+1	1,010937E+3	7,017634E+1	1,010937E+3	8,092617E+1	1,010937E+3	9,031367E+1	1,010937E+3	9,931694E+1	1,010937E+3	1,039695E+2	1,010937E+3	1,072103E+2
1,012500E+3	6,018267E+1	1,012500E+3	7,076641E+1	1,012500E+3	8,047161E+1	1,012500E+3	8,983330E+1	1,012500E+3	9,948543E+1	1,012500E+3	1,037338E+2	1,012500E+3	1,086380E+2
1,014062E+3	6,039964E+1	1,014062E+3	7,172679E+1	1,014062E+3	7,976769E+1	1,014062E+3	9,136919E+1	1,014062E+3	9,917037E+1	1,014062E+3	1,027702E+2	1,014062E+3	1,086806E+2
1,015625E+3	6,082956E+1	1,015625E+3	7,088486E+1	1,015625E+3	7,919040E+1	1,015625E+3	8,935693E+1	1,015625E+3	9,974943E+1	1,015625E+3	1,039727E+2	1,015625E+3	1,085006E+2
1,017187E+3	6,023461E+1	1,017187E+3	6,863988E+1	1,017187E+3	8,011803E+1	1,017187E+3	8,943866E+1	1,017187E+3	9,940163E+1	1,017187E+3	1,038466E+2	1,017187E+3	1,078445E+2
1,018750E+3	7,222224E+1	1,018750E+3	7,152216E+1	1,018750E+3	7,937618E+1	1,018750E+3	8,963677E+1	1,018750E+3	9,846587E+1	1,018750E+3	1,034508E+2	1,018750E+3	1,067517E+2
1,020312E+3	7,594947E+1	1,020312E+3	7,555750E+1	1,020312E+3	7,996382E+1	1,020312E+3	8,939822E+1	1,020312E+3	9,870157E+1	1,020312E+3	1,034636E+2	1,020312E+3	1,063701E+2
1,021875E+3	6,835148E+1	1,021875E+3	7,126562E+1	1,021875E+3	7,994259E+1	1,021875E+3	8,862078E+1	1,021875E+3	9,921400E+1	1,021875E+3	1,029254E+2	1,021875E+3	1,061858E+2
1,023437E+3	5,858504E+1	1,023437E+3	6,832004E+1	1,023437E+3	7,878932E+1	1,023437E+3	8,920180E+1	1,023437E+3	9,791109E+1	1,023437E+3	1,028989E+2	1,023437E+3	1,058075E+2
1,025000E+3	5,804488E+1	1,025000E+3	6,689714E+1	1,025000E+3	7,746988E+1	1,025000E+3	8,869577E+1	1,025000E+3	9,752737E+1	1,025000E+3	1,014933E+2	1,025000E+3	1,049064E+2
1,026562E+3	5,778019E+1	1,026562E+3	6,707979E+1	1,026562E+3	7,767055E+1	1,026562E+3	8,825252E+1	1,026562E+3	9,758900E+1	1,026562E+3	1,010086E+2	1,026562E+3	1,053630E+2
1,028125E+3	5,700933E+1	1,028125E+3	6,692399E+1	1,028125E+3	7,795302E+1	1,028125E+3	8,773892E+1	1,028125E+3	9,717289E+1	1,028125E+3	1,018689E+2	1,028125E+3	1,066459E+2
1,029687E+3	5,598143E+1	1,029687E+3	6,615857E+1	1,029687E+3	7,712440E+1	1,029687E+3	8,787875E+1	1,029687E+3	9,773232E+1	1,029687E+3	1,023235E+2	1,029687E+3	1,067673E+2
1,031250E+3	5,633910E+1	1,031250E+3	6,591238E+1	1,031250E+3	7,589089E+1	1,031250E+3	8,670701E+1	1,031250E+3	9,773945E+1	1,031250E+3	1,006677E+2	1,031250E+3	1,056427E+2
1,032812E+3	5,523892E+1	1,032812E+3	6,515960E+1	1,032812E+3	7,547833E+1	1,032812E+3	8,674733E+1	1,032812E+3	9,760943E+1	1,032812E+3	1,013366E+2	1,032812E+3	1,046215E+2
1,034375E+3	5,546775E+1	1,034375E+3	6,530727E+1	1,034375E+3	7,522785E+1	1,034375E+3	8,614043E+1	1,034375E+3	9,599597E+1	1,034375E+3	1,009943E+2	1,034375E+3	1,049227E+2
1,035937E+3	5,519611E+1	1,035937E+3	6,524967E+1	1,035937E+3	7,552290E+1	1,035937E+3	8,559371E+1	1,035937E+3	9,631205E+1	1,035937E+3	1,015427E+2	1,035937E+3	1,052027E+2
1,037500E+3	5,470932E+1	1,037500E+3	6,449156E+1	1,037500E+3	7,430053E+1	1,037500E+3	8,648768E+1	1,037500E+3	9,585678E+1	1,037500E+3	1,014812E+2	1,037500E+3	1,045786E+2
1,039062E+3	5,359955E+1	1,039062E+3	6,454645E+1	1,039062E+3	7,266280E+1	1,039062E+3	8,606560E+1	1,039062E+3	9,601987E+1	1,039062E+3	1,012051E+2	1,039062E+3	1,027469E+2
1,040625E+3	5,229662E+1	1,040625E+3	6,320830E+1	1,040625E+3	7,373204E+1	1,040625E+3	8,602301E+1	1,040625E+3	9,551210E+1	1,040625E+3	9,994852E+1	1,040625E+3	1,035409E+2
1,042187E+3	5,225752E+1	1,042187E+3	6,358611E+1	1,042187E+3	7,385938E+1	1,042187E+3	8,651917E+1	1,042187E+3	9,662637E+1	1,042187E+3	9,993183E+1	1,042187E+3	1,039894E+2
1,043750E+3	5,246634E+1	1,043750E+3	6,317538E+1	1,043750E+3	7,367053E+1	1,043750E+3	8,544803E+1	1,043750E+3	9,665061E+1	1,043750E+3	9,971253E+1	1,043750E+3	1,039158E+2
1,045312E+3	5,239359E+1	1,045312E+3	6,258295E+1	1,045312E+3	7,383345E+1	1,045312E+3	8,466885E+1	1,045312E+3	9,643347E+1	1,045312E+3	9,986500E+1	1,045312E+3	1,034512E+2
1,046875E+3	5,318132E+1	1,046875E+3	6,293783E+1	1,046875E+3	7,338680E+1	1,046875E+3	8,326558E+1	1,046875E+3	9,479785E+1	1,046875E+3	1,003311E+2	1,046875E+3	1,028357E+2
1,048437E+3	5,254282E+1	1,048437E+3	6,274251E+1	1,048437E+3	7,181481E+1	1,048437E+3	8,390668E+1	1,048437E+3	9,405108E+1	1,048437E+3	1,003645E+2	1,048437E+3	1,026495E+2
1,050000E+3	5,178273E+1	1,050000E+3	6,221461E+1	1,050000E+3	7,201086E+1	1,050000E+3	8,504489E+1	1,050000E+3	9,334237E+1	1,050000E+3	1,003693E+2	1,050000E+3	1,023257E+2
1,051562E+3	5,219403E+1	1,051562E+3	6,308682E+1	1,051562E+3	7,161615E+1	1,051562E+3	8,380277E+1	1,051562E+3	9,356001E+1	1,051562E+3	1,001901E+2	1,051562E+3	1,013522E+2
1,053125E+3	5,156717E+1	1,053125E+3	6,267673E+1	1,053125E+3	7,285507E+1	1,053125E+3	8,403082E+1	1,053125E+3	9,373861E+1	1,053125E+3	9,973180E+1	1,053125E+3	1,019889E+2
1,054687E+3	5,023786E+1	1,054687E+3	6,145486E+1	1,054687E+3	7,259927E+1	1,054687E+3	8,348952E+1	1,054687E+3	9,377011E+1	1,054687E+3	1,001542E+2	1,054687E+3	1,034027E+2
1,056250E+3	5,127102E+1	1,056250E+3	6,100118E+1	1,056250E+3	7,264899E+1	1,056250E+3	8,263066E+1	1,056250E+3	9,375608E+1	1,056250E+3	9,969425E+1	1,056250E+3	1,032461E+2
1,057812E+3	5,218985E+1	1,057812E+3	6,142991E+1	1,057812E+3	7,113214E+1	1,057812E+3	8,338832E+1	1,057812E+3	9,520559E+1	1,057812E+3	1,001692E+2	1,057812E+3	1,022644E+2
1,059375E+3	5,187423E+1	1,059375E+3	6,151173E+1	1,059375E+3	7,047825E+1	1,059375E+3	8,460378E+1	1,059375E+3	9,414479E+1	1,059375E+3	9,976709E+1	1,059375E+3	1,022047E+2
1,060937E+3	5,050315E+1	1,060937E+3	6,125541E+1	1,060937E+3	7,113093E+1	1,060937E+3	8,358063E+1	1,060937E+3	9,417436E+1	1,060937E+3	1,001808E+2	1,060937E+3	1,028218E+2
1,062500E+3	5,132183E+1	1,062500E+3	6,177431E+1	1,062500E+3	7,111335E+1	1,062500E+3	8,312964E+1	1,062500E+3	9,397535E+1	1,062500E+3	1,003747E+2	1,062500E+3	1,027191E+2
1,064062E+3	5,334756E+1	1,064062E+3	6,361777E+1	1,064062E+3	7,206751E+1	1,064062E+3	8,275677E+1	1,064062E+3	9,440213E+1	1,064062E+3	1,005913E+2	1,064062E+3	1,025648E+2
1,065625E+3	5,329952E+1	1,065625E+3	6,308134E+1	1,065625E+3	7,199443E+1	1,065625E+3	8,420447E+1	1,065625E+3	9,473043E+1	1,065625E+3	9,946135E+1	1,065625E+3	1,034189E+2
1,067187E+3	5,223766E+1	1,067187E+3	6,286233E+1	1,067187E+3	7,232669E+1	1,067187E+3	8,431318E+1	1,067187E+3	9,492590E+1	1,067187E+3	9,937279E+1	1,067187E+3	1,022231E+2
1,068750E+3	5,303092E+1	1,068750E+3	6,286509E+1	1,068750E+3	7,303974E+1	1,068750E+3	8,460372E+1	1,068750E+3	9,377089E+1	1,068750E+3	1,002021E+2	1,068750E+3	1,016327E+2
1,070312E+3	5,399674E+1	1,070312E+3	6,296537E+1	1,070312E+3	7,268366E+1	1,070312E+3	8,413761E+1	1,070312E+3	9,477106E+1	1,070312E+3	9,959660E+1	1,070312E+3	1,027444E+2
1,071875E+3	5,324012E+1	1,071875E+3	6,285378E+1	1,071875E+3	7,269422E+1	1,071875E+3	8,398672E+1	1,071875E+3	9,524229E+1	1,071875E+3	9,936600E+1	1,071875E+3	1,023908E+2
1,073437E+3	5,359997E+1	1,073437E+3	6,340362E+1	1,073437E+3	7,333769E+1	1,073437E+3	8,349786E+1	1,073437E+3	9,487343E+1	1,073437E+3	9,985009E+1	1,073437E+3	1,019518E+2
1,075000E+3	5,306073E+1	1,075000E+3	6,277296E+1	1,075000E+3	7,363403E+1	1,075000E+3	8,349201E+1	1,075000E+3	9,513371E+1	1,075000E+3	9,850683E+1	1,075000E+3	1,016475E+2
1,076562E+3	5,268621E+1	1,076562E+3	6,271422E+1	1,076562E+3	7,391558E+1	1,076562E+3	8,302966E+1	1,076562E+3	9,423717E+1	1,076562E+3	9,918643E+1	1,076562E+3	1,032368E+2
1,078125E+3	5,489760E+1	1,078125E+3	6,277645E+1	1,078125E+3	7,425626E+1	1,078125E+3	8,392248E+1	1,078125E+3	9,352499E+1	1,078125E+3	9,971424E+1	1,078125E+3	1,036598E+2
1,079687E+3	5,967202E+1	1,079687E+3	6,497225E+1	1,079687E+3	7,508608E+1	1,079687E+3	8,479042E+1	1,079687E+3	9,473590E+1	1,079687E+3	9,953790E+1	1,079687E+3	1,023958E+2
1,081250E+3	5,737786E+1	1,081250E+3	6,441202E+1	1,081250E+3	7,441684E+1	1,081250E+3	8,441598E+1	1,081250E+3	9,525334E+1	1,081250E+3	9,963915E+1	1,081250E+3	1,023439E+2
1,082812E+3	5,462356E+1	1,082812E+3	6,337950E+1	1,082812E+3	7,430411E+1	1,082812E+3	8,356444E+1	1,082812E+3	9,465764E+1	1,082812E+3	9,986565E+1	1,082812E+3	1,027573E+2
1,084375E+3	5,362852E+1	1,084375E+3	6,431214E+1	1,084375E+3	7,405002E+1	1,084375E+3	8,372454E+1	1,084375E+3	9,474728E+1	1,084375E+3	9,903866E+1	1,084375E+3	1,029202E+2
1,085937E+3	5,328035E+1	1,085937E+3	6,492368E+1	1,085937E+3	7,487829E+1	1,085937E+3	8,467660E+1	1,085937E+3	9,486968E+1	1,085937E+3	9,925340E+1	1,085937E+3	1,026293E+2
1,087500E+3	5,334907E+1	1,087500E+3	6,492758E+1	1,087500E+3	7,470523E+1	1,087500E+3	8,499862E+1	1,087500E+3	9,583523E+1	1,087500E+3	9,866402E+1	1,087500E+3	1,032388E+2
1,089062E+3	5,508134E+1	1,089062E+3	6,377453E+1	1,089062E+3	7,419359E+1	1,089062E+3	8,454535E+1	1,089062E+3	9,495002E+1	1,089062E+3	9,785962E+1	1,089062E+3	1,036851E+2
1,090625E+3	5,423113E+1	1,090625E+3	6,434534E+1	1,090625E+3	7,439646E+1	1,090625E+3	8,351573E+1	1,090625E+3	9,374460E+1	1,090625E+3	9,916890E+1	1,090625E+3	1,038003E+2
1,092187E+3	5,364098E+1	1,092187E+3	6,442631E+1	1,092187E+3	7,514133E+1	1,092187E+3	8,443260E+1	1,092187E+3	9,461421E+1	1,092187E+3	1,003231E+2	1,092187E+3	1,035256E+2
1,093750E+3	5,518680E+1	1,093750E+3	6,446302E+1	1,093750E+3	7,484418E+1	1,093750E+3	8,374437E+1	1,093750E+3	9,500016E+1	1,093750E+3	1,008950E+2	1,093750E+3	1,030149E+2
1,095312E+3	5,619913E+1	1,095312E+3	6,530314E+1	1,095312E+3	7,602007E+1	1,095312E+3	8,475333E+1	1,095312E+3	9,441509E+1	1,095312E+3	1,000470E+2	1,095312E+3	1,045259E+2
1,096875E+3	5,572072E+1	1,096875E+3	6,576534E+1	1,096875E+3	7,548474E+1	1,096875E+3	8,525633E+1	1,096875E+3	9,525094E+1	1,096875E+3	1,002474E+2	1,096875E+3	1,047771E+2
1,098437E+3	5,537468E+1	1,098437E+3	6,516184E+1	1,098437E+3	7,537922E+1	1,098437E+3	8,581169E+1	1,098437E+3	9,678887E+1	1,098437E+3	9,971938E+1	1,098437E+3	1,034526E+2
1,100000E+3	5,524727E+1	1,100000E+3	6,574918E+1	1,100000E+3	7,575534E+1	1,100000E+3	8,599173E+1	1,100000E+3	9,638938E+1	1,100000E+3	9,933305E+1	1,100000E+3	1,045322E+2
1,101562E+3	5,622205E+1	1,101562E+3	6,695763E+1	1,101562E+3	7,571968E+1	1,101562E+3	8,604747E+1	1,101562E+3	9,623120E+1	1,101562E+3	9,881962E+1	1,101562E+3	1,054191E+2
1,103125E+3	5,608941E+1	1,103125E+3	6,643750E+1	1,103125E+3	7,556280E+1	1,103125E+3	8,678826E+1	1,103125E+3	9,674138E+1	1,103125E+3	1,011146E+2	1,103125E+3	1,040980E+2
1,104687E+3	5,625695E+1	1,104687E+3	6,663151E+1	1,104687E+3	7,574084E+1	1,104687E+3	8,719529E+1	1,104687E+3	9,611140E+1	1,104687E+3	1,017217E+2	1,104687E+3	1,030547E+2
1,106250E+3	5,622317E+1	1,106250E+3	6,647449E+1	1,106250E+3	7,566214E+1	1,106250E+3	8,708975E+1	1,106250E+3	9,611163E+1	1,106250E+3	1,015046E+2	1,106250E+3	1,042490E+2
1,107812E+3	5,648162E+1	1,107812E+3	6,728742E+1	1,107812E+3	7,683045E+1	1,107812E+3	8,656812E+1	1,107812E+3	9,667721E+1	1,107812E+3	1,019306E+2	1,107812E+3	1,049378E+2
1,109375E+3	5,679453E+1	1,109375E+3	6,769038E+1	1,109375E+3	7,737591E+1	1,109375E+3	8,777367E+1	1,109375E+3	9,697975E+1	1,109375E+3	1,014891E+2	1,109375E+3	1,046782E+2
1,110937E+3	5,646715E+1	1,110937E+3	6,757864E+1	1,110937E+3	7,690095E+1	1,110937E+3	8,802057E+1	1,110937E+3	9,664596E+1	1,110937E+3	1,012496E+2	1,110937E+3	1,052256E+2
