Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,178125E+3	9,543943E-2	1,178125E+3	-4,535697E-1	1,178125E+3	1,004740E-1	1,178125E+3	-4,543972E-1	1,178125E+3	1,307631E-1	1,178125E+3	-4,598281E-1	1,178125E+3	1,970065E-1	1,178125E+3	-4,609779E-1	1,178125E+3	2,495565E-1	1,178125E+3	-4,979261E-1	1,178125E+3	2,682037E-1	1,178125E+3	-5,481309E-1	1,178125E+3	1,045499E-1	1,178125E+3	-4,602334E-1	1,178125E+3	1,158618E-1	1,178125E+3	-4,611496E-1	1,178125E+3	1,642515E-1	1,178125E+3	-4,647869E-1	1,178125E+3	2,354128E-1	1,178125E+3	-4,620053E-1	1,178125E+3	2,838531E-1	1,178125E+3	-5,401154E-1	1,178125E+3	3,087130E-1	1,178125E+3	-6,001950E-1
1,179687E+3	9,612748E-2	1,179687E+3	-4,480118E-1	1,179687E+3	1,012792E-1	1,179687E+3	-4,487459E-1	1,179687E+3	1,312431E-1	1,179687E+3	-4,550532E-1	1,179687E+3	1,968171E-1	1,179687E+3	-4,578060E-1	1,179687E+3	2,495322E-1	1,179687E+3	-4,959377E-1	1,179687E+3	2,682701E-1	1,179687E+3	-5,463172E-1	1,179687E+3	1,057433E-1	1,179687E+3	-4,545098E-1	1,179687E+3	1,161167E-1	1,179687E+3	-4,555589E-1	1,179687E+3	1,632597E-1	1,179687E+3	-4,604191E-1	1,179687E+3	2,342464E-1	1,179687E+3	-4,594026E-1	1,179687E+3	2,833013E-1	1,179687E+3	-5,372751E-1	1,179687E+3	3,081482E-1	1,179687E+3	-5,972650E-1
1,181250E+3	9,658806E-2	1,181250E+3	-4,424550E-1	1,181250E+3	1,018578E-1	1,181250E+3	-4,430928E-1	1,181250E+3	1,314980E-1	1,181250E+3	-4,503191E-1	1,181250E+3	1,964211E-1	1,181250E+3	-4,547861E-1	1,181250E+3	2,493283E-1	1,181250E+3	-4,941916E-1	1,181250E+3	2,681204E-1	1,181250E+3	-5,447721E-1	1,181250E+3	1,067171E-1	1,181250E+3	-4,487771E-1	1,181250E+3	1,161255E-1	1,181250E+3	-4,499815E-1	1,181250E+3	1,619932E-1	1,181250E+3	-4,561570E-1	1,181250E+3	2,328527E-1	1,181250E+3	-4,570435E-1	1,181250E+3	2,824676E-1	1,181250E+3	-5,346871E-1	1,181250E+3	3,072290E-1	1,181250E+3	-5,945936E-1
1,182812E+3	9,758748E-2	1,182812E+3	-4,368212E-1	1,182812E+3	1,029781E-1	1,182812E+3	-4,376676E-1	1,182812E+3	1,321518E-1	1,182812E+3	-4,456363E-1	1,182812E+3	1,963398E-1	1,182812E+3	-4,515914E-1	1,182812E+3	2,492343E-1	1,182812E+3	-4,921734E-1	1,182812E+3	2,680970E-1	1,182812E+3	-5,429518E-1	1,182812E+3	1,080090E-1	1,182812E+3	-4,430370E-1	1,182812E+3	1,164934E-1	1,182812E+3	-4,443161E-1	1,182812E+3	1,612389E-1	1,182812E+3	-4,517370E-1	1,182812E+3	2,319583E-1	1,182812E+3	-4,543562E-1	1,182812E+3	2,819295E-1	1,182812E+3	-5,318673E-1	1,182812E+3	3,065650E-1	1,182812E+3	-5,917271E-1
1,184375E+3	9,837640E-2	1,184375E+3	-4,311839E-1	1,184375E+3	1,038934E-1	1,184375E+3	-4,322433E-1	1,184375E+3	1,325979E-1	1,184375E+3	-4,409923E-1	1,184375E+3	1,960640E-1	1,184375E+3	-4,485365E-1	1,184375E+3	2,489621E-1	1,184375E+3	-4,903865E-1	1,184375E+3	2,678603E-1	1,184375E+3	-5,413888E-1	1,184375E+3	1,090930E-1	1,184375E+3	-4,372885E-1	1,184375E+3	1,166291E-1	1,184375E+3	-4,386613E-1	1,184375E+3	1,602316E-1	1,184375E+3	-4,474092E-1	1,184375E+3	2,308541E-1	1,184375E+3	-4,518843E-1	1,184375E+3	2,811236E-1	1,184375E+3	-5,292850E-1	1,184375E+3	3,055605E-1	1,184375E+3	-5,891090E-1
1,185937E+3	9,991638E-2	1,185937E+3	-4,257089E-1	1,185937E+3	1,052660E-1	1,185937E+3	-4,270091E-1	1,185937E+3	1,333573E-1	1,185937E+3	-4,363514E-1	1,185937E+3	1,959121E-1	1,185937E+3	-4,453451E-1	1,185937E+3	2,490092E-1	1,185937E+3	-4,882686E-1	1,185937E+3	2,677884E-1	1,185937E+3	-5,396048E-1	1,185937E+3	1,099747E-1	1,185937E+3	-4,314016E-1	1,185937E+3	1,172150E-1	1,185937E+3	-4,330876E-1	1,185937E+3	1,597007E-1	1,185937E+3	-4,429552E-1	1,185937E+3	2,299827E-1	1,185937E+3	-4,491350E-1	1,185937E+3	2,805361E-1	1,185937E+3	-5,264783E-1	1,185937E+3	3,048682E-1	1,185937E+3	-5,862841E-1
1,187500E+3	1,012687E-1	1,187500E+3	-4,202278E-1	1,187500E+3	1,064509E-1	1,187500E+3	-4,217777E-1	1,187500E+3	1,339221E-1	1,187500E+3	-4,317474E-1	1,187500E+3	1,955717E-1	1,187500E+3	-4,422887E-1	1,187500E+3	2,488865E-1	1,187500E+3	-4,863607E-1	1,187500E+3	2,675100E-1	1,187500E+3	-5,380680E-1	1,187500E+3	1,106457E-1	1,187500E+3	-4,255118E-1	1,187500E+3	1,175865E-1	1,187500E+3	-4,275250E-1	1,187500E+3	1,589363E-1	1,187500E+3	-4,385829E-1	1,187500E+3	2,289083E-1	1,187500E+3	-4,465857E-1	1,187500E+3	2,796907E-1	1,187500E+3	-5,238973E-1	1,187500E+3	3,038524E-1	1,187500E+3	-5,836951E-1
1,189062E+3	1,031844E-1	1,189062E+3	-4,149385E-1	1,189062E+3	1,081658E-1	1,189062E+3	-4,166655E-1	1,189062E+3	1,347272E-1	1,189062E+3	-4,271191E-1	1,189062E+3	1,955270E-1	1,189062E+3	-4,390689E-1	1,189062E+3	2,489222E-1	1,189062E+3	-4,842292E-1	1,189062E+3	2,675756E-1	1,189062E+3	-5,362193E-1	1,189062E+3	1,114561E-1	1,189062E+3	-4,196318E-1	1,189062E+3	1,184528E-1	1,189062E+3	-4,221399E-1	1,189062E+3	1,585545E-1	1,189062E+3	-4,341053E-1	1,189062E+3	2,281298E-1	1,189062E+3	-4,437411E-1	1,189062E+3	2,790797E-1	1,189062E+3	-5,211097E-1	1,189062E+3	3,030526E-1	1,189062E+3	-5,809704E-1
1,190625E+3	1,049292E-1	1,190625E+3	-4,096422E-1	1,190625E+3	1,097089E-1	1,190625E+3	-4,115540E-1	1,190625E+3	1,353476E-1	1,190625E+3	-4,225266E-1	1,190625E+3	1,953046E-1	1,190625E+3	-4,359733E-1	1,190625E+3	2,487932E-1	1,190625E+3	-4,822972E-1	1,190625E+3	2,674467E-1	1,190625E+3	-5,345971E-1	1,190625E+3	1,120633E-1	1,190625E+3	-4,137526E-1	1,190625E+3	1,191237E-1	1,190625E+3	-4,167672E-1	1,190625E+3	1,579545E-1	1,190625E+3	-4,297019E-1	1,190625E+3	2,271566E-1	1,190625E+3	-4,410787E-1	1,190625E+3	2,782219E-1	1,190625E+3	-5,185363E-1	1,190625E+3	3,019418E-1	1,190625E+3	-5,784755E-1
1,192187E+3	1,072195E-1	1,192187E+3	-4,044707E-1	1,192187E+3	1,114791E-1	1,192187E+3	-4,063749E-1	1,192187E+3	1,362429E-1	1,192187E+3	-4,179673E-1	1,192187E+3	1,951949E-1	1,192187E+3	-4,327625E-1	1,192187E+3	2,487943E-1	1,192187E+3	-4,801669E-1	1,192187E+3	2,674676E-1	1,192187E+3	-5,327455E-1	1,192187E+3	1,132855E-1	1,192187E+3	-4,083107E-1	1,192187E+3	1,202428E-1	1,192187E+3	-4,115404E-1	1,192187E+3	1,578071E-1	1,192187E+3	-4,252256E-1	1,192187E+3	2,262033E-1	1,192187E+3	-4,382267E-1	1,192187E+3	2,775695E-1	1,192187E+3	-5,157896E-1	1,192187E+3	3,013480E-1	1,192187E+3	-5,757109E-1
1,193750E+3	1,093520E-1	1,193750E+3	-3,992893E-1	1,193750E+3	1,130834E-1	1,193750E+3	-4,011959E-1	1,193750E+3	1,369645E-1	1,193750E+3	-4,134431E-1	1,193750E+3	1,949131E-1	1,193750E+3	-4,296726E-1	1,193750E+3	2,486355E-1	1,193750E+3	-4,782280E-1	1,193750E+3	2,672993E-1	1,193750E+3	-5,311107E-1	1,193750E+3	1,143272E-1	1,193750E+3	-4,028743E-1	1,193750E+3	1,211821E-1	1,193750E+3	-4,063262E-1	1,193750E+3	1,574583E-1	1,193750E+3	-4,208160E-1	1,193750E+3	2,250560E-1	1,193750E+3	-4,355528E-1	1,193750E+3	2,766805E-1	1,193750E+3	-5,132485E-1	1,193750E+3	3,004685E-1	1,193750E+3	-5,731556E-1
1,195312E+3	1,117827E-1	1,195312E+3	-3,942339E-1	1,195312E+3	1,149182E-1	1,195312E+3	-3,959997E-1	1,195312E+3	1,379893E-1	1,195312E+3	-4,089963E-1	1,195312E+3	1,949700E-1	1,195312E+3	-4,264445E-1	1,195312E+3	2,484950E-1	1,195312E+3	-4,761431E-1	1,195312E+3	2,672503E-1	1,195312E+3	-5,292607E-1	1,195312E+3	1,160917E-1	1,195312E+3	-3,977854E-1	1,195312E+3	1,223296E-1	1,195312E+3	-4,010932E-1	1,195312E+3	1,574455E-1	1,195312E+3	-4,163576E-1	1,195312E+3	2,242676E-1	1,195312E+3	-4,326230E-1	1,195312E+3	2,759807E-1	1,195312E+3	-5,105429E-1	1,195312E+3	2,996175E-1	1,195312E+3	-5,705014E-1
1,196875E+3	1,140640E-1	1,196875E+3	-3,891690E-1	1,196875E+3	1,165929E-1	1,196875E+3	-3,908039E-1	1,196875E+3	1,388522E-1	1,196875E+3	-4,045840E-1	1,196875E+3	1,948667E-1	1,196875E+3	-4,233270E-1	1,196875E+3	2,481965E-1	1,196875E+3	-4,742477E-1	1,196875E+3	2,670164E-1	1,196875E+3	-5,276195E-1	1,196875E+3	1,176967E-1	1,196875E+3	-3,927001E-1	1,196875E+3	1,233042E-1	1,196875E+3	-3,958738E-1	1,196875E+3	1,572441E-1	1,196875E+3	-4,119616E-1	1,196875E+3	2,232970E-1	1,196875E+3	-4,298547E-1	1,196875E+3	2,750539E-1	1,196875E+3	-5,080353E-1	1,196875E+3	2,984845E-1	1,196875E+3	-5,680567E-1
1,198437E+3	1,160800E-1	1,198437E+3	-3,839837E-1	1,198437E+3	1,186087E-1	1,198437E+3	-3,858811E-1	1,198437E+3	1,399826E-1	1,198437E+3	-4,002307E-1	1,198437E+3	1,947645E-1	1,198437E+3	-4,201194E-1	1,198437E+3	2,480622E-1	1,198437E+3	-4,721319E-1	1,198437E+3	2,668636E-1	1,198437E+3	-5,257769E-1	1,198437E+3	1,195288E-1	1,198437E+3	-3,874053E-1	1,198437E+3	1,245387E-1	1,198437E+3	-3,907328E-1	1,198437E+3	1,574155E-1	1,198437E+3	-4,075652E-1	1,198437E+3	2,225923E-1	1,198437E+3	-4,268681E-1	1,198437E+3	2,743847E-1	1,198437E+3	-5,053263E-1	1,198437E+3	2,977598E-1	1,198437E+3	-5,653687E-1
1,200000E+3	1,179432E-1	1,200000E+3	-3,787971E-1	1,200000E+3	1,204766E-1	1,200000E+3	-3,809605E-1	1,200000E+3	1,409614E-1	1,200000E+3	-3,959115E-1	1,200000E+3	1,945047E-1	1,200000E+3	-4,170233E-1	1,200000E+3	2,477752E-1	1,200000E+3	-4,701959E-1	1,200000E+3	2,665293E-1	1,200000E+3	-5,241371E-1	1,200000E+3	1,212034E-1	1,200000E+3	-3,821117E-1	1,200000E+3	1,256094E-1	1,200000E+3	-3,856068E-1	1,200000E+3	1,574121E-1	1,200000E+3	-4,032278E-1	1,200000E+3	2,217143E-1	1,200000E+3	-4,240314E-1	1,200000E+3	2,735003E-1	1,200000E+3	-5,028045E-1	1,200000E+3	2,967724E-1	1,200000E+3	-5,628750E-1
1,201562E+3	1,194921E-1	1,201562E+3	-3,736082E-1	1,201562E+3	1,225174E-1	1,201562E+3	-3,762318E-1	1,201562E+3	1,420691E-1	1,201562E+3	-3,916130E-1	1,201562E+3	1,945371E-1	1,201562E+3	-4,138153E-1	1,201562E+3	2,475679E-1	1,201562E+3	-4,680911E-1	1,201562E+3	2,663640E-1	1,201562E+3	-5,222694E-1	1,201562E+3	1,231031E-1	1,201562E+3	-3,768170E-1	1,201562E+3	1,271566E-1	1,201562E+3	-3,807619E-1	1,201562E+3	1,576861E-1	1,201562E+3	-3,988981E-1	1,201562E+3	2,210994E-1	1,201562E+3	-4,210037E-1	1,201562E+3	2,727675E-1	1,201562E+3	-5,001301E-1	1,201562E+3	2,959516E-1	1,201562E+3	-5,602528E-1
1,203125E+3	1,208870E-1	1,203125E+3	-3,684282E-1	1,203125E+3	1,244188E-1	1,203125E+3	-3,715082E-1	1,203125E+3	1,430316E-1	1,203125E+3	-3,873500E-1	1,203125E+3	1,944225E-1	1,203125E+3	-4,107110E-1	1,203125E+3	2,472118E-1	1,203125E+3	-4,661610E-1	1,203125E+3	2,660238E-1	1,203125E+3	-5,205946E-1	1,203125E+3	1,248506E-1	1,203125E+3	-3,715241E-1	1,203125E+3	1,285555E-1	1,203125E+3	-3,759317E-1	1,203125E+3	1,577964E-1	1,203125E+3	-3,946255E-1	1,203125E+3	2,203204E-1	1,203125E+3	-4,181156E-1	1,203125E+3	2,718279E-1	1,203125E+3	-4,976371E-1	1,203125E+3	2,948783E-1	1,203125E+3	-5,578203E-1
1,204687E+3	1,230007E-1	1,204687E+3	-3,638884E-1	1,204687E+3	1,265030E-1	1,204687E+3	-3,669472E-1	1,204687E+3	1,442132E-1	1,204687E+3	-3,831451E-1	1,204687E+3	1,944758E-1	1,204687E+3	-4,075265E-1	1,204687E+3	2,470293E-1	1,204687E+3	-4,640530E-1	1,204687E+3	2,657801E-1	1,204687E+3	-5,187559E-1	1,204687E+3	1,269046E-1	1,204687E+3	-3,666286E-1	1,204687E+3	1,302777E-1	1,204687E+3	-3,713383E-1	1,204687E+3	1,582511E-1	1,204687E+3	-3,903882E-1	1,204687E+3	2,196303E-1	1,204687E+3	-4,151094E-1	1,204687E+3	2,710507E-1	1,204687E+3	-4,949929E-1	1,204687E+3	2,939908E-1	1,204687E+3	-5,552792E-1
1,206250E+3	1,249838E-1	1,206250E+3	-3,593542E-1	1,206250E+3	1,284557E-1	1,206250E+3	-3,623929E-1	1,206250E+3	1,452582E-1	1,206250E+3	-3,789753E-1	1,206250E+3	1,943896E-1	1,206250E+3	-4,044418E-1	1,206250E+3	2,467053E-1	1,206250E+3	-4,621113E-1	1,206250E+3	2,653668E-1	1,206250E+3	-5,171046E-1	1,206250E+3	1,288199E-1	1,206250E+3	-3,617373E-1	1,206250E+3	1,318634E-1	1,206250E+3	-3,667599E-1	1,206250E+3	1,585544E-1	1,206250E+3	-3,862050E-1	1,206250E+3	2,187817E-1	1,206250E+3	-4,122395E-1	1,206250E+3	2,700755E-1	1,206250E+3	-4,925235E-1	1,206250E+3	2,928623E-1	1,206250E+3	-5,529232E-1
1,207812E+3	1,276418E-1	1,207812E+3	-3,551070E-1	1,207812E+3	1,306451E-1	1,207812E+3	-3,580883E-1	1,207812E+3	1,464593E-1	1,207812E+3	-3,748893E-1	1,207812E+3	1,945395E-1	1,207812E+3	-4,012597E-1	1,207812E+3	2,465692E-1	1,207812E+3	-4,599890E-1	1,207812E+3	2,651568E-1	1,207812E+3	-5,152589E-1	1,207812E+3	1,307200E-1	1,207812E+3	-3,571243E-1	1,207812E+3	1,337425E-1	1,207812E+3	-3,623625E-1	1,207812E+3	1,589844E-1	1,207812E+3	-3,820189E-1	1,207812E+3	2,180140E-1	1,207812E+3	-4,092540E-1	1,207812E+3	2,694269E-1	1,207812E+3	-4,898231E-1	1,207812E+3	2,921341E-1	1,207812E+3	-5,503605E-1
1,209375E+3	1,301833E-1	1,209375E+3	-3,508556E-1	1,209375E+3	1,327133E-1	1,209375E+3	-3,537908E-1	1,209375E+3	1,475315E-1	1,209375E+3	-3,708393E-1	1,209375E+3	1,945583E-1	1,209375E+3	-3,981715E-1	1,209375E+3	2,462985E-1	1,209375E+3	-4,580241E-1	1,209375E+3	2,647856E-1	1,209375E+3	-5,135911E-1	1,209375E+3	1,324894E-1	1,209375E+3	-3,525220E-1	1,209375E+3	1,354951E-1	1,209375E+3	-3,579790E-1	1,209375E+3	1,592695E-1	1,209375E+3	-3,778876E-1	1,209375E+3	2,170930E-1	1,209375E+3	-4,064015E-1	1,209375E+3	2,685930E-1	1,209375E+3	-4,872840E-1	1,209375E+3	2,911831E-1	1,209375E+3	-5,479697E-1
1,210937E+3	1,328691E-1	1,210937E+3	-3,466000E-1	1,210937E+3	1,349104E-1	1,210937E+3	-3,497628E-1	1,210937E+3	1,489198E-1	1,210937E+3	-3,669401E-1	1,210937E+3	1,947356E-1	1,210937E+3	-3,949986E-1	1,210937E+3	2,461485E-1	1,210937E+3	-4,559033E-1	1,210937E+3	2,646305E-1	1,210937E+3	-5,117338E-1	1,210937E+3	1,344901E-1	1,210937E+3	-3,482382E-1	1,210937E+3	1,373940E-1	1,210937E+3	-3,537364E-1	1,210937E+3	1,598815E-1	1,210937E+3	-3,738059E-1	1,210937E+3	2,164889E-1	1,210937E+3	-4,033791E-1	1,210937E+3	2,678937E-1	1,210937E+3	-4,845965E-1	1,210937E+3	2,903901E-1	1,210937E+3	-5,454461E-1
1,212500E+3	1,354410E-1	1,212500E+3	-3,423394E-1	1,212500E+3	1,369960E-1	1,212500E+3	-3,457439E-1	1,212500E+3	1,501903E-1	1,212500E+3	-3,630744E-1	1,212500E+3	1,947880E-1	1,212500E+3	-3,919159E-1	1,212500E+3	2,458692E-1	1,212500E+3	-4,539339E-1	1,212500E+3	2,643229E-1	1,212500E+3	-5,100449E-1	1,212500E+3	1,363717E-1	1,212500E+3	-3,439659E-1	1,212500E+3	1,391734E-1	1,212500E+3	-3,495089E-1	1,212500E+3	1,603594E-1	1,212500E+3	-3,697757E-1	1,212500E+3	2,157417E-1	1,212500E+3	-4,004793E-1	1,212500E+3	2,670162E-1	1,212500E+3	-4,820647E-1	1,212500E+3	2,893833E-1	1,212500E+3	-5,430892E-1
1,214062E+3	1,375275E-1	1,214062E+3	-3,380569E-1	1,214062E+3	1,393221E-1	1,214062E+3	-3,420611E-1	1,214062E+3	1,515851E-1	1,214062E+3	-3,593121E-1	1,214062E+3	1,949327E-1	1,214062E+3	-3,887899E-1	1,214062E+3	2,458048E-1	1,214062E+3	-4,517899E-1	1,214062E+3	2,641646E-1	1,214062E+3	-5,081967E-1	1,214062E+3	1,384863E-1	1,214062E+3	-3,401208E-1	1,214062E+3	1,412554E-1	1,214062E+3	-3,455309E-1	1,214062E+3	1,611829E-1	1,214062E+3	-3,658540E-1	1,214062E+3	2,153311E-1	1,214062E+3	-3,974213E-1	1,214062E+3	2,663999E-1	1,214062E+3	-4,794010E-1	1,214062E+3	2,885590E-1	1,214062E+3	-5,406237E-1
1,215625E+3	1,394986E-1	1,215625E+3	-3,337837E-1	1,215625E+3	1,415492E-1	1,215625E+3	-3,383863E-1	1,215625E+3	1,528694E-1	1,215625E+3	-3,555842E-1	1,215625E+3	1,949582E-1	1,215625E+3	-3,857530E-1	1,215625E+3	2,456187E-1	1,215625E+3	-4,497882E-1	1,215625E+3	2,638606E-1	1,215625E+3	-5,065101E-1	1,215625E+3	1,404963E-1	1,215625E+3	-3,362877E-1	1,215625E+3	1,432290E-1	1,215625E+3	-3,415655E-1	1,215625E+3	1,618839E-1	1,215625E+3	-3,619806E-1	1,215625E+3	2,147877E-1	1,215625E+3	-3,944755E-1	1,215625E+3	2,656171E-1	1,215625E+3	-4,768852E-1	1,215625E+3	2,875313E-1	1,215625E+3	-5,383199E-1
1,217187E+3	1,418983E-1	1,217187E+3	-3,303703E-1	1,217187E+3	1,438032E-1	1,217187E+3	-3,348756E-1	1,217187E+3	1,542838E-1	1,217187E+3	-3,519648E-1	1,217187E+3	1,951227E-1	1,217187E+3	-3,826783E-1	1,217187E+3	2,455450E-1	1,217187E+3	-4,476761E-1	1,217187E+3	2,637875E-1	1,217187E+3	-5,046493E-1	1,217187E+3	1,429124E-1	1,217187E+3	-3,327832E-1	1,217187E+3	1,451883E-1	1,217187E+3	-3,377624E-1	1,217187E+3	1,627200E-1	1,217187E+3	-3,581773E-1	1,217187E+3	2,143487E-1	1,217187E+3	-3,914182E-1	1,217187E+3	2,650155E-1	1,217187E+3	-4,742816E-1	1,217187E+3	2,869010E-1	1,217187E+3	-5,358603E-1
1,218750E+3	1,442095E-1	1,218750E+3	-3,269632E-1	1,218750E+3	1,459649E-1	1,218750E+3	-3,313754E-1	1,218750E+3	1,555950E-1	1,218750E+3	-3,483803E-1	1,218750E+3	1,951747E-1	1,218750E+3	-3,796906E-1	1,218750E+3	2,453555E-1	1,218750E+3	-4,457020E-1	1,218750E+3	2,635778E-1	1,218750E+3	-5,029412E-1	1,218750E+3	1,452374E-1	1,218750E+3	-3,292844E-1	1,218750E+3	1,470456E-1	1,218750E+3	-3,339760E-1	1,218750E+3	1,634409E-1	1,218750E+3	-3,544228E-1	1,218750E+3	2,137820E-1	1,218750E+3	-3,884699E-1	1,218750E+3	2,642572E-1	1,218750E+3	-4,718216E-1	1,218750E+3	2,860846E-1	1,218750E+3	-5,335521E-1
1,220312E+3	1,470134E-1	1,220312E+3	-3,241415E-1	1,220312E+3	1,481773E-1	1,220312E+3	-3,280750E-1	1,220312E+3	1,569269E-1	1,220312E+3	-3,448522E-1	1,220312E+3	1,954582E-1	1,220312E+3	-3,766360E-1	1,220312E+3	2,451667E-1	1,220312E+3	-4,436671E-1	1,220312E+3	2,632805E-1	1,220312E+3	-5,012423E-1	1,220312E+3	1,478615E-1	1,220312E+3	-3,259875E-1	1,220312E+3	1,490110E-1	1,220312E+3	-3,304279E-1	1,220312E+3	1,643849E-1	1,220312E+3	-3,507200E-1	1,220312E+3	2,133738E-1	1,220312E+3	-3,854173E-1	1,220312E+3	2,635690E-1	1,220312E+3	-4,693088E-1	1,220312E+3	2,852170E-1	1,220312E+3	-5,312659E-1
1,221875E+3	1,497506E-1	1,221875E+3	-3,213166E-1	1,221875E+3	1,503054E-1	1,221875E+3	-3,247870E-1	1,221875E+3	1,581602E-1	1,221875E+3	-3,413614E-1	1,221875E+3	1,956365E-1	1,221875E+3	-3,736633E-1	1,221875E+3	2,448657E-1	1,221875E+3	-4,417703E-1	1,221875E+3	2,628493E-1	1,221875E+3	-4,997007E-1	1,221875E+3	1,504038E-1	1,221875E+3	-3,226910E-1	1,221875E+3	1,508835E-1	1,221875E+3	-3,268977E-1	1,221875E+3	1,652213E-1	1,221875E+3	-3,470639E-1	1,221875E+3	2,128441E-1	1,221875E+3	-3,824695E-1	1,221875E+3	2,627306E-1	1,221875E+3	-4,669387E-1	1,221875E+3	2,841673E-1	1,221875E+3	-5,291353E-1
1,223437E+3	1,524889E-1	1,223437E+3	-3,183696E-1	1,223437E+3	1,525131E-1	1,223437E+3	-3,217777E-1	1,223437E+3	1,594521E-1	1,223437E+3	-3,379717E-1	1,223437E+3	1,957553E-1	1,223437E+3	-3,706699E-1	1,223437E+3	2,445976E-1	1,223437E+3	-4,397981E-1	1,223437E+3	2,626538E-1	1,223437E+3	-4,980203E-1	1,223437E+3	1,528321E-1	1,223437E+3	-3,195361E-1	1,223437E+3	1,528458E-1	1,223437E+3	-3,235825E-1	1,223437E+3	1,661107E-1	1,223437E+3	-3,434409E-1	1,223437E+3	2,124645E-1	1,223437E+3	-3,794653E-1	1,223437E+3	2,621882E-1	1,223437E+3	-4,644424E-1	1,223437E+3	2,834394E-1	1,223437E+3	-5,268818E-1
1,225000E+3	1,551585E-1	1,225000E+3	-3,154200E-1	1,225000E+3	1,546472E-1	1,225000E+3	-3,187821E-1	1,225000E+3	1,606515E-1	1,225000E+3	-3,346211E-1	1,225000E+3	1,957717E-1	1,225000E+3	-3,677614E-1	1,225000E+3	2,442219E-1	1,225000E+3	-4,379628E-1	1,225000E+3	2,623342E-1	1,225000E+3	-4,964895E-1	1,225000E+3	1,551840E-1	1,225000E+3	-3,163873E-1	1,225000E+3	1,547241E-1	1,225000E+3	-3,202864E-1	1,225000E+3	1,668974E-1	1,225000E+3	-3,398660E-1	1,225000E+3	2,119705E-1	1,225000E+3	-3,765632E-1	1,225000E+3	2,615074E-1	1,225000E+3	-4,620810E-1	1,225000E+3	2,825438E-1	1,225000E+3	-5,247763E-1
1,226562E+3	1,574552E-1	1,226562E+3	-3,122833E-1	1,226562E+3	1,568771E-1	1,226562E+3	-3,159790E-1	1,226562E+3	1,620057E-1	1,226562E+3	-3,314415E-1	1,226562E+3	1,960177E-1	1,226562E+3	-3,648099E-1	1,226562E+3	2,439285E-1	1,226562E+3	-4,360134E-1	1,226562E+3	2,618318E-1	1,226562E+3	-4,949562E-1	1,226562E+3	1,573276E-1	1,226562E+3	-3,136187E-1	1,226562E+3	1,566865E-1	1,226562E+3	-3,172449E-1	1,226562E+3	1,679113E-1	1,226562E+3	-3,364194E-1	1,226562E+3	2,115986E-1	1,226562E+3	-3,735971E-1	1,226562E+3	2,608900E-1	1,226562E+3	-4,596575E-1	1,226562E+3	2,817186E-1	1,226562E+3	-5,226034E-1
1,228125E+3	1,596776E-1	1,228125E+3	-3,091556E-1	1,228125E+3	1,590420E-1	1,228125E+3	-3,131894E-1	1,228125E+3	1,632766E-1	1,228125E+3	-3,283005E-1	1,228125E+3	1,961688E-1	1,228125E+3	-3,619387E-1	1,228125E+3	2,435326E-1	1,228125E+3	-4,341973E-1	1,228125E+3	2,612055E-1	1,228125E+3	-4,935780E-1	1,228125E+3	1,594070E-1	1,228125E+3	-3,108659E-1	1,228125E+3	1,585750E-1	1,228125E+3	-3,142233E-1	1,228125E+3	1,688315E-1	1,228125E+3	-3,330191E-1	1,228125E+3	2,111186E-1	1,228125E+3	-3,707306E-1	1,228125E+3	2,601407E-1	1,228125E+3	-4,573676E-1	1,228125E+3	2,807328E-1	1,228125E+3	-5,205768E-1
