Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	
1,285937E+3	9,004623E-1	1,285937E+3	9,028207E-1	1,285937E+3	9,061291E-1	1,285937E+3	8,886679E-1	1,285937E+3	8,164808E-1	1,285937E+3	7,549351E-1	1,285937E+3	8,991170E-1	1,285937E+3	9,029775E-1	1,285937E+3	9,053732E-1	1,285937E+3	8,852340E-1	1,285937E+3	8,076126E-1	1,285937E+3	7,434973E-1
1,287500E+3	9,018556E-1	1,287500E+3	9,039798E-1	1,287500E+3	9,072783E-1	1,287500E+3	8,899603E-1	1,287500E+3	8,179969E-1	1,287500E+3	7,565088E-1	1,287500E+3	9,000078E-1	1,287500E+3	9,042022E-1	1,287500E+3	9,065324E-1	1,287500E+3	8,866259E-1	1,287500E+3	8,094637E-1	1,287500E+3	7,455192E-1
1,289062E+3	9,032819E-1	1,289062E+3	9,053602E-1	1,289062E+3	9,085115E-1	1,289062E+3	8,912693E-1	1,289062E+3	8,195822E-1	1,289062E+3	7,581773E-1	1,289062E+3	9,013481E-1	1,289062E+3	9,056002E-1	1,289062E+3	9,077593E-1	1,289062E+3	8,880539E-1	1,289062E+3	8,113800E-1	1,289062E+3	7,476444E-1
1,290625E+3	9,046283E-1	1,290625E+3	9,066739E-1	1,290625E+3	9,096990E-1	1,290625E+3	8,925377E-1	1,290625E+3	8,210980E-1	1,290625E+3	7,597606E-1	1,290625E+3	9,026290E-1	1,290625E+3	9,069338E-1	1,290625E+3	9,089403E-1	1,290625E+3	8,894388E-1	1,290625E+3	8,132269E-1	1,290625E+3	7,496844E-1
1,292187E+3	9,061585E-1	1,292187E+3	9,081888E-1	1,292187E+3	9,109997E-1	1,292187E+3	8,938037E-1	1,292187E+3	8,226283E-1	1,292187E+3	7,614563E-1	1,292187E+3	9,042364E-1	1,292187E+3	9,084037E-1	1,292187E+3	9,102247E-1	1,292187E+3	8,908188E-1	1,292187E+3	8,151716E-1	1,292187E+3	7,518578E-1
1,293750E+3	9,076078E-1	1,293750E+3	9,096325E-1	1,293750E+3	9,122524E-1	1,293750E+3	8,950286E-1	1,293750E+3	8,240909E-1	1,293750E+3	7,630636E-1	1,293750E+3	9,057797E-1	1,293750E+3	9,098079E-1	1,293750E+3	9,114607E-1	1,293750E+3	8,921560E-1	1,293750E+3	8,170434E-1	1,293750E+3	7,539407E-1
1,295312E+3	9,093034E-1	1,295312E+3	9,112310E-1	1,295312E+3	9,136083E-1	1,295312E+3	8,962563E-1	1,295312E+3	8,256333E-1	1,295312E+3	7,647682E-1	1,295312E+3	9,074583E-1	1,295312E+3	9,113377E-1	1,295312E+3	9,127940E-1	1,295312E+3	8,935157E-1	1,295312E+3	8,189220E-1	1,295312E+3	7,560773E-1
1,296875E+3	9,109201E-1	1,296875E+3	9,127575E-1	1,296875E+3	9,149143E-1	1,296875E+3	8,974423E-1	1,296875E+3	8,271067E-1	1,296875E+3	7,663833E-1	1,296875E+3	9,090622E-1	1,296875E+3	9,127987E-1	1,296875E+3	9,140784E-1	1,296875E+3	8,948320E-1	1,296875E+3	8,207297E-1	1,296875E+3	7,581255E-1
1,298437E+3	9,124055E-1	1,298437E+3	9,143538E-1	1,298437E+3	9,162800E-1	1,298437E+3	8,986403E-1	1,298437E+3	8,286818E-1	1,298437E+3	7,680666E-1	1,298437E+3	9,106428E-1	1,298437E+3	9,144494E-1	1,298437E+3	9,154536E-1	1,298437E+3	8,961441E-1	1,298437E+3	8,225649E-1	1,298437E+3	7,602334E-1
1,300000E+3	9,138193E-1	1,300000E+3	9,158800E-1	1,300000E+3	9,175948E-1	1,300000E+3	8,997965E-1	1,300000E+3	8,301849E-1	1,300000E+3	7,696594E-1	1,300000E+3	9,121440E-1	1,300000E+3	9,160232E-1	1,300000E+3	9,167786E-1	1,300000E+3	8,974127E-1	1,300000E+3	8,243283E-1	1,300000E+3	7,622501E-1
1,301562E+3	9,153996E-1	1,301562E+3	9,175417E-1	1,301562E+3	9,189822E-1	1,301562E+3	9,010115E-1	1,301562E+3	8,317502E-1	1,301562E+3	7,713372E-1	1,301562E+3	9,139639E-1	1,301562E+3	9,178071E-1	1,301562E+3	9,182112E-1	1,301562E+3	8,986995E-1	1,301562E+3	8,261819E-1	1,301562E+3	7,643275E-1
1,303125E+3	9,169036E-1	1,303125E+3	9,191311E-1	1,303125E+3	9,203185E-1	1,303125E+3	9,021845E-1	1,303125E+3	8,332440E-1	1,303125E+3	7,729239E-1	1,303125E+3	9,156918E-1	1,303125E+3	9,195127E-1	1,303125E+3	9,195918E-1	1,303125E+3	8,999432E-1	1,303125E+3	8,279602E-1	1,303125E+3	7,663125E-1
1,304687E+3	9,190263E-1	1,304687E+3	9,210823E-1	1,304687E+3	9,217481E-1	1,304687E+3	9,034123E-1	1,304687E+3	8,347681E-1	1,304687E+3	7,745690E-1	1,304687E+3	9,180750E-1	1,304687E+3	9,214475E-1	1,304687E+3	9,210441E-1	1,304687E+3	9,012331E-1	1,304687E+3	8,297293E-1	1,304687E+3	7,683319E-1
1,306250E+3	9,210473E-1	1,306250E+3	9,229472E-1	1,306250E+3	9,231255E-1	1,306250E+3	9,045970E-1	1,306250E+3	8,362196E-1	1,306250E+3	7,761221E-1	1,306250E+3	9,203480E-1	1,306250E+3	9,232993E-1	1,306250E+3	9,224433E-1	1,306250E+3	9,024791E-1	1,306250E+3	8,314249E-1	1,306250E+3	7,702591E-1
1,307812E+3	9,234127E-1	1,307812E+3	9,250399E-1	1,307812E+3	9,246386E-1	1,307812E+3	9,058090E-1	1,307812E+3	8,376521E-1	1,307812E+3	7,777382E-1	1,307812E+3	9,225759E-1	1,307812E+3	9,250625E-1	1,307812E+3	9,239805E-1	1,307812E+3	9,037845E-1	1,307812E+3	8,331459E-1	1,307812E+3	7,722752E-1
1,309375E+3	9,256622E-1	1,309375E+3	9,270394E-1	1,309375E+3	9,260962E-1	1,309375E+3	9,069773E-1	1,309375E+3	8,390140E-1	1,309375E+3	7,792609E-1	1,309375E+3	9,247022E-1	1,309375E+3	9,267527E-1	1,309375E+3	9,254605E-1	1,309375E+3	9,050443E-1	1,309375E+3	8,347925E-1	1,309375E+3	7,741939E-1
1,310937E+3	9,293026E-1	1,310937E+3	9,306560E-1	1,310937E+3	9,277269E-1	1,310937E+3	9,081668E-1	1,310937E+3	8,404796E-1	1,310937E+3	7,808546E-1	1,310937E+3	9,263316E-1	1,310937E+3	9,282444E-1	1,310937E+3	9,270451E-1	1,310937E+3	9,063312E-1	1,310937E+3	8,365172E-1	1,310937E+3	7,761258E-1
1,312500E+3	9,327055E-1	1,312500E+3	9,340455E-1	1,312500E+3	9,292974E-1	1,312500E+3	9,093120E-1	1,312500E+3	8,418694E-1	1,312500E+3	7,823528E-1	1,312500E+3	9,278882E-1	1,312500E+3	9,296755E-1	1,312500E+3	9,285708E-1	1,312500E+3	9,075715E-1	1,312500E+3	8,381635E-1	1,312500E+3	7,779621E-1
1,314062E+3	9,346602E-1	1,314062E+3	9,360230E-1	1,314062E+3	9,309997E-1	1,314062E+3	9,104784E-1	1,314062E+3	8,432838E-1	1,314062E+3	7,838954E-1	1,314062E+3	9,307278E-1	1,314062E+3	9,324011E-1	1,314062E+3	9,299387E-1	1,314062E+3	9,088101E-1	1,314062E+3	8,397883E-1	1,314062E+3	7,798709E-1
1,315625E+3	9,365267E-1	1,315625E+3	9,379150E-1	1,315625E+3	9,326373E-1	1,315625E+3	9,116000E-1	1,315625E+3	8,446223E-1	1,315625E+3	7,853404E-1	1,315625E+3	9,333854E-1	1,315625E+3	9,349649E-1	1,315625E+3	9,312574E-1	1,315625E+3	9,100024E-1	1,315625E+3	8,413366E-1	1,315625E+3	7,816784E-1
1,317187E+3	9,385974E-1	1,317187E+3	9,399680E-1	1,317187E+3	9,353212E-1	1,317187E+3	9,127423E-1	1,317187E+3	8,460395E-1	1,317187E+3	7,868437E-1	1,317187E+3	9,350751E-1	1,317187E+3	9,365849E-1	1,317187E+3	9,324721E-1	1,317187E+3	9,112732E-1	1,317187E+3	8,429528E-1	1,317187E+3	7,835040E-1
1,318750E+3	9,405651E-1	1,318750E+3	9,419283E-1	1,318750E+3	9,378722E-1	1,318750E+3	9,138401E-1	1,318750E+3	8,473784E-1	1,318750E+3	7,882483E-1	1,318750E+3	9,366908E-1	1,318750E+3	9,381345E-1	1,318750E+3	9,336436E-1	1,318750E+3	9,124957E-1	1,318750E+3	8,444904E-1	1,318750E+3	7,852304E-1
1,320312E+3	9,427789E-1	1,320312E+3	9,440310E-1	1,320312E+3	9,393105E-1	1,320312E+3	9,149933E-1	1,320312E+3	8,487306E-1	1,320312E+3	7,897210E-1	1,320312E+3	9,387503E-1	1,320312E+3	9,400838E-1	1,320312E+3	9,358407E-1	1,320312E+3	9,137530E-1	1,320312E+3	8,460655E-1	1,320312E+3	7,870438E-1
1,321875E+3	9,448765E-1	1,321875E+3	9,460340E-1	1,321875E+3	9,406955E-1	1,321875E+3	9,161004E-1	1,321875E+3	8,500050E-1	1,321875E+3	7,910915E-1	1,321875E+3	9,407137E-1	1,321875E+3	9,419427E-1	1,321875E+3	9,379336E-1	1,321875E+3	9,149616E-1	1,321875E+3	8,475609E-1	1,321875E+3	7,887526E-1
1,323437E+3	9,469108E-1	1,323437E+3	9,481531E-1	1,323437E+3	9,422509E-1	1,323437E+3	9,173162E-1	1,323437E+3	8,513144E-1	1,323437E+3	7,925099E-1	1,323437E+3	9,429624E-1	1,323437E+3	9,442496E-1	1,323437E+3	9,394161E-1	1,323437E+3	9,161982E-1	1,323437E+3	8,491317E-1	1,323437E+3	7,905299E-1
1,325000E+3	9,488372E-1	1,325000E+3	9,501686E-1	1,325000E+3	9,437468E-1	1,325000E+3	9,184826E-1	1,325000E+3	8,525465E-1	1,325000E+3	7,938281E-1	1,325000E+3	9,450932E-1	1,325000E+3	9,464399E-1	1,325000E+3	9,408411E-1	1,325000E+3	9,173859E-1	1,325000E+3	8,506201E-1	1,325000E+3	7,922011E-1
1,326562E+3	9,510575E-1	1,326562E+3	9,523948E-1	1,326562E+3	9,453810E-1	1,326562E+3	9,197104E-1	1,326562E+3	8,538775E-1	1,326562E+3	7,952762E-1	1,326562E+3	9,476115E-1	1,326562E+3	9,487529E-1	1,326562E+3	9,426282E-1	1,326562E+3	9,184751E-1	1,326562E+3	8,521956E-1	1,326562E+3	7,939812E-1
1,328125E+3	9,531505E-1	1,328125E+3	9,545053E-1	1,328125E+3	9,469512E-1	1,328125E+3	9,208875E-1	1,328125E+3	8,551281E-1	1,328125E+3	7,966211E-1	1,328125E+3	9,499844E-1	1,328125E+3	9,509434E-1	1,328125E+3	9,443408E-1	1,328125E+3	9,195204E-1	1,328125E+3	8,536843E-1	1,328125E+3	7,956500E-1
1,329687E+3	9,558279E-1	1,329687E+3	9,565331E-1	1,329687E+3	9,485482E-1	1,329687E+3	9,228076E-1	1,329687E+3	8,565738E-1	1,329687E+3	7,982080E-1	1,329687E+3	9,524480E-1	1,329687E+3	9,531092E-1	1,329687E+3	9,460963E-1	1,329687E+3	9,204123E-1	1,329687E+3	8,550824E-1	1,329687E+3	7,972148E-1
1,331250E+3	9,583352E-1	1,331250E+3	9,584562E-1	1,331250E+3	9,500818E-1	1,331250E+3	9,246300E-1	1,331250E+3	8,579266E-1	1,331250E+3	7,996742E-1	1,331250E+3	9,547701E-1	1,331250E+3	9,551592E-1	1,331250E+3	9,477779E-1	1,331250E+3	9,212673E-1	1,331250E+3	8,563990E-1	1,331250E+3	7,986762E-1
1,332812E+3	9,611543E-1	1,332812E+3	9,603340E-1	1,332812E+3	9,516163E-1	1,332812E+3	9,256785E-1	1,332812E+3	8,593053E-1	1,332812E+3	8,011633E-1	1,332812E+3	9,570851E-1	1,332812E+3	9,571257E-1	1,332812E+3	9,494134E-1	1,332812E+3	9,228556E-1	1,332812E+3	8,575881E-1	1,332812E+3	7,999986E-1
1,334375E+3	9,637823E-1	1,334375E+3	9,621138E-1	1,334375E+3	9,530897E-1	1,334375E+3	9,266806E-1	1,334375E+3	8,605875E-1	1,334375E+3	8,025234E-1	1,334375E+3	9,592668E-1	1,334375E+3	9,589886E-1	1,334375E+3	9,509811E-1	1,334375E+3	9,243709E-1	1,334375E+3	8,587057E-1	1,334375E+3	8,012292E-1
1,335937E+3	9,658631E-1	1,335937E+3	9,639188E-1	1,335937E+3	9,546079E-1	1,335937E+3	9,277137E-1	1,335937E+3	8,625527E-1	1,335937E+3	8,043266E-1	1,335937E+3	9,614150E-1	1,335937E+3	9,608713E-1	1,335937E+3	9,526783E-1	1,335937E+3	9,254855E-1	1,335937E+3	8,597235E-1	1,335937E+3	8,023261E-1
1,337500E+3	9,678196E-1	1,337500E+3	9,656275E-1	1,337500E+3	9,560645E-1	1,337500E+3	9,287003E-1	1,337500E+3	8,643168E-1	1,337500E+3	8,058445E-1	1,337500E+3	9,634362E-1	1,337500E+3	9,626516E-1	1,337500E+3	9,543026E-1	1,337500E+3	9,265564E-1	1,337500E+3	8,606797E-1	1,337500E+3	8,033454E-1
1,339062E+3	9,694390E-1	1,339062E+3	9,674868E-1	1,339062E+3	9,576009E-1	1,339062E+3	9,297802E-1	1,339062E+3	8,652631E-1	1,339062E+3	8,067019E-1	1,339062E+3	9,657054E-1	1,339062E+3	9,646597E-1	1,339062E+3	9,560801E-1	1,339062E+3	9,279057E-1	1,339062E+3	8,627757E-1	1,339062E+3	8,055329E-1
1,340625E+3	9,709672E-1	1,340625E+3	9,692403E-1	1,340625E+3	9,590727E-1	1,340625E+3	9,308105E-1	1,340625E+3	8,661309E-1	1,340625E+3	8,074611E-1	1,340625E+3	9,678242E-1	1,340625E+3	9,665479E-1	1,340625E+3	9,577774E-1	1,340625E+3	9,292005E-1	1,340625E+3	8,647236E-1	1,340625E+3	8,075204E-1
1,342187E+3	9,724944E-1	1,342187E+3	9,710970E-1	1,342187E+3	9,605801E-1	1,342187E+3	9,319432E-1	1,342187E+3	8,672403E-1	1,342187E+3	8,085424E-1	1,342187E+3	9,699363E-1	1,342187E+3	9,686239E-1	1,342187E+3	9,595905E-1	1,342187E+3	9,306575E-1	1,342187E+3	8,661159E-1	1,342187E+3	8,091140E-1
1,343750E+3	9,739313E-1	1,343750E+3	9,728429E-1	1,343750E+3	9,620236E-1	1,343750E+3	9,330233E-1	1,343750E+3	8,682623E-1	1,343750E+3	8,095115E-1	1,343750E+3	9,719056E-1	1,343750E+3	9,705680E-1	1,343750E+3	9,613180E-1	1,343750E+3	9,320536E-1	1,343750E+3	8,674370E-1	1,343750E+3	8,106168E-1
1,345312E+3	9,756565E-1	1,345312E+3	9,746392E-1	1,345312E+3	9,634437E-1	1,345312E+3	9,341483E-1	1,345312E+3	8,695039E-1	1,345312E+3	8,107241E-1	1,345312E+3	9,737417E-1	1,345312E+3	9,725168E-1	1,345312E+3	9,630495E-1	1,345312E+3	9,334261E-1	1,345312E+3	8,691489E-1	1,345312E+3	8,126580E-1
1,346875E+3	9,772660E-1	1,346875E+3	9,763233E-1	1,346875E+3	9,648040E-1	1,346875E+3	9,352198E-1	1,346875E+3	8,706457E-1	1,346875E+3	8,118105E-1	1,346875E+3	9,754557E-1	1,346875E+3	9,743398E-1	1,346875E+3	9,646978E-1	1,346875E+3	9,347403E-1	1,346875E+3	8,707729E-1	1,346875E+3	8,145852E-1
1,348437E+3	9,793468E-1	1,348437E+3	9,780037E-1	1,348437E+3	9,661357E-1	1,348437E+3	9,363194E-1	1,348437E+3	8,718510E-1	1,348437E+3	8,130021E-1	1,348437E+3	9,772306E-1	1,348437E+3	9,762042E-1	1,348437E+3	9,662992E-1	1,348437E+3	9,360675E-1	1,348437E+3	8,726476E-1	1,348437E+3	8,169021E-1
1,350000E+3	9,812592E-1	1,350000E+3	9,795767E-1	1,350000E+3	9,674118E-1	1,350000E+3	9,373659E-1	1,350000E+3	8,729557E-1	1,350000E+3	8,140639E-1	1,350000E+3	9,788780E-1	1,350000E+3	9,779423E-1	1,350000E+3	9,678246E-1	1,350000E+3	9,373381E-1	1,350000E+3	8,744238E-1	1,350000E+3	8,190867E-1
1,351562E+3	9,830149E-1	1,351562E+3	9,811296E-1	1,351562E+3	9,686829E-1	1,351562E+3	9,384445E-1	1,351562E+3	8,740639E-1	1,351562E+3	8,151489E-1	1,351562E+3	9,807752E-1	1,351562E+3	9,796778E-1	1,351562E+3	9,693564E-1	1,351562E+3	9,386406E-1	1,351562E+3	8,762504E-1	1,351562E+3	8,213669E-1
1,353125E+3	9,846282E-1	1,353125E+3	9,825801E-1	1,353125E+3	9,699000E-1	1,353125E+3	9,394693E-1	1,353125E+3	8,750718E-1	1,353125E+3	8,161015E-1	1,353125E+3	9,825137E-1	1,353125E+3	9,812906E-1	1,353125E+3	9,708147E-1	1,353125E+3	9,398860E-1	1,353125E+3	8,779768E-1	1,353125E+3	8,235088E-1
1,354687E+3	9,859971E-1	1,354687E+3	9,839184E-1	1,354687E+3	9,711540E-1	1,354687E+3	9,405407E-1	1,354687E+3	8,761468E-1	1,354687E+3	8,171103E-1	1,354687E+3	9,842719E-1	1,354687E+3	9,829642E-1	1,354687E+3	9,722714E-1	1,354687E+3	9,411768E-1	1,354687E+3	8,797663E-1	1,354687E+3	8,256879E-1
1,356250E+3	9,872594E-1	1,356250E+3	9,851701E-1	1,356250E+3	9,723532E-1	1,356250E+3	9,415578E-1	1,356250E+3	8,771193E-1	1,356250E+3	8,179890E-1	1,356250E+3	9,858740E-1	1,356250E+3	9,845105E-1	1,356250E+3	9,736577E-1	1,356250E+3	9,424099E-1	1,356250E+3	8,814539E-1	1,356250E+3	8,277290E-1
1,357812E+3	9,883567E-1	1,357812E+3	9,863790E-1	1,357812E+3	9,735466E-1	1,357812E+3	9,426143E-1	1,357812E+3	8,781740E-1	1,357812E+3	8,189930E-1	1,357812E+3	9,871996E-1	1,357812E+3	9,859636E-1	1,357812E+3	9,750788E-1	1,357812E+3	9,437091E-1	1,357812E+3	8,831917E-1	1,357812E+3	8,298358E-1
1,359375E+3	9,893720E-1	1,359375E+3	9,875084E-1	1,359375E+3	9,746876E-1	1,359375E+3	9,436163E-1	1,359375E+3	8,791235E-1	1,359375E+3	8,198573E-1	1,359375E+3	9,884206E-1	1,359375E+3	9,873057E-1	1,359375E+3	9,764291E-1	1,359375E+3	9,449491E-1	1,359375E+3	8,848263E-1	1,359375E+3	8,318020E-1
1,360937E+3	9,903581E-1	1,360937E+3	9,885958E-1	1,360937E+3	9,758225E-1	1,360937E+3	9,446327E-1	1,360937E+3	8,801323E-1	1,360937E+3	8,207983E-1	1,360937E+3	9,895967E-1	1,360937E+3	9,886162E-1	1,360937E+3	9,777702E-1	1,360937E+3	9,461742E-1	1,360937E+3	8,864958E-1	1,360937E+3	8,338118E-1
1,362500E+3	9,912686E-1	1,362500E+3	9,896098E-1	1,362500E+3	9,769079E-1	1,362500E+3	9,455948E-1	1,362500E+3	8,810355E-1	1,362500E+3	8,216007E-1	1,362500E+3	9,906790E-1	1,362500E+3	9,898215E-1	1,362500E+3	9,790434E-1	1,362500E+3	9,473432E-1	1,362500E+3	8,880612E-1	1,362500E+3	8,356816E-1
1,364062E+3	9,922969E-1	1,364062E+3	9,906432E-1	1,364062E+3	9,779677E-1	1,364062E+3	9,465723E-1	1,364062E+3	8,820165E-1	1,364062E+3	8,225165E-1	1,364062E+3	9,919505E-1	1,364062E+3	9,909897E-1	1,364062E+3	9,802708E-1	1,364062E+3	9,485741E-1	1,364062E+3	8,896306E-1	1,364062E+3	8,376393E-1
1,365625E+3	9,932333E-1	1,365625E+3	9,916008E-1	1,365625E+3	9,789816E-1	1,365625E+3	9,474952E-1	1,365625E+3	8,828872E-1	1,365625E+3	8,232856E-1	1,365625E+3	9,930943E-1	1,365625E+3	9,920592E-1	1,365625E+3	9,814364E-1	1,365625E+3	9,497467E-1	1,365625E+3	8,910987E-1	1,365625E+3	8,394535E-1
1,367187E+3	9,941542E-1	1,367187E+3	9,925011E-1	1,367187E+3	9,799474E-1	1,367187E+3	9,484280E-1	1,367187E+3	8,838336E-1	1,367187E+3	8,241572E-1	1,367187E+3	9,942588E-1	1,367187E+3	9,930854E-1	1,367187E+3	9,825716E-1	1,367187E+3	9,509579E-1	1,367187E+3	8,926843E-1	1,367187E+3	8,413886E-1
1,368750E+3	9,949858E-1	1,368750E+3	9,933329E-1	1,368750E+3	9,808721E-1	1,368750E+3	9,493077E-1	1,368750E+3	8,846661E-1	1,368750E+3	8,248770E-1	1,368750E+3	9,952822E-1	1,368750E+3	9,940189E-1	1,368750E+3	9,836493E-1	1,368750E+3	9,521105E-1	1,368750E+3	8,941615E-1	1,368750E+3	8,431725E-1
1,370312E+3	9,957355E-1	1,370312E+3	9,941114E-1	1,370312E+3	9,817739E-1	1,370312E+3	9,502671E-1	1,370312E+3	8,855543E-1	1,370312E+3	8,256675E-1	1,370312E+3	9,961386E-1	1,370312E+3	9,948700E-1	1,370312E+3	9,847052E-1	1,370312E+3	9,532900E-1	1,370312E+3	8,956569E-1	1,370312E+3	8,449936E-1
1,371875E+3	9,964083E-1	1,371875E+3	9,948278E-1	1,371875E+3	9,826375E-1	1,371875E+3	9,511705E-1	1,371875E+3	8,863277E-1	1,371875E+3	8,263054E-1	1,371875E+3	9,968870E-1	1,371875E+3	9,956396E-1	1,371875E+3	9,857068E-1	1,371875E+3	9,544118E-1	1,371875E+3	8,970461E-1	1,371875E+3	8,466661E-1
1,373437E+3	9,970277E-1	1,373437E+3	9,954812E-1	1,373437E+3	9,834786E-1	1,373437E+3	9,520760E-1	1,373437E+3	8,871823E-1	1,373437E+3	8,270232E-1	1,373437E+3	9,974815E-1	1,373437E+3	9,963505E-1	1,373437E+3	9,866247E-1	1,373437E+3	9,555528E-1	1,373437E+3	8,984962E-1	1,373437E+3	8,484209E-1
1,375000E+3	9,975768E-1	1,375000E+3	9,960797E-1	1,375000E+3	9,842844E-1	1,375000E+3	9,529284E-1	1,375000E+3	8,879185E-1	1,375000E+3	8,275906E-1	1,375000E+3	9,980015E-1	1,375000E+3	9,969859E-1	1,375000E+3	9,874969E-1	1,375000E+3	9,566371E-1	1,375000E+3	8,998387E-1	1,375000E+3	8,500246E-1
1,376562E+3	9,980525E-1	1,376562E+3	9,966353E-1	1,376562E+3	9,850741E-1	1,376562E+3	9,538384E-1	1,376562E+3	8,887465E-1	1,376562E+3	8,282755E-1	1,376562E+3	9,984442E-1	1,376562E+3	9,975876E-1	1,376562E+3	9,883211E-1	1,376562E+3	9,577469E-1	1,376562E+3	9,012792E-1	1,376562E+3	8,517334E-1
1,378125E+3	9,984685E-1	1,378125E+3	9,971388E-1	1,378125E+3	9,858307E-1	1,378125E+3	9,546931E-1	1,378125E+3	8,894530E-1	1,378125E+3	8,288064E-1	1,378125E+3	9,988243E-1	1,378125E+3	9,981114E-1	1,378125E+3	9,891045E-1	1,378125E+3	9,588005E-1	1,378125E+3	9,026085E-1	1,378125E+3	8,532884E-1
1,379687E+3	9,988407E-1	1,379687E+3	9,975510E-1	1,379687E+3	9,865534E-1	1,379687E+3	9,555984E-1	1,379687E+3	8,902399E-1	1,379687E+3	8,294369E-1	1,379687E+3	9,991973E-1	1,379687E+3	9,985241E-1	1,379687E+3	9,898600E-1	1,379687E+3	9,599090E-1	1,379687E+3	9,040203E-1	1,379687E+3	8,549350E-1
1,381250E+3	9,991546E-1	1,381250E+3	9,979220E-1	1,381250E+3	9,872463E-1	1,381250E+3	9,564464E-1	1,381250E+3	8,909028E-1	1,381250E+3	8,299041E-1	1,381250E+3	9,994931E-1	1,381250E+3	9,988745E-1	1,381250E+3	9,905774E-1	1,381250E+3	9,609608E-1	1,381250E+3	9,053189E-1	1,381250E+3	8,564257E-1
1,382812E+3	9,994378E-1	1,382812E+3	9,982526E-1	1,382812E+3	9,879061E-1	1,382812E+3	9,573046E-1	1,382812E+3	8,915802E-1	1,382812E+3	8,303787E-1	1,382812E+3	9,997478E-1	1,382812E+3	9,991410E-1	1,382812E+3	9,912420E-1	1,382812E+3	9,620242E-1	1,382812E+3	9,066206E-1	1,382812E+3	8,578948E-1
1,384375E+3	9,996545E-1	1,384375E+3	9,985417E-1	1,384375E+3	9,885391E-1	1,384375E+3	9,581062E-1	1,384375E+3	8,921345E-1	1,384375E+3	8,306881E-1	1,384375E+3	9,999019E-1	1,384375E+3	9,993535E-1	1,384375E+3	9,918729E-1	1,384375E+3	9,630326E-1	1,384375E+3	9,078109E-1	1,384375E+3	8,592145E-1
1,385937E+3	9,998010E-1	1,385937E+3	9,987778E-1	1,385937E+3	9,891373E-1	1,385937E+3	9,589224E-1	1,385937E+3	8,927506E-1	1,385937E+3	8,310457E-1	1,385937E+3	9,999450E-1	1,385937E+3	9,994871E-1	1,385937E+3	9,924537E-1	1,385937E+3	9,640542E-1	1,385937E+3	9,090255E-1	1,385937E+3	8,606155E-1
1,387500E+3	9,998842E-1	1,387500E+3	9,989722E-1	1,387500E+3	9,897115E-1	1,387500E+3	9,596834E-1	1,387500E+3	8,932350E-1	1,387500E+3	8,312416E-1	1,387500E+3	9,998941E-1	1,387500E+3	9,995723E-1	1,387500E+3	9,930045E-1	1,387500E+3	9,650220E-1	1,387500E+3	9,101282E-1	1,387500E+3	8,618598E-1
1,389062E+3	9,998877E-1	1,389062E+3	9,991023E-1	1,389062E+3	9,902382E-1	1,389062E+3	9,604747E-1	1,389062E+3	8,937482E-1	1,389062E+3	8,315127E-1	1,389062E+3	9,997530E-1	1,389062E+3	9,995802E-1	1,389062E+3	9,934780E-1	1,389062E+3	9,659921E-1	1,389062E+3	9,112667E-1	1,389062E+3	8,631315E-1
1,390625E+3	9,998331E-1	1,390625E+3	9,991910E-1	1,390625E+3	9,907444E-1	1,390625E+3	9,612102E-1	1,390625E+3	8,941341E-1	1,390625E+3	8,316100E-1	1,390625E+3	9,995396E-1	1,390625E+3	9,995418E-1	1,390625E+3	9,939274E-1	1,390625E+3	9,669101E-1	1,390625E+3	9,122924E-1	1,390625E+3	8,642512E-1
1,392187E+3	9,996971E-1	1,392187E+3	9,991964E-1	1,392187E+3	9,912004E-1	1,392187E+3	9,619253E-1	1,392187E+3	8,946068E-1	1,392187E+3	8,318008E-1	1,392187E+3	9,993136E-1	1,392187E+3	9,994236E-1	1,392187E+3	9,942971E-1	1,392187E+3	9,678245E-1	1,392187E+3	9,133460E-1	1,392187E+3	8,654661E-1
1,393750E+3	9,995041E-1	1,393750E+3	9,991688E-1	1,393750E+3	9,916393E-1	1,393750E+3	9,625878E-1	1,393750E+3	8,949480E-1	1,393750E+3	8,318193E-1	1,393750E+3	9,990475E-1	1,393750E+3	9,992615E-1	1,393750E+3	9,946483E-1	1,393750E+3	9,686889E-1	1,393750E+3	9,142899E-1	1,393750E+3	8,665249E-1
