Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,348437E+3	9,998398E+1	1,348437E+3	1,099804E+2	1,348437E+3	1,199967E+2	1,348437E+3	1,299882E+2	1,348437E+3	1,399610E+2	1,348437E+3	1,449685E+2	1,348437E+3	9,821079E+1	1,348437E+3	1,083239E+2	1,348437E+3	1,188837E+2	1,348437E+3	1,295429E+2	1,348437E+3	1,395112E+2	1,348437E+3	1,443901E+2
1,350000E+3	9,997208E+1	1,350000E+3	1,099796E+2	1,350000E+3	1,199981E+2	1,350000E+3	1,299871E+2	1,350000E+3	1,399581E+2	1,350000E+3	1,449660E+2	1,350000E+3	9,814560E+1	1,350000E+3	1,082564E+2	1,350000E+3	1,188264E+2	1,350000E+3	1,294879E+2	1,350000E+3	1,394356E+2	1,350000E+3	1,443054E+2
1,351562E+3	9,997890E+1	1,351562E+3	1,099824E+2	1,351562E+3	1,199975E+2	1,351562E+3	1,299860E+2	1,351562E+3	1,399569E+2	1,351562E+3	1,449640E+2	1,351562E+3	9,807494E+1	1,351562E+3	1,081936E+2	1,351562E+3	1,187720E+2	1,351562E+3	1,294331E+2	1,351562E+3	1,393621E+2	1,351562E+3	1,442226E+2
1,353125E+3	9,998571E+1	1,353125E+3	1,099852E+2	1,353125E+3	1,199970E+2	1,353125E+3	1,299850E+2	1,353125E+3	1,399556E+2	1,353125E+3	1,449620E+2	1,353125E+3	9,800370E+1	1,353125E+3	1,081302E+2	1,353125E+3	1,187174E+2	1,353125E+3	1,293780E+2	1,353125E+3	1,392879E+2	1,353125E+3	1,441390E+2
1,354687E+3	9,999969E+1	1,354687E+3	1,099918E+2	1,354687E+3	1,199944E+2	1,354687E+3	1,299838E+2	1,354687E+3	1,399546E+2	1,354687E+3	1,449621E+2	1,354687E+3	9,794461E+1	1,354687E+3	1,080730E+2	1,354687E+3	1,186659E+2	1,354687E+3	1,293236E+2	1,354687E+3	1,392159E+2	1,354687E+3	1,440591E+2
1,356250E+3	1,000136E+2	1,356250E+3	1,099984E+2	1,356250E+3	1,199918E+2	1,356250E+3	1,299826E+2	1,356250E+3	1,399536E+2	1,356250E+3	1,449622E+2	1,356250E+3	9,788511E+1	1,356250E+3	1,080153E+2	1,356250E+3	1,186142E+2	1,356250E+3	1,292688E+2	1,356250E+3	1,391433E+2	1,356250E+3	1,439784E+2
1,357812E+3	1,000260E+2	1,357812E+3	1,100033E+2	1,357812E+3	1,199901E+2	1,357812E+3	1,299811E+2	1,357812E+3	1,399526E+2	1,357812E+3	1,449599E+2	1,357812E+3	9,784498E+1	1,357812E+3	1,079686E+2	1,357812E+3	1,185650E+2	1,357812E+3	1,292144E+2	1,357812E+3	1,390729E+2	1,357812E+3	1,439001E+2
1,359375E+3	1,000383E+2	1,359375E+3	1,100082E+2	1,359375E+3	1,199885E+2	1,359375E+3	1,299796E+2	1,359375E+3	1,399515E+2	1,359375E+3	1,449576E+2	1,359375E+3	9,780467E+1	1,359375E+3	1,079216E+2	1,359375E+3	1,185156E+2	1,359375E+3	1,291597E+2	1,359375E+3	1,390020E+2	1,359375E+3	1,438210E+2
1,360937E+3	1,000418E+2	1,360937E+3	1,100104E+2	1,360937E+3	1,199884E+2	1,360937E+3	1,299781E+2	1,360937E+3	1,399514E+2	1,360937E+3	1,449573E+2	1,360937E+3	9,776361E+1	1,360937E+3	1,078791E+2	1,360937E+3	1,184704E+2	1,360937E+3	1,291077E+2	1,360937E+3	1,389338E+2	1,360937E+3	1,437452E+2
1,362500E+3	1,000453E+2	1,362500E+3	1,100126E+2	1,362500E+3	1,199883E+2	1,362500E+3	1,299766E+2	1,362500E+3	1,399513E+2	1,362500E+3	1,449569E+2	1,362500E+3	9,772236E+1	1,362500E+3	1,078364E+2	1,362500E+3	1,184250E+2	1,362500E+3	1,290553E+2	1,362500E+3	1,388651E+2	1,362500E+3	1,436687E+2
1,364062E+3	1,000407E+2	1,364062E+3	1,100113E+2	1,364062E+3	1,199895E+2	1,364062E+3	1,299753E+2	1,364062E+3	1,399506E+2	1,364062E+3	1,449555E+2	1,364062E+3	9,767441E+1	1,364062E+3	1,077993E+2	1,364062E+3	1,183845E+2	1,364062E+3	1,290030E+2	1,364062E+3	1,388002E+2	1,364062E+3	1,435941E+2
1,365625E+3	1,000361E+2	1,365625E+3	1,100099E+2	1,365625E+3	1,199908E+2	1,365625E+3	1,299740E+2	1,365625E+3	1,399499E+2	1,365625E+3	1,449540E+2	1,365625E+3	9,762618E+1	1,365625E+3	1,077620E+2	1,365625E+3	1,183439E+2	1,365625E+3	1,289504E+2	1,365625E+3	1,387349E+2	1,365625E+3	1,435188E+2
1,367187E+3	1,000348E+2	1,367187E+3	1,100088E+2	1,367187E+3	1,199925E+2	1,367187E+3	1,299737E+2	1,367187E+3	1,399495E+2	1,367187E+3	1,449527E+2	1,367187E+3	9,758393E+1	1,367187E+3	1,077320E+2	1,367187E+3	1,183072E+2	1,367187E+3	1,288993E+2	1,367187E+3	1,386694E+2	1,367187E+3	1,434441E+2
1,368750E+3	1,000334E+2	1,368750E+3	1,100077E+2	1,368750E+3	1,199942E+2	1,368750E+3	1,299735E+2	1,368750E+3	1,399491E+2	1,368750E+3	1,449513E+2	1,368750E+3	9,754147E+1	1,368750E+3	1,077018E+2	1,368750E+3	1,182702E+2	1,368750E+3	1,288479E+2	1,368750E+3	1,386035E+2	1,368750E+3	1,433688E+2
1,370312E+3	1,000324E+2	1,370312E+3	1,100068E+2	1,370312E+3	1,199943E+2	1,370312E+3	1,299716E+2	1,370312E+3	1,399501E+2	1,370312E+3	1,449515E+2	1,370312E+3	9,751619E+1	1,370312E+3	1,076789E+2	1,370312E+3	1,182368E+2	1,370312E+3	1,287984E+2	1,370312E+3	1,385409E+2	1,370312E+3	1,432975E+2
1,371875E+3	1,000314E+2	1,371875E+3	1,100059E+2	1,371875E+3	1,199944E+2	1,371875E+3	1,299696E+2	1,371875E+3	1,399511E+2	1,371875E+3	1,449517E+2	1,371875E+3	9,749084E+1	1,371875E+3	1,076561E+2	1,371875E+3	1,182032E+2	1,371875E+3	1,287485E+2	1,371875E+3	1,384778E+2	1,371875E+3	1,432256E+2
1,373437E+3	1,000296E+2	1,373437E+3	1,100057E+2	1,373437E+3	1,199931E+2	1,373437E+3	1,299690E+2	1,373437E+3	1,399522E+2	1,373437E+3	1,449540E+2	1,373437E+3	9,748011E+1	1,373437E+3	1,076387E+2	1,373437E+3	1,181750E+2	1,373437E+3	1,287003E+2	1,373437E+3	1,384164E+2	1,373437E+3	1,431558E+2
1,375000E+3	1,000278E+2	1,375000E+3	1,100056E+2	1,375000E+3	1,199917E+2	1,375000E+3	1,299683E+2	1,375000E+3	1,399533E+2	1,375000E+3	1,449563E+2	1,375000E+3	9,746937E+1	1,375000E+3	1,076213E+2	1,375000E+3	1,181466E+2	1,375000E+3	1,286517E+2	1,375000E+3	1,383546E+2	1,375000E+3	1,430855E+2
1,376562E+3	1,000240E+2	1,376562E+3	1,100043E+2	1,376562E+3	1,199895E+2	1,376562E+3	1,299668E+2	1,376562E+3	1,399544E+2	1,376562E+3	1,449582E+2	1,376562E+3	9,745981E+1	1,376562E+3	1,076128E+2	1,376562E+3	1,181221E+2	1,376562E+3	1,286046E+2	1,376562E+3	1,382937E+2	1,376562E+3	1,430172E+2
1,378125E+3	1,000202E+2	1,378125E+3	1,100031E+2	1,378125E+3	1,199872E+2	1,378125E+3	1,299653E+2	1,378125E+3	1,399556E+2	1,378125E+3	1,449601E+2	1,378125E+3	9,745023E+1	1,378125E+3	1,076043E+2	1,378125E+3	1,180974E+2	1,378125E+3	1,285572E+2	1,378125E+3	1,382324E+2	1,378125E+3	1,429484E+2
1,379687E+3	1,000103E+2	1,379687E+3	1,100011E+2	1,379687E+3	1,199849E+2	1,379687E+3	1,299640E+2	1,379687E+3	1,399567E+2	1,379687E+3	1,449600E+2	1,379687E+3	9,744061E+1	1,379687E+3	1,076063E+2	1,379687E+3	1,180764E+2	1,379687E+3	1,285106E+2	1,379687E+3	1,381728E+2	1,379687E+3	1,428814E+2
1,381250E+3	1,000003E+2	1,381250E+3	1,099991E+2	1,381250E+3	1,199825E+2	1,381250E+3	1,299626E+2	1,381250E+3	1,399579E+2	1,381250E+3	1,449599E+2	1,381250E+3	9,743099E+1	1,381250E+3	1,076083E+2	1,381250E+3	1,180552E+2	1,381250E+3	1,284639E+2	1,381250E+3	1,381128E+2	1,381250E+3	1,428138E+2
1,382812E+3	9,998829E+1	1,382812E+3	1,099935E+2	1,382812E+3	1,199800E+2	1,382812E+3	1,299630E+2	1,382812E+3	1,399606E+2	1,382812E+3	1,449605E+2	1,382812E+3	9,743488E+1	1,382812E+3	1,076162E+2	1,382812E+3	1,180392E+2	1,382812E+3	1,284192E+2	1,382812E+3	1,380558E+2	1,382812E+3	1,427497E+2
1,384375E+3	9,997623E+1	1,384375E+3	1,099880E+2	1,384375E+3	1,199776E+2	1,384375E+3	1,299634E+2	1,384375E+3	1,399632E+2	1,384375E+3	1,449610E+2	1,384375E+3	9,743877E+1	1,384375E+3	1,076240E+2	1,384375E+3	1,180230E+2	1,384375E+3	1,283743E+2	1,384375E+3	1,379984E+2	1,384375E+3	1,426852E+2
1,385937E+3	9,996927E+1	1,385937E+3	1,099826E+2	1,385937E+3	1,199763E+2	1,385937E+3	1,299654E+2	1,385937E+3	1,399646E+2	1,385937E+3	1,449641E+2	1,385937E+3	9,746933E+1	1,385937E+3	1,076368E+2	1,385937E+3	1,180118E+2	1,385937E+3	1,283317E+2	1,385937E+3	1,379430E+2	1,385937E+3	1,426198E+2
1,387500E+3	9,996230E+1	1,387500E+3	1,099771E+2	1,387500E+3	1,199751E+2	1,387500E+3	1,299674E+2	1,387500E+3	1,399659E+2	1,387500E+3	1,449672E+2	1,387500E+3	9,749977E+1	1,387500E+3	1,076496E+2	1,387500E+3	1,180005E+2	1,387500E+3	1,282888E+2	1,387500E+3	1,378874E+2	1,387500E+3	1,425538E+2
1,389062E+3	9,996447E+1	1,389062E+3	1,099759E+2	1,389062E+3	1,199762E+2	1,389062E+3	1,299693E+2	1,389062E+3	1,399702E+2	1,389062E+3	1,449678E+2	1,389062E+3	9,754478E+1	1,389062E+3	1,076676E+2	1,389062E+3	1,179935E+2	1,389062E+3	1,282481E+2	1,389062E+3	1,378331E+2	1,389062E+3	1,424906E+2
1,390625E+3	9,996663E+1	1,390625E+3	1,099747E+2	1,390625E+3	1,199773E+2	1,390625E+3	1,299712E+2	1,390625E+3	1,399745E+2	1,390625E+3	1,449685E+2	1,390625E+3	9,758956E+1	1,390625E+3	1,076855E+2	1,390625E+3	1,179865E+2	1,390625E+3	1,282072E+2	1,390625E+3	1,377785E+2	1,390625E+3	1,424270E+2
1,392187E+3	9,997823E+1	1,392187E+3	1,099773E+2	1,392187E+3	1,199809E+2	1,392187E+3	1,299747E+2	1,392187E+3	1,399778E+2	1,392187E+3	1,449712E+2	1,392187E+3	9,763220E+1	1,392187E+3	1,077093E+2	1,392187E+3	1,179833E+2	1,392187E+3	1,281684E+2	1,392187E+3	1,377261E+2	1,392187E+3	1,423636E+2
1,393750E+3	9,998982E+1	1,393750E+3	1,099800E+2	1,393750E+3	1,199845E+2	1,393750E+3	1,299781E+2	1,393750E+3	1,399811E+2	1,393750E+3	1,449740E+2	1,393750E+3	9,767463E+1	1,393750E+3	1,077331E+2	1,393750E+3	1,179800E+2	1,393750E+3	1,281294E+2	1,393750E+3	1,376734E+2	1,393750E+3	1,422996E+2
1,395312E+3	1,000007E+2	1,395312E+3	1,099823E+2	1,395312E+3	1,199898E+2	1,395312E+3	1,299804E+2	1,395312E+3	1,399822E+2	1,395312E+3	1,449736E+2	1,395312E+3	9,770923E+1	1,395312E+3	1,077643E+2	1,395312E+3	1,179804E+2	1,395312E+3	1,280923E+2	1,395312E+3	1,376201E+2	1,395312E+3	1,422353E+2
1,396875E+3	1,000115E+2	1,396875E+3	1,099847E+2	1,396875E+3	1,199950E+2	1,396875E+3	1,299827E+2	1,396875E+3	1,399832E+2	1,396875E+3	1,449732E+2	1,396875E+3	9,774369E+1	1,396875E+3	1,077955E+2	1,396875E+3	1,179808E+2	1,396875E+3	1,280550E+2	1,396875E+3	1,375666E+2	1,396875E+3	1,421705E+2
1,398437E+3	1,000171E+2	1,398437E+3	1,099860E+2	1,398437E+3	1,200003E+2	1,398437E+3	1,299863E+2	1,398437E+3	1,399840E+2	1,398437E+3	1,449749E+2	1,398437E+3	9,778224E+1	1,398437E+3	1,078378E+2	1,398437E+3	1,179862E+2	1,398437E+3	1,280202E+2	1,398437E+3	1,375127E+2	1,398437E+3	1,421035E+2
1,400000E+3	1,000227E+2	1,400000E+3	1,099874E+2	1,400000E+3	1,200056E+2	1,400000E+3	1,299899E+2	1,400000E+3	1,399848E+2	1,400000E+3	1,449765E+2	1,400000E+3	9,782061E+1	1,400000E+3	1,078798E+2	1,400000E+3	1,179917E+2	1,400000E+3	1,279852E+2	1,400000E+3	1,374585E+2	1,400000E+3	1,420360E+2
1,401562E+3	1,000199E+2	1,401562E+3	1,099878E+2	1,401562E+3	1,200097E+2	1,401562E+3	1,299926E+2	1,401562E+3	1,399849E+2	1,401562E+3	1,449759E+2	1,401562E+3	9,787262E+1	1,401562E+3	1,079326E+2	1,401562E+3	1,180022E+2	1,401562E+3	1,279529E+2	1,401562E+3	1,374046E+2	1,401562E+3	1,419711E+2
1,403125E+3	1,000171E+2	1,403125E+3	1,099881E+2	1,403125E+3	1,200138E+2	1,403125E+3	1,299954E+2	1,403125E+3	1,399851E+2	1,403125E+3	1,449753E+2	1,403125E+3	9,792431E+1	1,403125E+3	1,079851E+2	1,403125E+3	1,180127E+2	1,403125E+3	1,279204E+2	1,403125E+3	1,373503E+2	1,403125E+3	1,419057E+2
1,404687E+3	1,000112E+2	1,404687E+3	1,099901E+2	1,404687E+3	1,200167E+2	1,404687E+3	1,299970E+2	1,404687E+3	1,399874E+2	1,404687E+3	1,449750E+2	1,404687E+3	9,798428E+1	1,404687E+3	1,080455E+2	1,404687E+3	1,180272E+2	1,404687E+3	1,278901E+2	1,404687E+3	1,372945E+2	1,404687E+3	1,418409E+2
1,406250E+3	1,000053E+2	1,406250E+3	1,099921E+2	1,406250E+3	1,200196E+2	1,406250E+3	1,299987E+2	1,406250E+3	1,399897E+2	1,406250E+3	1,449747E+2	1,406250E+3	9,804385E+1	1,406250E+3	1,081056E+2	1,406250E+3	1,180418E+2	1,406250E+3	1,278597E+2	1,406250E+3	1,372384E+2	1,406250E+3	1,417755E+2
1,407812E+3	9,999926E+1	1,407812E+3	1,099941E+2	1,407812E+3	1,200214E+2	1,407812E+3	1,299998E+2	1,407812E+3	1,399892E+2	1,407812E+3	1,449764E+2	1,407812E+3	9,810775E+1	1,407812E+3	1,081668E+2	1,407812E+3	1,180593E+2	1,407812E+3	1,278313E+2	1,407812E+3	1,371847E+2	1,407812E+3	1,417107E+2
1,409375E+3	9,999324E+1	1,409375E+3	1,099961E+2	1,409375E+3	1,200232E+2	1,409375E+3	1,300010E+2	1,409375E+3	1,399887E+2	1,409375E+3	1,449781E+2	1,409375E+3	9,817119E+1	1,409375E+3	1,082275E+2	1,409375E+3	1,180769E+2	1,409375E+3	1,278027E+2	1,409375E+3	1,371307E+2	1,409375E+3	1,416453E+2
1,410937E+3	9,998873E+1	1,410937E+3	1,099994E+2	1,410937E+3	1,200237E+2	1,410937E+3	1,300008E+2	1,410937E+3	1,399902E+2	1,410937E+3	1,449786E+2	1,410937E+3	9,824168E+1	1,410937E+3	1,082877E+2	1,410937E+3	1,180967E+2	1,410937E+3	1,277766E+2	1,410937E+3	1,370763E+2	1,410937E+3	1,415796E+2
1,412500E+3	9,998422E+1	1,412500E+3	1,100027E+2	1,412500E+3	1,200242E+2	1,412500E+3	1,300006E+2	1,412500E+3	1,399917E+2	1,412500E+3	1,449790E+2	1,412500E+3	9,831160E+1	1,412500E+3	1,083475E+2	1,412500E+3	1,181165E+2	1,412500E+3	1,277504E+2	1,412500E+3	1,370216E+2	1,412500E+3	1,415133E+2
1,414062E+3	9,998326E+1	1,414062E+3	1,100061E+2	1,414062E+3	1,200224E+2	1,414062E+3	1,300016E+2	1,414062E+3	1,399910E+2	1,414062E+3	1,449784E+2	1,414062E+3	9,839097E+1	1,414062E+3	1,084114E+2	1,414062E+3	1,181386E+2	1,414062E+3	1,277244E+2	1,414062E+3	1,369676E+2	1,414062E+3	1,414480E+2
1,415625E+3	9,998229E+1	1,415625E+3	1,100096E+2	1,415625E+3	1,200205E+2	1,415625E+3	1,300027E+2	1,415625E+3	1,399904E+2	1,415625E+3	1,449779E+2	1,415625E+3	9,846961E+1	1,415625E+3	1,084748E+2	1,415625E+3	1,181606E+2	1,415625E+3	1,276984E+2	1,415625E+3	1,369132E+2	1,415625E+3	1,413822E+2
1,417187E+3	9,998404E+1	1,417187E+3	1,100129E+2	1,417187E+3	1,200164E+2	1,417187E+3	1,300036E+2	1,417187E+3	1,399916E+2	1,417187E+3	1,449771E+2	1,417187E+3	9,855032E+1	1,417187E+3	1,085446E+2	1,417187E+3	1,181857E+2	1,417187E+3	1,276737E+2	1,417187E+3	1,368595E+2	1,417187E+3	1,413176E+2
1,418750E+3	9,998579E+1	1,418750E+3	1,100162E+2	1,418750E+3	1,200122E+2	1,418750E+3	1,300045E+2	1,418750E+3	1,399929E+2	1,418750E+3	1,449763E+2	1,418750E+3	9,863028E+1	1,418750E+3	1,086138E+2	1,418750E+3	1,182107E+2	1,418750E+3	1,276490E+2	1,418750E+3	1,368055E+2	1,418750E+3	1,412525E+2
1,420312E+3	9,998633E+1	1,420312E+3	1,100212E+2	1,420312E+3	1,200071E+2	1,420312E+3	1,300039E+2	1,420312E+3	1,399915E+2	1,420312E+3	1,449763E+2	1,420312E+3	9,872175E+1	1,420312E+3	1,086841E+2	1,420312E+3	1,182382E+2	1,420312E+3	1,276256E+2	1,420312E+3	1,367524E+2	1,420312E+3	1,411886E+2
1,421875E+3	9,998688E+1	1,421875E+3	1,100261E+2	1,421875E+3	1,200020E+2	1,421875E+3	1,300034E+2	1,421875E+3	1,399902E+2	1,421875E+3	1,449762E+2	1,421875E+3	9,881227E+1	1,421875E+3	1,087538E+2	1,421875E+3	1,182657E+2	1,421875E+3	1,276021E+2	1,421875E+3	1,366989E+2	1,421875E+3	1,411243E+2
1,423437E+3	9,998608E+1	1,423437E+3	1,100296E+2	1,423437E+3	1,199982E+2	1,423437E+3	1,300027E+2	1,423437E+3	1,399897E+2	1,423437E+3	1,449766E+2	1,423437E+3	9,890782E+1	1,423437E+3	1,088178E+2	1,423437E+3	1,182941E+2	1,423437E+3	1,275805E+2	1,423437E+3	1,366454E+2	1,423437E+3	1,410610E+2
1,425000E+3	9,998528E+1	1,425000E+3	1,100332E+2	1,425000E+3	1,199944E+2	1,425000E+3	1,300020E+2	1,425000E+3	1,399892E+2	1,425000E+3	1,449769E+2	1,425000E+3	9,900233E+1	1,425000E+3	1,088812E+2	1,425000E+3	1,183224E+2	1,425000E+3	1,275588E+2	1,425000E+3	1,365917E+2	1,425000E+3	1,409972E+2
1,426562E+3	9,998556E+1	1,426562E+3	1,100309E+2	1,426562E+3	1,199922E+2	1,426562E+3	1,300029E+2	1,426562E+3	1,399904E+2	1,426562E+3	1,449772E+2	1,426562E+3	9,908085E+1	1,426562E+3	1,089436E+2	1,426562E+3	1,183507E+2	1,426562E+3	1,275369E+2	1,426562E+3	1,365396E+2	1,426562E+3	1,409350E+2
1,428125E+3	9,998583E+1	1,428125E+3	1,100286E+2	1,428125E+3	1,199901E+2	1,428125E+3	1,300038E+2	1,428125E+3	1,399917E+2	1,428125E+3	1,449774E+2	1,428125E+3	9,915867E+1	1,428125E+3	1,090056E+2	1,428125E+3	1,183790E+2	1,428125E+3	1,275150E+2	1,428125E+3	1,364873E+2	1,428125E+3	1,408723E+2
1,429687E+3	9,999247E+1	1,429687E+3	1,100213E+2	1,429687E+3	1,199885E+2	1,429687E+3	1,300039E+2	1,429687E+3	1,399924E+2	1,429687E+3	1,449760E+2	1,429687E+3	9,922426E+1	1,429687E+3	1,090679E+2	1,429687E+3	1,184075E+2	1,429687E+3	1,274942E+2	1,429687E+3	1,364358E+2	1,429687E+3	1,408101E+2
1,431250E+3	9,999910E+1	1,431250E+3	1,100140E+2	1,431250E+3	1,199869E+2	1,431250E+3	1,300041E+2	1,431250E+3	1,399930E+2	1,431250E+3	1,449747E+2	1,431250E+3	9,928936E+1	1,431250E+3	1,091298E+2	1,431250E+3	1,184359E+2	1,431250E+3	1,274734E+2	1,431250E+3	1,363840E+2	1,431250E+3	1,407474E+2
1,432812E+3	1,000118E+2	1,432812E+3	1,100050E+2	1,432812E+3	1,199864E+2	1,432812E+3	1,300042E+2	1,432812E+3	1,399930E+2	1,432812E+3	1,449742E+2	1,432812E+3	9,934864E+1	1,432812E+3	1,091876E+2	1,432812E+3	1,184627E+2	1,432812E+3	1,274538E+2	1,432812E+3	1,363318E+2	1,432812E+3	1,406855E+2
1,434375E+3	1,000245E+2	1,434375E+3	1,099960E+2	1,434375E+3	1,199860E+2	1,434375E+3	1,300042E+2	1,434375E+3	1,399929E+2	1,434375E+3	1,449738E+2	1,434375E+3	9,940751E+1	1,434375E+3	1,092450E+2	1,434375E+3	1,184895E+2	1,434375E+3	1,274341E+2	1,434375E+3	1,362793E+2	1,434375E+3	1,406231E+2
1,435937E+3	1,000381E+2	1,435937E+3	1,099922E+2	1,435937E+3	1,199868E+2	1,435937E+3	1,300058E+2	1,435937E+3	1,399927E+2	1,435937E+3	1,449733E+2	1,435937E+3	9,947280E+1	1,435937E+3	1,092972E+2	1,435937E+3	1,185144E+2	1,435937E+3	1,274153E+2	1,435937E+3	1,362270E+2	1,435937E+3	1,405596E+2
1,437500E+3	1,000516E+2	1,437500E+3	1,099883E+2	1,437500E+3	1,199875E+2	1,437500E+3	1,300074E+2	1,437500E+3	1,399924E+2	1,437500E+3	1,449728E+2	1,437500E+3	9,953760E+1	1,437500E+3	1,093492E+2	1,437500E+3	1,185393E+2	1,437500E+3	1,273965E+2	1,437500E+3	1,361744E+2	1,437500E+3	1,404956E+2
1,439062E+3	1,000537E+2	1,439062E+3	1,099900E+2	1,439062E+3	1,199894E+2	1,439062E+3	1,300086E+2	1,439062E+3	1,399921E+2	1,439062E+3	1,449731E+2	1,439062E+3	9,960492E+1	1,439062E+3	1,093961E+2	1,439062E+3	1,185625E+2	1,439062E+3	1,273780E+2	1,439062E+3	1,361215E+2	1,439062E+3	1,404314E+2
1,440625E+3	1,000558E+2	1,440625E+3	1,099917E+2	1,440625E+3	1,199913E+2	1,440625E+3	1,300099E+2	1,440625E+3	1,399917E+2	1,440625E+3	1,449734E+2	1,440625E+3	9,967172E+1	1,440625E+3	1,094427E+2	1,440625E+3	1,185857E+2	1,440625E+3	1,273595E+2	1,440625E+3	1,360684E+2	1,440625E+3	1,403668E+2
1,442187E+3	1,000398E+2	1,442187E+3	1,099914E+2	1,442187E+3	1,199943E+2	1,442187E+3	1,300105E+2	1,442187E+3	1,399924E+2	1,442187E+3	1,449713E+2	1,442187E+3	9,973410E+1	1,442187E+3	1,094843E+2	1,442187E+3	1,186074E+2	1,442187E+3	1,273416E+2	1,442187E+3	1,360154E+2	1,442187E+3	1,402982E+2
1,443750E+3	1,000238E+2	1,443750E+3	1,099912E+2	1,443750E+3	1,199973E+2	1,443750E+3	1,300111E+2	1,443750E+3	1,399931E+2	1,443750E+3	1,449693E+2	1,443750E+3	9,979603E+1	1,443750E+3	1,095256E+2	1,443750E+3	1,186290E+2	1,443750E+3	1,273237E+2	1,443750E+3	1,359622E+2	1,443750E+3	1,402292E+2
1,445312E+3	1,000115E+2	1,445312E+3	1,099887E+2	1,445312E+3	1,200022E+2	1,445312E+3	1,300139E+2	1,445312E+3	1,399943E+2	1,445312E+3	1,449674E+2	1,445312E+3	9,984406E+1	1,445312E+3	1,095615E+2	1,445312E+3	1,186492E+2	1,445312E+3	1,273059E+2	1,445312E+3	1,359100E+2	1,445312E+3	1,401595E+2
1,446875E+3	9,999920E+1	1,446875E+3	1,099862E+2	1,446875E+3	1,200071E+2	1,446875E+3	1,300167E+2	1,446875E+3	1,399955E+2	1,446875E+3	1,449655E+2	1,446875E+3	9,989182E+1	1,446875E+3	1,095973E+2	1,446875E+3	1,186693E+2	1,446875E+3	1,272881E+2	1,446875E+3	1,358575E+2	1,446875E+3	1,400893E+2
1,448437E+3	9,999880E+1	1,448437E+3	1,099836E+2	1,448437E+3	1,200133E+2	1,448437E+3	1,300200E+2	1,448437E+3	1,399941E+2	1,448437E+3	1,449667E+2	1,448437E+3	9,992154E+1	1,448437E+3	1,096273E+2	1,448437E+3	1,186869E+2	1,448437E+3	1,272712E+2	1,448437E+3	1,358060E+2	1,448437E+3	1,400221E+2
1,450000E+3	9,999841E+1	1,450000E+3	1,099811E+2	1,450000E+3	1,200195E+2	1,450000E+3	1,300233E+2	1,450000E+3	1,399927E+2	1,450000E+3	1,449679E+2	1,450000E+3	9,995115E+1	1,450000E+3	1,096572E+2	1,450000E+3	1,187045E+2	1,450000E+3	1,272543E+2	1,450000E+3	1,357543E+2	1,450000E+3	1,399543E+2
1,451562E+3	1,000002E+2	1,451562E+3	1,099815E+2	1,451562E+3	1,200264E+2	1,451562E+3	1,300269E+2	1,451562E+3	1,399938E+2	1,451562E+3	1,449685E+2	1,451562E+3	9,997021E+1	1,451562E+3	1,096821E+2	1,451562E+3	1,187197E+2	1,451562E+3	1,272377E+2	1,451562E+3	1,357034E+2	1,451562E+3	1,398891E+2
1,453125E+3	1,000020E+2	1,453125E+3	1,099819E+2	1,453125E+3	1,200333E+2	1,453125E+3	1,300304E+2	1,453125E+3	1,399949E+2	1,453125E+3	1,449692E+2	1,453125E+3	9,998924E+1	1,453125E+3	1,097070E+2	1,453125E+3	1,187350E+2	1,453125E+3	1,272210E+2	1,453125E+3	1,356522E+2	1,453125E+3	1,398235E+2
1,454687E+3	9,999844E+1	1,454687E+3	1,099837E+2	1,454687E+3	1,200408E+2	1,454687E+3	1,300339E+2	1,454687E+3	1,399943E+2	1,454687E+3	1,449652E+2	1,454687E+3	9,999718E+1	1,454687E+3	1,097264E+2	1,454687E+3	1,187467E+2	1,454687E+3	1,272049E+2	1,454687E+3	1,356037E+2	1,454687E+3	1,397573E+2
1,456250E+3	9,999493E+1	1,456250E+3	1,099855E+2	1,456250E+3	1,200484E+2	1,456250E+3	1,300375E+2	1,456250E+3	1,399936E+2	1,456250E+3	1,449611E+2	1,456250E+3	1,000051E+2	1,456250E+3	1,097458E+2	1,456250E+3	1,187584E+2	1,456250E+3	1,271886E+2	1,456250E+3	1,355550E+2	1,456250E+3	1,396907E+2
