X,Y,R
-0.58,-10.64,0.930
-0.58,-8.27,0.930
-0.58,-5.91,0.930
-0.58,-3.55,0.930
-0.58,-1.18,0.930
-0.58,1.18,0.930
-0.58,3.55,0.930
-0.58,5.91,0.930
-0.58,8.27,0.930
-0.58,10.64,0.930
0.58,-10.64,0.930
0.58,-8.27,0.930
0.58,-5.91,0.930
0.58,-3.55,0.930
0.58,-1.18,0.930
0.58,1.18,0.930
0.58,3.55,0.930
0.58,5.91,0.930
0.58,8.27,0.930
0.58,10.64,0.930
