Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,656250E+3	9,951611E+1
1,657812E+3	9,940118E+1
1,659375E+3	9,928470E+1
1,660937E+3	9,912141E+1
1,662500E+3	9,895498E+1
1,664062E+3	9,876220E+1
1,665625E+3	9,856505E+1
1,667187E+3	9,835436E+1
1,668750E+3	9,813843E+1
1,670312E+3	9,790859E+1
1,671875E+3	9,767250E+1
1,673437E+3	9,741870E+1
1,675000E+3	9,715726E+1
1,676562E+3	9,688501E+1
1,678125E+3	9,660395E+1
1,679687E+3	9,633968E+1
1,681250E+3	9,606711E+1
1,682812E+3	9,583135E+1
1,684375E+3	9,558900E+1
1,685937E+3	9,545138E+1
1,687500E+3	9,531153E+1
1,689062E+3	9,531759E+1
1,690625E+3	9,532365E+1
1,692187E+3	9,551438E+1
1,693750E+3	9,570102E+1
1,695312E+3	9,586489E+1
1,696875E+3	9,602572E+1
1,698437E+3	9,615503E+1
1,700000E+3	9,628244E+1
1,701562E+3	9,640176E+1
1,703125E+3	9,651946E+1
1,704687E+3	9,660543E+1
1,706250E+3	9,669056E+1
1,707812E+3	9,673214E+1
1,709375E+3	9,677353E+1
1,710937E+3	9,676479E+1
1,712500E+3	9,675605E+1
1,714062E+3	9,669474E+1
1,715625E+3	9,663300E+1
1,717187E+3	9,652161E+1
1,718750E+3	9,640878E+1
1,720312E+3	9,603999E+1
1,721875E+3	9,565484E+1
1,723437E+3	9,588469E+1
1,725000E+3	9,610861E+1
1,726562E+3	9,629207E+1
1,728125E+3	9,647174E+1
1,729687E+3	9,659780E+1
1,731250E+3	9,672205E+1
1,732812E+3	9,679367E+1
1,734375E+3	9,686471E+1
1,735937E+3	9,688080E+1
1,737500E+3	9,689685E+1
1,739062E+3	9,685472E+1
1,740625E+3	9,681238E+1
1,742187E+3	9,671262E+1
1,743750E+3	9,661171E+1
1,745312E+3	9,645605E+1
1,746875E+3	9,629755E+1
1,748437E+3	9,642266E+1
1,750000E+3	9,654600E+1
1,751562E+3	9,669070E+1
1,753125E+3	9,683302E+1
1,754687E+3	9,693752E+1
1,756250E+3	9,704078E+1
1,757812E+3	9,710723E+1
1,759375E+3	9,717319E+1
1,760937E+3	9,720435E+1
1,762500E+3	9,723539E+1
1,764062E+3	9,723301E+1
1,765625E+3	9,723063E+1
1,767187E+3	9,720017E+1
1,768750E+3	9,716959E+1
1,770312E+3	9,711850E+1
1,771875E+3	9,706711E+1
1,773437E+3	9,699190E+1
1,775000E+3	9,691603E+1
1,776562E+3	9,681864E+1
1,778125E+3	9,672016E+1
1,779687E+3	9,660834E+1
1,781250E+3	9,649507E+1
1,782812E+3	9,637341E+1
1,784375E+3	9,625001E+1
1,785937E+3	9,612207E+1
1,787500E+3	9,599221E+1
1,789062E+3	9,608245E+1
1,790625E+3	9,617177E+1
1,792187E+3	9,640308E+1
1,793750E+3	9,662839E+1
1,795312E+3	9,691918E+1
1,796875E+3	9,720054E+1
1,798437E+3	9,746635E+1
1,800000E+3	9,772427E+1
1,801562E+3	9,798349E+1
1,803125E+3	9,823520E+1
1,804687E+3	9,844379E+1
1,806250E+3	9,864750E+1
1,807812E+3	9,879641E+1
1,809375E+3	9,894281E+1
1,810937E+3	9,903900E+1
1,812500E+3	9,913414E+1
1,814062E+3	9,918212E+1
1,815625E+3	9,922983E+1
1,817187E+3	9,924093E+1
1,818750E+3	9,925202E+1
1,820312E+3	9,925002E+1
1,821875E+3	9,924801E+1
1,823437E+3	9,938125E+1
1,825000E+3	9,951248E+1
1,826562E+3	9,961272E+1
1,828125E+3	9,971182E+1
1,829687E+3	9,976446E+1
1,831250E+3	9,981678E+1
1,832812E+3	9,982808E+1
1,834375E+3	9,983937E+1
1,835937E+3	9,981291E+1
1,837500E+3	9,978637E+1
1,839062E+3	9,972816E+1
1,840625E+3	9,966955E+1
1,842187E+3	9,960168E+1
1,843750E+3	9,953327E+1
1,845312E+3	9,966070E+1
1,846875E+3	9,978628E+1
1,848437E+3	9,987491E+1
1,850000E+3	9,996264E+1
1,851562E+3	9,998712E+1
1,853125E+3	1,000115E+2
1,854687E+3	9,998716E+1
1,856250E+3	9,996272E+1
1,857812E+3	9,988628E+1
1,859375E+3	9,980916E+1
1,860937E+3	9,968112E+1
1,862500E+3	9,955116E+1
1,864062E+3	9,937354E+1
1,865625E+3	9,919221E+1
1,867187E+3	9,897427E+1
1,868750E+3	9,875072E+1
1,870312E+3	9,850122E+1
1,871875E+3	9,824433E+1
1,873437E+3	9,796862E+1
1,875000E+3	9,768387E+1
1,876562E+3	9,746406E+1
1,878125E+3	9,723855E+1
1,879687E+3	9,702318E+1
1,881250E+3	9,680234E+1
1,882812E+3	9,656913E+1
1,884375E+3	9,632948E+1
1,885937E+3	9,605528E+1
1,887500E+3	9,577214E+1
1,889062E+3	9,563962E+1
1,890625E+3	9,550504E+1
1,892187E+3	9,568070E+1
1,893750E+3	9,585287E+1
1,895312E+3	9,598753E+1
1,896875E+3	9,612013E+1
1,898437E+3	9,620434E+1
1,900000E+3	9,628774E+1
1,901562E+3	9,632004E+1
1,903125E+3	9,635223E+1
1,904687E+3	9,633279E+1
1,906250E+3	9,631332E+1
1,907812E+3	9,624428E+1
1,909375E+3	9,617469E+1
1,910937E+3	9,606591E+1
1,912500E+3	9,595576E+1
1,914062E+3	9,583846E+1
1,915625E+3	9,571957E+1
1,917187E+3	9,560099E+1
1,918750E+3	9,548077E+1
1,920312E+3	9,533721E+1
1,921875E+3	9,519123E+1
1,923437E+3	9,501118E+1
1,925000E+3	9,482731E+1
1,926562E+3	9,460782E+1
1,928125E+3	9,438263E+1
1,929687E+3	9,412171E+1
1,931250E+3	9,385271E+1
1,932812E+3	9,369636E+1
1,934375E+3	9,353714E+1
1,935937E+3	9,388423E+1
1,937500E+3	9,421799E+1
1,939062E+3	9,452004E+1
1,940625E+3	9,481194E+1
1,942187E+3	9,506204E+1
1,943750E+3	9,530514E+1
1,945312E+3	9,550314E+1
1,946875E+3	9,569672E+1
1,948437E+3	9,584496E+1
1,950000E+3	9,599072E+1
1,951562E+3	9,609099E+1
1,953125E+3	9,619012E+1
1,954687E+3	9,624559E+1
1,956250E+3	9,630070E+1
1,957812E+3	9,632121E+1
1,959375E+3	9,634167E+1
1,960937E+3	9,635781E+1
1,962500E+3	9,637391E+1
1,964062E+3	9,643858E+1
1,965625E+3	9,650278E+1
1,967187E+3	9,664048E+1
1,968750E+3	9,677603E+1
1,970312E+3	9,692904E+1
1,971875E+3	9,707940E+1
1,973437E+3	9,720052E+1
1,975000E+3	9,731997E+1
1,976562E+3	9,740110E+1
1,978125E+3	9,748149E+1
1,979687E+3	9,751943E+1
1,981250E+3	9,755721E+1
1,982812E+3	9,755026E+1
1,984375E+3	9,754331E+1
1,985937E+3	9,748940E+1
1,987500E+3	9,743514E+1
1,989062E+3	9,733352E+1
1,990625E+3	9,723069E+1
1,992187E+3	9,708566E+1
1,993750E+3	9,693816E+1
1,995312E+3	9,676612E+1
1,996875E+3	9,659060E+1
1,998437E+3	9,656637E+1
2,000000E+3	9,654208E+1
2,001562E+3	9,680043E+1
2,003125E+3	9,705132E+1
2,004687E+3	9,728207E+1
2,006250E+3	9,750685E+1
2,007812E+3	9,770415E+1
2,009375E+3	9,789708E+1
2,010937E+3	9,804940E+1
2,012500E+3	9,819911E+1
2,014062E+3	9,830339E+1
2,015625E+3	9,840644E+1
2,017187E+3	9,846692E+1
2,018750E+3	9,852698E+1
2,020312E+3	9,855892E+1
2,021875E+3	9,859073E+1
2,023437E+3	9,863331E+1
2,025000E+3	9,867569E+1
2,026562E+3	9,881601E+1
2,028125E+3	9,895411E+1
2,029687E+3	9,911403E+1
2,031250E+3	9,927106E+1
2,032812E+3	9,940809E+1
2,034375E+3	9,954298E+1
2,035937E+3	9,964973E+1
2,037500E+3	9,975518E+1
2,039062E+3	9,983960E+1
2,040625E+3	9,992321E+1
2,042187E+3	9,999259E+1
2,043750E+3	1,000614E+2
2,045312E+3	1,001082E+2
2,046875E+3	1,001548E+2
2,048437E+3	1,001680E+2
2,050000E+3	1,001812E+2
2,051562E+3	1,001556E+2
2,053125E+3	1,001299E+2
2,054687E+3	1,000674E+2
2,056250E+3	1,000043E+2
2,057812E+3	9,991110E+1
2,059375E+3	9,981684E+1
2,060937E+3	9,970538E+1
2,062500E+3	9,959246E+1
2,064062E+3	9,950857E+1
2,065625E+3	9,942385E+1
2,067187E+3	9,943446E+1
2,068750E+3	9,944506E+1
2,070312E+3	9,946683E+1
2,071875E+3	9,948854E+1
2,073437E+3	9,948947E+1
2,075000E+3	9,949039E+1
2,076562E+3	9,946598E+1
2,078125E+3	9,944150E+1
2,079687E+3	9,939149E+1
2,081250E+3	9,934119E+1
2,082812E+3	9,926353E+1
2,084375E+3	9,918517E+1
2,085937E+3	9,907659E+1
2,087500E+3	9,896663E+1
2,089062E+3	9,882761E+1
2,090625E+3	9,868633E+1
2,092187E+3	9,851342E+1
2,093750E+3	9,833700E+1
2,095312E+3	9,812859E+1
2,096875E+3	9,791505E+1
2,098437E+3	9,766775E+1
2,100000E+3	9,741320E+1
2,101562E+3	9,769091E+1
2,103125E+3	9,796002E+1
2,104687E+3	9,812561E+1
2,106250E+3	9,828812E+1
2,107812E+3	9,846995E+1
2,109375E+3	9,864806E+1
2,110937E+3	9,877847E+1
2,112500E+3	9,890695E+1
2,114062E+3	9,898661E+1
2,115625E+3	9,906555E+1
2,117187E+3	9,909619E+1
2,118750E+3	9,912673E+1
2,120312E+3	9,911343E+1
2,121875E+3	9,910011E+1
2,123437E+3	9,905207E+1
2,125000E+3	9,900375E+1
2,126562E+3	9,907875E+1
2,128125E+3	9,915310E+1
2,129687E+3	9,916623E+1
2,131250E+3	9,917933E+1
2,132812E+3	9,923214E+1
2,134375E+3	9,928462E+1
2,135937E+3	9,929153E+1
2,137500E+3	9,929844E+1
2,139062E+3	9,923794E+1
2,140625E+3	9,917702E+1
2,142187E+3	9,902524E+1
2,143750E+3	9,887076E+1
2,145312E+3	9,849983E+1
2,146875E+3	9,811235E+1
2,148437E+3	9,841167E+1
2,150000E+3	9,870102E+1
2,151562E+3	9,894107E+1
2,153125E+3	9,917467E+1
2,154687E+3	9,935337E+1
2,156250E+3	9,952846E+1
2,157812E+3	9,965347E+1
2,159375E+3	9,977670E+1
2,160937E+3	9,984515E+1
2,162500E+3	9,991308E+1
2,164062E+3	9,992372E+1
2,165625E+3	9,993434E+1
2,167187E+3	9,987728E+1
2,168750E+3	9,981984E+1
2,170312E+3	9,971139E+1
2,171875E+3	9,960157E+1
2,173437E+3	9,945649E+1
2,175000E+3	9,930895E+1
2,176562E+3	9,918312E+1
2,178125E+3	9,905543E+1
2,179687E+3	9,849185E+1
2,181250E+3	9,788915E+1
2,182812E+3	9,827173E+1
2,184375E+3	9,863816E+1
2,185937E+3	9,892953E+1
2,187500E+3	9,921145E+1
2,189062E+3	9,941912E+1
2,190625E+3	9,962195E+1
2,192187E+3	9,974733E+1
2,193750E+3	9,987092E+1
2,195312E+3	9,935850E+1
2,196875E+3	9,881394E+1
2,198437E+3	9,922330E+1
2,200000E+3	9,961423E+1
2,201562E+3	9,994884E+1
2,203125E+3	1,002710E+2
2,204687E+3	1,005283E+2
2,206250E+3	1,007782E+2
2,207812E+3	1,009657E+2
2,209375E+3	1,011492E+2
2,210937E+3	1,012652E+2
2,212500E+3	1,013798E+2
2,214062E+3	1,014305E+2
2,215625E+3	1,014810E+2
2,217187E+3	1,014665E+2
2,218750E+3	1,014520E+2
2,220312E+3	1,013750E+2
2,221875E+3	1,012972E+2
2,223437E+3	1,011561E+2
2,225000E+3	1,010126E+2
2,226562E+3	9,964716E+1
2,228125E+3	9,802630E+1
2,229687E+3	9,839209E+1
2,231250E+3	9,874310E+1
2,232812E+3	9,901987E+1
2,234375E+3	9,928810E+1
2,235937E+3	9,948830E+1
2,237500E+3	9,968398E+1
2,239062E+3	9,980341E+1
2,240625E+3	9,992123E+1
2,242187E+3	9,997257E+1
2,243750E+3	1,000236E+2
2,245312E+3	9,795325E+1
2,246875E+3	9,522963E+1
2,248437E+3	9,572986E+1
2,250000E+3	9,620284E+1
2,251562E+3	9,662979E+1
2,253125E+3	9,703673E+1
2,254687E+3	9,740173E+1
2,256250E+3	9,775201E+1
2,257812E+3	9,808062E+1
2,259375E+3	9,839726E+1
2,260937E+3	9,866870E+1
2,262500E+3	9,893192E+1
2,264062E+3	9,913740E+1
2,265625E+3	9,933812E+1
2,267187E+3	9,948298E+1
2,268750E+3	9,962545E+1
2,270312E+3	9,971194E+1
2,271875E+3	9,979757E+1
2,273437E+3	9,984162E+1
2,275000E+3	9,988544E+1
2,276562E+3	9,990846E+1
2,278125E+3	9,993141E+1
2,279687E+3	9,994951E+1
2,281250E+3	9,996758E+1
2,282812E+3	1,000112E+2
2,284375E+3	1,000546E+2
2,285937E+3	1,001059E+2
2,287500E+3	1,001570E+2
2,289062E+3	1,001867E+2
2,290625E+3	1,002163E+2
2,292187E+3	1,002105E+2
2,293750E+3	1,002047E+2
2,295312E+3	1,001589E+2
2,296875E+3	1,001128E+2
2,298437E+3	1,000284E+2
2,300000E+3	9,994318E+1
2,301562E+3	9,983265E+1
2,303125E+3	9,972070E+1
2,304687E+3	9,963436E+1
2,306250E+3	9,954716E+1
2,307812E+3	9,954791E+1
2,309375E+3	9,954866E+1
2,310937E+3	9,950222E+1
2,312500E+3	9,945553E+1
2,314062E+3	9,930979E+1
2,315625E+3	9,916157E+1
2,317187E+3	9,892861E+1
2,318750E+3	9,868922E+1
2,320312E+3	9,838305E+1
2,321875E+3	9,806569E+1
2,323437E+3	9,934197E+1
2,325000E+3	1,004545E+2
2,326562E+3	1,015936E+2
2,328125E+3	1,026005E+2
2,329687E+3	1,025000E+2
2,331250E+3	1,023983E+2
2,332812E+3	1,022342E+2
2,334375E+3	1,020669E+2
2,335937E+3	1,018407E+2
2,337500E+3	1,016084E+2
2,339062E+3	1,013188E+2
2,340625E+3	1,010192E+2
2,342187E+3	1,006589E+2
2,343750E+3	1,002830E+2
2,345312E+3	9,984806E+1
2,346875E+3	9,939018E+1
2,348437E+3	9,887549E+1
2,350000E+3	9,832836E+1
2,351562E+3	9,772837E+1
2,353125E+3	9,708385E+1
2,354687E+3	9,760729E+1
2,356250E+3	9,810097E+1
2,357812E+3	9,872570E+1
2,359375E+3	9,930849E+1
2,360937E+3	9,934581E+1
2,362500E+3	9,938296E+1
2,364062E+3	9,936060E+1
2,365625E+3	9,933819E+1
2,367187E+3	9,925760E+1
2,368750E+3	9,917626E+1
2,370312E+3	9,905012E+1
2,371875E+3	9,892213E+1
2,373437E+3	9,881430E+1
2,375000E+3	9,870511E+1
2,376562E+3	9,885388E+1
2,378125E+3	9,900015E+1
2,379687E+3	9,912964E+1
2,381250E+3	9,925724E+1
2,382812E+3	9,926846E+1
2,384375E+3	9,927967E+1
2,385937E+3	9,923601E+1
2,387500E+3	9,919213E+1
2,389062E+3	9,910500E+1
2,390625E+3	9,901699E+1
2,392187E+3	9,888437E+1
2,393750E+3	9,874969E+1
2,395312E+3	9,860347E+1
2,396875E+3	9,845474E+1
2,398437E+3	9,893068E+1
2,400000E+3	9,938189E+1
2,401562E+3	9,952321E+1
2,403125E+3	9,966226E+1
2,404687E+3	9,974231E+1
2,406250E+3	9,982163E+1
2,407812E+3	9,984269E+1
2,409375E+3	9,986369E+1
2,410937E+3	9,982813E+1
2,412500E+3	9,979243E+1
2,414062E+3	9,969717E+1
2,415625E+3	9,960085E+1
2,417187E+3	9,944399E+1
2,418750E+3	9,928424E+1
2,420312E+3	9,906940E+1
2,421875E+3	9,884911E+1
2,423437E+3	9,903175E+1
2,425000E+3	9,921062E+1
2,426562E+3	9,919917E+1
2,428125E+3	9,918770E+1
2,429687E+3	9,911379E+1
2,431250E+3	9,903926E+1
2,432812E+3	9,890686E+1
2,434375E+3	9,877241E+1
2,435937E+3	9,858086E+1
2,437500E+3	9,838500E+1
2,439062E+3	9,813191E+1
2,440625E+3	9,787122E+1
2,442187E+3	9,755749E+1
2,443750E+3	9,723201E+1
2,445312E+3	9,685266E+1
2,446875E+3	9,645599E+1
2,448437E+3	9,602022E+1
2,450000E+3	9,556142E+1
2,451562E+3	9,684108E+1
2,453125E+3	9,795619E+1
2,454687E+3	9,817637E+1
2,456250E+3	9,839111E+1
2,457812E+3	9,854821E+1
2,459375E+3	9,870252E+1
2,460937E+3	9,880066E+1
2,462500E+3	9,889770E+1
2,464062E+3	9,893822E+1
2,465625E+3	9,897856E+1
2,467187E+3	9,897880E+1
2,468750E+3	9,897904E+1
2,470312E+3	9,900628E+1
2,471875E+3	9,903343E+1
2,473437E+3	9,922313E+1
2,475000E+3	9,940877E+1
2,476562E+3	9,944336E+1
2,478125E+3	9,947781E+1
2,479687E+3	9,944829E+1
2,481250E+3	9,941867E+1
2,482812E+3	9,933220E+1
2,484375E+3	9,924486E+1
2,485937E+3	9,910010E+1
2,487500E+3	9,895288E+1
2,489062E+3	9,874951E+1
2,490625E+3	9,854127E+1
2,492187E+3	9,884763E+1
2,493750E+3	9,914356E+1
2,495312E+3	9,920995E+1
2,496875E+3	9,927583E+1
2,498437E+3	9,928929E+1
2,500000E+3	9,930273E+1
2,501562E+3	9,926650E+1
2,503125E+3	9,923011E+1
2,504687E+3	9,915020E+1
2,506250E+3	9,906955E+1
2,507812E+3	9,895555E+1
2,509375E+3	9,884005E+1
2,510937E+3	9,871838E+1
2,512500E+3	9,859499E+1
2,514062E+3	9,846555E+1
2,515625E+3	9,833414E+1
2,517187E+3	9,817516E+1
2,518750E+3	9,801321E+1
2,520312E+3	9,737954E+1
2,521875E+3	9,669597E+1
2,523437E+3	9,703032E+1
2,525000E+3	9,735227E+1
2,526562E+3	9,761713E+1
2,528125E+3	9,787416E+1
2,529687E+3	9,807504E+1
2,531250E+3	9,827138E+1
2,532812E+3	9,840967E+1
2,534375E+3	9,854580E+1
2,535937E+3	9,862632E+1
2,537500E+3	9,870610E+1
2,539062E+3	9,872665E+1
2,540625E+3	9,874715E+1
2,542187E+3	9,870675E+1
2,543750E+3	9,866615E+1
2,545312E+3	9,856239E+1
2,546875E+3	9,845737E+1
2,548437E+3	9,827151E+1
2,550000E+3	9,808159E+1
2,551562E+3	9,773174E+1
2,553125E+3	9,736720E+1
2,554687E+3	9,746054E+1
2,556250E+3	9,755288E+1
2,557812E+3	9,776135E+1
2,559375E+3	9,796495E+1
2,560937E+3	9,812784E+1
2,562500E+3	9,828773E+1
2,564062E+3	9,839966E+1
2,565625E+3	9,851017E+1
2,567187E+3	9,857156E+1
2,568750E+3	9,863251E+1
2,570312E+3	9,854898E+1
2,571875E+3	9,846463E+1
2,573437E+3	9,869373E+1
2,575000E+3	9,891694E+1
2,576562E+3	9,913751E+1
2,578125E+3	9,935261E+1
2,579687E+3	9,951986E+1
2,581250E+3	9,968395E+1
2,582812E+3	9,979814E+1
2,584375E+3	9,991086E+1
2,585937E+3	9,997763E+1
2,587500E+3	1,000439E+2
2,589062E+3	1,000641E+2
2,590625E+3	1,000844E+2
2,592187E+3	1,000629E+2
2,593750E+3	1,000414E+2
2,595312E+3	9,998393E+1
2,596875E+3	9,992611E+1
2,598437E+3	9,983963E+1
2,600000E+3	9,975229E+1
2,601562E+3	9,963955E+1
2,603125E+3	9,952533E+1
2,604687E+3	9,940181E+1
2,606250E+3	9,927651E+1
2,607812E+3	9,915324E+1
2,609375E+3	9,902819E+1
2,610937E+3	9,896048E+1
2,612500E+3	9,889225E+1
2,614062E+3	9,886577E+1
2,615625E+3	9,883922E+1
2,617187E+3	9,879054E+1
2,618750E+3	9,874159E+1
2,620312E+3	9,844912E+1
2,621875E+3	9,814646E+1
2,623437E+3	9,834968E+1
2,625000E+3	9,854826E+1
2,626562E+3	9,869406E+1
2,628125E+3	9,883745E+1
2,629687E+3	9,892754E+1
2,631250E+3	9,901671E+1
2,632812E+3	9,905309E+1
2,634375E+3	9,908932E+1
2,635937E+3	9,907054E+1
2,637500E+3	9,905171E+1
2,639062E+3	9,898065E+1
2,640625E+3	9,890899E+1
2,642187E+3	9,892426E+1
2,643750E+3	9,893951E+1
2,645312E+3	9,895008E+1
2,646875E+3	9,896063E+1
2,648437E+3	9,894414E+1
2,650000E+3	9,892762E+1
2,651562E+3	9,891680E+1
2,653125E+3	9,890597E+1
2,654687E+3	9,892812E+1
2,656250E+3	9,895022E+1
2,657812E+3	9,897873E+1
2,659375E+3	9,900715E+1
2,660937E+3	9,904765E+1
2,662500E+3	9,908796E+1
2,664062E+3	9,914869E+1
2,665625E+3	9,920899E+1
2,667187E+3	9,926455E+1
2,668750E+3	9,931976E+1
2,670312E+3	9,934745E+1
2,671875E+3	9,937505E+1
2,673437E+3	9,937159E+1
2,675000E+3	9,936813E+1
2,676562E+3	9,933974E+1
2,678125E+3	9,931126E+1
2,679687E+3	9,933114E+1
2,681250E+3	9,935098E+1
2,682812E+3	9,939538E+1
2,684375E+3	9,943956E+1
2,685937E+3	9,947541E+1
2,687500E+3	9,951112E+1
2,689062E+3	9,952731E+1
2,690625E+3	9,954346E+1
2,692187E+3	9,953362E+1
2,693750E+3	9,952377E+1
2,695312E+3	9,949384E+1
2,696875E+3	9,946381E+1
2,698437E+3	9,941901E+1
2,700000E+3	9,937396E+1
2,701562E+3	9,931417E+1
2,703125E+3	9,925395E+1
2,704687E+3	9,918663E+1
2,706250E+3	9,911878E+1
2,707812E+3	9,872238E+1
2,709375E+3	9,830701E+1
2,710937E+3	9,856885E+1
2,712500E+3	9,882302E+1
2,714062E+3	9,900474E+1
2,715625E+3	9,918274E+1
2,717187E+3	9,867222E+1
2,718750E+3	9,812980E+1
2,720312E+3	9,859226E+1
2,721875E+3	9,903133E+1
2,723437E+3	9,941055E+1
2,725000E+3	9,977390E+1
2,726562E+3	1,000658E+2
2,728125E+3	1,003482E+2
2,729687E+3	1,005700E+2
2,731250E+3	1,007864E+2
2,732812E+3	1,009275E+2
2,734375E+3	1,010664E+2
2,735937E+3	1,011255E+2
2,737500E+3	1,011843E+2
2,739062E+3	1,010367E+2
2,740625E+3	1,008866E+2
2,742187E+3	1,006509E+2
2,743750E+3	1,004087E+2
2,745312E+3	1,004160E+2
2,746875E+3	1,004234E+2
2,748437E+3	1,003246E+2
2,750000E+3	1,002248E+2
2,751562E+3	9,997557E+1
2,753125E+3	9,971904E+1
2,754687E+3	9,964888E+1
2,756250E+3	9,957816E+1
2,757812E+3	9,931837E+1
2,759375E+3	9,905058E+1
2,760937E+3	9,887339E+1
2,762500E+3	9,869252E+1
2,764062E+3	9,874285E+1
2,765625E+3	9,879289E+1
2,767187E+3	9,890275E+1
2,768750E+3	9,901124E+1
2,770312E+3	9,908674E+1
2,771875E+3	9,916160E+1
2,773437E+3	9,919190E+1
2,775000E+3	9,922210E+1
2,776562E+3	9,927517E+1
2,778125E+3	9,932793E+1
2,779687E+3	9,939442E+1
2,781250E+3	9,946041E+1
2,782812E+3	9,949961E+1
2,784375E+3	9,953864E+1
2,785937E+3	9,950007E+1
2,787500E+3	9,946133E+1
2,789062E+3	9,927730E+1
2,790625E+3	9,908928E+1
2,792187E+3	9,874888E+1
2,793750E+3	9,839459E+1
2,795312E+3	9,816819E+1
2,796875E+3	9,793573E+1
2,798437E+3	9,772351E+1
2,800000E+3	9,750597E+1
2,801562E+3	9,720003E+1
2,803125E+3	9,688292E+1
2,804687E+3	9,700112E+1
2,806250E+3	9,711775E+1
2,807812E+3	9,743925E+1
2,809375E+3	9,774929E+1
2,810937E+3	9,804467E+1
2,812500E+3	9,833034E+1
2,814062E+3	9,858349E+1
2,815625E+3	9,882946E+1
2,817187E+3	9,904323E+1
2,818750E+3	9,925186E+1
2,820312E+3	9,942526E+1
2,821875E+3	9,959526E+1
2,823437E+3	9,973140E+1
2,825000E+3	9,986544E+1
2,826562E+3	9,997157E+1
2,828125E+3	1,000764E+2
2,829687E+3	1,001572E+2
2,831250E+3	1,002373E+2
2,832812E+3	1,002876E+2
2,834375E+3	1,003375E+2
2,835937E+3	1,003447E+2
2,837500E+3	1,003519E+2
2,839062E+3	1,003053E+2
2,840625E+3	1,002585E+2
2,842187E+3	1,001556E+2
2,843750E+3	1,000514E+2
2,845312E+3	9,989448E+1
2,846875E+3	9,973465E+1
2,848437E+3	9,951931E+1
2,850000E+3	9,929849E+1
2,851562E+3	9,902770E+1
2,853125E+3	9,874819E+1
2,854687E+3	9,841498E+1
2,856250E+3	9,806847E+1
2,857812E+3	9,767910E+1
2,859375E+3	9,727145E+1
2,860937E+3	9,776336E+1
2,862500E+3	9,822891E+1
2,864062E+3	9,843486E+1
2,865625E+3	9,863603E+1
2,867187E+3	9,895999E+1
2,868750E+3	9,927230E+1
2,870312E+3	9,949082E+1
2,871875E+3	9,970398E+1
2,873437E+3	9,979466E+1
2,875000E+3	9,988441E+1
2,876562E+3	9,990888E+1
2,878125E+3	9,993328E+1
2,879687E+3	9,991660E+1
2,881250E+3	9,989989E+1
2,882812E+3	9,986009E+1
2,884375E+3	9,982010E+1
2,885937E+3	9,980449E+1
2,887500E+3	9,978884E+1
2,889062E+3	9,985365E+1
2,890625E+3	9,991798E+1
2,892187E+3	1,000654E+2
2,893750E+3	1,002103E+2
2,895312E+3	1,003089E+2
2,896875E+3	1,004063E+2
2,898437E+3	1,004018E+2
2,900000E+3	1,003972E+2
2,901562E+3	1,003236E+2
2,903125E+3	1,002494E+2
2,904687E+3	1,001485E+2
2,906250E+3	1,000465E+2
2,907812E+3	9,998376E+1
2,909375E+3	9,992059E+1
2,910937E+3	9,995905E+1
2,912500E+3	9,999734E+1
2,914062E+3	9,996616E+1
2,915625E+3	9,993487E+1
2,917187E+3	9,984979E+1
2,918750E+3	9,976388E+1
2,920312E+3	9,970515E+1
2,921875E+3	9,964603E+1
2,923437E+3	9,973456E+1
2,925000E+3	9,982220E+1
2,926562E+3	9,991707E+1
2,928125E+3	1,000109E+2
2,929687E+3	9,995037E+1
2,931250E+3	9,988939E+1
2,932812E+3	9,972164E+1
2,934375E+3	9,955058E+1
2,935937E+3	9,931668E+1
2,937500E+3	9,907630E+1
2,939062E+3	9,878188E+1
2,940625E+3	9,847714E+1
2,942187E+3	9,811870E+1
2,943750E+3	9,774484E+1
2,945312E+3	9,732331E+1
2,946875E+3	9,688028E+1
2,948437E+3	9,850151E+1
2,950000E+3	9,986721E+1
2,951562E+3	9,995775E+1
2,953125E+3	1,000474E+2
2,954687E+3	1,000735E+2
2,956250E+3	1,000995E+2
2,957812E+3	1,000770E+2
2,959375E+3	1,000544E+2
2,960937E+3	1,000331E+2
2,962500E+3	1,000117E+2
2,964062E+3	9,993631E+1
2,965625E+3	9,986025E+1
2,967187E+3	9,971338E+1
2,968750E+3	9,956399E+1
2,970312E+3	9,935744E+1
2,971875E+3	9,914586E+1
2,973437E+3	9,888734E+1
2,975000E+3	9,862090E+1
2,976562E+3	9,830232E+1
2,978125E+3	9,797160E+1
2,979687E+3	9,759684E+1
2,981250E+3	9,720517E+1
2,982812E+3	9,820972E+1
2,984375E+3	9,911003E+1
2,985937E+3	9,929867E+1
2,987500E+3	9,948329E+1
2,989062E+3	9,961207E+1
2,990625E+3	9,973898E+1
2,992187E+3	9,980826E+1
2,993750E+3	9,987699E+1
2,995312E+3	9,988605E+1
2,996875E+3	9,989510E+1
2,998437E+3	9,984316E+1
3,000000E+3	9,979090E+1
3,001562E+3	9,968404E+1
3,003125E+3	9,957584E+1
3,004687E+3	9,963002E+1
3,006250E+3	9,968388E+1
3,007812E+3	9,971527E+1
3,009375E+3	9,974655E+1
3,010937E+3	9,975693E+1
3,012500E+3	9,976729E+1
3,014062E+3	9,975818E+1
3,015625E+3	9,974907E+1
3,017187E+3	9,972326E+1
