Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,409375E+3	6,740249E+1	1,409375E+3	7,729403E+1	1,409375E+3	8,630436E+1	1,409375E+3	9,654175E+1	1,409375E+3	1,052879E+2	1,409375E+3	1,123078E+2	1,409375E+3	1,149550E+2
1,410937E+3	6,732916E+1	1,410937E+3	7,747207E+1	1,410937E+3	8,646186E+1	1,410937E+3	9,541385E+1	1,410937E+3	1,056777E+2	1,410937E+3	1,114643E+2	1,410937E+3	1,156962E+2
1,412500E+3	6,800625E+1	1,412500E+3	7,637182E+1	1,412500E+3	8,668548E+1	1,412500E+3	9,675791E+1	1,412500E+3	1,058681E+2	1,412500E+3	1,105267E+2	1,412500E+3	1,151312E+2
1,414062E+3	6,606555E+1	1,414062E+3	7,579395E+1	1,414062E+3	8,741270E+1	1,414062E+3	9,669247E+1	1,414062E+3	1,045061E+2	1,414062E+3	1,101457E+2	1,414062E+3	1,144856E+2
1,415625E+3	6,561198E+1	1,415625E+3	7,566261E+1	1,415625E+3	8,676243E+1	1,415625E+3	9,618695E+1	1,415625E+3	1,029492E+2	1,415625E+3	1,106641E+2	1,415625E+3	1,137875E+2
1,417187E+3	6,601315E+1	1,417187E+3	7,573208E+1	1,417187E+3	8,553147E+1	1,417187E+3	9,528933E+1	1,417187E+3	1,046429E+2	1,417187E+3	1,101647E+2	1,417187E+3	1,147005E+2
1,418750E+3	6,644263E+1	1,418750E+3	7,574966E+1	1,418750E+3	8,711238E+1	1,418750E+3	9,533849E+1	1,418750E+3	1,055097E+2	1,418750E+3	1,096440E+2	1,418750E+3	1,148590E+2
1,420312E+3	6,586055E+1	1,420312E+3	7,538737E+1	1,420312E+3	8,620266E+1	1,420312E+3	9,511351E+1	1,420312E+3	1,043294E+2	1,420312E+3	1,095195E+2	1,420312E+3	1,146644E+2
1,421875E+3	6,651572E+1	1,421875E+3	7,569146E+1	1,421875E+3	8,552341E+1	1,421875E+3	9,579884E+1	1,421875E+3	1,039961E+2	1,421875E+3	1,092534E+2	1,421875E+3	1,143237E+2
1,423437E+3	6,581486E+1	1,423437E+3	7,621176E+1	1,423437E+3	8,459140E+1	1,423437E+3	9,542659E+1	1,423437E+3	1,043833E+2	1,423437E+3	1,101084E+2	1,423437E+3	1,153440E+2
1,425000E+3	6,469135E+1	1,425000E+3	7,585062E+1	1,425000E+3	8,517287E+1	1,425000E+3	9,518048E+1	1,425000E+3	1,048829E+2	1,425000E+3	1,099820E+2	1,425000E+3	1,146248E+2
1,426562E+3	6,569227E+1	1,426562E+3	7,509354E+1	1,426562E+3	8,541435E+1	1,426562E+3	9,448722E+1	1,426562E+3	1,050737E+2	1,426562E+3	1,096544E+2	1,426562E+3	1,148646E+2
1,428125E+3	6,636822E+1	1,428125E+3	7,594569E+1	1,428125E+3	8,626412E+1	1,428125E+3	9,506777E+1	1,428125E+3	1,050070E+2	1,428125E+3	1,095083E+2	1,428125E+3	1,142629E+2
1,429687E+3	6,556499E+1	1,429687E+3	7,515989E+1	1,429687E+3	8,620270E+1	1,429687E+3	9,561952E+1	1,429687E+3	1,048230E+2	1,429687E+3	1,103400E+2	1,429687E+3	1,134302E+2
1,431250E+3	6,544039E+1	1,431250E+3	7,484785E+1	1,431250E+3	8,542704E+1	1,431250E+3	9,449776E+1	1,431250E+3	1,049187E+2	1,431250E+3	1,099917E+2	1,431250E+3	1,133602E+2
1,432812E+3	6,546299E+1	1,432812E+3	7,442923E+1	1,432812E+3	8,430661E+1	1,432812E+3	9,592609E+1	1,432812E+3	1,028744E+2	1,432812E+3	1,096638E+2	1,432812E+3	1,123765E+2
1,434375E+3	6,588515E+1	1,434375E+3	7,460463E+1	1,434375E+3	8,456045E+1	1,434375E+3	9,627011E+1	1,434375E+3	1,043788E+2	1,434375E+3	1,093752E+2	1,434375E+3	1,132588E+2
1,435937E+3	6,504547E+1	1,435937E+3	7,546262E+1	1,435937E+3	8,441213E+1	1,435937E+3	9,461101E+1	1,435937E+3	1,051770E+2	1,435937E+3	1,109565E+2	1,435937E+3	1,146728E+2
1,437500E+3	6,531892E+1	1,437500E+3	7,635717E+1	1,437500E+3	8,419527E+1	1,437500E+3	9,557993E+1	1,437500E+3	1,044184E+2	1,437500E+3	1,107117E+2	1,437500E+3	1,145501E+2
1,439062E+3	7,035984E+1	1,439062E+3	7,654916E+1	1,439062E+3	8,456216E+1	1,439062E+3	9,521178E+1	1,439062E+3	1,041742E+2	1,439062E+3	1,096821E+2	1,439062E+3	1,132832E+2
1,440625E+3	7,373507E+1	1,440625E+3	7,712657E+1	1,440625E+3	8,384011E+1	1,440625E+3	9,448615E+1	1,440625E+3	1,038836E+2	1,440625E+3	1,095254E+2	1,440625E+3	1,134130E+2
1,442187E+3	6,812440E+1	1,442187E+3	7,520043E+1	1,442187E+3	8,351619E+1	1,442187E+3	9,481600E+1	1,442187E+3	1,042783E+2	1,442187E+3	1,080877E+2	1,442187E+3	1,127574E+2
1,443750E+3	6,526959E+1	1,443750E+3	7,375367E+1	1,443750E+3	8,372328E+1	1,443750E+3	9,477907E+1	1,443750E+3	1,046106E+2	1,443750E+3	1,082142E+2	1,443750E+3	1,133391E+2
1,445312E+3	6,507261E+1	1,445312E+3	7,443615E+1	1,445312E+3	8,462751E+1	1,445312E+3	9,408974E+1	1,445312E+3	1,044098E+2	1,445312E+3	1,085106E+2	1,445312E+3	1,138718E+2
1,446875E+3	6,471130E+1	1,446875E+3	7,382848E+1	1,446875E+3	8,538174E+1	1,446875E+3	9,416500E+1	1,446875E+3	1,028520E+2	1,446875E+3	1,096022E+2	1,446875E+3	1,137979E+2
1,448437E+3	6,505053E+1	1,448437E+3	7,421885E+1	1,448437E+3	8,469349E+1	1,448437E+3	9,350814E+1	1,448437E+3	1,032608E+2	1,448437E+3	1,097897E+2	1,448437E+3	1,138894E+2
1,450000E+3	6,591562E+1	1,450000E+3	7,522840E+1	1,450000E+3	8,464105E+1	1,450000E+3	9,407112E+1	1,450000E+3	1,045243E+2	1,450000E+3	1,081377E+2	1,450000E+3	1,137099E+2
1,451562E+3	6,485067E+1	1,451562E+3	7,493492E+1	1,451562E+3	8,430320E+1	1,451562E+3	9,444842E+1	1,451562E+3	1,044718E+2	1,451562E+3	1,084495E+2	1,451562E+3	1,126038E+2
1,453125E+3	6,521973E+1	1,453125E+3	7,350205E+1	1,453125E+3	8,400956E+1	1,453125E+3	9,365852E+1	1,453125E+3	1,033873E+2	1,453125E+3	1,089542E+2	1,453125E+3	1,133704E+2
1,454687E+3	6,431549E+1	1,454687E+3	7,340951E+1	1,454687E+3	8,411387E+1	1,454687E+3	9,329472E+1	1,454687E+3	1,028048E+2	1,454687E+3	1,081035E+2	1,454687E+3	1,132269E+2
1,456250E+3	6,320195E+1	1,456250E+3	7,499765E+1	1,456250E+3	8,490720E+1	1,456250E+3	9,413832E+1	1,456250E+3	1,025722E+2	1,456250E+3	1,080432E+2	1,456250E+3	1,133428E+2
1,457812E+3	6,354066E+1	1,457812E+3	7,440858E+1	1,457812E+3	8,421604E+1	1,457812E+3	9,409984E+1	1,457812E+3	1,035772E+2	1,457812E+3	1,074460E+2	1,457812E+3	1,131968E+2
1,459375E+3	6,354795E+1	1,459375E+3	7,410426E+1	1,459375E+3	8,309460E+1	1,459375E+3	9,331724E+1	1,459375E+3	1,045391E+2	1,459375E+3	1,091505E+2	1,459375E+3	1,136489E+2
1,460937E+3	6,310930E+1	1,460937E+3	7,464108E+1	1,460937E+3	8,382150E+1	1,460937E+3	9,244192E+1	1,460937E+3	1,035634E+2	1,460937E+3	1,091621E+2	1,460937E+3	1,135651E+2
1,462500E+3	6,389195E+1	1,462500E+3	7,480540E+1	1,462500E+3	8,477640E+1	1,462500E+3	9,225173E+1	1,462500E+3	1,024964E+2	1,462500E+3	1,089497E+2	1,462500E+3	1,141606E+2
1,464062E+3	6,402357E+1	1,464062E+3	7,445728E+1	1,464062E+3	8,421373E+1	1,464062E+3	9,447093E+1	1,464062E+3	1,039589E+2	1,464062E+3	1,089230E+2	1,464062E+3	1,136152E+2
1,465625E+3	6,325667E+1	1,465625E+3	7,354492E+1	1,465625E+3	8,407370E+1	1,465625E+3	9,557254E+1	1,465625E+3	1,031453E+2	1,465625E+3	1,085882E+2	1,465625E+3	1,139941E+2
1,467187E+3	6,449392E+1	1,467187E+3	7,338756E+1	1,467187E+3	8,393135E+1	1,467187E+3	9,416555E+1	1,467187E+3	1,021125E+2	1,467187E+3	1,089895E+2	1,467187E+3	1,128207E+2
1,468750E+3	6,417089E+1	1,468750E+3	7,229734E+1	1,468750E+3	8,376798E+1	1,468750E+3	9,466524E+1	1,468750E+3	1,035769E+2	1,468750E+3	1,081976E+2	1,468750E+3	1,118198E+2
1,470312E+3	6,293264E+1	1,470312E+3	7,294479E+1	1,470312E+3	8,418959E+1	1,470312E+3	9,383722E+1	1,470312E+3	1,033674E+2	1,470312E+3	1,078478E+2	1,470312E+3	1,124007E+2
1,471875E+3	6,362873E+1	1,471875E+3	7,288111E+1	1,471875E+3	8,440172E+1	1,471875E+3	9,344656E+1	1,471875E+3	1,029207E+2	1,471875E+3	1,096594E+2	1,471875E+3	1,119529E+2
1,473437E+3	6,406882E+1	1,473437E+3	7,336526E+1	1,473437E+3	8,520119E+1	1,473437E+3	9,361852E+1	1,473437E+3	1,034437E+2	1,473437E+3	1,100238E+2	1,473437E+3	1,124449E+2
1,475000E+3	6,334755E+1	1,475000E+3	7,418732E+1	1,475000E+3	8,354279E+1	1,475000E+3	9,411098E+1	1,475000E+3	1,029847E+2	1,475000E+3	1,087551E+2	1,475000E+3	1,126329E+2
1,476562E+3	6,258362E+1	1,476562E+3	7,446663E+1	1,476562E+3	8,327292E+1	1,476562E+3	9,463998E+1	1,476562E+3	1,034594E+2	1,476562E+3	1,083927E+2	1,476562E+3	1,138481E+2
1,478125E+3	6,248677E+1	1,478125E+3	7,458776E+1	1,478125E+3	8,416588E+1	1,478125E+3	9,386635E+1	1,478125E+3	1,040756E+2	1,478125E+3	1,078612E+2	1,478125E+3	1,135462E+2
1,479687E+3	6,365942E+1	1,479687E+3	7,384007E+1	1,479687E+3	8,283295E+1	1,479687E+3	9,399425E+1	1,479687E+3	1,040739E+2	1,479687E+3	1,080306E+2	1,479687E+3	1,130928E+2
1,481250E+3	6,435462E+1	1,481250E+3	7,345960E+1	1,481250E+3	8,444314E+1	1,481250E+3	9,355904E+1	1,481250E+3	1,035575E+2	1,481250E+3	1,076452E+2	1,481250E+3	1,126612E+2
1,482812E+3	6,496334E+1	1,482812E+3	7,346501E+1	1,482812E+3	8,474876E+1	1,482812E+3	9,417352E+1	1,482812E+3	1,028774E+2	1,482812E+3	1,076352E+2	1,482812E+3	1,140456E+2
1,484375E+3	6,418544E+1	1,484375E+3	7,324383E+1	1,484375E+3	8,495537E+1	1,484375E+3	9,456569E+1	1,484375E+3	1,035863E+2	1,484375E+3	1,081299E+2	1,484375E+3	1,136818E+2
1,485937E+3	6,472389E+1	1,485937E+3	7,432502E+1	1,485937E+3	8,446578E+1	1,485937E+3	9,361476E+1	1,485937E+3	1,027589E+2	1,485937E+3	1,085680E+2	1,485937E+3	1,124825E+2
1,487500E+3	6,510468E+1	1,487500E+3	7,395182E+1	1,487500E+3	8,499029E+1	1,487500E+3	9,250071E+1	1,487500E+3	1,027791E+2	1,487500E+3	1,089415E+2	1,487500E+3	1,134957E+2
1,489062E+3	6,497064E+1	1,489062E+3	7,267660E+1	1,489062E+3	8,564787E+1	1,489062E+3	9,307415E+1	1,489062E+3	1,028241E+2	1,489062E+3	1,091233E+2	1,489062E+3	1,132896E+2
1,490625E+3	6,422406E+1	1,490625E+3	7,335822E+1	1,490625E+3	8,527369E+1	1,490625E+3	9,386283E+1	1,490625E+3	1,031494E+2	1,490625E+3	1,079439E+2	1,490625E+3	1,143260E+2
1,492187E+3	6,428702E+1	1,492187E+3	7,350384E+1	1,492187E+3	8,475025E+1	1,492187E+3	9,323519E+1	1,492187E+3	1,024782E+2	1,492187E+3	1,076780E+2	1,492187E+3	1,138193E+2
1,493750E+3	6,319176E+1	1,493750E+3	7,359567E+1	1,493750E+3	8,526143E+1	1,493750E+3	9,319502E+1	1,493750E+3	1,028467E+2	1,493750E+3	1,075644E+2	1,493750E+3	1,123697E+2
1,495312E+3	6,283707E+1	1,495312E+3	7,431546E+1	1,495312E+3	8,520211E+1	1,495312E+3	9,459063E+1	1,495312E+3	1,042285E+2	1,495312E+3	1,073505E+2	1,495312E+3	1,132686E+2
1,496875E+3	6,356389E+1	1,496875E+3	7,447365E+1	1,496875E+3	8,514208E+1	1,496875E+3	9,424870E+1	1,496875E+3	1,040185E+2	1,496875E+3	1,081978E+2	1,496875E+3	1,141616E+2
1,498437E+3	6,416776E+1	1,498437E+3	7,448040E+1	1,498437E+3	8,571113E+1	1,498437E+3	9,403469E+1	1,498437E+3	1,043587E+2	1,498437E+3	1,089537E+2	1,498437E+3	1,143698E+2
1,500000E+3	6,733038E+1	1,500000E+3	7,477570E+1	1,500000E+3	8,503294E+1	1,500000E+3	9,372038E+1	1,500000E+3	1,038141E+2	1,500000E+3	1,092581E+2	1,500000E+3	1,134686E+2
1,501562E+3	6,610826E+1	1,501562E+3	7,379806E+1	1,501562E+3	8,423712E+1	1,501562E+3	9,321596E+1	1,501562E+3	1,037166E+2	1,501562E+3	1,100441E+2	1,501562E+3	1,124262E+2
1,503125E+3	6,474314E+1	1,503125E+3	7,442238E+1	1,503125E+3	8,454440E+1	1,503125E+3	9,480166E+1	1,503125E+3	1,039330E+2	1,503125E+3	1,109915E+2	1,503125E+3	1,133242E+2
1,504687E+3	6,479669E+1	1,504687E+3	7,507043E+1	1,504687E+3	8,402022E+1	1,504687E+3	9,436979E+1	1,504687E+3	1,039645E+2	1,504687E+3	1,104098E+2	1,504687E+3	1,141898E+2
1,506250E+3	6,502670E+1	1,506250E+3	7,519363E+1	1,506250E+3	8,526546E+1	1,506250E+3	9,321620E+1	1,506250E+3	1,045299E+2	1,506250E+3	1,096307E+2	1,506250E+3	1,147092E+2
1,507812E+3	6,547514E+1	1,507812E+3	7,441780E+1	1,507812E+3	8,555358E+1	1,507812E+3	9,354490E+1	1,507812E+3	1,036439E+2	1,507812E+3	1,090754E+2	1,507812E+3	1,148786E+2
1,509375E+3	6,564678E+1	1,509375E+3	7,366391E+1	1,509375E+3	8,504092E+1	1,509375E+3	9,323216E+1	1,509375E+3	1,037022E+2	1,509375E+3	1,084225E+2	1,509375E+3	1,141124E+2
1,510937E+3	6,585705E+1	1,510937E+3	7,380940E+1	1,510937E+3	8,550746E+1	1,510937E+3	9,430514E+1	1,510937E+3	1,044339E+2	1,510937E+3	1,094828E+2	1,510937E+3	1,147679E+2
1,512500E+3	6,505941E+1	1,512500E+3	7,541007E+1	1,512500E+3	8,507027E+1	1,512500E+3	9,464694E+1	1,512500E+3	1,044781E+2	1,512500E+3	1,084855E+2	1,512500E+3	1,141494E+2
1,514062E+3	6,509647E+1	1,514062E+3	7,596952E+1	1,514062E+3	8,400866E+1	1,514062E+3	9,476351E+1	1,514062E+3	1,036831E+2	1,514062E+3	1,074036E+2	1,514062E+3	1,141673E+2
1,515625E+3	6,402706E+1	1,515625E+3	7,540675E+1	1,515625E+3	8,497345E+1	1,515625E+3	9,490665E+1	1,515625E+3	1,033950E+2	1,515625E+3	1,098259E+2	1,515625E+3	1,148767E+2
1,517187E+3	6,392631E+1	1,517187E+3	7,433800E+1	1,517187E+3	8,616695E+1	1,517187E+3	9,473258E+1	1,517187E+3	1,040359E+2	1,517187E+3	1,100451E+2	1,517187E+3	1,147640E+2
1,518750E+3	6,465282E+1	1,518750E+3	7,470933E+1	1,518750E+3	8,676311E+1	1,518750E+3	9,483569E+1	1,518750E+3	1,044699E+2	1,518750E+3	1,092656E+2	1,518750E+3	1,150349E+2
1,520312E+3	6,500836E+1	1,520312E+3	7,421473E+1	1,520312E+3	8,512950E+1	1,520312E+3	9,590216E+1	1,520312E+3	1,039686E+2	1,520312E+3	1,100793E+2	1,520312E+3	1,138611E+2
1,521875E+3	6,577406E+1	1,521875E+3	7,492805E+1	1,521875E+3	8,453086E+1	1,521875E+3	9,654880E+1	1,521875E+3	1,043740E+2	1,521875E+3	1,114797E+2	1,521875E+3	1,133909E+2
1,523437E+3	6,562755E+1	1,523437E+3	7,592994E+1	1,523437E+3	8,428433E+1	1,523437E+3	9,671872E+1	1,523437E+3	1,035858E+2	1,523437E+3	1,096280E+2	1,523437E+3	1,140100E+2
1,525000E+3	6,682568E+1	1,525000E+3	7,509290E+1	1,525000E+3	8,534387E+1	1,525000E+3	9,580885E+1	1,525000E+3	1,045420E+2	1,525000E+3	1,085873E+2	1,525000E+3	1,148595E+2
1,526562E+3	6,672894E+1	1,526562E+3	7,494496E+1	1,526562E+3	8,532323E+1	1,526562E+3	9,554613E+1	1,526562E+3	1,049081E+2	1,526562E+3	1,103417E+2	1,526562E+3	1,158141E+2
1,528125E+3	6,586364E+1	1,528125E+3	7,490376E+1	1,528125E+3	8,538193E+1	1,528125E+3	9,623149E+1	1,528125E+3	1,049796E+2	1,528125E+3	1,107035E+2	1,528125E+3	1,148122E+2
1,529687E+3	6,470071E+1	1,529687E+3	7,579389E+1	1,529687E+3	8,646386E+1	1,529687E+3	9,615089E+1	1,529687E+3	1,053894E+2	1,529687E+3	1,101290E+2	1,529687E+3	1,150563E+2
1,531250E+3	6,438428E+1	1,531250E+3	7,621078E+1	1,531250E+3	8,699706E+1	1,531250E+3	9,477130E+1	1,531250E+3	1,051125E+2	1,531250E+3	1,095574E+2	1,531250E+3	1,145533E+2
1,532812E+3	6,498788E+1	1,532812E+3	7,558689E+1	1,532812E+3	8,579687E+1	1,532812E+3	9,512046E+1	1,532812E+3	1,037152E+2	1,532812E+3	1,102397E+2	1,532812E+3	1,144238E+2
1,534375E+3	6,500760E+1	1,534375E+3	7,513234E+1	1,534375E+3	8,509594E+1	1,534375E+3	9,458693E+1	1,534375E+3	1,045306E+2	1,534375E+3	1,098798E+2	1,534375E+3	1,151992E+2
1,535937E+3	6,512528E+1	1,535937E+3	7,525515E+1	1,535937E+3	8,598909E+1	1,535937E+3	9,545735E+1	1,535937E+3	1,044538E+2	1,535937E+3	1,111753E+2	1,535937E+3	1,145126E+2
1,537500E+3	6,618564E+1	1,537500E+3	7,625155E+1	1,537500E+3	8,664512E+1	1,537500E+3	9,598927E+1	1,537500E+3	1,053301E+2	1,537500E+3	1,102232E+2	1,537500E+3	1,147897E+2
1,539062E+3	6,666546E+1	1,539062E+3	7,578534E+1	1,539062E+3	8,597354E+1	1,539062E+3	9,601494E+1	1,539062E+3	1,061980E+2	1,539062E+3	1,102765E+2	1,539062E+3	1,140307E+2
1,540625E+3	6,587726E+1	1,540625E+3	7,643486E+1	1,540625E+3	8,605911E+1	1,540625E+3	9,689016E+1	1,540625E+3	1,050801E+2	1,540625E+3	1,117288E+2	1,540625E+3	1,149619E+2
1,542187E+3	6,599215E+1	1,542187E+3	7,664791E+1	1,542187E+3	8,742881E+1	1,542187E+3	9,550392E+1	1,542187E+3	1,051915E+2	1,542187E+3	1,113914E+2	1,542187E+3	1,158635E+2
1,543750E+3	6,718229E+1	1,543750E+3	7,700922E+1	1,543750E+3	8,650217E+1	1,543750E+3	9,678582E+1	1,543750E+3	1,052405E+2	1,543750E+3	1,114825E+2	1,543750E+3	1,167752E+2
1,545312E+3	6,633805E+1	1,545312E+3	7,605363E+1	1,545312E+3	8,686695E+1	1,545312E+3	9,741580E+1	1,545312E+3	1,054357E+2	1,545312E+3	1,100424E+2	1,545312E+3	1,158047E+2
1,546875E+3	6,592111E+1	1,546875E+3	7,568897E+1	1,546875E+3	8,778886E+1	1,546875E+3	9,707778E+1	1,546875E+3	1,054892E+2	1,546875E+3	1,103421E+2	1,546875E+3	1,153327E+2
1,548437E+3	6,595605E+1	1,548437E+3	7,582147E+1	1,548437E+3	8,731307E+1	1,548437E+3	9,642384E+1	1,548437E+3	1,062889E+2	1,548437E+3	1,104740E+2	1,548437E+3	1,147866E+2
1,550000E+3	6,676979E+1	1,550000E+3	7,627238E+1	1,550000E+3	8,676567E+1	1,550000E+3	9,686795E+1	1,550000E+3	1,057301E+2	1,550000E+3	1,109217E+2	1,550000E+3	1,144290E+2
1,551562E+3	6,593287E+1	1,551562E+3	7,615371E+1	1,551562E+3	8,685969E+1	1,551562E+3	9,702443E+1	1,551562E+3	1,061906E+2	1,551562E+3	1,119707E+2	1,551562E+3	1,137135E+2
1,553125E+3	6,553810E+1	1,553125E+3	7,651163E+1	1,553125E+3	8,635333E+1	1,553125E+3	9,776310E+1	1,553125E+3	1,071092E+2	1,553125E+3	1,118305E+2	1,553125E+3	1,136566E+2
1,554687E+3	6,543139E+1	1,554687E+3	7,688414E+1	1,554687E+3	8,650774E+1	1,554687E+3	9,643425E+1	1,554687E+3	1,062756E+2	1,554687E+3	1,102024E+2	1,554687E+3	1,143187E+2
1,556250E+3	6,538078E+1	1,556250E+3	7,613813E+1	1,556250E+3	8,658979E+1	1,556250E+3	9,586963E+1	1,556250E+3	1,049926E+2	1,556250E+3	1,110145E+2	1,556250E+3	1,145394E+2
1,557812E+3	6,532641E+1	1,557812E+3	7,546223E+1	1,557812E+3	8,645836E+1	1,557812E+3	9,673165E+1	1,557812E+3	1,051444E+2	1,557812E+3	1,114653E+2	1,557812E+3	1,153428E+2
1,559375E+3	6,667289E+1	1,559375E+3	7,605962E+1	1,559375E+3	8,679123E+1	1,559375E+3	9,644504E+1	1,559375E+3	1,063611E+2	1,559375E+3	1,108624E+2	1,559375E+3	1,162123E+2
1,560937E+3	6,718444E+1	1,560937E+3	7,615823E+1	1,560937E+3	8,733608E+1	1,560937E+3	9,490867E+1	1,560937E+3	1,067121E+2	1,560937E+3	1,114109E+2	1,560937E+3	1,161101E+2
1,562500E+3	6,605389E+1	1,562500E+3	7,624887E+1	1,562500E+3	8,667745E+1	1,562500E+3	9,637984E+1	1,562500E+3	1,047568E+2	1,562500E+3	1,110976E+2	1,562500E+3	1,153036E+2
1,564062E+3	6,512167E+1	1,564062E+3	7,532291E+1	1,564062E+3	8,542921E+1	1,564062E+3	9,630194E+1	1,564062E+3	1,040829E+2	1,564062E+3	1,104247E+2	1,564062E+3	1,147943E+2
1,565625E+3	6,575559E+1	1,565625E+3	7,564828E+1	1,565625E+3	8,529876E+1	1,565625E+3	9,600111E+1	1,565625E+3	1,049549E+2	1,565625E+3	1,100376E+2	1,565625E+3	1,145396E+2
1,567187E+3	6,564100E+1	1,567187E+3	7,532814E+1	1,567187E+3	8,508271E+1	1,567187E+3	9,475108E+1	1,567187E+3	1,045227E+2	1,567187E+3	1,099112E+2	1,567187E+3	1,135998E+2
1,568750E+3	6,525050E+1	1,568750E+3	7,507930E+1	1,568750E+3	8,532388E+1	1,568750E+3	9,478345E+1	1,568750E+3	1,039823E+2	1,568750E+3	1,098303E+2	1,568750E+3	1,146380E+2
1,570312E+3	6,497722E+1	1,570312E+3	7,463260E+1	1,570312E+3	8,575805E+1	1,570312E+3	9,498567E+1	1,570312E+3	1,032387E+2	1,570312E+3	1,101051E+2	1,570312E+3	1,140704E+2
1,571875E+3	6,547256E+1	1,571875E+3	7,495426E+1	1,571875E+3	8,581762E+1	1,571875E+3	9,515379E+1	1,571875E+3	1,049233E+2	1,571875E+3	1,099763E+2	1,571875E+3	1,128530E+2
1,573437E+3	6,521211E+1	1,573437E+3	7,455426E+1	1,573437E+3	8,518816E+1	1,573437E+3	9,475683E+1	1,573437E+3	1,055855E+2	1,573437E+3	1,097320E+2	1,573437E+3	1,139388E+2
1,575000E+3	6,420626E+1	1,575000E+3	7,396529E+1	1,575000E+3	8,412925E+1	1,575000E+3	9,412500E+1	1,575000E+3	1,047919E+2	1,575000E+3	1,098153E+2	1,575000E+3	1,135011E+2
1,576562E+3	6,317205E+1	1,576562E+3	7,348430E+1	1,576562E+3	8,459160E+1	1,576562E+3	9,369872E+1	1,576562E+3	1,034770E+2	1,576562E+3	1,098772E+2	1,576562E+3	1,136304E+2
1,578125E+3	6,284529E+1	1,578125E+3	7,297402E+1	1,578125E+3	8,421324E+1	1,578125E+3	9,309702E+1	1,578125E+3	1,043743E+2	1,578125E+3	1,087829E+2	1,578125E+3	1,132799E+2
1,579687E+3	6,211688E+1	1,579687E+3	7,394746E+1	1,579687E+3	8,414874E+1	1,579687E+3	9,384504E+1	1,579687E+3	1,042303E+2	1,579687E+3	1,085257E+2	1,579687E+3	1,139588E+2
1,581250E+3	6,152101E+1	1,581250E+3	7,353509E+1	1,581250E+3	8,328269E+1	1,581250E+3	9,403659E+1	1,581250E+3	1,040669E+2	1,581250E+3	1,088673E+2	1,581250E+3	1,135646E+2
1,582812E+3	6,186146E+1	1,582812E+3	7,204005E+1	1,582812E+3	8,201604E+1	1,582812E+3	9,259595E+1	1,582812E+3	1,034402E+2	1,582812E+3	1,089551E+2	1,582812E+3	1,137661E+2
1,584375E+3	6,278308E+1	1,584375E+3	7,159219E+1	1,584375E+3	8,277096E+1	1,584375E+3	9,299980E+1	1,584375E+3	1,038638E+2	1,584375E+3	1,081458E+2	1,584375E+3	1,131687E+2
1,585937E+3	6,327116E+1	1,585937E+3	7,196428E+1	1,585937E+3	8,344289E+1	1,585937E+3	9,256171E+1	1,585937E+3	1,033691E+2	1,585937E+3	1,084636E+2	1,585937E+3	1,129924E+2
1,587500E+3	6,189788E+1	1,587500E+3	7,174734E+1	1,587500E+3	8,289035E+1	1,587500E+3	9,239907E+1	1,587500E+3	1,025922E+2	1,587500E+3	1,082399E+2	1,587500E+3	1,117885E+2
1,589062E+3	5,954836E+1	1,589062E+3	7,185558E+1	1,589062E+3	8,209879E+1	1,589062E+3	9,241466E+1	1,589062E+3	1,024085E+2	1,589062E+3	1,079583E+2	1,589062E+3	1,123858E+2
1,590625E+3	6,106857E+1	1,590625E+3	7,160294E+1	1,590625E+3	8,091860E+1	1,590625E+3	9,180812E+1	1,590625E+3	1,024756E+2	1,590625E+3	1,078075E+2	1,590625E+3	1,121835E+2
1,592187E+3	6,053384E+1	1,592187E+3	7,103937E+1	1,592187E+3	8,073604E+1	1,592187E+3	9,105327E+1	1,592187E+3	1,007647E+2	1,592187E+3	1,071151E+2	1,592187E+3	1,116184E+2
1,593750E+3	5,949854E+1	1,593750E+3	7,075893E+1	1,593750E+3	8,049277E+1	1,593750E+3	9,058668E+1	1,593750E+3	1,013705E+2	1,593750E+3	1,067960E+2	1,593750E+3	1,112357E+2
1,595312E+3	5,952912E+1	1,595312E+3	6,947041E+1	1,595312E+3	8,017610E+1	1,595312E+3	9,027807E+1	1,595312E+3	1,000192E+2	1,595312E+3	1,068953E+2	1,595312E+3	1,128354E+2
1,596875E+3	6,052131E+1	1,596875E+3	6,898503E+1	1,596875E+3	8,009238E+1	1,596875E+3	8,989850E+1	1,596875E+3	1,003671E+2	1,596875E+3	1,055048E+2	1,596875E+3	1,126546E+2
1,598437E+3	6,025822E+1	1,598437E+3	7,005737E+1	1,598437E+3	8,056672E+1	1,598437E+3	8,936612E+1	1,598437E+3	1,003479E+2	1,598437E+3	1,063677E+2	1,598437E+3	1,105874E+2
