Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
3,156250E+2	2,269656E-1	3,156250E+2	-1,499906E+0	3,156250E+2	2,319468E-1	3,156250E+2	-1,494790E+0	3,156250E+2	2,610107E-1	3,156250E+2	-1,399300E+0	3,156250E+2	4,750419E-1	3,156250E+2	-1,656268E+0	3,156250E+2	1,012780E+0	3,156250E+2	-1,884994E+0	3,156250E+2	1,383868E+0	3,156250E+2	-2,161290E+0	3,156250E+2	2,173133E-1	3,156250E+2	-1,211056E+0	3,156250E+2	2,130895E-1	3,156250E+2	-1,210595E+0	3,156250E+2	2,201645E-1	3,156250E+2	-1,221603E+0	3,156250E+2	2,812886E-1	3,156250E+2	-1,291497E+0	3,156250E+2	5,118541E-1	3,156250E+2	-1,469449E+0	3,156250E+2	7,389263E-1	3,156250E+2	-1,609800E+0
3,171875E+2	2,263132E-1	3,171875E+2	-1,477300E+0	3,171875E+2	2,329065E-1	3,171875E+2	-1,452298E+0	3,171875E+2	2,652554E-1	3,171875E+2	-1,412045E+0	3,171875E+2	4,593443E-1	3,171875E+2	-1,606683E+0	3,171875E+2	9,973398E-1	3,171875E+2	-1,858118E+0	3,171875E+2	1,379381E+0	3,171875E+2	-2,142286E+0	3,171875E+2	2,174526E-1	3,171875E+2	-1,218410E+0	3,171875E+2	2,152794E-1	3,171875E+2	-1,217327E+0	3,171875E+2	2,226177E-1	3,171875E+2	-1,227804E+0	3,171875E+2	2,852878E-1	3,171875E+2	-1,295928E+0	3,171875E+2	5,171831E-1	3,171875E+2	-1,463481E+0	3,171875E+2	7,434569E-1	3,171875E+2	-1,599953E+0
3,187500E+2	2,254766E-1	3,187500E+2	-1,454772E+0	3,187500E+2	2,334943E-1	3,187500E+2	-1,410432E+0	3,187500E+2	2,695755E-1	3,187500E+2	-1,425032E+0	3,187500E+2	4,436065E-1	3,187500E+2	-1,557890E+0	3,187500E+2	9,812028E-1	3,187500E+2	-1,831371E+0	3,187500E+2	1,373827E+0	3,187500E+2	-2,123267E+0	3,187500E+2	2,175648E-1	3,187500E+2	-1,225923E+0	3,187500E+2	2,174707E-1	3,187500E+2	-1,224196E+0	3,187500E+2	2,250718E-1	3,187500E+2	-1,234132E+0	3,187500E+2	2,892863E-1	3,187500E+2	-1,300446E+0	3,187500E+2	5,223329E-1	3,187500E+2	-1,457463E+0	3,187500E+2	7,476468E-1	3,187500E+2	-1,590031E+0
3,203125E+2	2,206455E-1	3,203125E+2	-1,403525E+0	3,203125E+2	2,317954E-1	3,203125E+2	-1,382365E+0	3,203125E+2	2,728661E-1	3,203125E+2	-1,436429E+0	3,203125E+2	4,436663E-1	3,203125E+2	-1,548916E+0	3,203125E+2	9,653013E-1	3,203125E+2	-1,804852E+0	3,203125E+2	1,362720E+0	3,203125E+2	-2,100660E+0	3,203125E+2	2,165413E-1	3,203125E+2	-1,231228E+0	3,203125E+2	2,195660E-1	3,203125E+2	-1,229430E+0	3,203125E+2	2,273902E-1	3,203125E+2	-1,239457E+0	3,203125E+2	2,925290E-1	3,203125E+2	-1,303959E+0	3,203125E+2	5,264323E-1	3,203125E+2	-1,452697E+0	3,203125E+2	7,476561E-1	3,203125E+2	-1,577192E+0
3,218750E+2	2,156706E-1	3,218750E+2	-1,353484E+0	3,218750E+2	2,299081E-1	3,218750E+2	-1,354608E+0	3,218750E+2	2,761947E-1	3,218750E+2	-1,448042E+0	3,218750E+2	4,435121E-1	3,218750E+2	-1,539926E+0	3,218750E+2	9,488098E-1	3,218750E+2	-1,778528E+0	3,218750E+2	1,350572E+0	3,218750E+2	-2,078171E+0	3,218750E+2	2,154673E-1	3,218750E+2	-1,236669E+0	3,218750E+2	2,216501E-1	3,218750E+2	-1,234784E+0	3,218750E+2	2,296999E-1	3,218750E+2	-1,244900E+0	3,218750E+2	2,957501E-1	3,218750E+2	-1,307559E+0	3,218750E+2	5,303635E-1	3,218750E+2	-1,447925E+0	3,218750E+2	7,472786E-1	3,218750E+2	-1,564376E+0
3,234375E+2	2,194887E-1	3,234375E+2	-1,334940E+0	3,234375E+2	2,312960E-1	3,234375E+2	-1,344463E+0	3,234375E+2	2,801140E-1	3,234375E+2	-1,457504E+0	3,234375E+2	4,445255E-1	3,234375E+2	-1,533523E+0	3,234375E+2	9,378148E-1	3,234375E+2	-1,756020E+0	3,234375E+2	1,338372E+0	3,234375E+2	-2,053994E+0	3,234375E+2	2,144788E-1	3,234375E+2	-1,238116E+0	3,234375E+2	2,240711E-1	3,234375E+2	-1,235905E+0	3,234375E+2	2,324334E-1	3,234375E+2	-1,247205E+0	3,234375E+2	2,990685E-1	3,234375E+2	-1,307439E+0	3,234375E+2	5,339481E-1	3,234375E+2	-1,440721E+0	3,234375E+2	7,510697E-1	3,234375E+2	-1,557012E+0
3,250000E+2	2,230892E-1	3,250000E+2	-1,316532E+0	3,250000E+2	2,325626E-1	3,250000E+2	-1,334377E+0	3,250000E+2	2,840705E-1	3,250000E+2	-1,467135E+0	3,250000E+2	4,453631E-1	3,250000E+2	-1,527126E+0	3,250000E+2	9,262802E-1	3,250000E+2	-1,733689E+0	3,250000E+2	1,325228E+0	3,250000E+2	-2,029999E+0	3,250000E+2	2,134351E-1	3,250000E+2	-1,239665E+0	3,250000E+2	2,264574E-1	3,250000E+2	-1,237107E+0	3,250000E+2	2,351424E-1	3,250000E+2	-1,249597E+0	3,250000E+2	3,023342E-1	3,250000E+2	-1,307376E+0	3,250000E+2	5,373349E-1	3,250000E+2	-1,433526E+0	3,250000E+2	7,545866E-1	3,250000E+2	-1,549648E+0
3,265625E+2	2,266648E-1	3,265625E+2	-1,309046E+0	3,265625E+2	2,348210E-1	3,265625E+2	-1,329657E+0	3,265625E+2	2,867857E-1	3,265625E+2	-1,469652E+0	3,265625E+2	4,425031E-1	3,265625E+2	-1,511857E+0	3,265625E+2	9,188481E-1	3,265625E+2	-1,715592E+0	3,265625E+2	1,312726E+0	3,265625E+2	-2,006484E+0	3,265625E+2	2,105926E-1	3,265625E+2	-1,232965E+0	3,265625E+2	2,285010E-1	3,265625E+2	-1,231465E+0	3,265625E+2	2,372122E-1	3,265625E+2	-1,244635E+0	3,265625E+2	3,044849E-1	3,265625E+2	-1,299406E+0	3,265625E+2	5,387777E-1	3,265625E+2	-1,419793E+0	3,265625E+2	7,557910E-1	3,265625E+2	-1,537395E+0
3,281250E+2	2,301317E-1	3,281250E+2	-1,301618E+0	3,281250E+2	2,369956E-1	3,281250E+2	-1,324995E+0	3,281250E+2	2,894604E-1	3,281250E+2	-1,472240E+0	3,281250E+2	4,394259E-1	3,281250E+2	-1,496686E+0	3,281250E+2	9,109363E-1	3,281250E+2	-1,697655E+0	3,281250E+2	1,299389E+0	3,281250E+2	-1,983204E+0	3,281250E+2	2,076836E-1	3,281250E+2	-1,226375E+0	3,281250E+2	2,304570E-1	3,281250E+2	-1,225908E+0	3,281250E+2	2,391976E-1	3,281250E+2	-1,239753E+0	3,281250E+2	3,065062E-1	3,281250E+2	-1,291512E+0	3,281250E+2	5,399452E-1	3,281250E+2	-1,406150E+0	3,281250E+2	7,566513E-1	3,281250E+2	-1,525206E+0
3,296875E+2	2,316645E-1	3,296875E+2	-1,276950E+0	3,296875E+2	2,391180E-1	3,296875E+2	-1,289143E+0	3,296875E+2	2,759240E-1	3,296875E+2	-1,352629E+0	3,296875E+2	4,292760E-1	3,296875E+2	-1,455446E+0	3,296875E+2	8,950519E-1	3,296875E+2	-1,670528E+0	3,296875E+2	1,287247E+0	3,296875E+2	-1,960207E+0	3,296875E+2	2,055856E-1	3,296875E+2	-1,207435E+0	3,296875E+2	2,306780E-1	3,296875E+2	-1,209422E+0	3,296875E+2	2,408238E-1	3,296875E+2	-1,221025E+0	3,296875E+2	3,073999E-1	3,296875E+2	-1,270158E+0	3,296875E+2	5,402741E-1	3,296875E+2	-1,385896E+0	3,296875E+2	7,554396E-1	3,296875E+2	-1,506758E+0
3,312500E+2	2,329578E-1	3,312500E+2	-1,252689E+0	3,312500E+2	2,408621E-1	3,312500E+2	-1,254086E+0	3,312500E+2	2,628357E-1	3,312500E+2	-1,241544E+0	3,312500E+2	4,190519E-1	3,312500E+2	-1,415141E+0	3,312500E+2	8,788375E-1	3,312500E+2	-1,643800E+0	3,312500E+2	1,274367E+0	3,312500E+2	-1,937491E+0	3,312500E+2	2,033950E-1	3,312500E+2	-1,188816E+0	3,312500E+2	2,307548E-1	3,312500E+2	-1,193191E+0	3,312500E+2	2,422534E-1	3,312500E+2	-1,202582E+0	3,312500E+2	3,080548E-1	3,312500E+2	-1,249129E+0	3,312500E+2	5,402642E-1	3,312500E+2	-1,365883E+0	3,312500E+2	7,538286E-1	3,312500E+2	-1,488499E+0
3,328125E+2	2,341257E-1	3,328125E+2	-1,231025E+0	3,328125E+2	2,427094E-1	3,328125E+2	-1,230028E+0	3,328125E+2	2,658139E-1	3,328125E+2	-1,233079E+0	3,328125E+2	4,122825E-1	3,328125E+2	-1,369365E+0	3,328125E+2	8,685222E-1	3,328125E+2	-1,620582E+0	3,328125E+2	1,262503E+0	3,328125E+2	-1,914575E+0	3,328125E+2	2,099417E-1	3,328125E+2	-1,166857E+0	3,328125E+2	2,291083E-1	3,328125E+2	-1,171405E+0	3,328125E+2	2,435200E-1	3,328125E+2	-1,179369E+0	3,328125E+2	3,100631E-1	3,328125E+2	-1,230123E+0	3,328125E+2	5,422542E-1	3,328125E+2	-1,348677E+0	3,328125E+2	7,540442E-1	3,328125E+2	-1,471370E+0
3,343750E+2	2,350921E-1	3,343750E+2	-1,209749E+0	3,343750E+2	2,443075E-1	3,343750E+2	-1,206423E+0	3,343750E+2	2,686680E-1	3,343750E+2	-1,224740E+0	3,343750E+2	4,053076E-1	3,343750E+2	-1,324913E+0	3,343750E+2	8,578520E-1	3,343750E+2	-1,597716E+0	3,343750E+2	1,249989E+0	3,343750E+2	-1,891979E+0	3,343750E+2	2,161347E-1	3,343750E+2	-1,145271E+0	3,343750E+2	2,273429E-1	3,343750E+2	-1,150066E+0	3,343750E+2	2,445593E-1	3,343750E+2	-1,156621E+0	3,343750E+2	3,118331E-1	3,343750E+2	-1,211424E+0	3,343750E+2	5,439300E-1	3,343750E+2	-1,331678E+0	3,343750E+2	7,538848E-1	3,343750E+2	-1,454432E+0
3,359375E+2	2,370453E-1	3,359375E+2	-1,200984E+0	3,359375E+2	2,457224E-1	3,359375E+2	-1,199668E+0	3,359375E+2	2,711276E-1	3,359375E+2	-1,222336E+0	3,359375E+2	4,064412E-1	3,359375E+2	-1,314387E+0	3,359375E+2	8,421614E-1	3,359375E+2	-1,567269E+0	3,359375E+2	1,234595E+0	3,359375E+2	-1,868190E+0	3,359375E+2	2,287815E-1	3,359375E+2	-1,118728E+0	3,359375E+2	2,268324E-1	3,359375E+2	-1,133567E+0	3,359375E+2	2,462409E-1	3,359375E+2	-1,143486E+0	3,359375E+2	3,137635E-1	3,359375E+2	-1,198297E+0	3,359375E+2	5,465311E-1	3,359375E+2	-1,319432E+0	3,359375E+2	7,557614E-1	3,359375E+2	-1,442452E+0
3,375000E+2	2,388850E-1	3,375000E+2	-1,192383E+0	3,375000E+2	2,470434E-1	3,375000E+2	-1,193062E+0	3,375000E+2	2,735197E-1	3,375000E+2	-1,220046E+0	3,375000E+2	4,074063E-1	3,375000E+2	-1,304022E+0	3,375000E+2	8,262828E-1	3,375000E+2	-1,537454E+0	3,375000E+2	1,218668E+0	3,375000E+2	-1,844812E+0	3,375000E+2	2,407242E-1	3,375000E+2	-1,092640E+0	3,375000E+2	2,261999E-1	3,375000E+2	-1,117413E+0	3,375000E+2	2,477702E-1	3,375000E+2	-1,130601E+0	3,375000E+2	3,155151E-1	3,375000E+2	-1,185395E+0	3,375000E+2	5,488839E-1	3,375000E+2	-1,307348E+0	3,375000E+2	7,573390E-1	3,375000E+2	-1,430617E+0
3,390625E+2	2,413599E-1	3,390625E+2	-1,183022E+0	3,390625E+2	2,487599E-1	3,390625E+2	-1,186513E+0	3,390625E+2	2,757223E-1	3,390625E+2	-1,214119E+0	3,390625E+2	4,086093E-1	3,390625E+2	-1,294113E+0	3,390625E+2	8,163838E-1	3,390625E+2	-1,511828E+0	3,390625E+2	1,193555E+0	3,390625E+2	-1,812580E+0	3,390625E+2	2,478116E-1	3,390625E+2	-1,076613E+0	3,390625E+2	2,293241E-1	3,390625E+2	-1,101207E+0	3,390625E+2	2,497822E-1	3,390625E+2	-1,116023E+0	3,390625E+2	3,177257E-1	3,390625E+2	-1,171200E+0	3,390625E+2	5,515936E-1	3,390625E+2	-1,293719E+0	3,390625E+2	7,598112E-1	3,390625E+2	-1,417923E+0
3,406250E+2	2,437107E-1	3,406250E+2	-1,173850E+0	3,406250E+2	2,503846E-1	3,406250E+2	-1,180126E+0	3,406250E+2	2,778291E-1	3,406250E+2	-1,208339E+0	3,406250E+2	4,096565E-1	3,406250E+2	-1,284383E+0	3,406250E+2	8,062156E-1	3,406250E+2	-1,486735E+0	3,406250E+2	1,168241E+0	3,406250E+2	-1,781033E+0	3,406250E+2	2,545762E-1	3,406250E+2	-1,060876E+0	3,406250E+2	2,322373E-1	3,406250E+2	-1,085348E+0	3,406250E+2	2,516212E-1	3,406250E+2	-1,101756E+0	3,406250E+2	3,197414E-1	3,406250E+2	-1,157280E+0	3,406250E+2	5,540371E-1	3,406250E+2	-1,280297E+0	3,406250E+2	7,619799E-1	3,406250E+2	-1,405396E+0
3,421875E+2	2,440845E-1	3,421875E+2	-1,159587E+0	3,421875E+2	2,510754E-1	3,421875E+2	-1,167767E+0	3,421875E+2	2,783975E-1	3,421875E+2	-1,191804E+0	3,421875E+2	4,095382E-1	3,421875E+2	-1,270357E+0	3,421875E+2	8,023597E-1	3,421875E+2	-1,469525E+0	3,421875E+2	1,156240E+0	3,421875E+2	-1,758474E+0	3,421875E+2	2,564471E-1	3,421875E+2	-1,050174E+0	3,421875E+2	2,373994E-1	3,421875E+2	-1,066743E+0	3,421875E+2	2,531551E-1	3,421875E+2	-1,084295E+0	3,421875E+2	3,211236E-1	3,421875E+2	-1,140145E+0	3,421875E+2	5,562045E-1	3,421875E+2	-1,265018E+0	3,421875E+2	7,636118E-1	3,421875E+2	-1,390495E+0
3,437500E+2	2,443297E-1	3,437500E+2	-1,145648E+0	3,437500E+2	2,516429E-1	3,437500E+2	-1,155687E+0	3,437500E+2	2,788013E-1	3,437500E+2	-1,175633E+0	3,437500E+2	4,092455E-1	3,437500E+2	-1,256613E+0	3,437500E+2	7,982119E-1	3,437500E+2	-1,452649E+0	3,437500E+2	1,143830E+0	3,437500E+2	-1,736374E+0	3,437500E+2	2,581803E-1	3,437500E+2	-1,039743E+0	3,437500E+2	2,422449E-1	3,437500E+2	-1,048565E+0	3,437500E+2	2,544939E-1	3,437500E+2	-1,067263E+0	3,437500E+2	3,222927E-1	3,437500E+2	-1,123402E+0	3,437500E+2	5,580880E-1	3,437500E+2	-1,250013E+0	3,437500E+2	7,649172E-1	3,437500E+2	-1,375832E+0
3,453125E+2	2,437486E-1	3,453125E+2	-1,122904E+0	3,453125E+2	2,523071E-1	3,453125E+2	-1,131235E+0	3,453125E+2	2,794600E-1	3,453125E+2	-1,153345E+0	3,453125E+2	4,082051E-1	3,453125E+2	-1,236125E+0	3,453125E+2	7,967787E-1	3,453125E+2	-1,437552E+0	3,453125E+2	1,133028E+0	3,453125E+2	-1,712840E+0	3,453125E+2	2,553218E-1	3,453125E+2	-1,031399E+0	3,453125E+2	2,465136E-1	3,453125E+2	-1,035122E+0	3,453125E+2	2,563560E-1	3,453125E+2	-1,051750E+0	3,453125E+2	3,241957E-1	3,453125E+2	-1,108435E+0	3,453125E+2	5,607960E-1	3,453125E+2	-1,235308E+0	3,453125E+2	7,674614E-1	3,453125E+2	-1,361556E+0
