Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	
6,640625E+2	5,090935E-1	6,640625E+2	5,124911E-1	6,640625E+2	5,296265E-1	6,640625E+2	6,170227E-1	6,640625E+2	7,833732E-1	6,640625E+2	7,978286E-1	6,640625E+2	5,041136E-1	6,640625E+2	5,080184E-1	6,640625E+2	5,429108E-1	6,640625E+2	6,884270E-1	6,640625E+2	7,839523E-1	6,640625E+2	7,092331E-1
6,656250E+2	5,067377E-1	6,656250E+2	5,108275E-1	6,656250E+2	5,276409E-1	6,656250E+2	6,140165E-1	6,656250E+2	7,803970E-1	6,656250E+2	7,956455E-1	6,656250E+2	4,979179E-1	6,656250E+2	5,028382E-1	6,656250E+2	5,378492E-1	6,656250E+2	6,866104E-1	6,656250E+2	7,807671E-1	6,656250E+2	7,066570E-1
6,671875E+2	5,050068E-1	6,671875E+2	5,094822E-1	6,671875E+2	5,259802E-1	6,671875E+2	6,109931E-1	6,671875E+2	7,777259E-1	6,671875E+2	7,940414E-1	6,671875E+2	4,975289E-1	6,671875E+2	5,027224E-1	6,671875E+2	5,383455E-1	6,671875E+2	6,878142E-1	6,671875E+2	7,787143E-1	6,671875E+2	7,054265E-1
6,687500E+2	5,029591E-1	6,687500E+2	5,076495E-1	6,687500E+2	5,238686E-1	6,687500E+2	6,074049E-1	6,687500E+2	7,744543E-1	6,687500E+2	7,918246E-1	6,687500E+2	4,880663E-1	6,687500E+2	4,959755E-1	6,687500E+2	5,333780E-1	6,687500E+2	6,864693E-1	6,687500E+2	7,755428E-1	6,687500E+2	7,036738E-1
6,703125E+2	5,016222E-1	6,703125E+2	5,060886E-1	6,703125E+2	5,218481E-1	6,703125E+2	6,036536E-1	6,703125E+2	7,717156E-1	6,703125E+2	7,902744E-1	6,703125E+2	4,883378E-1	6,703125E+2	4,961871E-1	6,703125E+2	5,343412E-1	6,703125E+2	6,879798E-1	6,703125E+2	7,734151E-1	6,703125E+2	6,921345E-1
6,718750E+2	4,998854E-1	6,718750E+2	5,040668E-1	6,718750E+2	5,193232E-1	6,718750E+2	5,990004E-1	6,718750E+2	7,682642E-1	6,718750E+2	7,881109E-1	6,718750E+2	4,844584E-1	6,718750E+2	4,909301E-1	6,718750E+2	5,307467E-1	6,718750E+2	6,871357E-1	6,718750E+2	7,701405E-1	6,718750E+2	6,741638E-1
6,734375E+2	5,003161E-1	6,734375E+2	5,020132E-1	6,734375E+2	5,172671E-1	6,734375E+2	5,948315E-1	6,734375E+2	7,655618E-1	6,734375E+2	7,864751E-1	6,734375E+2	4,846488E-1	6,734375E+2	4,912348E-1	6,734375E+2	5,316198E-1	6,734375E+2	6,886182E-1	6,734375E+2	7,681094E-1	6,734375E+2	6,743451E-1
6,750000E+2	4,996644E-1	6,750000E+2	4,993980E-1	6,750000E+2	5,143468E-1	6,750000E+2	5,875607E-1	6,750000E+2	7,619929E-1	6,750000E+2	7,841668E-1	6,750000E+2	4,819610E-1	6,750000E+2	4,884382E-1	6,750000E+2	5,296655E-1	6,750000E+2	6,882748E-1	6,750000E+2	7,650384E-1	6,750000E+2	6,742100E-1
6,765625E+2	5,026080E-1	6,765625E+2	4,982472E-1	6,765625E+2	5,142721E-1	6,765625E+2	5,853861E-1	6,765625E+2	7,594491E-1	6,765625E+2	7,825243E-1	6,765625E+2	4,821638E-1	6,765625E+2	4,887938E-1	6,765625E+2	5,305125E-1	6,765625E+2	6,895220E-1	6,765625E+2	7,637251E-1	6,765625E+2	6,748846E-1
6,781250E+2	4,947292E-1	6,781250E+2	4,938516E-1	6,781250E+2	5,059867E-1	6,781250E+2	5,779487E-1	6,781250E+2	7,559083E-1	6,781250E+2	7,801797E-1	6,781250E+2	4,800322E-1	6,781250E+2	4,868644E-1	6,781250E+2	5,293994E-1	6,781250E+2	6,894027E-1	6,781250E+2	7,617973E-1	6,781250E+2	6,751599E-1
6,796875E+2	4,927084E-1	6,796875E+2	4,994483E-1	6,796875E+2	5,073682E-1	6,796875E+2	5,769163E-1	6,796875E+2	7,536034E-1	6,796875E+2	7,784480E-1	6,796875E+2	4,801836E-1	6,796875E+2	4,872482E-1	6,796875E+2	5,300812E-1	6,796875E+2	6,903063E-1	6,796875E+2	7,610268E-1	6,796875E+2	6,764752E-1
6,812500E+2	4,806787E-1	6,812500E+2	4,870268E-1	6,812500E+2	4,999856E-1	6,812500E+2	5,723044E-1	6,812500E+2	7,502639E-1	6,812500E+2	7,759702E-1	6,812500E+2	4,782190E-1	6,812500E+2	4,856409E-1	6,812500E+2	5,289817E-1	6,812500E+2	6,900367E-1	6,812500E+2	7,598948E-1	6,812500E+2	6,774012E-1
6,828125E+2	4,820083E-1	6,828125E+2	4,876236E-1	6,828125E+2	5,005227E-1	6,828125E+2	5,717058E-1	6,828125E+2	7,480582E-1	6,828125E+2	7,742872E-1	6,828125E+2	4,784408E-1	6,828125E+2	4,860481E-1	6,828125E+2	5,296223E-1	6,828125E+2	6,905663E-1	6,828125E+2	7,500422E-1	6,828125E+2	6,788848E-1
6,843750E+2	4,776680E-1	6,843750E+2	4,834540E-1	6,843750E+2	4,964741E-1	6,843750E+2	5,682329E-1	6,843750E+2	7,447907E-1	6,843750E+2	7,718741E-1	6,843750E+2	4,765984E-1	6,843750E+2	4,844541E-1	6,843750E+2	5,285003E-1	6,843750E+2	6,899266E-1	6,843750E+2	7,363845E-1	6,843750E+2	6,800588E-1
6,859375E+2	4,801279E-1	6,859375E+2	4,840547E-1	6,859375E+2	4,971131E-1	6,859375E+2	5,678484E-1	6,859375E+2	7,426703E-1	6,859375E+2	7,702858E-1	6,859375E+2	4,771508E-1	6,859375E+2	4,849785E-1	6,859375E+2	5,291872E-1	6,859375E+2	6,900920E-1	6,859375E+2	7,356229E-1	6,859375E+2	6,813930E-1
6,875000E+2	4,779269E-1	6,875000E+2	4,809513E-1	6,875000E+2	4,942338E-1	6,875000E+2	5,649034E-1	6,875000E+2	7,394928E-1	6,875000E+2	7,680293E-1	6,875000E+2	4,754834E-1	6,875000E+2	4,832969E-1	6,875000E+2	5,279540E-1	6,875000E+2	6,888997E-1	6,875000E+2	7,346118E-1	6,875000E+2	6,824010E-1
6,890625E+2	4,797343E-1	6,890625E+2	4,818850E-1	6,890625E+2	4,949243E-1	6,890625E+2	5,644906E-1	6,890625E+2	7,373539E-1	6,890625E+2	7,665309E-1	6,890625E+2	4,764440E-1	6,890625E+2	4,840547E-1	6,890625E+2	5,286526E-1	6,890625E+2	6,888203E-1	6,890625E+2	7,333946E-1	6,890625E+2	6,835962E-1
6,906250E+2	4,772311E-1	6,906250E+2	4,792452E-1	6,906250E+2	4,921562E-1	6,906250E+2	5,615024E-1	6,906250E+2	7,341329E-1	6,906250E+2	7,644647E-1	6,906250E+2	4,746080E-1	6,906250E+2	4,821388E-1	6,906250E+2	5,268916E-1	6,906250E+2	6,869464E-1	6,906250E+2	7,317485E-1	6,906250E+2	6,844276E-1
6,921875E+2	4,785002E-1	6,921875E+2	4,803283E-1	6,921875E+2	4,930269E-1	6,921875E+2	5,610810E-1	6,921875E+2	7,319370E-1	6,921875E+2	7,514416E-1	6,921875E+2	4,760350E-1	6,921875E+2	4,833300E-1	6,921875E+2	5,277829E-1	6,921875E+2	6,868960E-1	6,921875E+2	7,306915E-1	6,921875E+2	6,854599E-1
6,937500E+2	4,763806E-1	6,937500E+2	4,775305E-1	6,937500E+2	4,905207E-1	6,937500E+2	5,580725E-1	6,937500E+2	7,286260E-1	6,937500E+2	7,228151E-1	6,937500E+2	4,739598E-1	6,937500E+2	4,811687E-1	6,937500E+2	5,253490E-1	6,937500E+2	6,844562E-1	6,937500E+2	7,291526E-1	6,937500E+2	6,861498E-1
6,953125E+2	4,773370E-1	6,953125E+2	4,787714E-1	6,953125E+2	4,913472E-1	6,953125E+2	5,576215E-1	6,953125E+2	7,264643E-1	6,953125E+2	7,202064E-1	6,953125E+2	4,756846E-1	6,953125E+2	4,827854E-1	6,953125E+2	5,267243E-1	6,953125E+2	6,846447E-1	6,953125E+2	7,280729E-1	6,953125E+2	6,869110E-1
6,968750E+2	4,753233E-1	6,968750E+2	4,763037E-1	6,968750E+2	4,884690E-1	6,968750E+2	5,544971E-1	6,968750E+2	7,231995E-1	6,968750E+2	7,166108E-1	6,968750E+2	4,723696E-1	6,968750E+2	4,791537E-1	6,968750E+2	5,231338E-1	6,968750E+2	6,823413E-1	6,968750E+2	7,265749E-1	6,968750E+2	6,873560E-1
6,984375E+2	4,760045E-1	6,984375E+2	4,774023E-1	6,984375E+2	4,892669E-1	6,984375E+2	5,540002E-1	6,984375E+2	7,210834E-1	6,984375E+2	7,141940E-1	6,984375E+2	4,740422E-1	6,984375E+2	4,810734E-1	6,984375E+2	5,250855E-1	6,984375E+2	6,827203E-1	6,984375E+2	7,253107E-1	6,984375E+2	6,879285E-1
7,000000E+2	4,736631E-1	7,000000E+2	4,742388E-1	7,000000E+2	4,860993E-1	7,000000E+2	5,506670E-1	7,000000E+2	7,179205E-1	7,000000E+2	7,109323E-1	7,000000E+2	4,681105E-1	7,000000E+2	4,748408E-1	7,000000E+2	5,192863E-1	7,000000E+2	6,815868E-1	7,000000E+2	7,236484E-1	7,000000E+2	6,882090E-1
7,015625E+2	4,743951E-1	7,015625E+2	4,755039E-1	7,015625E+2	4,868637E-1	7,015625E+2	5,500035E-1	7,015625E+2	7,159530E-1	7,015625E+2	7,086233E-1	7,015625E+2	4,682962E-1	7,015625E+2	4,750183E-1	7,015625E+2	5,200764E-1	7,015625E+2	6,694773E-1	7,015625E+2	7,221827E-1	7,015625E+2	6,885391E-1
7,031250E+2	4,714651E-1	7,031250E+2	4,726820E-1	7,031250E+2	4,831644E-1	7,031250E+2	5,460997E-1	7,031250E+2	7,131099E-1	7,031250E+2	7,055452E-1	7,031250E+2	4,648471E-1	7,031250E+2	4,718342E-1	7,031250E+2	5,185021E-1	7,031250E+2	6,385710E-1	7,031250E+2	7,203130E-1	7,031250E+2	6,885706E-1
7,046875E+2	4,731590E-1	7,046875E+2	4,736623E-1	7,046875E+2	4,838099E-1	7,046875E+2	5,453824E-1	7,046875E+2	6,952203E-1	7,046875E+2	7,031781E-1	7,046875E+2	4,625088E-1	7,046875E+2	4,667631E-1	7,046875E+2	5,070600E-1	7,046875E+2	6,370272E-1	7,046875E+2	7,186394E-1	7,046875E+2	6,887173E-1
7,062500E+2	4,717249E-1	7,062500E+2	4,713740E-1	7,062500E+2	4,809841E-1	7,062500E+2	5,410990E-1	7,062500E+2	6,357571E-1	7,062500E+2	7,000639E-1	7,062500E+2	3,582904E-1	7,062500E+2	3,660809E-1	7,062500E+2	4,252438E-1	7,062500E+2	6,350683E-1	7,062500E+2	7,165553E-1	7,062500E+2	6,885743E-1
7,078125E+2	4,918438E-1	7,078125E+2	4,892812E-1	7,078125E+2	4,984193E-1	7,078125E+2	5,494165E-1	7,078125E+2	6,325471E-1	7,078125E+2	6,977431E-1	7,078125E+2	3,579461E-1	7,078125E+2	3,661202E-1	7,078125E+2	4,256757E-1	7,078125E+2	6,328646E-1	7,078125E+2	7,147484E-1	7,078125E+2	6,886379E-1
7,093750E+2	3,389146E-1	7,093750E+2	3,354616E-1	7,093750E+2	3,475357E-1	7,093750E+2	4,163333E-1	7,093750E+2	6,281045E-1	7,093750E+2	6,947287E-1	7,093750E+2	3,574406E-1	7,093750E+2	3,660104E-1	7,093750E+2	4,259346E-1	7,093750E+2	6,302103E-1	7,093750E+2	7,125417E-1	7,093750E+2	6,884346E-1
7,109375E+2	3,356973E-1	7,109375E+2	3,336969E-1	7,109375E+2	3,464381E-1	7,109375E+2	4,144770E-1	7,109375E+2	6,249622E-1	7,109375E+2	6,924645E-1	7,109375E+2	3,562113E-1	7,109375E+2	3,651340E-1	7,109375E+2	4,253340E-1	7,109375E+2	6,271075E-1	7,109375E+2	7,104966E-1	7,109375E+2	6,883104E-1
7,125000E+2	3,307088E-1	7,125000E+2	3,304474E-1	7,125000E+2	3,443336E-1	7,125000E+2	4,114541E-1	7,125000E+2	6,207093E-1	7,125000E+2	6,895547E-1	7,125000E+2	3,547447E-1	7,125000E+2	3,640371E-1	7,125000E+2	4,244939E-1	7,125000E+2	6,234696E-1	7,125000E+2	7,080414E-1	7,125000E+2	6,879131E-1
7,140625E+2	3,309492E-1	7,140625E+2	3,319579E-1	7,140625E+2	3,440010E-1	7,140625E+2	4,094219E-1	7,140625E+2	6,176479E-1	7,140625E+2	6,872215E-1	7,140625E+2	3,530224E-1	7,140625E+2	3,621484E-1	7,140625E+2	4,226425E-1	7,140625E+2	6,191573E-1	7,140625E+2	7,058437E-1	7,140625E+2	6,876398E-1
7,156250E+2	3,299062E-1	7,156250E+2	3,329087E-1	7,156250E+2	3,428775E-1	7,156250E+2	4,062931E-1	7,156250E+2	6,135761E-1	7,156250E+2	6,842569E-1	7,156250E+2	3,509892E-1	7,156250E+2	3,599131E-1	7,156250E+2	4,204143E-1	7,156250E+2	6,141523E-1	7,156250E+2	7,032432E-1	7,156250E+2	6,870994E-1
7,171875E+2	3,299337E-1	7,171875E+2	3,326374E-1	7,171875E+2	3,419763E-1	7,171875E+2	4,045093E-1	7,171875E+2	6,106828E-1	7,171875E+2	6,819959E-1	7,171875E+2	3,490706E-1	7,171875E+2	3,577499E-1	7,171875E+2	4,182259E-1	7,171875E+2	6,074865E-1	7,171875E+2	7,007863E-1	7,171875E+2	6,866649E-1
7,187500E+2	3,293613E-1	7,187500E+2	3,317638E-1	7,187500E+2	3,403042E-1	7,187500E+2	4,018142E-1	7,187500E+2	6,068968E-1	7,187500E+2	6,791502E-1	7,187500E+2	3,467681E-1	7,187500E+2	3,551577E-1	7,187500E+2	4,156030E-1	7,187500E+2	5,996471E-1	7,187500E+2	6,979137E-1	7,187500E+2	6,859678E-1
7,203125E+2	3,278427E-1	7,203125E+2	3,300141E-1	7,203125E+2	3,390336E-1	7,203125E+2	4,000030E-1	7,203125E+2	6,039407E-1	7,203125E+2	6,768824E-1	7,203125E+2	3,448758E-1	7,203125E+2	3,528745E-1	7,203125E+2	4,119133E-1	7,203125E+2	5,907784E-1	7,203125E+2	6,952386E-1	7,203125E+2	6,853183E-1
7,218750E+2	3,257956E-1	7,218750E+2	3,275140E-1	7,218750E+2	3,370026E-1	7,218750E+2	3,973708E-1	7,218750E+2	6,001282E-1	7,218750E+2	6,740586E-1	7,218750E+2	3,425149E-1	7,218750E+2	3,500444E-1	7,218750E+2	4,074725E-1	7,218750E+2	5,800647E-1	7,218750E+2	6,921440E-1	7,218750E+2	6,844082E-1
7,234375E+2	3,237088E-1	7,234375E+2	3,261506E-1	7,234375E+2	3,359385E-1	7,234375E+2	3,955294E-1	7,234375E+2	5,971986E-1	7,234375E+2	6,718790E-1	7,234375E+2	3,402297E-1	7,234375E+2	3,473096E-1	7,234375E+2	4,017430E-1	7,234375E+2	5,717836E-1	7,234375E+2	6,893004E-1	7,234375E+2	6,835302E-1
7,250000E+2	3,209736E-1	7,250000E+2	3,240777E-1	7,250000E+2	3,342413E-1	7,250000E+2	3,929249E-1	7,250000E+2	5,934538E-1	7,250000E+2	6,691854E-1	7,250000E+2	3,371592E-1	7,250000E+2	3,436339E-1	7,250000E+2	3,944415E-1	7,250000E+2	5,618447E-1	7,250000E+2	6,860353E-1	7,250000E+2	6,823870E-1
7,265625E+2	3,202623E-1	7,265625E+2	3,232420E-1	7,265625E+2	3,330962E-1	7,265625E+2	3,910543E-1	7,265625E+2	5,906265E-1	7,265625E+2	6,669702E-1	7,265625E+2	3,355545E-1	7,265625E+2	3,419138E-1	7,265625E+2	3,893305E-1	7,265625E+2	5,539112E-1	7,265625E+2	6,830121E-1	7,265625E+2	6,813254E-1
7,281250E+2	3,190483E-1	7,281250E+2	3,218157E-1	7,281250E+2	3,313679E-1	7,281250E+2	3,884594E-1	7,281250E+2	5,870465E-1	7,281250E+2	6,642540E-1	7,281250E+2	3,326230E-1	7,281250E+2	3,389084E-1	7,281250E+2	3,822608E-1	7,281250E+2	5,444849E-1	7,281250E+2	6,795636E-1	7,281250E+2	6,800002E-1
7,296875E+2	3,183999E-1	7,296875E+2	3,206594E-1	7,296875E+2	3,301829E-1	7,296875E+2	3,866128E-1	7,296875E+2	5,843328E-1	7,296875E+2	6,620752E-1	7,296875E+2	3,320526E-1	7,296875E+2	3,379634E-1	7,296875E+2	3,786872E-1	7,296875E+2	5,365435E-1	7,296875E+2	6,763635E-1	7,296875E+2	6,788408E-1
7,312500E+2	3,171575E-1	7,312500E+2	3,189449E-1	7,312500E+2	3,284517E-1	7,312500E+2	3,840989E-1	7,312500E+2	5,809376E-1	7,312500E+2	6,594217E-1	7,312500E+2	3,305015E-1	7,312500E+2	3,361056E-1	7,312500E+2	3,738098E-1	7,312500E+2	5,271471E-1	7,312500E+2	6,727338E-1	7,312500E+2	6,774267E-1
7,328125E+2	3,168384E-1	7,328125E+2	3,179331E-1	7,328125E+2	3,272429E-1	7,328125E+2	3,823288E-1	7,328125E+2	5,783217E-1	7,328125E+2	6,573242E-1	7,328125E+2	3,291779E-1	7,328125E+2	3,343534E-1	7,328125E+2	3,701200E-1	7,328125E+2	5,195032E-1	7,328125E+2	6,693485E-1	7,328125E+2	6,761751E-1
7,343750E+2	3,160703E-1	7,343750E+2	3,164535E-1	7,343750E+2	3,255243E-1	7,343750E+2	3,799549E-1	7,343750E+2	5,750844E-1	7,343750E+2	6,547865E-1	7,343750E+2	3,270691E-1	7,343750E+2	3,317750E-1	7,343750E+2	3,652941E-1	7,343750E+2	5,105025E-1	7,343750E+2	6,655286E-1	7,343750E+2	6,746764E-1
7,359375E+2	3,152029E-1	7,359375E+2	3,151764E-1	7,359375E+2	3,243059E-1	7,359375E+2	3,782821E-1	7,359375E+2	5,724581E-1	7,359375E+2	6,527076E-1	7,359375E+2	3,258432E-1	7,359375E+2	3,300632E-1	7,359375E+2	3,621193E-1	7,359375E+2	5,028599E-1	7,359375E+2	6,619700E-1	7,359375E+2	6,731943E-1
7,375000E+2	3,139116E-1	7,375000E+2	3,134273E-1	7,375000E+2	3,226132E-1	7,375000E+2	3,760626E-1	7,375000E+2	5,692357E-1	7,375000E+2	6,502092E-1	7,375000E+2	3,239928E-1	7,375000E+2	3,276075E-1	7,375000E+2	3,580037E-1	7,375000E+2	4,938768E-1	7,375000E+2	6,579730E-1	7,375000E+2	6,714534E-1
7,390625E+2	3,122302E-1	7,390625E+2	3,126401E-1	7,390625E+2	3,213691E-1	7,390625E+2	3,743580E-1	7,390625E+2	5,666437E-1	7,390625E+2	6,480556E-1	7,390625E+2	3,228441E-1	7,390625E+2	3,262404E-1	7,390625E+2	3,550814E-1	7,390625E+2	4,867942E-1	7,390625E+2	6,542691E-1	7,390625E+2	6,698861E-1
7,406250E+2	3,100555E-1	7,406250E+2	3,114800E-1	7,406250E+2	3,196981E-1	7,406250E+2	3,721406E-1	7,406250E+2	5,634851E-1	7,406250E+2	6,454834E-1	7,406250E+2	3,211466E-1	7,406250E+2	3,242467E-1	7,406250E+2	3,513265E-1	7,406250E+2	4,785285E-1	7,406250E+2	6,501264E-1	7,406250E+2	6,680678E-1
7,421875E+2	3,080412E-1	7,421875E+2	3,104318E-1	7,421875E+2	3,183580E-1	7,421875E+2	3,705920E-1	7,421875E+2	5,609989E-1	7,421875E+2	6,434722E-1	7,421875E+2	3,197805E-1	7,421875E+2	3,228925E-1	7,421875E+2	3,486296E-1	7,421875E+2	4,716878E-1	7,421875E+2	6,462299E-1	7,421875E+2	6,663901E-1
7,437500E+2	3,055497E-1	7,437500E+2	3,090148E-1	7,437500E+2	3,166089E-1	7,437500E+2	3,686015E-1	7,437500E+2	5,579886E-1	7,437500E+2	6,410770E-1	7,437500E+2	3,178487E-1	7,437500E+2	3,209830E-1	7,437500E+2	3,452159E-1	7,437500E+2	4,637350E-1	7,437500E+2	6,418856E-1	7,437500E+2	6,644629E-1
7,453125E+2	3,042611E-1	7,453125E+2	3,077820E-1	7,453125E+2	3,152620E-1	7,453125E+2	3,669941E-1	7,453125E+2	5,555957E-1	7,453125E+2	6,391368E-1	7,453125E+2	3,164674E-1	7,453125E+2	3,195565E-1	7,453125E+2	3,426495E-1	7,453125E+2	4,574068E-1	7,453125E+2	6,378817E-1	7,453125E+2	6,626931E-1
7,468750E+2	3,026348E-1	7,468750E+2	3,062032E-1	7,468750E+2	3,135263E-1	7,468750E+2	3,649656E-1	7,468750E+2	5,527163E-1	7,468750E+2	6,368340E-1	7,468750E+2	3,145038E-1	7,468750E+2	3,176222E-1	7,468750E+2	3,394415E-1	7,468750E+2	4,500921E-1	7,468750E+2	6,334319E-1	7,468750E+2	6,606758E-1
7,484375E+2	3,019026E-1	7,484375E+2	3,046593E-1	7,484375E+2	3,121819E-1	7,484375E+2	3,633672E-1	7,484375E+2	5,504362E-1	7,484375E+2	6,349191E-1	7,484375E+2	3,133590E-1	7,484375E+2	3,159326E-1	7,484375E+2	3,369003E-1	7,484375E+2	4,440066E-1	7,484375E+2	6,293758E-1	7,484375E+2	6,586839E-1
7,500000E+2	3,009210E-1	7,500000E+2	3,027537E-1	7,500000E+2	3,104712E-1	7,500000E+2	3,613713E-1	7,500000E+2	5,477126E-1	7,500000E+2	6,326590E-1	7,500000E+2	3,117273E-1	7,500000E+2	3,137241E-1	7,500000E+2	3,337631E-1	7,500000E+2	4,370005E-1	7,500000E+2	6,248860E-1	7,500000E+2	6,564334E-1
7,515625E+2	3,003684E-1	7,515625E+2	3,010616E-1	7,515625E+2	3,091802E-1	7,515625E+2	3,597324E-1	7,515625E+2	5,454349E-1	7,515625E+2	6,307968E-1	7,515625E+2	3,106519E-1	7,515625E+2	3,121270E-1	7,515625E+2	3,314118E-1	7,515625E+2	4,312954E-1	7,515625E+2	6,207239E-1	7,515625E+2	6,544353E-1
7,531250E+2	2,995989E-1	7,531250E+2	2,989874E-1	7,531250E+2	3,075553E-1	7,531250E+2	3,577086E-1	7,531250E+2	5,427316E-1	7,531250E+2	6,286076E-1	7,531250E+2	3,091641E-1	7,531250E+2	3,100595E-1	7,531250E+2	3,285375E-1	7,531250E+2	4,247602E-1	7,531250E+2	6,161311E-1	7,531250E+2	6,521933E-1
7,546875E+2	2,984745E-1	7,546875E+2	2,976961E-1	7,546875E+2	3,060919E-1	7,546875E+2	3,560974E-1	7,546875E+2	5,406028E-1	7,546875E+2	6,268081E-1	7,546875E+2	3,082115E-1	7,546875E+2	3,084787E-1	7,546875E+2	3,263284E-1	7,546875E+2	4,194643E-1	7,546875E+2	6,117222E-1	7,546875E+2	6,501016E-1
7,562500E+2	2,970394E-1	7,562500E+2	2,960834E-1	7,562500E+2	3,043032E-1	7,562500E+2	3,541243E-1	7,562500E+2	5,380806E-1	7,562500E+2	6,246990E-1	7,562500E+2	3,069276E-1	7,562500E+2	3,064731E-1	7,562500E+2	3,236502E-1	7,562500E+2	4,134259E-1	7,562500E+2	6,068661E-1	7,562500E+2	6,477687E-1
7,578125E+2	2,961741E-1	7,578125E+2	2,947902E-1	7,578125E+2	3,030296E-1	7,578125E+2	3,526245E-1	7,578125E+2	5,359171E-1	7,578125E+2	6,229247E-1	7,578125E+2	3,054064E-1	7,578125E+2	3,049598E-1	7,578125E+2	3,215818E-1	7,578125E+2	4,085181E-1	7,578125E+2	6,025434E-1	7,578125E+2	6,454626E-1
7,593750E+2	2,949234E-1	7,593750E+2	2,932175E-1	7,593750E+2	3,014651E-1	7,593750E+2	3,507971E-1	7,593750E+2	5,333639E-1	7,593750E+2	6,208526E-1	7,593750E+2	3,035041E-1	7,593750E+2	3,030737E-1	7,593750E+2	3,190870E-1	7,593750E+2	4,029415E-1	7,593750E+2	5,977973E-1	7,593750E+2	6,429032E-1
7,609375E+2	2,940321E-1	7,609375E+2	2,920735E-1	7,609375E+2	3,002987E-1	7,609375E+2	3,491485E-1	7,609375E+2	5,313954E-1	7,609375E+2	6,190310E-1	7,609375E+2	3,011786E-1	7,609375E+2	3,017009E-1	7,609375E+2	3,169361E-1	7,609375E+2	3,982325E-1	7,609375E+2	5,932206E-1	7,609375E+2	6,405983E-1
7,625000E+2	2,928495E-1	7,625000E+2	2,906689E-1	7,625000E+2	2,988615E-1	7,625000E+2	3,471738E-1	7,625000E+2	5,290799E-1	7,625000E+2	6,169168E-1	7,625000E+2	2,984093E-1	7,625000E+2	2,999852E-1	7,625000E+2	3,143721E-1	7,625000E+2	3,929018E-1	7,625000E+2	5,882043E-1	7,625000E+2	6,380534E-1
7,640625E+2	2,916073E-1	7,640625E+2	2,893153E-1	7,640625E+2	2,975875E-1	7,640625E+2	3,456280E-1	7,640625E+2	5,270759E-1	7,640625E+2	6,151670E-1	7,640625E+2	2,963029E-1	7,640625E+2	2,987334E-1	7,640625E+2	3,123687E-1	7,640625E+2	3,885653E-1	7,640625E+2	5,836282E-1	7,640625E+2	6,355563E-1
7,656250E+2	2,901541E-1	7,656250E+2	2,876699E-1	7,656250E+2	2,960520E-1	7,656250E+2	3,437874E-1	7,656250E+2	5,247354E-1	7,656250E+2	6,131448E-1	7,656250E+2	2,937541E-1	7,656250E+2	2,971669E-1	7,656250E+2	3,100046E-1	7,656250E+2	3,836816E-1	7,656250E+2	5,786300E-1	7,656250E+2	6,328138E-1
7,671875E+2	2,884458E-1	7,671875E+2	2,863652E-1	7,671875E+2	2,948016E-1	7,671875E+2	3,423874E-1	7,671875E+2	5,228412E-1	7,671875E+2	6,113368E-1	7,671875E+2	2,925172E-1	7,671875E+2	2,958352E-1	7,671875E+2	3,079044E-1	7,671875E+2	3,796399E-1	7,671875E+2	5,740082E-1	7,671875E+2	6,301931E-1
7,687500E+2	2,864976E-1	7,687500E+2	2,847979E-1	7,687500E+2	2,933136E-1	7,687500E+2	3,407247E-1	7,687500E+2	5,206346E-1	7,687500E+2	6,092583E-1	7,687500E+2	2,909836E-1	7,687500E+2	2,942128E-1	7,687500E+2	3,054535E-1	7,687500E+2	3,751081E-1	7,687500E+2	5,689755E-1	7,687500E+2	6,273302E-1
7,703125E+2	2,845134E-1	7,703125E+2	2,837025E-1	7,703125E+2	2,918996E-1	7,703125E+2	3,392100E-1	7,703125E+2	5,187845E-1	7,703125E+2	6,075605E-1	7,703125E+2	2,899623E-1	7,703125E+2	2,926908E-1	7,703125E+2	3,036778E-1	7,703125E+2	3,712902E-1	7,703125E+2	5,643055E-1	7,703125E+2	6,245986E-1
7,718750E+2	2,822571E-1	7,718750E+2	2,823929E-1	7,718750E+2	2,902378E-1	7,718750E+2	3,374312E-1	7,718750E+2	5,166326E-1	7,718750E+2	6,056099E-1	7,718750E+2	2,887153E-1	7,718750E+2	2,908848E-1	7,718750E+2	3,016013E-1	7,718750E+2	3,670235E-1	7,718750E+2	5,592313E-1	7,718750E+2	6,216250E-1
