Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
8,171875E+2	1,000417E+2	8,171875E+2	1,099968E+2	8,171875E+2	1,199916E+2	8,171875E+2	1,300002E+2	8,171875E+2	1,400004E+2	8,171875E+2	1,449888E+2	8,171875E+2	9,761104E+1	8,171875E+2	1,077079E+2	8,171875E+2	1,176944E+2	8,171875E+2	1,277389E+2	8,171875E+2	1,377774E+2	8,171875E+2	1,424802E+2
8,187500E+2	1,000111E+2	8,187500E+2	1,099963E+2	8,187500E+2	1,199904E+2	8,187500E+2	1,300030E+2	8,187500E+2	1,400030E+2	8,187500E+2	1,449894E+2	8,187500E+2	9,747331E+1	8,187500E+2	1,075636E+2	8,187500E+2	1,175489E+2	8,187500E+2	1,275950E+2	8,187500E+2	1,376431E+2	8,187500E+2	1,423605E+2
8,203125E+2	9,997295E+1	8,203125E+2	1,099967E+2	8,203125E+2	1,199945E+2	8,203125E+2	1,300058E+2	8,203125E+2	1,400054E+2	8,203125E+2	1,449914E+2	8,203125E+2	9,735800E+1	8,203125E+2	1,074199E+2	8,203125E+2	1,174078E+2	8,203125E+2	1,274546E+2	8,203125E+2	1,375113E+2	8,203125E+2	1,422408E+2
8,218750E+2	9,993461E+1	8,218750E+2	1,099972E+2	8,218750E+2	1,199987E+2	8,218750E+2	1,300086E+2	8,218750E+2	1,400078E+2	8,218750E+2	1,449934E+2	8,218750E+2	9,724113E+1	8,218750E+2	1,072737E+2	8,218750E+2	1,172643E+2	8,218750E+2	1,273119E+2	8,218750E+2	1,373775E+2	8,218750E+2	1,421193E+2
8,234375E+2	9,992216E+1	8,234375E+2	1,100011E+2	8,234375E+2	1,200039E+2	8,234375E+2	1,300118E+2	8,234375E+2	1,400064E+2	8,234375E+2	1,449930E+2	8,234375E+2	9,712520E+1	8,234375E+2	1,071302E+2	8,234375E+2	1,171249E+2	8,234375E+2	1,271712E+2	8,234375E+2	1,372430E+2	8,234375E+2	1,419965E+2
8,250000E+2	9,990969E+1	8,250000E+2	1,100049E+2	8,250000E+2	1,200091E+2	8,250000E+2	1,300150E+2	8,250000E+2	1,400050E+2	8,250000E+2	1,449926E+2	8,250000E+2	9,700770E+1	8,250000E+2	1,069842E+2	8,250000E+2	1,169832E+2	8,250000E+2	1,270282E+2	8,250000E+2	1,371063E+2	8,250000E+2	1,418720E+2
8,265625E+2	9,991657E+1	8,265625E+2	1,100038E+2	8,265625E+2	1,200089E+2	8,265625E+2	1,300123E+2	8,265625E+2	1,400038E+2	8,265625E+2	1,449916E+2	8,265625E+2	9,687697E+1	8,265625E+2	1,068323E+2	8,265625E+2	1,168417E+2	8,265625E+2	1,268859E+2	8,265625E+2	1,369710E+2	8,265625E+2	1,417493E+2
8,281250E+2	9,992344E+1	8,281250E+2	1,100028E+2	8,281250E+2	1,200087E+2	8,281250E+2	1,300095E+2	8,281250E+2	1,400026E+2	8,281250E+2	1,449905E+2	8,281250E+2	9,674425E+1	8,281250E+2	1,066777E+2	8,281250E+2	1,166978E+2	8,281250E+2	1,267413E+2	8,281250E+2	1,368336E+2	8,281250E+2	1,416250E+2
8,296875E+2	9,992925E+1	8,296875E+2	1,100002E+2	8,296875E+2	1,200044E+2	8,296875E+2	1,300067E+2	8,296875E+2	1,400003E+2	8,296875E+2	1,449885E+2	8,296875E+2	9,660757E+1	8,296875E+2	1,065265E+2	8,296875E+2	1,165583E+2	8,296875E+2	1,266007E+2	8,296875E+2	1,366977E+2	8,296875E+2	1,415013E+2
8,312500E+2	9,993505E+1	8,312500E+2	1,099976E+2	8,312500E+2	1,200000E+2	8,312500E+2	1,300039E+2	8,312500E+2	1,399980E+2	8,312500E+2	1,449865E+2	8,312500E+2	9,646870E+1	8,312500E+2	1,063727E+2	8,312500E+2	1,164166E+2	8,312500E+2	1,264578E+2	8,312500E+2	1,365597E+2	8,312500E+2	1,413759E+2
8,328125E+2	9,992680E+1	8,328125E+2	1,099925E+2	8,328125E+2	1,199940E+2	8,328125E+2	1,299967E+2	8,328125E+2	1,399975E+2	8,328125E+2	1,449843E+2	8,328125E+2	9,629733E+1	8,328125E+2	1,062407E+2	8,328125E+2	1,162713E+2	8,328125E+2	1,263138E+2	8,328125E+2	1,364231E+2	8,328125E+2	1,412505E+2
8,343750E+2	9,991854E+1	8,343750E+2	1,099875E+2	8,343750E+2	1,199881E+2	8,343750E+2	1,299896E+2	8,343750E+2	1,399970E+2	8,343750E+2	1,449820E+2	8,343750E+2	9,612251E+1	8,343750E+2	1,061067E+2	8,343750E+2	1,161235E+2	8,343750E+2	1,261673E+2	8,343750E+2	1,362843E+2	8,343750E+2	1,411234E+2
8,359375E+2	9,990900E+1	8,359375E+2	1,099859E+2	8,359375E+2	1,199844E+2	8,359375E+2	1,299851E+2	8,359375E+2	1,399979E+2	8,359375E+2	1,449800E+2	8,359375E+2	9,596488E+1	8,359375E+2	1,059762E+2	8,359375E+2	1,159808E+2	8,359375E+2	1,260243E+2	8,359375E+2	1,361453E+2	8,359375E+2	1,409989E+2
8,375000E+2	9,989945E+1	8,375000E+2	1,099843E+2	8,375000E+2	1,199807E+2	8,375000E+2	1,299806E+2	8,375000E+2	1,399988E+2	8,375000E+2	1,449780E+2	8,375000E+2	9,580433E+1	8,375000E+2	1,058438E+2	8,375000E+2	1,158358E+2	8,375000E+2	1,258790E+2	8,375000E+2	1,360039E+2	8,375000E+2	1,408727E+2
8,390625E+2	9,989599E+1	8,390625E+2	1,099759E+2	8,390625E+2	1,199746E+2	8,390625E+2	1,299786E+2	8,390625E+2	1,399964E+2	8,390625E+2	1,449750E+2	8,390625E+2	9,567505E+1	8,390625E+2	1,057034E+2	8,390625E+2	1,156965E+2	8,390625E+2	1,257401E+2	8,390625E+2	1,358711E+2	8,390625E+2	1,407497E+2
8,406250E+2	9,989252E+1	8,406250E+2	1,099676E+2	8,406250E+2	1,199685E+2	8,406250E+2	1,299766E+2	8,406250E+2	1,399940E+2	8,406250E+2	1,449720E+2	8,406250E+2	9,554382E+1	8,406250E+2	1,055606E+2	8,406250E+2	1,155550E+2	8,406250E+2	1,255989E+2	8,406250E+2	1,357362E+2	8,406250E+2	1,406249E+2
8,421875E+2	9,990170E+1	8,421875E+2	1,099541E+2	8,421875E+2	1,199592E+2	8,421875E+2	1,299725E+2	8,421875E+2	1,399922E+2	8,421875E+2	1,449678E+2	8,421875E+2	9,543556E+1	8,421875E+2	1,054215E+2	8,421875E+2	1,154215E+2	8,421875E+2	1,254675E+2	8,421875E+2	1,356085E+2	8,421875E+2	1,405030E+2
8,437500E+2	9,991087E+1	8,437500E+2	1,099406E+2	8,437500E+2	1,199498E+2	8,437500E+2	1,299684E+2	8,437500E+2	1,399904E+2	8,437500E+2	1,449637E+2	8,437500E+2	9,532594E+1	8,437500E+2	1,052802E+2	8,437500E+2	1,152860E+2	8,437500E+2	1,253341E+2	8,437500E+2	1,354790E+2	8,437500E+2	1,403792E+2
8,453125E+2	9,991372E+1	8,453125E+2	1,099153E+2	8,453125E+2	1,199252E+2	8,453125E+2	1,299569E+2	8,453125E+2	1,399857E+2	8,453125E+2	1,449572E+2	8,453125E+2	9,518846E+1	8,453125E+2	1,051506E+2	8,453125E+2	1,151588E+2	8,453125E+2	1,252046E+2	8,453125E+2	1,353526E+2	8,453125E+2	1,402591E+2
8,468750E+2	9,991656E+1	8,468750E+2	1,098898E+2	8,468750E+2	1,199005E+2	8,468750E+2	1,299454E+2	8,468750E+2	1,399810E+2	8,468750E+2	1,449508E+2	8,468750E+2	9,504877E+1	8,468750E+2	1,050192E+2	8,468750E+2	1,150298E+2	8,468750E+2	1,250730E+2	8,468750E+2	1,352243E+2	8,468750E+2	1,401373E+2
8,484375E+2	9,993833E+1	8,484375E+2	1,098758E+2	8,484375E+2	1,198828E+2	8,484375E+2	1,299368E+2	8,484375E+2	1,399764E+2	8,484375E+2	1,449433E+2	8,484375E+2	9,491162E+1	8,484375E+2	1,048868E+2	8,484375E+2	1,148967E+2	8,484375E+2	1,249421E+2	8,484375E+2	1,350998E+2	8,484375E+2	1,400171E+2
8,500000E+2	9,996004E+1	8,500000E+2	1,098618E+2	8,500000E+2	1,198650E+2	8,500000E+2	1,299283E+2	8,500000E+2	1,399717E+2	8,500000E+2	1,449359E+2	8,500000E+2	9,477226E+1	8,500000E+2	1,047525E+2	8,500000E+2	1,147615E+2	8,500000E+2	1,248091E+2	8,500000E+2	1,349734E+2	8,500000E+2	1,398953E+2
8,515625E+2	9,999366E+1	8,515625E+2	1,098892E+2	8,515625E+2	1,198992E+2	8,515625E+2	1,299435E+2	8,515625E+2	1,399666E+2	8,515625E+2	1,449259E+2	8,515625E+2	9,462561E+1	8,515625E+2	1,046130E+2	8,515625E+2	1,146228E+2	8,515625E+2	1,246712E+2	8,515625E+2	1,348431E+2	8,515625E+2	1,397718E+2
8,531250E+2	1,000272E+2	8,531250E+2	1,099165E+2	8,531250E+2	1,199332E+2	8,531250E+2	1,299588E+2	8,531250E+2	1,399614E+2	8,531250E+2	1,449160E+2	8,531250E+2	9,447643E+1	8,531250E+2	1,044712E+2	8,531250E+2	1,144818E+2	8,531250E+2	1,245310E+2	8,531250E+2	1,347107E+2	8,531250E+2	1,396464E+2
8,546875E+2	1,000570E+2	8,546875E+2	1,099936E+2	8,546875E+2	1,200095E+2	8,546875E+2	1,299893E+2	8,546875E+2	1,399505E+2	8,546875E+2	1,449053E+2	8,546875E+2	9,432102E+1	8,546875E+2	1,043212E+2	8,546875E+2	1,143332E+2	8,546875E+2	1,243830E+2	8,546875E+2	1,345710E+2	8,546875E+2	1,395160E+2
8,562500E+2	1,000868E+2	8,562500E+2	1,100700E+2	8,562500E+2	1,200850E+2	8,562500E+2	1,300198E+2	8,562500E+2	1,399395E+2	8,562500E+2	1,448946E+2	8,562500E+2	9,416278E+1	8,562500E+2	1,041687E+2	8,562500E+2	1,141820E+2	8,562500E+2	1,242323E+2	8,562500E+2	1,344291E+2	8,562500E+2	1,393837E+2
8,578125E+2	1,001062E+2	8,578125E+2	1,101614E+2	8,578125E+2	1,201700E+2	8,578125E+2	1,300443E+2	8,578125E+2	1,399432E+2	8,578125E+2	1,449146E+2	8,578125E+2	9,399669E+1	8,578125E+2	1,040071E+2	8,578125E+2	1,140207E+2	8,578125E+2	1,240749E+2	8,578125E+2	1,342804E+2	8,578125E+2	1,392480E+2
8,593750E+2	1,001255E+2	8,593750E+2	1,102517E+2	8,593750E+2	1,202541E+2	8,593750E+2	1,300688E+2	8,593750E+2	1,399468E+2	8,593750E+2	1,449345E+2	8,593750E+2	9,382737E+1	8,593750E+2	1,038424E+2	8,593750E+2	1,138562E+2	8,593750E+2	1,239147E+2	8,593750E+2	1,341292E+2	8,593750E+2	1,391101E+2
8,609375E+2	1,001772E+2	8,609375E+2	1,103162E+2	8,609375E+2	1,203177E+2	8,609375E+2	1,300936E+2	8,609375E+2	1,399901E+2	8,609375E+2	1,449783E+2	8,609375E+2	9,366063E+1	8,609375E+2	1,036709E+2	8,609375E+2	1,136841E+2	8,609375E+2	1,237483E+2	8,609375E+2	1,339752E+2	8,609375E+2	1,389715E+2
8,625000E+2	1,002286E+2	8,625000E+2	1,103802E+2	8,625000E+2	1,203808E+2	8,625000E+2	1,301184E+2	8,625000E+2	1,400332E+2	8,625000E+2	1,450219E+2	8,625000E+2	9,349062E+1	8,625000E+2	1,034959E+2	8,625000E+2	1,135085E+2	8,625000E+2	1,235787E+2	8,625000E+2	1,338185E+2	8,625000E+2	1,388306E+2
8,640625E+2	1,002781E+2	8,640625E+2	1,104030E+2	8,640625E+2	1,204012E+2	8,640625E+2	1,301457E+2	8,640625E+2	1,400753E+2	8,640625E+2	1,450472E+2	8,640625E+2	9,333676E+1	8,640625E+2	1,033184E+2	8,640625E+2	1,133397E+2	8,640625E+2	1,234101E+2	8,640625E+2	1,336605E+2	8,640625E+2	1,386868E+2
8,656250E+2	1,003274E+2	8,656250E+2	1,104257E+2	8,656250E+2	1,204216E+2	8,656250E+2	1,301729E+2	8,656250E+2	1,401173E+2	8,656250E+2	1,450724E+2	8,656250E+2	9,318013E+1	8,656250E+2	1,031372E+2	8,656250E+2	1,131676E+2	8,656250E+2	1,232382E+2	8,656250E+2	1,334996E+2	8,656250E+2	1,385406E+2
8,671875E+2	9,982222E+1	8,671875E+2	1,098287E+2	8,671875E+2	1,197997E+2	8,671875E+2	1,301615E+2	8,671875E+2	1,400893E+2	8,671875E+2	1,450104E+2	8,671875E+2	9,302227E+1	8,671875E+2	1,029595E+2	8,671875E+2	1,130026E+2	8,671875E+2	1,230725E+2	8,671875E+2	1,333403E+2	8,671875E+2	1,383961E+2
8,687500E+2	9,928588E+1	8,687500E+2	1,091877E+2	8,687500E+2	1,191297E+2	8,687500E+2	1,301500E+2	8,687500E+2	1,400612E+2	8,687500E+2	1,449479E+2	8,687500E+2	9,286149E+1	8,687500E+2	1,027780E+2	8,687500E+2	1,128344E+2	8,687500E+2	1,229036E+2	8,687500E+2	1,331780E+2	8,687500E+2	1,382492E+2
8,703125E+2	9,963399E+1	8,703125E+2	1,095185E+2	8,703125E+2	1,194659E+2	8,703125E+2	1,298813E+2	8,703125E+2	1,398927E+2	8,703125E+2	1,448128E+2	8,703125E+2	9,269866E+1	8,703125E+2	1,026210E+2	8,703125E+2	1,126733E+2	8,703125E+2	1,227440E+2	8,703125E+2	1,330243E+2	8,703125E+2	1,381045E+2
8,718750E+2	9,996868E+1	8,718750E+2	1,098372E+2	8,718750E+2	1,197895E+2	8,718750E+2	1,296041E+2	8,718750E+2	1,397208E+2	8,718750E+2	1,446755E+2	8,718750E+2	9,253273E+1	8,718750E+2	1,024611E+2	8,718750E+2	1,125092E+2	8,718750E+2	1,225814E+2	8,718750E+2	1,328677E+2	8,718750E+2	1,379575E+2
8,734375E+2	1,002253E+2	8,734375E+2	1,100843E+2	8,734375E+2	1,200369E+2	8,734375E+2	1,297350E+2	8,734375E+2	1,398602E+2	8,734375E+2	1,447964E+2	8,734375E+2	9,236319E+1	8,734375E+2	1,023106E+2	8,734375E+2	1,123537E+2	8,734375E+2	1,224226E+2	8,734375E+2	1,327134E+2	8,734375E+2	1,378173E+2
8,750000E+2	1,004745E+2	8,750000E+2	1,103244E+2	8,750000E+2	1,202773E+2	8,750000E+2	1,298640E+2	8,750000E+2	1,399974E+2	8,750000E+2	1,449156E+2	8,750000E+2	9,219027E+1	8,750000E+2	1,021574E+2	8,750000E+2	1,121954E+2	8,750000E+2	1,222609E+2	8,750000E+2	1,325563E+2	8,750000E+2	1,376749E+2
8,765625E+2	1,006399E+2	8,765625E+2	1,104756E+2	8,765625E+2	1,204435E+2	8,765625E+2	1,300148E+2	8,765625E+2	1,400370E+2	8,765625E+2	1,449991E+2	8,765625E+2	9,199802E+1	8,765625E+2	1,020007E+2	8,765625E+2	1,120352E+2	8,765625E+2	1,220989E+2	8,765625E+2	1,324003E+2	8,765625E+2	1,375249E+2
8,781250E+2	1,008023E+2	8,781250E+2	1,106242E+2	8,781250E+2	1,206066E+2	8,781250E+2	1,301630E+2	8,781250E+2	1,400764E+2	8,781250E+2	1,450818E+2	8,781250E+2	9,180141E+1	8,781250E+2	1,018411E+2	8,781250E+2	1,118720E+2	8,781250E+2	1,219339E+2	8,781250E+2	1,322415E+2	8,781250E+2	1,373723E+2
8,796875E+2	1,002902E+2	8,796875E+2	1,102066E+2	8,796875E+2	1,204077E+2	8,796875E+2	1,302543E+2	8,796875E+2	1,401105E+2	8,796875E+2	1,451004E+2	8,796875E+2	9,163069E+1	8,796875E+2	1,016759E+2	8,796875E+2	1,116986E+2	8,796875E+2	1,217608E+2	8,796875E+2	1,320788E+2	8,796875E+2	1,372264E+2
8,812500E+2	9,974601E+1	8,812500E+2	1,097680E+2	8,812500E+2	1,202041E+2	8,812500E+2	1,303447E+2	8,812500E+2	1,401444E+2	8,812500E+2	1,451189E+2	8,812500E+2	9,145654E+1	8,812500E+2	1,015076E+2	8,812500E+2	1,115217E+2	8,812500E+2	1,215842E+2	8,812500E+2	1,319130E+2	8,812500E+2	1,370781E+2
8,828125E+2	9,988346E+1	8,828125E+2	1,099348E+2	8,828125E+2	1,200707E+2	8,828125E+2	1,301792E+2	8,828125E+2	1,400800E+2	8,828125E+2	1,450677E+2	8,828125E+2	9,131842E+1	8,828125E+2	1,013452E+2	8,828125E+2	1,113554E+2	8,828125E+2	1,214216E+2	8,828125E+2	1,317547E+2	8,828125E+2	1,369381E+2
8,843750E+2	1,000188E+2	8,843750E+2	1,100985E+2	8,843750E+2	1,199353E+2	8,843750E+2	1,300105E+2	8,843750E+2	1,400152E+2	8,843750E+2	1,450161E+2	8,843750E+2	9,117808E+1	8,843750E+2	1,011797E+2	8,843750E+2	1,111858E+2	8,843750E+2	1,212560E+2	8,843750E+2	1,315935E+2	8,843750E+2	1,367959E+2
8,859375E+2	1,000826E+2	8,859375E+2	1,102017E+2	8,859375E+2	1,200213E+2	8,859375E+2	1,299907E+2	8,859375E+2	1,399848E+2	8,859375E+2	1,449761E+2	8,859375E+2	9,087541E+1	8,859375E+2	1,008846E+2	8,859375E+2	1,109019E+2	8,859375E+2	1,209765E+2	8,859375E+2	1,314454E+2	8,859375E+2	1,365612E+2
8,875000E+2	1,001459E+2	8,875000E+2	1,103036E+2	8,875000E+2	1,201064E+2	8,875000E+2	1,299709E+2	8,875000E+2	1,399543E+2	8,875000E+2	1,449358E+2	8,875000E+2	9,056180E+1	8,875000E+2	1,005790E+2	8,875000E+2	1,106083E+2	8,875000E+2	1,206877E+2	8,875000E+2	1,312948E+2	8,875000E+2	1,363199E+2
8,890625E+2	1,001423E+2	8,890625E+2	1,102749E+2	8,890625E+2	1,201634E+2	8,890625E+2	1,299962E+2	8,890625E+2	1,399661E+2	8,890625E+2	1,449290E+2	8,890625E+2	9,037235E+1	8,890625E+2	1,003745E+2	8,890625E+2	1,104235E+2	8,890625E+2	1,205113E+2	8,890625E+2	1,310217E+2	8,890625E+2	1,361666E+2
8,906250E+2	1,001387E+2	8,906250E+2	1,102462E+2	8,906250E+2	1,202200E+2	8,906250E+2	1,300214E+2	8,906250E+2	1,399778E+2	8,906250E+2	1,449223E+2	8,906250E+2	9,017867E+1	8,906250E+2	1,001651E+2	8,906250E+2	1,102347E+2	8,906250E+2	1,203313E+2	8,906250E+2	1,307397E+2	8,906250E+2	1,360105E+2
8,921875E+2	1,000905E+2	8,921875E+2	1,101702E+2	8,921875E+2	1,202420E+2	8,921875E+2	1,300279E+2	8,921875E+2	1,399786E+2	8,921875E+2	1,449273E+2	8,921875E+2	8,996030E+1	8,921875E+2	9,993871E+1	8,921875E+2	1,100097E+2	8,921875E+2	1,201033E+2	8,921875E+2	1,305404E+2	8,921875E+2	1,358225E+2
8,937500E+2	1,000421E+2	8,937500E+2	1,100936E+2	8,937500E+2	1,202639E+2	8,937500E+2	1,300345E+2	8,937500E+2	1,399795E+2	8,937500E+2	1,449324E+2	8,937500E+2	8,973630E+1	8,937500E+2	9,970623E+1	8,937500E+2	1,097787E+2	8,937500E+2	1,198691E+2	8,937500E+2	1,303364E+2	8,937500E+2	1,356305E+2
8,953125E+2	9,999137E+1	8,953125E+2	1,101039E+2	8,953125E+2	1,202270E+2	8,953125E+2	1,300071E+2	8,953125E+2	1,399749E+2	8,953125E+2	1,449435E+2	8,953125E+2	8,946548E+1	8,953125E+2	9,945712E+1	8,953125E+2	1,095133E+2	8,953125E+2	1,196034E+2	8,953125E+2	1,300953E+2	8,953125E+2	1,354074E+2
8,968750E+2	9,994033E+1	8,968750E+2	1,101142E+2	8,968750E+2	1,201900E+2	8,968750E+2	1,299797E+2	8,968750E+2	1,399704E+2	8,968750E+2	1,449546E+2	8,968750E+2	8,918595E+1	8,968750E+2	9,920065E+1	8,968750E+2	1,092395E+2	8,968750E+2	1,193292E+2	8,968750E+2	1,298472E+2	8,968750E+2	1,351785E+2
8,984375E+2	9,999768E+1	8,984375E+2	1,101337E+2	8,984375E+2	1,201139E+2	8,984375E+2	1,299357E+2	8,984375E+2	1,399729E+2	8,984375E+2	1,449633E+2	8,984375E+2	8,890494E+1	8,984375E+2	9,892732E+1	8,984375E+2	1,089544E+2	8,984375E+2	1,190554E+2	8,984375E+2	1,295915E+2	8,984375E+2	1,349539E+2
9,000000E+2	1,000547E+2	9,000000E+2	1,101531E+2	9,000000E+2	1,200372E+2	9,000000E+2	1,298915E+2	9,000000E+2	1,399754E+2	9,000000E+2	1,449719E+2	9,000000E+2	8,861452E+1	9,000000E+2	9,864510E+1	9,000000E+2	1,086597E+2	9,000000E+2	1,187727E+2	9,000000E+2	1,293279E+2	9,000000E+2	1,347235E+2
9,015625E+2	1,000997E+2	9,015625E+2	1,101469E+2	9,015625E+2	1,199926E+2	9,015625E+2	1,298651E+2	9,015625E+2	1,399772E+2	9,015625E+2	1,449616E+2	9,015625E+2	8,834935E+1	9,015625E+2	9,837297E+1	9,015625E+2	1,083771E+2	9,015625E+2	1,184932E+2	9,015625E+2	1,290746E+2	9,015625E+2	1,344951E+2
9,031250E+2	1,001445E+2	9,031250E+2	1,101407E+2	9,031250E+2	1,199479E+2	9,031250E+2	1,298386E+2	9,031250E+2	1,399791E+2	9,031250E+2	1,449512E+2	9,031250E+2	8,807583E+1	9,031250E+2	9,809204E+1	9,031250E+2	1,080849E+2	9,031250E+2	1,182045E+2	9,031250E+2	1,288136E+2	9,031250E+2	1,342606E+2
9,046875E+2	1,001481E+2	9,046875E+2	1,101250E+2	9,046875E+2	1,199398E+2	9,046875E+2	1,298303E+2	9,046875E+2	1,399759E+2	9,046875E+2	1,449157E+2	9,046875E+2	8,779758E+1	9,046875E+2	9,778750E+1	9,046875E+2	1,077915E+2	9,046875E+2	1,179214E+2	9,046875E+2	1,285521E+2	9,046875E+2	1,340303E+2
9,062500E+2	1,001516E+2	9,062500E+2	1,101093E+2	9,062500E+2	1,199317E+2	9,062500E+2	1,298220E+2	9,062500E+2	1,399728E+2	9,062500E+2	1,448801E+2	9,062500E+2	8,751013E+1	9,062500E+2	9,747190E+1	9,062500E+2	1,074879E+2	9,062500E+2	1,176287E+2	9,062500E+2	1,282825E+2	9,062500E+2	1,337938E+2
9,078125E+2	1,001500E+2	9,078125E+2	1,100878E+2	9,078125E+2	1,199422E+2	9,078125E+2	1,298263E+2	9,078125E+2	1,399671E+2	9,078125E+2	1,448124E+2	9,078125E+2	8,722053E+1	9,078125E+2	9,716356E+1	9,078125E+2	1,071701E+2	9,078125E+2	1,173220E+2	9,078125E+2	1,280058E+2	9,078125E+2	1,335564E+2
9,093750E+2	1,001483E+2	9,093750E+2	1,100663E+2	9,093750E+2	1,199527E+2	9,093750E+2	1,298306E+2	9,093750E+2	1,399614E+2	9,093750E+2	1,447441E+2	9,093750E+2	8,692094E+1	9,093750E+2	9,684387E+1	9,093750E+2	1,068402E+2	9,093750E+2	1,170040E+2	9,093750E+2	1,277199E+2	9,093750E+2	1,333124E+2
9,109375E+2	1,001267E+2	9,109375E+2	1,100618E+2	9,109375E+2	1,199668E+2	9,109375E+2	1,298362E+2	9,109375E+2	1,399595E+2	9,109375E+2	1,446640E+2	9,109375E+2	8,658888E+1	9,109375E+2	9,651414E+1	9,109375E+2	1,065168E+2	9,109375E+2	1,166884E+2	9,109375E+2	1,274342E+2	9,109375E+2	1,330670E+2
9,125000E+2	1,001051E+2	9,125000E+2	1,100573E+2	9,125000E+2	1,199808E+2	9,125000E+2	1,298419E+2	9,125000E+2	1,399576E+2	9,125000E+2	1,445832E+2	9,125000E+2	8,624362E+1	9,125000E+2	9,617139E+1	9,125000E+2	1,061809E+2	9,125000E+2	1,163608E+2	9,125000E+2	1,271387E+2	9,125000E+2	1,328144E+2
9,140625E+2	1,000834E+2	9,140625E+2	1,100748E+2	9,140625E+2	1,199910E+2	9,140625E+2	1,298394E+2	9,140625E+2	1,399603E+2	9,140625E+2	1,444944E+2	9,140625E+2	8,586758E+1	9,140625E+2	9,583217E+1	9,140625E+2	1,058315E+2	9,140625E+2	1,160257E+2	9,140625E+2	1,268478E+2	9,140625E+2	1,325644E+2
9,156250E+2	1,000616E+2	9,156250E+2	1,100923E+2	9,156250E+2	1,200012E+2	9,156250E+2	1,298369E+2	9,156250E+2	1,399629E+2	9,156250E+2	1,444046E+2	9,156250E+2	8,547452E+1	9,156250E+2	9,547916E+1	9,156250E+2	1,054673E+2	9,156250E+2	1,156771E+2	9,156250E+2	1,265468E+2	9,156250E+2	1,323070E+2
9,171875E+2	1,000682E+2	9,171875E+2	1,101038E+2	9,171875E+2	1,199834E+2	9,171875E+2	1,298421E+2	9,171875E+2	1,399680E+2	9,171875E+2	1,443098E+2	9,171875E+2	8,507799E+1	9,171875E+2	9,511824E+1	9,171875E+2	1,051175E+2	9,171875E+2	1,153265E+2	9,171875E+2	1,262426E+2	9,171875E+2	1,320542E+2
9,187500E+2	1,000747E+2	9,187500E+2	1,101153E+2	9,187500E+2	1,199656E+2	9,187500E+2	1,298472E+2	9,187500E+2	1,399730E+2	9,187500E+2	1,442139E+2	9,187500E+2	8,466249E+1	9,187500E+2	9,474167E+1	9,187500E+2	1,047529E+2	9,187500E+2	1,149612E+2	9,187500E+2	1,259274E+2	9,187500E+2	1,317939E+2
9,203125E+2	1,000937E+2	9,203125E+2	1,101071E+2	9,203125E+2	1,199377E+2	9,203125E+2	1,298573E+2	9,203125E+2	1,399821E+2	9,203125E+2	1,441177E+2	9,203125E+2	8,426575E+1	9,203125E+2	9,434187E+1	9,203125E+2	1,043731E+2	9,203125E+2	1,145928E+2	9,203125E+2	1,256144E+2	9,203125E+2	1,315391E+2
9,218750E+2	1,001127E+2	9,218750E+2	1,100989E+2	9,218750E+2	1,199097E+2	9,218750E+2	1,298674E+2	9,218750E+2	1,399913E+2	9,218750E+2	1,440203E+2	9,218750E+2	8,385001E+1	9,218750E+2	9,392278E+1	9,218750E+2	1,039760E+2	9,218750E+2	1,142080E+2	9,218750E+2	1,252896E+2	9,218750E+2	1,312767E+2
9,234375E+2	1,001098E+2	9,234375E+2	1,100824E+2	9,234375E+2	1,198711E+2	9,234375E+2	1,298807E+2	9,234375E+2	1,399939E+2	9,234375E+2	1,439202E+2	9,234375E+2	8,345695E+1	9,234375E+2	9,350864E+1	9,234375E+2	1,035706E+2	9,234375E+2	1,138192E+2	9,234375E+2	1,249664E+2	9,234375E+2	1,310193E+2
9,250000E+2	1,001069E+2	9,250000E+2	1,100660E+2	9,250000E+2	1,198323E+2	9,250000E+2	1,298940E+2	9,250000E+2	1,399966E+2	9,250000E+2	1,438188E+2	9,250000E+2	8,304526E+1	9,250000E+2	9,307375E+1	9,250000E+2	1,031454E+2	9,250000E+2	1,134121E+2	9,250000E+2	1,246307E+2	9,250000E+2	1,307540E+2
