Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
7,546875E+2	1,541532E-1	7,546875E+2	-9,295073E-2	7,546875E+2	1,462245E-1	7,546875E+2	-1,453509E-1	7,546875E+2	1,543852E-1	7,546875E+2	-2,739725E-1	7,546875E+2	1,932089E-1	7,546875E+2	-3,847061E-1	7,546875E+2	1,870267E-1	7,546875E+2	-4,519518E-1	7,546875E+2	1,805540E-1	7,546875E+2	-5,084819E-1	7,546875E+2	1,654833E-1	7,546875E+2	-1,083914E-1	7,546875E+2	1,494647E-1	7,546875E+2	-1,693468E-1	7,546875E+2	1,600054E-1	7,546875E+2	-2,942207E-1	7,546875E+2	2,084593E-1	7,546875E+2	-3,837745E-1	7,546875E+2	2,035363E-1	7,546875E+2	-4,508439E-1	7,546875E+2	2,040232E-1	7,546875E+2	-5,066697E-1
7,562500E+2	1,636953E-1	7,562500E+2	-9,226338E-2	7,562500E+2	1,546609E-1	7,562500E+2	-1,444848E-1	7,562500E+2	1,585900E-1	7,562500E+2	-2,736338E-1	7,562500E+2	1,945030E-1	7,562500E+2	-3,857314E-1	7,562500E+2	1,873066E-1	7,562500E+2	-4,531623E-1	7,562500E+2	1,805980E-1	7,562500E+2	-5,095971E-1	7,562500E+2	1,737588E-1	7,562500E+2	-1,082264E-1	7,562500E+2	1,568129E-1	7,562500E+2	-1,687811E-1	7,562500E+2	1,634024E-1	7,562500E+2	-2,933243E-1	7,562500E+2	2,094526E-1	7,562500E+2	-3,842292E-1	7,562500E+2	2,039819E-1	7,562500E+2	-4,509266E-1	7,562500E+2	2,038391E-1	7,562500E+2	-5,064164E-1
7,578125E+2	1,730854E-1	7,578125E+2	-9,284471E-2	7,578125E+2	1,633935E-1	7,578125E+2	-1,447643E-1	7,578125E+2	1,627374E-1	7,578125E+2	-2,735413E-1	7,578125E+2	1,959093E-1	7,578125E+2	-3,864651E-1	7,578125E+2	1,876834E-1	7,578125E+2	-4,541110E-1	7,578125E+2	1,807282E-1	7,578125E+2	-5,105360E-1	7,578125E+2	1,819280E-1	7,578125E+2	-1,089178E-1	7,578125E+2	1,640249E-1	7,578125E+2	-1,689611E-1	7,578125E+2	1,668828E-1	7,578125E+2	-2,925796E-1	7,578125E+2	2,104276E-1	7,578125E+2	-3,846252E-1	7,578125E+2	2,043428E-1	7,578125E+2	-4,510059E-1	7,578125E+2	2,037202E-1	7,578125E+2	-5,061198E-1
7,593750E+2	1,826337E-1	7,593750E+2	-9,291464E-2	7,593750E+2	1,722624E-1	7,593750E+2	-1,446489E-1	7,593750E+2	1,669624E-1	7,593750E+2	-2,734191E-1	7,593750E+2	1,973394E-1	7,593750E+2	-3,873404E-1	7,593750E+2	1,880303E-1	7,593750E+2	-4,552376E-1	7,593750E+2	1,807958E-1	7,593750E+2	-5,116534E-1	7,593750E+2	1,902847E-1	7,593750E+2	-1,092093E-1	7,593750E+2	1,713706E-1	7,593750E+2	-1,688727E-1	7,593750E+2	1,704006E-1	7,593750E+2	-2,918354E-1	7,593750E+2	2,114073E-1	7,593750E+2	-3,851743E-1	7,593750E+2	2,046534E-1	7,593750E+2	-4,512475E-1	7,593750E+2	2,035072E-1	7,593750E+2	-5,059832E-1
7,609375E+2	1,929874E-1	7,609375E+2	-9,528830E-2	7,609375E+2	1,809229E-1	7,609375E+2	-1,455060E-1	7,609375E+2	1,710617E-1	7,609375E+2	-2,736261E-1	7,609375E+2	1,985994E-1	7,609375E+2	-3,883150E-1	7,609375E+2	1,884326E-1	7,609375E+2	-4,561862E-1	7,609375E+2	1,809498E-1	7,609375E+2	-5,126063E-1	7,609375E+2	1,991749E-1	7,609375E+2	-1,107038E-1	7,609375E+2	1,785343E-1	7,609375E+2	-1,693886E-1	7,609375E+2	1,739932E-1	7,609375E+2	-2,913666E-1	7,609375E+2	2,124210E-1	7,609375E+2	-3,856118E-1	7,609375E+2	2,051869E-1	7,609375E+2	-4,512462E-1	7,609375E+2	2,034379E-1	7,609375E+2	-5,057213E-1
7,625000E+2	2,036780E-1	7,625000E+2	-9,706839E-2	7,625000E+2	1,897837E-1	7,625000E+2	-1,459760E-1	7,625000E+2	1,752542E-1	7,625000E+2	-2,738114E-1	7,625000E+2	1,998866E-1	7,625000E+2	-3,894387E-1	7,625000E+2	1,888068E-1	7,625000E+2	-4,573065E-1	7,625000E+2	1,810449E-1	7,625000E+2	-5,137316E-1	7,625000E+2	2,083391E-1	7,625000E+2	-1,117502E-1	7,625000E+2	1,858670E-1	7,625000E+2	-1,696442E-1	7,625000E+2	1,776384E-1	7,625000E+2	-2,908975E-1	7,625000E+2	2,134420E-1	7,625000E+2	-3,861984E-1	7,625000E+2	2,056750E-1	7,625000E+2	-4,513962E-1	7,625000E+2	2,032812E-1	7,625000E+2	-5,056141E-1
7,640625E+2	2,144348E-1	7,640625E+2	-1,007532E-1	7,640625E+2	1,983534E-1	7,640625E+2	-1,475988E-1	7,640625E+2	1,794680E-1	7,640625E+2	-2,742529E-1	7,640625E+2	2,012349E-1	7,640625E+2	-3,903801E-1	7,640625E+2	1,892671E-1	7,640625E+2	-4,582604E-1	7,640625E+2	1,812500E-1	7,640625E+2	-5,146880E-1	7,640625E+2	2,173780E-1	7,640625E+2	-1,136898E-1	7,640625E+2	1,930391E-1	7,640625E+2	-1,705553E-1	7,640625E+2	1,813529E-1	7,640625E+2	-2,905113E-1	7,640625E+2	2,145010E-1	7,640625E+2	-3,866602E-1	7,640625E+2	2,061164E-1	7,640625E+2	-4,515414E-1	7,640625E+2	2,032909E-1	7,640625E+2	-5,053549E-1
7,656250E+2	2,256887E-1	7,656250E+2	-1,038333E-1	7,656250E+2	2,072014E-1	7,656250E+2	-1,488530E-1	7,656250E+2	1,837895E-1	7,656250E+2	-2,746728E-1	7,656250E+2	2,026110E-1	7,656250E+2	-3,914633E-1	7,656250E+2	1,897022E-1	7,656250E+2	-4,593792E-1	7,656250E+2	1,814005E-1	7,656250E+2	-5,158097E-1	7,656250E+2	2,267550E-1	7,656250E+2	-1,151849E-1	7,656250E+2	2,004195E-1	7,656250E+2	-1,712146E-1	7,656250E+2	1,851270E-1	7,656250E+2	-2,901212E-1	7,656250E+2	2,155693E-1	7,656250E+2	-3,872660E-1	7,656250E+2	2,065160E-1	7,656250E+2	-4,518384E-1	7,656250E+2	2,032199E-1	7,656250E+2	-5,052434E-1
7,671875E+2	2,367516E-1	7,671875E+2	-1,094427E-1	7,671875E+2	2,158865E-1	7,671875E+2	-1,516185E-1	7,671875E+2	1,881372E-1	7,671875E+2	-2,753754E-1	7,671875E+2	2,039716E-1	7,671875E+2	-3,924727E-1	7,671875E+2	1,901662E-1	7,671875E+2	-4,603725E-1	7,671875E+2	1,816021E-1	7,671875E+2	-5,167945E-1	7,671875E+2	2,357856E-1	7,671875E+2	-1,184554E-1	7,671875E+2	2,075327E-1	7,671875E+2	-1,725050E-1	7,671875E+2	1,888992E-1	7,671875E+2	-2,899100E-1	7,671875E+2	2,166473E-1	7,671875E+2	-3,877343E-1	7,671875E+2	2,071463E-1	7,671875E+2	-4,518837E-1	7,671875E+2	2,033815E-1	7,671875E+2	-5,049433E-1
7,687500E+2	2,485390E-1	7,687500E+2	-1,144823E-1	7,687500E+2	2,249585E-1	7,687500E+2	-1,540342E-1	7,687500E+2	1,926086E-1	7,687500E+2	-2,760571E-1	7,687500E+2	2,053619E-1	7,687500E+2	-3,936220E-1	7,687500E+2	1,906074E-1	7,687500E+2	-4,615267E-1	7,687500E+2	1,817523E-1	7,687500E+2	-5,179402E-1	7,687500E+2	2,452907E-1	7,687500E+2	-1,213180E-1	7,687500E+2	2,148917E-1	7,687500E+2	-1,735604E-1	7,687500E+2	1,927412E-1	7,687500E+2	-2,896959E-1	7,687500E+2	2,177356E-1	7,687500E+2	-3,883427E-1	7,687500E+2	2,077393E-1	7,687500E+2	-4,520700E-1	7,687500E+2	2,034693E-1	7,687500E+2	-5,047829E-1
7,703125E+2	2,597251E-1	7,703125E+2	-1,215314E-1	7,703125E+2	2,334946E-1	7,703125E+2	-1,577232E-1	7,703125E+2	1,969673E-1	7,703125E+2	-2,771162E-1	7,703125E+2	2,067151E-1	7,703125E+2	-3,946770E-1	7,703125E+2	1,910652E-1	7,703125E+2	-4,625170E-1	7,703125E+2	1,817643E-1	7,703125E+2	-5,190361E-1	7,703125E+2	2,531759E-1	7,703125E+2	-1,251035E-1	7,703125E+2	2,220475E-1	7,703125E+2	-1,751680E-1	7,703125E+2	1,965942E-1	7,703125E+2	-2,896144E-1	7,703125E+2	2,188741E-1	7,703125E+2	-3,888146E-1	7,703125E+2	2,082624E-1	7,703125E+2	-4,522482E-1	7,703125E+2	2,036009E-1	7,703125E+2	-5,045494E-1
7,718750E+2	2,718119E-1	7,718750E+2	-1,280946E-1	7,718750E+2	2,425035E-1	7,718750E+2	-1,611139E-1	7,718750E+2	2,014677E-1	7,718750E+2	-2,781634E-1	7,718750E+2	2,080983E-1	7,718750E+2	-3,958700E-1	7,718750E+2	1,915012E-1	7,718750E+2	-4,636632E-1	7,718750E+2	1,817249E-1	7,718750E+2	-5,202935E-1	7,718750E+2	2,615749E-1	7,718750E+2	-1,286147E-1	7,718750E+2	2,294822E-1	7,718750E+2	-1,765540E-1	7,718750E+2	2,005252E-1	7,718750E+2	-2,895296E-1	7,718750E+2	2,200245E-1	7,718750E+2	-3,894213E-1	7,718750E+2	2,087507E-1	7,718750E+2	-4,525682E-1	7,718750E+2	2,036632E-1	7,718750E+2	-5,044529E-1
7,734375E+2	2,813558E-1	7,734375E+2	-1,349667E-1	7,734375E+2	2,508084E-1	7,734375E+2	-1,654541E-1	7,734375E+2	2,057090E-1	7,734375E+2	-2,795684E-1	7,734375E+2	2,094058E-1	7,734375E+2	-3,970433E-1	7,734375E+2	1,919080E-1	7,734375E+2	-4,647091E-1	7,734375E+2	1,819695E-1	7,734375E+2	-5,212371E-1	7,734375E+2	2,691443E-1	7,734375E+2	-1,320704E-1	7,734375E+2	2,367679E-1	7,734375E+2	-1,784879E-1	7,734375E+2	2,044714E-1	7,734375E+2	-2,896111E-1	7,734375E+2	2,212480E-1	7,734375E+2	-3,899308E-1	7,734375E+2	2,094088E-1	7,734375E+2	-4,527165E-1	7,734375E+2	2,037707E-1	7,734375E+2	-5,043053E-1
7,750000E+2	2,917451E-1	7,750000E+2	-1,415685E-1	7,750000E+2	2,596416E-1	7,750000E+2	-1,695586E-1	7,750000E+2	2,101059E-1	7,750000E+2	-2,809769E-1	7,750000E+2	2,107449E-1	7,750000E+2	-3,983549E-1	7,750000E+2	1,922943E-1	7,750000E+2	-4,659078E-1	7,750000E+2	1,821681E-1	7,750000E+2	-5,223285E-1	7,750000E+2	2,772043E-1	7,750000E+2	-1,352982E-1	7,750000E+2	2,443663E-1	7,750000E+2	-1,802109E-1	7,750000E+2	2,085054E-1	7,750000E+2	-2,896889E-1	7,750000E+2	2,224868E-1	7,750000E+2	-3,905696E-1	7,750000E+2	2,100368E-1	7,750000E+2	-4,529983E-1	7,750000E+2	2,038139E-1	7,750000E+2	-5,042923E-1
7,765625E+2	2,998669E-1	7,765625E+2	-1,479624E-1	7,765625E+2	2,675954E-1	7,765625E+2	-1,743319E-1	7,765625E+2	2,142903E-1	7,765625E+2	-2,826324E-1	7,765625E+2	2,121091E-1	7,765625E+2	-3,995114E-1	7,765625E+2	1,927415E-1	7,765625E+2	-4,669872E-1	7,765625E+2	1,824626E-1	7,765625E+2	-5,233264E-1	7,765625E+2	2,847869E-1	7,765625E+2	-1,385689E-1	7,765625E+2	2,516614E-1	7,765625E+2	-1,825412E-1	7,765625E+2	2,125250E-1	7,765625E+2	-2,900633E-1	7,765625E+2	2,237009E-1	7,765625E+2	-3,912116E-1	7,765625E+2	2,107431E-1	7,765625E+2	-4,532006E-1	7,765625E+2	2,041430E-1	7,765625E+2	-5,040711E-1
7,781250E+2	3,087368E-1	7,781250E+2	-1,542412E-1	7,781250E+2	2,761046E-1	7,781250E+2	-1,789398E-1	7,781250E+2	2,186400E-1	7,781250E+2	-2,843031E-1	7,781250E+2	2,135054E-1	7,781250E+2	-4,008008E-1	7,781250E+2	1,931715E-1	7,781250E+2	-4,682144E-1	7,781250E+2	1,827161E-1	7,781250E+2	-5,244675E-1	7,781250E+2	2,928540E-1	7,781250E+2	-1,416338E-1	7,781250E+2	2,593040E-1	7,781250E+2	-1,846840E-1	7,781250E+2	2,166472E-1	7,781250E+2	-2,904374E-1	7,781250E+2	2,249339E-1	7,781250E+2	-3,919827E-1	7,781250E+2	2,114238E-1	7,781250E+2	-4,535325E-1	7,781250E+2	2,044148E-1	7,781250E+2	-5,039750E-1
7,796875E+2	3,160945E-1	7,796875E+2	-1,605028E-1	7,796875E+2	2,838928E-1	7,796875E+2	-1,850567E-1	7,796875E+2	2,228555E-1	7,796875E+2	-2,861169E-1	7,796875E+2	2,148481E-1	7,796875E+2	-4,020705E-1	7,796875E+2	1,936704E-1	7,796875E+2	-4,693170E-1	7,796875E+2	1,829553E-1	7,796875E+2	-5,255695E-1	7,796875E+2	3,013023E-1	7,796875E+2	-1,465734E-1	7,796875E+2	2,662290E-1	7,796875E+2	-1,869505E-1	7,796875E+2	2,207428E-1	7,796875E+2	-2,909375E-1	7,796875E+2	2,263138E-1	7,796875E+2	-3,925167E-1	7,796875E+2	2,121824E-1	7,796875E+2	-4,537429E-1	7,796875E+2	2,046248E-1	7,796875E+2	-5,038981E-1
7,812500E+2	3,241453E-1	7,812500E+2	-1,667444E-1	7,812500E+2	2,923226E-1	7,812500E+2	-1,911015E-1	7,812500E+2	2,272427E-1	7,812500E+2	-2,879515E-1	7,812500E+2	2,162249E-1	7,812500E+2	-4,034723E-1	7,812500E+2	1,941551E-1	7,812500E+2	-4,705618E-1	7,812500E+2	1,831567E-1	7,812500E+2	-5,268124E-1	7,812500E+2	3,103901E-1	7,812500E+2	-1,513285E-1	7,812500E+2	2,734946E-1	7,812500E+2	-1,890687E-1	7,812500E+2	2,249485E-1	7,812500E+2	-2,914379E-1	7,812500E+2	2,277135E-1	7,812500E+2	-3,931692E-1	7,812500E+2	2,129187E-1	7,812500E+2	-4,540775E-1	7,812500E+2	2,047812E-1	7,812500E+2	-5,039466E-1
7,828125E+2	3,319239E-1	7,828125E+2	-1,769317E-1	7,828125E+2	2,992153E-1	7,828125E+2	-1,975281E-1	7,828125E+2	2,314024E-1	7,828125E+2	-2,901085E-1	7,828125E+2	2,176257E-1	7,828125E+2	-4,047408E-1	7,828125E+2	1,946308E-1	7,828125E+2	-4,716983E-1	7,828125E+2	1,834026E-1	7,828125E+2	-5,279386E-1	7,828125E+2	3,180281E-1	7,828125E+2	-1,565677E-1	7,828125E+2	2,803703E-1	7,828125E+2	-1,918632E-1	7,828125E+2	2,291074E-1	7,828125E+2	-2,921086E-1	7,828125E+2	2,290250E-1	7,828125E+2	-3,938636E-1	7,828125E+2	2,136946E-1	7,828125E+2	-4,543153E-1	7,828125E+2	2,050466E-1	7,828125E+2	-5,039253E-1
7,843750E+2	3,406723E-1	7,843750E+2	-1,873187E-1	7,843750E+2	3,067205E-1	7,843750E+2	-2,039896E-1	7,843750E+2	2,357454E-1	7,843750E+2	-2,923008E-1	7,843750E+2	2,190612E-1	7,843750E+2	-4,061364E-1	7,843750E+2	1,950937E-1	7,843750E+2	-4,729735E-1	7,843750E+2	1,836136E-1	7,843750E+2	-5,292012E-1	7,843750E+2	3,262920E-1	7,843750E+2	-1,617309E-1	7,843750E+2	2,876210E-1	7,843750E+2	-1,945434E-1	7,843750E+2	2,333852E-1	7,843750E+2	-2,927822E-1	7,843750E+2	2,303590E-1	7,843750E+2	-3,946785E-1	7,843750E+2	2,144507E-1	7,843750E+2	-4,546735E-1	7,843750E+2	2,052636E-1	7,843750E+2	-5,040254E-1
7,859375E+2	3,471051E-1	7,859375E+2	-1,985893E-1	7,859375E+2	3,129737E-1	7,859375E+2	-2,101409E-1	7,859375E+2	2,397995E-1	7,859375E+2	-2,949744E-1	7,859375E+2	2,204048E-1	7,859375E+2	-4,075483E-1	7,859375E+2	1,954895E-1	7,859375E+2	-4,742117E-1	7,859375E+2	1,838111E-1	7,859375E+2	-5,304141E-1	7,859375E+2	3,327702E-1	7,859375E+2	-1,659572E-1	7,859375E+2	2,943697E-1	7,859375E+2	-1,978084E-1	7,859375E+2	2,376256E-1	7,859375E+2	-2,937176E-1	7,859375E+2	2,317919E-1	7,859375E+2	-3,953492E-1	7,859375E+2	2,152092E-1	7,859375E+2	-4,550529E-1	7,859375E+2	2,057910E-1	7,859375E+2	-5,039355E-1
7,875000E+2	3,544394E-1	7,875000E+2	-2,102623E-1	7,875000E+2	3,197764E-1	7,875000E+2	-2,163804E-1	7,875000E+2	2,440529E-1	7,875000E+2	-2,977043E-1	7,875000E+2	2,217850E-1	7,875000E+2	-4,090881E-1	7,875000E+2	1,958744E-1	7,875000E+2	-4,755872E-1	7,875000E+2	1,839770E-1	7,875000E+2	-5,317607E-1	7,875000E+2	3,397514E-1	7,875000E+2	-1,701722E-1	7,875000E+2	3,015170E-1	7,875000E+2	-2,009987E-1	7,875000E+2	2,419977E-1	7,875000E+2	-2,946601E-1	7,875000E+2	2,332495E-1	7,875000E+2	-3,961332E-1	7,875000E+2	2,159526E-1	7,875000E+2	-4,555518E-1	7,875000E+2	2,062770E-1	7,875000E+2	-5,039572E-1
7,890625E+2	3,593981E-1	7,890625E+2	-2,172700E-1	7,890625E+2	3,255793E-1	7,890625E+2	-2,220533E-1	7,890625E+2	2,479973E-1	7,890625E+2	-3,004487E-1	7,890625E+2	2,229788E-1	7,890625E+2	-4,106939E-1	7,890625E+2	1,962886E-1	7,890625E+2	-4,768153E-1	7,890625E+2	1,842052E-1	7,890625E+2	-5,329914E-1	7,890625E+2	3,460557E-1	7,890625E+2	-1,744626E-1	7,890625E+2	3,082465E-1	7,890625E+2	-2,050575E-1	7,890625E+2	2,462936E-1	7,890625E+2	-2,956491E-1	7,890625E+2	2,347399E-1	7,890625E+2	-3,968430E-1	7,890625E+2	2,168255E-1	7,890625E+2	-4,559248E-1	7,890625E+2	2,066990E-1	7,890625E+2	-5,039949E-1
7,906250E+2	3,648867E-1	7,906250E+2	-2,245324E-1	7,906250E+2	3,318664E-1	7,906250E+2	-2,278383E-1	7,906250E+2	2,521365E-1	7,906250E+2	-3,032592E-1	7,906250E+2	2,242100E-1	7,906250E+2	-4,124315E-1	7,906250E+2	1,966938E-1	7,906250E+2	-4,781750E-1	7,906250E+2	1,844053E-1	7,906250E+2	-5,343500E-1	7,906250E+2	3,528480E-1	7,906250E+2	-1,787765E-1	7,906250E+2	3,154149E-1	7,906250E+2	-2,090884E-1	7,906250E+2	2,507240E-1	7,906250E+2	-2,966462E-1	7,906250E+2	2,362575E-1	7,906250E+2	-3,976618E-1	7,906250E+2	2,176870E-1	7,906250E+2	-4,564106E-1	7,906250E+2	2,070830E-1	7,906250E+2	-5,041440E-1
7,921875E+2	3,693188E-1	7,921875E+2	-2,291900E-1	7,921875E+2	3,372360E-1	7,921875E+2	-2,341402E-1	7,921875E+2	2,559616E-1	7,921875E+2	-3,060904E-1	7,921875E+2	2,254964E-1	7,921875E+2	-4,138406E-1	7,921875E+2	1,971724E-1	7,921875E+2	-4,793250E-1	7,921875E+2	1,846122E-1	7,921875E+2	-5,356006E-1	7,921875E+2	3,590133E-1	7,921875E+2	-1,844231E-1	7,921875E+2	3,218927E-1	7,921875E+2	-2,135642E-1	7,921875E+2	2,550156E-1	7,921875E+2	-2,979444E-1	7,921875E+2	2,377066E-1	7,921875E+2	-3,984578E-1	7,921875E+2	2,185395E-1	7,921875E+2	-4,568076E-1	7,921875E+2	2,075063E-1	7,921875E+2	-5,042013E-1
7,937500E+2	3,741226E-1	7,937500E+2	-2,340258E-1	7,937500E+2	3,430817E-1	7,937500E+2	-2,406200E-1	7,937500E+2	2,599767E-1	7,937500E+2	-3,089977E-1	7,937500E+2	2,268166E-1	7,937500E+2	-4,153711E-1	7,937500E+2	1,976428E-1	7,937500E+2	-4,805990E-1	7,937500E+2	1,847929E-1	7,937500E+2	-5,369748E-1	7,937500E+2	3,657199E-1	7,937500E+2	-1,901816E-1	7,937500E+2	3,288141E-1	7,937500E+2	-2,180606E-1	7,937500E+2	2,594531E-1	7,937500E+2	-2,992602E-1	7,937500E+2	2,391838E-1	7,937500E+2	-3,993623E-1	7,937500E+2	2,193821E-1	7,937500E+2	-4,573143E-1	7,937500E+2	2,078945E-1	7,937500E+2	-5,043662E-1
7,953125E+2	3,785913E-1	7,953125E+2	-2,386957E-1	7,953125E+2	3,478142E-1	7,953125E+2	-2,474606E-1	7,953125E+2	2,635837E-1	7,953125E+2	-3,121939E-1	7,953125E+2	2,280293E-1	7,953125E+2	-4,169106E-1	7,953125E+2	1,979541E-1	7,953125E+2	-4,819250E-1	7,953125E+2	1,849954E-1	7,953125E+2	-5,382624E-1	7,953125E+2	3,720324E-1	7,953125E+2	-2,006118E-1	7,953125E+2	3,349303E-1	7,953125E+2	-2,226643E-1	7,953125E+2	2,637618E-1	7,953125E+2	-3,009627E-1	7,953125E+2	2,406503E-1	7,953125E+2	-4,002240E-1	7,953125E+2	2,201708E-1	7,953125E+2	-4,577972E-1	7,953125E+2	2,083358E-1	7,953125E+2	-5,044837E-1
7,968750E+2	3,834170E-1	7,968750E+2	-2,435488E-1	7,968750E+2	3,529937E-1	7,968750E+2	-2,545439E-1	7,968750E+2	2,673829E-1	7,968750E+2	-3,154865E-1	7,968750E+2	2,292770E-1	7,968750E+2	-4,185718E-1	7,968750E+2	1,982588E-1	7,968750E+2	-4,833763E-1	7,968750E+2	1,851749E-1	7,968750E+2	-5,396692E-1	7,968750E+2	3,791140E-1	7,968750E+2	-2,114350E-1	7,968750E+2	3,414706E-1	7,968750E+2	-2,273288E-1	7,968750E+2	2,682310E-1	7,968750E+2	-3,026939E-1	7,968750E+2	2,421470E-1	7,968750E+2	-4,011916E-1	7,968750E+2	2,209519E-1	7,968750E+2	-4,583886E-1	7,968750E+2	2,087464E-1	7,968750E+2	-5,047054E-1
7,984375E+2	3,879193E-1	7,984375E+2	-2,487902E-1	7,984375E+2	3,572457E-1	7,984375E+2	-2,614858E-1	7,984375E+2	2,707833E-1	7,984375E+2	-3,188467E-1	7,984375E+2	2,304393E-1	7,984375E+2	-4,202314E-1	7,984375E+2	1,986557E-1	7,984375E+2	-4,846672E-1	7,984375E+2	1,853057E-1	7,984375E+2	-5,410620E-1	7,984375E+2	3,838636E-1	7,984375E+2	-2,179992E-1	7,984375E+2	3,472081E-1	7,984375E+2	-2,322397E-1	7,984375E+2	2,725230E-1	7,984375E+2	-3,045944E-1	7,984375E+2	2,436352E-1	7,984375E+2	-4,021559E-1	7,984375E+2	2,217793E-1	7,984375E+2	-4,588976E-1	7,984375E+2	2,092347E-1	7,984375E+2	-5,048825E-1
8,000000E+2	3,927852E-1	8,000000E+2	-2,542427E-1	8,000000E+2	3,619008E-1	8,000000E+2	-2,686996E-1	8,000000E+2	2,743696E-1	8,000000E+2	-3,223159E-1	8,000000E+2	2,316381E-1	8,000000E+2	-4,220118E-1	8,000000E+2	1,990491E-1	8,000000E+2	-4,860763E-1	8,000000E+2	1,854169E-1	8,000000E+2	-5,425715E-1	8,000000E+2	3,890717E-1	8,000000E+2	-2,248197E-1	8,000000E+2	3,533548E-1	8,000000E+2	-2,372547E-1	8,000000E+2	2,769805E-1	8,000000E+2	-3,065310E-1	8,000000E+2	2,451568E-1	8,000000E+2	-4,032237E-1	8,000000E+2	2,226024E-1	8,000000E+2	-4,595106E-1	8,000000E+2	2,096972E-1	8,000000E+2	-5,051598E-1
8,015625E+2	3,971288E-1	8,015625E+2	-2,604827E-1	8,015625E+2	3,658508E-1	8,015625E+2	-2,755982E-1	8,015625E+2	2,776028E-1	8,015625E+2	-3,259584E-1	8,015625E+2	2,328097E-1	8,015625E+2	-4,236878E-1	8,015625E+2	1,994140E-1	8,015625E+2	-4,874400E-1	8,015625E+2	1,855039E-1	8,015625E+2	-5,440498E-1	8,015625E+2	3,933608E-1	8,015625E+2	-2,289043E-1	8,015625E+2	3,587406E-1	8,015625E+2	-2,423900E-1	8,015625E+2	2,812691E-1	8,015625E+2	-3,085860E-1	8,015625E+2	2,466900E-1	8,015625E+2	-4,042748E-1	8,015625E+2	2,234237E-1	8,015625E+2	-4,601343E-1	8,015625E+2	2,101863E-1	8,015625E+2	-5,054361E-1
8,031250E+2	4,018453E-1	8,031250E+2	-2,669874E-1	8,031250E+2	3,701641E-1	8,031250E+2	-2,827780E-1	8,031250E+2	2,810202E-1	8,031250E+2	-3,297231E-1	8,031250E+2	2,340188E-1	8,031250E+2	-4,254800E-1	8,031250E+2	1,997788E-1	8,031250E+2	-4,889184E-1	8,031250E+2	1,855756E-1	8,031250E+2	-5,456414E-1	8,031250E+2	3,979684E-1	8,031250E+2	-2,331546E-1	8,031250E+2	3,645148E-1	8,031250E+2	-2,476635E-1	8,031250E+2	2,857260E-1	8,031250E+2	-3,106828E-1	8,031250E+2	2,482602E-1	8,031250E+2	-4,054261E-1	8,031250E+2	2,242452E-1	8,031250E+2	-4,608596E-1	8,031250E+2	2,106549E-1	8,031250E+2	-5,058099E-1
8,046875E+2	4,051404E-1	8,046875E+2	-2,763878E-1	8,046875E+2	3,737887E-1	8,046875E+2	-2,893064E-1	8,046875E+2	2,840948E-1	8,046875E+2	-3,334419E-1	8,046875E+2	2,351666E-1	8,046875E+2	-4,272022E-1	8,046875E+2	2,001821E-1	8,046875E+2	-4,903025E-1	8,046875E+2	1,858046E-1	8,046875E+2	-5,470689E-1	8,046875E+2	4,022260E-1	8,046875E+2	-2,370965E-1	8,046875E+2	3,698826E-1	8,046875E+2	-2,534563E-1	8,046875E+2	2,900316E-1	8,046875E+2	-3,129826E-1	8,046875E+2	2,498145E-1	8,046875E+2	-4,066116E-1	8,046875E+2	2,251224E-1	8,046875E+2	-4,615442E-1	8,046875E+2	2,112838E-1	8,046875E+2	-5,060661E-1
