Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	
6,078125E+2	6,061439E-1	6,078125E+2	6,213725E-1	6,078125E+2	6,801956E-1	6,078125E+2	7,917305E-1	6,078125E+2	8,008750E-1	6,078125E+2	7,574873E-1	6,078125E+2	6,251220E-1	6,078125E+2	6,573316E-1	6,078125E+2	7,414205E-1	6,078125E+2	8,158272E-1	6,078125E+2	7,587079E-1	6,078125E+2	6,955982E-1
6,093750E+2	6,101275E-1	6,093750E+2	6,243399E-1	6,093750E+2	6,826190E-1	6,093750E+2	7,925145E-1	6,093750E+2	8,011632E-1	6,093750E+2	7,577110E-1	6,093750E+2	6,283792E-1	6,093750E+2	6,610144E-1	6,093750E+2	7,441895E-1	6,093750E+2	8,163025E-1	6,093750E+2	7,577888E-1	6,093750E+2	6,941575E-1
6,109375E+2	6,160515E-1	6,109375E+2	6,296439E-1	6,109375E+2	6,869442E-1	6,109375E+2	7,940347E-1	6,109375E+2	8,019573E-1	6,109375E+2	7,585558E-1	6,109375E+2	6,345618E-1	6,109375E+2	6,665945E-1	6,109375E+2	7,478709E-1	6,109375E+2	8,172097E-1	6,109375E+2	7,574118E-1	6,109375E+2	6,934838E-1
6,125000E+2	6,200780E-1	6,125000E+2	6,323089E-1	6,125000E+2	6,894152E-1	6,125000E+2	7,948887E-1	6,125000E+2	8,022628E-1	6,125000E+2	7,587559E-1	6,125000E+2	6,382474E-1	6,125000E+2	6,702712E-1	6,125000E+2	7,505650E-1	6,125000E+2	8,176377E-1	6,125000E+2	7,564097E-1	6,125000E+2	6,920173E-1
6,140625E+2	6,259600E-1	6,140625E+2	6,371144E-1	6,140625E+2	6,937222E-1	6,140625E+2	7,964021E-1	6,140625E+2	8,030501E-1	6,140625E+2	7,595839E-1	6,140625E+2	6,440295E-1	6,140625E+2	6,756247E-1	6,140625E+2	7,540951E-1	6,140625E+2	8,184836E-1	6,140625E+2	7,559529E-1	6,140625E+2	6,912130E-1
6,156250E+2	6,287172E-1	6,156250E+2	6,395888E-1	6,156250E+2	6,962848E-1	6,156250E+2	7,972338E-1	6,156250E+2	8,033412E-1	6,156250E+2	7,597326E-1	6,156250E+2	6,477421E-1	6,156250E+2	6,793724E-1	6,156250E+2	7,566794E-1	6,156250E+2	8,188422E-1	6,156250E+2	7,548300E-1	6,156250E+2	6,895288E-1
6,171875E+2	6,342269E-1	6,171875E+2	6,447114E-1	6,171875E+2	7,006638E-1	6,171875E+2	7,987219E-1	6,171875E+2	8,040498E-1	6,171875E+2	7,604891E-1	6,171875E+2	6,530192E-1	6,171875E+2	6,845935E-1	6,171875E+2	7,600432E-1	6,171875E+2	8,196392E-1	6,171875E+2	7,543458E-1	6,171875E+2	6,886818E-1
6,187500E+2	6,353972E-1	6,187500E+2	6,475225E-1	6,187500E+2	7,033116E-1	6,187500E+2	7,995544E-1	6,187500E+2	8,042262E-1	6,187500E+2	7,605525E-1	6,187500E+2	6,564777E-1	6,187500E+2	6,884486E-1	6,187500E+2	7,625476E-1	6,187500E+2	8,199653E-1	6,187500E+2	7,531982E-1	6,187500E+2	6,869209E-1
6,203125E+2	6,411853E-1	6,203125E+2	6,535008E-1	6,203125E+2	7,077645E-1	6,203125E+2	8,010559E-1	6,203125E+2	8,049358E-1	6,203125E+2	7,612852E-1	6,203125E+2	6,618267E-1	6,203125E+2	6,936420E-1	6,203125E+2	7,657986E-1	6,203125E+2	8,207086E-1	6,203125E+2	7,525487E-1	6,203125E+2	6,859862E-1
6,218750E+2	6,441970E-1	6,218750E+2	6,572103E-1	6,218750E+2	7,105305E-1	6,218750E+2	8,018997E-1	6,218750E+2	8,051324E-1	6,218750E+2	7,613318E-1	6,218750E+2	6,654900E-1	6,218750E+2	6,976075E-1	6,218750E+2	7,682568E-1	6,218750E+2	8,209755E-1	6,218750E+2	7,511824E-1	6,218750E+2	6,840606E-1
6,234375E+2	6,492758E-1	6,234375E+2	6,634678E-1	6,234375E+2	7,149263E-1	6,234375E+2	8,034077E-1	6,234375E+2	8,058013E-1	6,234375E+2	7,620363E-1	6,234375E+2	6,709460E-1	6,234375E+2	7,026613E-1	6,234375E+2	7,713974E-1	6,234375E+2	8,216684E-1	6,234375E+2	7,504456E-1	6,234375E+2	6,830568E-1
6,250000E+2	6,527468E-1	6,250000E+2	6,671035E-1	6,250000E+2	7,177937E-1	6,250000E+2	8,042730E-1	6,250000E+2	8,059455E-1	6,250000E+2	7,620170E-1	6,250000E+2	6,750953E-1	6,250000E+2	7,066035E-1	6,250000E+2	7,738244E-1	6,250000E+2	8,218911E-1	6,250000E+2	7,489676E-1	6,250000E+2	6,810010E-1
6,265625E+2	6,939263E-1	6,265625E+2	7,031362E-1	6,265625E+2	7,220581E-1	6,265625E+2	8,057446E-1	6,265625E+2	8,065717E-1	6,265625E+2	7,627432E-1	6,265625E+2	6,795921E-1	6,265625E+2	7,114318E-1	6,265625E+2	7,768553E-1	6,265625E+2	8,225227E-1	6,265625E+2	7,481923E-1	6,265625E+2	6,798297E-1
6,281250E+2	6,822819E-1	6,281250E+2	6,927933E-1	6,281250E+2	7,249624E-1	6,281250E+2	8,065785E-1	6,281250E+2	8,066744E-1	6,281250E+2	7,627556E-1	6,281250E+2	6,835452E-1	6,281250E+2	7,152834E-1	6,281250E+2	7,792281E-1	6,281250E+2	8,226910E-1	6,281250E+2	7,466510E-1	6,281250E+2	6,775019E-1
6,296875E+2	6,859131E-1	6,296875E+2	6,972116E-1	6,296875E+2	7,291597E-1	6,296875E+2	8,080217E-1	6,296875E+2	8,072712E-1	6,296875E+2	7,634574E-1	6,296875E+2	6,873918E-1	6,296875E+2	7,199150E-1	6,296875E+2	7,821055E-1	6,296875E+2	8,232481E-1	6,296875E+2	7,458705E-1	6,296875E+2	6,763074E-1
6,312500E+2	6,894732E-1	6,312500E+2	7,015130E-1	6,312500E+2	7,320723E-1	6,312500E+2	8,088493E-1	6,312500E+2	8,073607E-1	6,312500E+2	7,634431E-1	6,312500E+2	6,909536E-1	6,312500E+2	7,237401E-1	6,312500E+2	7,843632E-1	6,312500E+2	8,233492E-1	6,312500E+2	7,443156E-1	6,312500E+2	6,739273E-1
6,328125E+2	6,928607E-1	6,328125E+2	7,053654E-1	6,328125E+2	7,364544E-1	6,328125E+2	8,102675E-1	6,328125E+2	8,079058E-1	6,328125E+2	7,640650E-1	6,328125E+2	6,939606E-1	6,328125E+2	7,280058E-1	6,328125E+2	7,870498E-1	6,328125E+2	8,238253E-1	6,328125E+2	7,434598E-1	6,328125E+2	6,727346E-1
6,343750E+2	6,961659E-1	6,343750E+2	7,091052E-1	6,343750E+2	7,394210E-1	6,343750E+2	8,110926E-1	6,343750E+2	8,079263E-1	6,343750E+2	7,639557E-1	6,343750E+2	6,881602E-1	6,343750E+2	7,317204E-1	6,343750E+2	7,891787E-1	6,343750E+2	8,238524E-1	6,343750E+2	7,418082E-1	6,343750E+2	6,703329E-1
6,359375E+2	6,994428E-1	6,359375E+2	7,127304E-1	6,359375E+2	7,447921E-1	6,359375E+2	8,124442E-1	6,359375E+2	8,084623E-1	6,359375E+2	7,644958E-1	6,359375E+2	6,918719E-1	6,359375E+2	7,355557E-1	6,359375E+2	7,916864E-1	6,359375E+2	8,242631E-1	6,359375E+2	7,408153E-1	6,359375E+2	6,690702E-1
6,375000E+2	7,025869E-1	6,375000E+2	7,162092E-1	6,375000E+2	7,482006E-1	6,375000E+2	8,132125E-1	6,375000E+2	8,084885E-1	6,375000E+2	7,643088E-1	6,375000E+2	6,952324E-1	6,375000E+2	7,390256E-1	6,375000E+2	7,936904E-1	6,375000E+2	8,242412E-1	6,375000E+2	7,389922E-1	6,375000E+2	6,665546E-1
6,390625E+2	7,062325E-1	6,390625E+2	7,199774E-1	6,390625E+2	7,528954E-1	6,390625E+2	8,145036E-1	6,390625E+2	8,089712E-1	6,390625E+2	7,647936E-1	6,390625E+2	6,997530E-1	6,390625E+2	7,424380E-1	6,390625E+2	7,960640E-1	6,390625E+2	8,245972E-1	6,390625E+2	7,378907E-1	6,390625E+2	6,651823E-1
6,406250E+2	7,096825E-1	6,406250E+2	7,235551E-1	6,406250E+2	7,566453E-1	6,406250E+2	8,152522E-1	6,406250E+2	8,089487E-1	6,406250E+2	7,645604E-1	6,406250E+2	7,037950E-1	6,406250E+2	7,456120E-1	6,406250E+2	7,979698E-1	6,406250E+2	8,245366E-1	6,406250E+2	7,359405E-1	6,406250E+2	6,625209E-1
6,421875E+2	7,151420E-1	6,421875E+2	7,282103E-1	6,421875E+2	7,636440E-1	6,421875E+2	8,165372E-1	6,421875E+2	8,093873E-1	6,421875E+2	7,650512E-1	6,421875E+2	7,093168E-1	6,421875E+2	7,485760E-1	6,421875E+2	8,002788E-1	6,421875E+2	8,248213E-1	6,421875E+2	7,348203E-1	6,421875E+2	6,609776E-1
6,437500E+2	7,201994E-1	6,437500E+2	7,325310E-1	6,437500E+2	7,650050E-1	6,437500E+2	8,173203E-1	6,437500E+2	8,093269E-1	6,437500E+2	7,648336E-1	6,437500E+2	7,142934E-1	6,437500E+2	7,473456E-1	6,437500E+2	8,021115E-1	6,437500E+2	8,246855E-1	6,437500E+2	7,328687E-1	6,437500E+2	6,580832E-1
6,453125E+2	7,436118E-1	6,453125E+2	7,432423E-1	6,453125E+2	7,692497E-1	6,453125E+2	8,185727E-1	6,453125E+2	8,097248E-1	6,453125E+2	7,653601E-1	6,453125E+2	7,205742E-1	6,453125E+2	7,503420E-1	6,453125E+2	8,042977E-1	6,453125E+2	8,249426E-1	6,453125E+2	7,316283E-1	6,453125E+2	6,565238E-1
6,468750E+2	7,654390E-1	6,468750E+2	7,528646E-1	6,468750E+2	7,729837E-1	6,468750E+2	8,193390E-1	6,468750E+2	8,096318E-1	6,468750E+2	7,652180E-1	6,468750E+2	7,263968E-1	6,468750E+2	7,530668E-1	6,468750E+2	8,060588E-1	6,468750E+2	8,248031E-1	6,468750E+2	7,295420E-1	6,468750E+2	6,536740E-1
6,484375E+2	7,708684E-1	6,484375E+2	7,664243E-1	6,484375E+2	7,789005E-1	6,484375E+2	8,205212E-1	6,484375E+2	8,099880E-1	6,484375E+2	7,657072E-1	6,484375E+2	7,329892E-1	6,484375E+2	7,564392E-1	6,484375E+2	8,079809E-1	6,484375E+2	8,249527E-1	6,484375E+2	7,281872E-1	6,484375E+2	6,520078E-1
6,500000E+2	7,762431E-1	6,500000E+2	7,797028E-1	6,500000E+2	7,842834E-1	6,500000E+2	8,212818E-1	6,500000E+2	8,098623E-1	6,500000E+2	7,655384E-1	6,500000E+2	7,392586E-1	6,500000E+2	7,594150E-1	6,500000E+2	8,096214E-1	6,500000E+2	8,247029E-1	6,500000E+2	7,259751E-1	6,500000E+2	6,490606E-1
6,515625E+2	7,806789E-1	6,515625E+2	7,844312E-1	6,515625E+2	7,890135E-1	6,515625E+2	8,223846E-1	6,515625E+2	8,101699E-1	6,515625E+2	7,659455E-1	6,515625E+2	7,458309E-1	6,515625E+2	7,633919E-1	6,515625E+2	8,113271E-1	6,515625E+2	8,248078E-1	6,515625E+2	7,244818E-1	6,515625E+2	6,472022E-1
6,531250E+2	7,850593E-1	6,531250E+2	7,891183E-1	6,531250E+2	7,936091E-1	6,531250E+2	8,230668E-1	6,531250E+2	8,100059E-1	6,531250E+2	7,656791E-1	6,531250E+2	7,521783E-1	6,531250E+2	7,668724E-1	6,531250E+2	8,128411E-1	6,531250E+2	8,245377E-1	6,531250E+2	7,221258E-1	6,531250E+2	6,440195E-1
6,546875E+2	7,895358E-1	6,546875E+2	7,927469E-1	6,546875E+2	7,971118E-1	6,546875E+2	8,241052E-1	6,546875E+2	8,102429E-1	6,546875E+2	7,659776E-1	6,546875E+2	7,588940E-1	6,546875E+2	7,713859E-1	6,546875E+2	8,144324E-1	6,546875E+2	8,245481E-1	6,546875E+2	7,209489E-1	6,546875E+2	6,421991E-1
6,562500E+2	7,939561E-1	6,562500E+2	7,963305E-1	6,562500E+2	8,005342E-1	6,562500E+2	8,245809E-1	6,562500E+2	8,100073E-1	6,562500E+2	7,655881E-1	6,562500E+2	7,654145E-1	6,562500E+2	7,754361E-1	6,562500E+2	8,158619E-1	6,562500E+2	8,241828E-1	6,562500E+2	7,191454E-1	6,562500E+2	6,392307E-1
6,578125E+2	7,988750E-1	6,578125E+2	8,000938E-1	6,578125E+2	8,035814E-1	6,578125E+2	8,256033E-1	6,578125E+2	8,101633E-1	6,578125E+2	7,657713E-1	6,578125E+2	7,722728E-1	6,578125E+2	7,805294E-1	6,578125E+2	8,173566E-1	6,578125E+2	8,241728E-1	6,578125E+2	7,183683E-1	6,578125E+2	6,379822E-1
6,593750E+2	8,037319E-1	6,593750E+2	8,037968E-1	6,593750E+2	8,065474E-1	6,593750E+2	8,261149E-1	6,593750E+2	8,098673E-1	6,593750E+2	7,652845E-1	6,593750E+2	7,789595E-1	6,593750E+2	7,851923E-1	6,593750E+2	8,186845E-1	6,593750E+2	8,238129E-1	6,593750E+2	7,171745E-1	6,593750E+2	6,360388E-1
6,609375E+2	8,096893E-1	6,609375E+2	8,082543E-1	6,609375E+2	8,096851E-1	6,609375E+2	8,270787E-1	6,609375E+2	8,100135E-1	6,609375E+2	7,654252E-1	6,609375E+2	7,862719E-1	6,609375E+2	7,911690E-1	6,609375E+2	8,189520E-1	6,609375E+2	8,238055E-1	6,609375E+2	7,167999E-1	6,609375E+2	6,354057E-1
6,625000E+2	8,155597E-1	6,625000E+2	8,126365E-1	6,625000E+2	8,127251E-1	6,625000E+2	8,277447E-1	6,625000E+2	8,097681E-1	6,625000E+2	7,649720E-1	6,625000E+2	7,933952E-1	6,625000E+2	7,967357E-1	6,625000E+2	8,171349E-1	6,625000E+2	8,234882E-1	6,625000E+2	7,161331E-1	6,625000E+2	6,343620E-1
6,640625E+2	8,222194E-1	6,640625E+2	8,181621E-1	6,640625E+2	8,162093E-1	6,640625E+2	8,270667E-1	6,640625E+2	8,098384E-1	6,640625E+2	7,606373E-1	6,640625E+2	8,014638E-1	6,640625E+2	8,027569E-1	6,640625E+2	8,186235E-1	6,640625E+2	8,235717E-1	6,640625E+2	7,090680E-1	6,640625E+2	6,224294E-1
6,656250E+2	8,287717E-1	6,656250E+2	8,235949E-1	6,656250E+2	8,195760E-1	6,656250E+2	8,243394E-1	6,656250E+2	8,095118E-1	6,656250E+2	7,486465E-1	6,656250E+2	8,093388E-1	6,656250E+2	8,085218E-1	6,656250E+2	8,198434E-1	6,656250E+2	8,234237E-1	6,656250E+2	6,973744E-1	6,656250E+2	6,023333E-1
6,671875E+2	8,342028E-1	6,671875E+2	8,290167E-1	6,671875E+2	8,231555E-1	6,671875E+2	8,251545E-1	6,671875E+2	8,061309E-1	6,671875E+2	7,484532E-1	6,671875E+2	8,164669E-1	6,671875E+2	8,135398E-1	6,671875E+2	8,213431E-1	6,671875E+2	8,208866E-1	6,671875E+2	6,983555E-1	6,671875E+2	6,032281E-1
6,687500E+2	8,395427E-1	6,687500E+2	8,343576E-1	6,687500E+2	8,266330E-1	6,687500E+2	8,256936E-1	6,687500E+2	7,986839E-1	6,687500E+2	7,477511E-1	6,687500E+2	8,234659E-1	6,687500E+2	8,184217E-1	6,687500E+2	8,226111E-1	6,687500E+2	8,172301E-1	6,687500E+2	6,990511E-1	6,687500E+2	6,038219E-1
6,703125E+2	8,444799E-1	6,703125E+2	8,391870E-1	6,703125E+2	8,299121E-1	6,703125E+2	8,264848E-1	6,703125E+2	7,985790E-1	6,703125E+2	7,475854E-1	6,703125E+2	8,293923E-1	6,703125E+2	8,229190E-1	6,703125E+2	8,241159E-1	6,703125E+2	8,176084E-1	6,703125E+2	7,005274E-1	6,703125E+2	6,053600E-1
6,718750E+2	8,493329E-1	6,718750E+2	8,439463E-1	6,718750E+2	8,331153E-1	6,718750E+2	8,270650E-1	6,718750E+2	7,981430E-1	6,718750E+2	7,469776E-1	6,718750E+2	8,352221E-1	6,718750E+2	8,273153E-1	6,718750E+2	8,254353E-1	6,718750E+2	8,178503E-1	6,718750E+2	7,017088E-1	6,718750E+2	6,065472E-1
6,734375E+2	8,546682E-1	6,734375E+2	8,487452E-1	6,734375E+2	8,362214E-1	6,734375E+2	8,277746E-1	6,734375E+2	7,979432E-1	6,734375E+2	7,467812E-1	6,734375E+2	8,407012E-1	6,734375E+2	8,319587E-1	6,734375E+2	8,269662E-1	6,734375E+2	8,182092E-1	6,734375E+2	7,037385E-1	6,734375E+2	6,090746E-1
6,750000E+2	8,599021E-1	6,750000E+2	8,534714E-1	6,750000E+2	8,392563E-1	6,750000E+2	8,282849E-1	6,750000E+2	7,974003E-1	6,750000E+2	7,461450E-1	6,750000E+2	8,460851E-1	6,750000E+2	8,364981E-1	6,750000E+2	8,283046E-1	6,750000E+2	8,183968E-1	6,750000E+2	7,054662E-1	6,750000E+2	6,111917E-1
6,765625E+2	8,657345E-1	6,765625E+2	8,583425E-1	6,765625E+2	8,422349E-1	6,765625E+2	8,289085E-1	6,765625E+2	7,972128E-1	6,765625E+2	7,459980E-1	6,765625E+2	8,520652E-1	6,765625E+2	8,416171E-1	6,765625E+2	8,299585E-1	6,765625E+2	8,187552E-1	6,765625E+2	7,080325E-1	6,765625E+2	6,149344E-1
6,781250E+2	8,714470E-1	6,781250E+2	8,631370E-1	6,781250E+2	8,451505E-1	6,781250E+2	8,293249E-1	6,781250E+2	7,966924E-1	6,781250E+2	7,454404E-1	6,781250E+2	8,579142E-1	6,781250E+2	8,466227E-1	6,781250E+2	8,313789E-1	6,781250E+2	8,188729E-1	6,781250E+2	7,102262E-1	6,781250E+2	6,182000E-1
6,796875E+2	8,769230E-1	6,796875E+2	8,678694E-1	6,796875E+2	8,480070E-1	6,796875E+2	8,299107E-1	6,796875E+2	7,964934E-1	6,796875E+2	7,451879E-1	6,796875E+2	8,641837E-1	6,796875E+2	8,520767E-1	6,796875E+2	8,332147E-1	6,796875E+2	8,192498E-1	6,796875E+2	7,131210E-1	6,796875E+2	6,226781E-1
6,812500E+2	8,822858E-1	6,812500E+2	8,725253E-1	6,812500E+2	8,508053E-1	6,812500E+2	8,303055E-1	6,812500E+2	7,959785E-1	6,812500E+2	7,445279E-1	6,812500E+2	8,703029E-1	6,812500E+2	8,574152E-1	6,812500E+2	8,347885E-1	6,812500E+2	8,193275E-1	6,812500E+2	7,156278E-1	6,812500E+2	6,266874E-1
6,828125E+2	8,874131E-1	6,828125E+2	8,770352E-1	6,828125E+2	8,535319E-1	6,828125E+2	8,308285E-1	6,828125E+2	7,957286E-1	6,828125E+2	7,443144E-1	6,828125E+2	8,762125E-1	6,828125E+2	8,625441E-1	6,828125E+2	8,367050E-1	6,828125E+2	8,196780E-1	6,828125E+2	7,182638E-1	6,828125E+2	6,307588E-1
6,843750E+2	8,924283E-1	6,843750E+2	8,814693E-1	6,843750E+2	8,562043E-1	6,843750E+2	8,311782E-1	6,843750E+2	7,951814E-1	6,843750E+2	7,437410E-1	6,843750E+2	8,819857E-1	6,843750E+2	8,675700E-1	6,843750E+2	8,384098E-1	6,843750E+2	8,197576E-1	6,843750E+2	7,205660E-1	6,843750E+2	6,344504E-1
6,859375E+2	8,975485E-1	6,859375E+2	8,857257E-1	6,859375E+2	8,588381E-1	6,859375E+2	8,316089E-1	6,859375E+2	7,948850E-1	6,859375E+2	7,434442E-1	6,859375E+2	8,878006E-1	6,859375E+2	8,724638E-1	6,859375E+2	8,403530E-1	6,859375E+2	8,200837E-1	6,859375E+2	7,228523E-1	6,859375E+2	6,378822E-1
6,875000E+2	9,025439E-1	6,875000E+2	8,899077E-1	6,875000E+2	8,614210E-1	6,875000E+2	8,318659E-1	6,875000E+2	7,943015E-1	6,875000E+2	7,427889E-1	6,875000E+2	8,934692E-1	6,875000E+2	8,772592E-1	6,875000E+2	8,421355E-1	6,875000E+2	8,201794E-1	6,875000E+2	7,248735E-1	6,875000E+2	6,410155E-1
6,890625E+2	9,073961E-1	6,890625E+2	8,939643E-1	6,890625E+2	8,639179E-1	6,890625E+2	8,322535E-1	6,890625E+2	7,939570E-1	6,890625E+2	7,424647E-1	6,890625E+2	8,989289E-1	6,890625E+2	8,819753E-1	6,890625E+2	8,440752E-1	6,890625E+2	8,204037E-1	6,890625E+2	7,268991E-1	6,890625E+2	6,440656E-1
6,906250E+2	9,121213E-1	6,906250E+2	8,979477E-1	6,906250E+2	8,663689E-1	6,906250E+2	8,324805E-1	6,906250E+2	7,933371E-1	6,906250E+2	7,418087E-1	6,906250E+2	9,042461E-1	6,906250E+2	8,865996E-1	6,906250E+2	8,458682E-1	6,906250E+2	8,204024E-1	6,906250E+2	7,286631E-1	6,906250E+2	6,468188E-1
6,921875E+2	9,164856E-1	6,921875E+2	9,018403E-1	6,921875E+2	8,687508E-1	6,921875E+2	8,328144E-1	6,921875E+2	7,929839E-1	6,921875E+2	7,415151E-1	6,921875E+2	9,094823E-1	6,921875E+2	8,911139E-1	6,921875E+2	8,478315E-1	6,921875E+2	8,206446E-1	6,921875E+2	7,305571E-1	6,921875E+2	6,496525E-1
6,937500E+2	9,207337E-1	6,937500E+2	9,056598E-1	6,937500E+2	8,710915E-1	6,937500E+2	8,329922E-1	6,937500E+2	7,923661E-1	6,937500E+2	7,409202E-1	6,937500E+2	9,145715E-1	6,937500E+2	8,955411E-1	6,937500E+2	8,496694E-1	6,937500E+2	8,206772E-1	6,937500E+2	7,322141E-1	6,937500E+2	6,522181E-1
6,953125E+2	9,248320E-1	6,953125E+2	9,093996E-1	6,953125E+2	8,733020E-1	6,953125E+2	8,332380E-1	6,953125E+2	7,919726E-1	6,953125E+2	7,405281E-1	6,953125E+2	9,196185E-1	6,953125E+2	8,997407E-1	6,953125E+2	8,516201E-1	6,953125E+2	8,208445E-1	6,953125E+2	7,339120E-1	6,953125E+2	6,547881E-1
6,968750E+2	9,288160E-1	6,968750E+2	9,130664E-1	6,968750E+2	8,754762E-1	6,968750E+2	8,333300E-1	6,968750E+2	7,913238E-1	6,968750E+2	7,398338E-1	6,968750E+2	9,245093E-1	6,968750E+2	9,038586E-1	6,968750E+2	8,534590E-1	6,968750E+2	8,208017E-1	6,968750E+2	7,353760E-1	6,968750E+2	6,570919E-1
6,984375E+2	9,325724E-1	6,984375E+2	9,165873E-1	6,984375E+2	8,775485E-1	6,984375E+2	8,335497E-1	6,984375E+2	7,909344E-1	6,984375E+2	7,394556E-1	6,984375E+2	9,290358E-1	6,984375E+2	9,078300E-1	6,984375E+2	8,554261E-1	6,984375E+2	8,209533E-1	6,984375E+2	7,369263E-1	6,984375E+2	6,594472E-1
7,000000E+2	9,362212E-1	7,000000E+2	9,200377E-1	7,000000E+2	8,795871E-1	7,000000E+2	8,336257E-1	7,000000E+2	7,903050E-1	7,000000E+2	7,387913E-1	7,000000E+2	9,334172E-1	7,000000E+2	9,117212E-1	7,000000E+2	8,572985E-1	7,000000E+2	8,209082E-1	7,000000E+2	7,382567E-1	7,000000E+2	6,615525E-1
7,015625E+2	9,396498E-1	7,015625E+2	9,233136E-1	7,015625E+2	8,815134E-1	7,015625E+2	8,337837E-1	7,015625E+2	7,898586E-1	7,015625E+2	7,383809E-1	7,015625E+2	9,375723E-1	7,015625E+2	9,154116E-1	7,015625E+2	8,592577E-1	7,015625E+2	8,209812E-1	7,015625E+2	7,396898E-1	7,015625E+2	6,637449E-1
7,031250E+2	9,429773E-1	7,031250E+2	9,265224E-1	7,031250E+2	8,834089E-1	7,031250E+2	8,338035E-1	7,031250E+2	7,891759E-1	7,031250E+2	7,376983E-1	7,031250E+2	9,415868E-1	7,031250E+2	9,190264E-1	7,031250E+2	8,611319E-1	7,031250E+2	8,208601E-1	7,031250E+2	7,409212E-1	7,031250E+2	6,657087E-1
7,046875E+2	9,462232E-1	7,046875E+2	9,297031E-1	7,046875E+2	8,852003E-1	7,046875E+2	8,338599E-1	7,046875E+2	7,887048E-1	7,046875E+2	7,372420E-1	7,046875E+2	9,456137E-1	7,046875E+2	9,225539E-1	7,046875E+2	8,630053E-1	7,046875E+2	8,208857E-1	7,046875E+2	7,422266E-1	7,046875E+2	6,677574E-1
7,062500E+2	9,493669E-1	7,062500E+2	9,328138E-1	7,062500E+2	8,869651E-1	7,062500E+2	8,337780E-1	7,062500E+2	7,880065E-1	7,062500E+2	7,365250E-1	7,062500E+2	9,494866E-1	7,062500E+2	9,260058E-1	7,062500E+2	8,648066E-1	7,062500E+2	8,207243E-1	7,062500E+2	7,433366E-1	7,062500E+2	6,695801E-1
7,078125E+2	9,524704E-1	7,078125E+2	9,357512E-1	7,078125E+2	8,886239E-1	7,078125E+2	8,337584E-1	7,078125E+2	7,874873E-1	7,078125E+2	7,359979E-1	7,078125E+2	9,531073E-1	7,078125E+2	9,292437E-1	7,078125E+2	8,665633E-1	7,078125E+2	8,207136E-1	7,078125E+2	7,445175E-1	7,078125E+2	6,715364E-1
7,093750E+2	9,554658E-1	7,093750E+2	9,386219E-1	7,093750E+2	8,902587E-1	7,093750E+2	8,336059E-1	7,093750E+2	7,867481E-1	7,093750E+2	7,352189E-1	7,093750E+2	9,565813E-1	7,093750E+2	9,324103E-1	7,093750E+2	8,682576E-1	7,093750E+2	8,205234E-1	7,093750E+2	7,455125E-1	7,093750E+2	6,732871E-1
7,109375E+2	9,584977E-1	7,109375E+2	9,412352E-1	7,109375E+2	8,917984E-1	7,109375E+2	8,334857E-1	7,109375E+2	7,861697E-1	7,109375E+2	7,346437E-1	7,109375E+2	9,597951E-1	7,109375E+2	9,354516E-1	7,109375E+2	8,699191E-1	7,109375E+2	8,205153E-1	7,109375E+2	7,465587E-1	7,109375E+2	6,751502E-1
7,125000E+2	9,614067E-1	7,125000E+2	9,437894E-1	7,125000E+2	8,933162E-1	7,125000E+2	8,332318E-1	7,125000E+2	7,853773E-1	7,125000E+2	7,338251E-1	7,125000E+2	9,628698E-1	7,125000E+2	9,384219E-1	7,125000E+2	8,715238E-1	7,125000E+2	8,203397E-1	7,125000E+2	7,474274E-1	7,125000E+2	6,768306E-1
7,140625E+2	9,641568E-1	7,140625E+2	9,460631E-1	7,140625E+2	8,947251E-1	7,140625E+2	8,330846E-1	7,140625E+2	7,847561E-1	7,140625E+2	7,331556E-1	7,140625E+2	9,655778E-1	7,140625E+2	9,410743E-1	7,140625E+2	8,730864E-1	7,140625E+2	8,202602E-1	7,140625E+2	7,483439E-1	7,140625E+2	6,784879E-1
7,156250E+2	9,667865E-1	7,156250E+2	9,482857E-1	7,156250E+2	8,961139E-1	7,156250E+2	8,328098E-1	7,156250E+2	7,839265E-1	7,156250E+2	7,322396E-1	7,156250E+2	9,681593E-1	7,156250E+2	9,436651E-1	7,156250E+2	8,745984E-1	7,156250E+2	8,200113E-1	7,156250E+2	7,490903E-1	7,156250E+2	6,799558E-1
