Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,320312E+3	7,302288E+1	1,320312E+3	7,590680E+1	1,320312E+3	8,535502E+1	1,320312E+3	9,524361E+1	1,320312E+3	1,073842E+2	1,320312E+3	1,134316E+2	1,320312E+3	1,181560E+2
1,321875E+3	6,816103E+1	1,321875E+3	7,391936E+1	1,321875E+3	8,488026E+1	1,321875E+3	9,637821E+1	1,321875E+3	1,060678E+2	1,321875E+3	1,133793E+2	1,321875E+3	1,177546E+2
1,323437E+3	6,450761E+1	1,323437E+3	7,374586E+1	1,323437E+3	8,447176E+1	1,323437E+3	9,643210E+1	1,323437E+3	1,074909E+2	1,323437E+3	1,144604E+2	1,323437E+3	1,175585E+2
1,325000E+3	6,387158E+1	1,325000E+3	7,324533E+1	1,325000E+3	8,494973E+1	1,325000E+3	9,517826E+1	1,325000E+3	1,066347E+2	1,325000E+3	1,139463E+2	1,325000E+3	1,181851E+2
1,326562E+3	6,315065E+1	1,326562E+3	7,297725E+1	1,326562E+3	8,573337E+1	1,326562E+3	9,491180E+1	1,326562E+3	1,070449E+2	1,326562E+3	1,126738E+2	1,326562E+3	1,180622E+2
1,328125E+3	6,344765E+1	1,328125E+3	7,403573E+1	1,328125E+3	8,421713E+1	1,328125E+3	9,535988E+1	1,328125E+3	1,072017E+2	1,328125E+3	1,124719E+2	1,328125E+3	1,181595E+2
1,329687E+3	6,239878E+1	1,329687E+3	7,445244E+1	1,329687E+3	8,379536E+1	1,329687E+3	9,517822E+1	1,329687E+3	1,075413E+2	1,329687E+3	1,140271E+2	1,329687E+3	1,180345E+2
1,331250E+3	6,297876E+1	1,331250E+3	7,394388E+1	1,331250E+3	8,387008E+1	1,331250E+3	9,473421E+1	1,331250E+3	1,078116E+2	1,331250E+3	1,133329E+2	1,331250E+3	1,184800E+2
1,332812E+3	6,222746E+1	1,332812E+3	7,342946E+1	1,332812E+3	8,426084E+1	1,332812E+3	9,512532E+1	1,332812E+3	1,072110E+2	1,332812E+3	1,120461E+2	1,332812E+3	1,190668E+2
1,334375E+3	6,304871E+1	1,334375E+3	7,352409E+1	1,334375E+3	8,423705E+1	1,334375E+3	9,447882E+1	1,334375E+3	1,070764E+2	1,334375E+3	1,121109E+2	1,334375E+3	1,190552E+2
1,335937E+3	6,368956E+1	1,335937E+3	7,312999E+1	1,335937E+3	8,420315E+1	1,335937E+3	9,586407E+1	1,335937E+3	1,064000E+2	1,335937E+3	1,126827E+2	1,335937E+3	1,187684E+2
1,337500E+3	6,408381E+1	1,337500E+3	7,273787E+1	1,337500E+3	8,456986E+1	1,337500E+3	9,553118E+1	1,337500E+3	1,061577E+2	1,337500E+3	1,129637E+2	1,337500E+3	1,188110E+2
1,339062E+3	6,276087E+1	1,339062E+3	7,364166E+1	1,339062E+3	8,431495E+1	1,339062E+3	9,553232E+1	1,339062E+3	1,061353E+2	1,339062E+3	1,133426E+2	1,339062E+3	1,171778E+2
1,340625E+3	6,381203E+1	1,340625E+3	7,401155E+1	1,340625E+3	8,459141E+1	1,340625E+3	9,574454E+1	1,340625E+3	1,071194E+2	1,340625E+3	1,136116E+2	1,340625E+3	1,175280E+2
1,342187E+3	6,437576E+1	1,342187E+3	7,407986E+1	1,342187E+3	8,365530E+1	1,342187E+3	9,557094E+1	1,342187E+3	1,072788E+2	1,342187E+3	1,130925E+2	1,342187E+3	1,179612E+2
1,343750E+3	6,444355E+1	1,343750E+3	7,289348E+1	1,343750E+3	8,547761E+1	1,343750E+3	9,457994E+1	1,343750E+3	1,066837E+2	1,343750E+3	1,126050E+2	1,343750E+3	1,167212E+2
1,345312E+3	6,442932E+1	1,345312E+3	7,401433E+1	1,345312E+3	8,584821E+1	1,345312E+3	9,526522E+1	1,345312E+3	1,063449E+2	1,345312E+3	1,122824E+2	1,345312E+3	1,174710E+2
1,346875E+3	6,465388E+1	1,346875E+3	7,470234E+1	1,346875E+3	8,539507E+1	1,346875E+3	9,606441E+1	1,346875E+3	1,058078E+2	1,346875E+3	1,122165E+2	1,346875E+3	1,170698E+2
1,348437E+3	6,529419E+1	1,348437E+3	7,481336E+1	1,348437E+3	8,441235E+1	1,348437E+3	9,503882E+1	1,348437E+3	1,067494E+2	1,348437E+3	1,123873E+2	1,348437E+3	1,177056E+2
1,350000E+3	6,353084E+1	1,350000E+3	7,428558E+1	1,350000E+3	8,474797E+1	1,350000E+3	9,463032E+1	1,350000E+3	1,064256E+2	1,350000E+3	1,125135E+2	1,350000E+3	1,170831E+2
1,351562E+3	6,234076E+1	1,351562E+3	7,502273E+1	1,351562E+3	8,434207E+1	1,351562E+3	9,512586E+1	1,351562E+3	1,059568E+2	1,351562E+3	1,128688E+2	1,351562E+3	1,173392E+2
1,353125E+3	6,369750E+1	1,353125E+3	7,485258E+1	1,353125E+3	8,365393E+1	1,353125E+3	9,517235E+1	1,353125E+3	1,071823E+2	1,353125E+3	1,127106E+2	1,353125E+3	1,169528E+2
1,354687E+3	6,351092E+1	1,354687E+3	7,468726E+1	1,354687E+3	8,393727E+1	1,354687E+3	9,444782E+1	1,354687E+3	1,076790E+2	1,354687E+3	1,121752E+2	1,354687E+3	1,168329E+2
1,356250E+3	6,379376E+1	1,356250E+3	7,509284E+1	1,356250E+3	8,481150E+1	1,356250E+3	9,612095E+1	1,356250E+3	1,076228E+2	1,356250E+3	1,118818E+2	1,356250E+3	1,170492E+2
1,357812E+3	6,447855E+1	1,357812E+3	7,412521E+1	1,357812E+3	8,481668E+1	1,357812E+3	9,588693E+1	1,357812E+3	1,077382E+2	1,357812E+3	1,126521E+2	1,357812E+3	1,177870E+2
1,359375E+3	6,585806E+1	1,359375E+3	7,524048E+1	1,359375E+3	8,525349E+1	1,359375E+3	9,504526E+1	1,359375E+3	1,070913E+2	1,359375E+3	1,123260E+2	1,359375E+3	1,179060E+2
1,360937E+3	6,517141E+1	1,360937E+3	7,605067E+1	1,360937E+3	8,488335E+1	1,360937E+3	9,497514E+1	1,360937E+3	1,061869E+2	1,360937E+3	1,112556E+2	1,360937E+3	1,159784E+2
1,362500E+3	6,535746E+1	1,362500E+3	7,629665E+1	1,362500E+3	8,544473E+1	1,362500E+3	9,442470E+1	1,362500E+3	1,060034E+2	1,362500E+3	1,127126E+2	1,362500E+3	1,151929E+2
1,364062E+3	6,492492E+1	1,364062E+3	7,555989E+1	1,364062E+3	8,521482E+1	1,364062E+3	9,463000E+1	1,364062E+3	1,065607E+2	1,364062E+3	1,118649E+2	1,364062E+3	1,156546E+2
1,365625E+3	6,527659E+1	1,365625E+3	7,554786E+1	1,365625E+3	8,456310E+1	1,365625E+3	9,509969E+1	1,365625E+3	1,063690E+2	1,365625E+3	1,124070E+2	1,365625E+3	1,167226E+2
1,367187E+3	6,493570E+1	1,367187E+3	7,461174E+1	1,367187E+3	8,458091E+1	1,367187E+3	9,489544E+1	1,367187E+3	1,056336E+2	1,367187E+3	1,118875E+2	1,367187E+3	1,163984E+2
1,368750E+3	6,514517E+1	1,368750E+3	7,489662E+1	1,368750E+3	8,551651E+1	1,368750E+3	9,533451E+1	1,368750E+3	1,050863E+2	1,368750E+3	1,114319E+2	1,368750E+3	1,166273E+2
1,370312E+3	6,535556E+1	1,370312E+3	7,570562E+1	1,370312E+3	8,568356E+1	1,370312E+3	9,565304E+1	1,370312E+3	1,046698E+2	1,370312E+3	1,114108E+2	1,370312E+3	1,167711E+2
1,371875E+3	6,571903E+1	1,371875E+3	7,534456E+1	1,371875E+3	8,662845E+1	1,371875E+3	9,545889E+1	1,371875E+3	1,045887E+2	1,371875E+3	1,108355E+2	1,371875E+3	1,167199E+2
1,373437E+3	6,610340E+1	1,373437E+3	7,521609E+1	1,373437E+3	8,610354E+1	1,373437E+3	9,516209E+1	1,373437E+3	1,058696E+2	1,373437E+3	1,115083E+2	1,373437E+3	1,157409E+2
1,375000E+3	6,624277E+1	1,375000E+3	7,609715E+1	1,375000E+3	8,605349E+1	1,375000E+3	9,638687E+1	1,375000E+3	1,047581E+2	1,375000E+3	1,107805E+2	1,375000E+3	1,154883E+2
1,376562E+3	6,560739E+1	1,376562E+3	7,648467E+1	1,376562E+3	8,561825E+1	1,376562E+3	9,593831E+1	1,376562E+3	1,058498E+2	1,376562E+3	1,110676E+2	1,376562E+3	1,160797E+2
1,378125E+3	7,210127E+1	1,378125E+3	7,646173E+1	1,378125E+3	8,623412E+1	1,378125E+3	9,522545E+1	1,378125E+3	1,064774E+2	1,378125E+3	1,107174E+2	1,378125E+3	1,149178E+2
1,379687E+3	8,004047E+1	1,379687E+3	8,115729E+1	1,379687E+3	8,722239E+1	1,379687E+3	9,400911E+1	1,379687E+3	1,055511E+2	1,379687E+3	1,107964E+2	1,379687E+3	1,156525E+2
1,381250E+3	7,854414E+1	1,381250E+3	7,966160E+1	1,381250E+3	8,765315E+1	1,381250E+3	9,497794E+1	1,381250E+3	1,049283E+2	1,381250E+3	1,105506E+2	1,381250E+3	1,160783E+2
1,382812E+3	6,932835E+1	1,382812E+3	7,652378E+1	1,382812E+3	8,671003E+1	1,382812E+3	9,513704E+1	1,382812E+3	1,054996E+2	1,382812E+3	1,110663E+2	1,382812E+3	1,160333E+2
1,384375E+3	6,682840E+1	1,384375E+3	7,653635E+1	1,384375E+3	8,603470E+1	1,384375E+3	9,490356E+1	1,384375E+3	1,060557E+2	1,384375E+3	1,112354E+2	1,384375E+3	1,156635E+2
1,385937E+3	6,716540E+1	1,385937E+3	7,662027E+1	1,385937E+3	8,668015E+1	1,385937E+3	9,583498E+1	1,385937E+3	1,062458E+2	1,385937E+3	1,104516E+2	1,385937E+3	1,150973E+2
1,387500E+3	6,744150E+1	1,387500E+3	7,655839E+1	1,387500E+3	8,633215E+1	1,387500E+3	9,636980E+1	1,387500E+3	1,055364E+2	1,387500E+3	1,099753E+2	1,387500E+3	1,143711E+2
1,389062E+3	6,746518E+1	1,389062E+3	7,737677E+1	1,389062E+3	8,500563E+1	1,389062E+3	9,604052E+1	1,389062E+3	1,053080E+2	1,389062E+3	1,099180E+2	1,389062E+3	1,139082E+2
1,390625E+3	6,696706E+1	1,390625E+3	7,802600E+1	1,390625E+3	8,554648E+1	1,390625E+3	9,508415E+1	1,390625E+3	1,049028E+2	1,390625E+3	1,100105E+2	1,390625E+3	1,138618E+2
1,392187E+3	6,730869E+1	1,392187E+3	7,756356E+1	1,392187E+3	8,601415E+1	1,392187E+3	9,609942E+1	1,392187E+3	1,052158E+2	1,392187E+3	1,103309E+2	1,392187E+3	1,144519E+2
1,393750E+3	6,738966E+1	1,393750E+3	7,618944E+1	1,393750E+3	8,655222E+1	1,393750E+3	9,528082E+1	1,393750E+3	1,049186E+2	1,393750E+3	1,110252E+2	1,393750E+3	1,138340E+2
1,395312E+3	6,694986E+1	1,395312E+3	7,658102E+1	1,395312E+3	8,682305E+1	1,395312E+3	9,535714E+1	1,395312E+3	1,031659E+2	1,395312E+3	1,104591E+2	1,395312E+3	1,145807E+2
1,396875E+3	6,712383E+1	1,396875E+3	7,651180E+1	1,396875E+3	8,620274E+1	1,396875E+3	9,621284E+1	1,396875E+3	1,045754E+2	1,396875E+3	1,090897E+2	1,396875E+3	1,154533E+2
1,398437E+3	6,682189E+1	1,398437E+3	7,541536E+1	1,398437E+3	8,560022E+1	1,398437E+3	9,556904E+1	1,398437E+3	1,044729E+2	1,398437E+3	1,093574E+2	1,398437E+3	1,139138E+2
1,400000E+3	6,673589E+1	1,400000E+3	7,689322E+1	1,400000E+3	8,625025E+1	1,400000E+3	9,581057E+1	1,400000E+3	1,038022E+2	1,400000E+3	1,104049E+2	1,400000E+3	1,137979E+2
1,401562E+3	6,723479E+1	1,401562E+3	7,742544E+1	1,401562E+3	8,564583E+1	1,401562E+3	9,486427E+1	1,401562E+3	1,043011E+2	1,401562E+3	1,089194E+2	1,401562E+3	1,136857E+2
1,403125E+3	6,705912E+1	1,403125E+3	7,706248E+1	1,403125E+3	8,647438E+1	1,403125E+3	9,555329E+1	1,403125E+3	1,041127E+2	1,403125E+3	1,088518E+2	1,403125E+3	1,138049E+2
1,404687E+3	6,739267E+1	1,404687E+3	7,699519E+1	1,404687E+3	8,703085E+1	1,404687E+3	9,598522E+1	1,404687E+3	1,033016E+2	1,404687E+3	1,099170E+2	1,404687E+3	1,130490E+2
1,406250E+3	6,701327E+1	1,406250E+3	7,609735E+1	1,406250E+3	8,686094E+1	1,406250E+3	9,547366E+1	1,406250E+3	1,046880E+2	1,406250E+3	1,092041E+2	1,406250E+3	1,130445E+2
1,407812E+3	6,625297E+1	1,407812E+3	7,610889E+1	1,407812E+3	8,669476E+1	1,407812E+3	9,432525E+1	1,407812E+3	1,051038E+2	1,407812E+3	1,101748E+2	1,407812E+3	1,138016E+2
1,409375E+3	6,661921E+1	1,409375E+3	7,586423E+1	1,409375E+3	8,629817E+1	1,409375E+3	9,438865E+1	1,409375E+3	1,040298E+2	1,409375E+3	1,087734E+2	1,409375E+3	1,136115E+2
1,410937E+3	6,589783E+1	1,410937E+3	7,667432E+1	1,410937E+3	8,666685E+1	1,410937E+3	9,479257E+1	1,410937E+3	1,039557E+2	1,410937E+3	1,086462E+2	1,410937E+3	1,139876E+2
1,412500E+3	6,545008E+1	1,412500E+3	7,613674E+1	1,412500E+3	8,732394E+1	1,412500E+3	9,478889E+1	1,412500E+3	1,046575E+2	1,412500E+3	1,082264E+2	1,412500E+3	1,143858E+2
1,414062E+3	6,718630E+1	1,414062E+3	7,602273E+1	1,414062E+3	8,630336E+1	1,414062E+3	9,592599E+1	1,414062E+3	1,050832E+2	1,414062E+3	1,084962E+2	1,414062E+3	1,136501E+2
1,415625E+3	6,709004E+1	1,415625E+3	7,533971E+1	1,415625E+3	8,552083E+1	1,415625E+3	9,600405E+1	1,415625E+3	1,046025E+2	1,415625E+3	1,090406E+2	1,415625E+3	1,120349E+2
1,417187E+3	6,589174E+1	1,417187E+3	7,631174E+1	1,417187E+3	8,619973E+1	1,417187E+3	9,472476E+1	1,417187E+3	1,055589E+2	1,417187E+3	1,079696E+2	1,417187E+3	1,134103E+2
1,418750E+3	6,586564E+1	1,418750E+3	7,636938E+1	1,418750E+3	8,595225E+1	1,418750E+3	9,537187E+1	1,418750E+3	1,047755E+2	1,418750E+3	1,083532E+2	1,418750E+3	1,132685E+2
1,420312E+3	6,535213E+1	1,420312E+3	7,588894E+1	1,420312E+3	8,700704E+1	1,420312E+3	9,688627E+1	1,420312E+3	1,040943E+2	1,420312E+3	1,091788E+2	1,420312E+3	1,137603E+2
1,421875E+3	6,470408E+1	1,421875E+3	7,579093E+1	1,421875E+3	8,639478E+1	1,421875E+3	9,474377E+1	1,421875E+3	1,041835E+2	1,421875E+3	1,077645E+2	1,421875E+3	1,122959E+2
1,423437E+3	6,479434E+1	1,423437E+3	7,618736E+1	1,423437E+3	8,633668E+1	1,423437E+3	9,370140E+1	1,423437E+3	1,040507E+2	1,423437E+3	1,091261E+2	1,423437E+3	1,126159E+2
1,425000E+3	6,508307E+1	1,425000E+3	7,654048E+1	1,425000E+3	8,637677E+1	1,425000E+3	9,363710E+1	1,425000E+3	1,055021E+2	1,425000E+3	1,091388E+2	1,425000E+3	1,119523E+2
1,426562E+3	6,579259E+1	1,426562E+3	7,630531E+1	1,426562E+3	8,554816E+1	1,426562E+3	9,443714E+1	1,426562E+3	1,050929E+2	1,426562E+3	1,096178E+2	1,426562E+3	1,124094E+2
1,428125E+3	6,560016E+1	1,428125E+3	7,552307E+1	1,428125E+3	8,614706E+1	1,428125E+3	9,486681E+1	1,428125E+3	1,039773E+2	1,428125E+3	1,091959E+2	1,428125E+3	1,143624E+2
1,429687E+3	6,508825E+1	1,429687E+3	7,548670E+1	1,429687E+3	8,646099E+1	1,429687E+3	9,449868E+1	1,429687E+3	1,042404E+2	1,429687E+3	1,093210E+2	1,429687E+3	1,138817E+2
1,431250E+3	6,565381E+1	1,431250E+3	7,560064E+1	1,431250E+3	8,546491E+1	1,431250E+3	9,386442E+1	1,431250E+3	1,030952E+2	1,431250E+3	1,090446E+2	1,431250E+3	1,132693E+2
1,432812E+3	6,635193E+1	1,432812E+3	7,639796E+1	1,432812E+3	8,518479E+1	1,432812E+3	9,488945E+1	1,432812E+3	1,029283E+2	1,432812E+3	1,082270E+2	1,432812E+3	1,127203E+2
1,434375E+3	6,580495E+1	1,434375E+3	7,654127E+1	1,434375E+3	8,480156E+1	1,434375E+3	9,549204E+1	1,434375E+3	1,029144E+2	1,434375E+3	1,078092E+2	1,434375E+3	1,126594E+2
1,435937E+3	6,421794E+1	1,435937E+3	7,590982E+1	1,435937E+3	8,527531E+1	1,435937E+3	9,542357E+1	1,435937E+3	1,030342E+2	1,435937E+3	1,080207E+2	1,435937E+3	1,123703E+2
1,437500E+3	6,732374E+1	1,437500E+3	7,418488E+1	1,437500E+3	8,558443E+1	1,437500E+3	9,405691E+1	1,437500E+3	1,023271E+2	1,437500E+3	1,089684E+2	1,437500E+3	1,120573E+2
1,439062E+3	7,479251E+1	1,439062E+3	7,811952E+1	1,439062E+3	8,532111E+1	1,439062E+3	9,394170E+1	1,439062E+3	1,045139E+2	1,439062E+3	1,086946E+2	1,439062E+3	1,129314E+2
1,440625E+3	7,639975E+1	1,440625E+3	7,906615E+1	1,440625E+3	8,597374E+1	1,440625E+3	9,424939E+1	1,440625E+3	1,037434E+2	1,440625E+3	1,085490E+2	1,440625E+3	1,128272E+2
1,442187E+3	6,946896E+1	1,442187E+3	7,576631E+1	1,442187E+3	8,565579E+1	1,442187E+3	9,474676E+1	1,442187E+3	1,033106E+2	1,442187E+3	1,085214E+2	1,442187E+3	1,123259E+2
1,443750E+3	6,530068E+1	1,443750E+3	7,613018E+1	1,443750E+3	8,596298E+1	1,443750E+3	9,514151E+1	1,443750E+3	1,051595E+2	1,443750E+3	1,085922E+2	1,443750E+3	1,117694E+2
1,445312E+3	6,544702E+1	1,445312E+3	7,344903E+1	1,445312E+3	8,536215E+1	1,445312E+3	9,443607E+1	1,445312E+3	1,042441E+2	1,445312E+3	1,079765E+2	1,445312E+3	1,119406E+2
1,446875E+3	6,480029E+1	1,446875E+3	7,450345E+1	1,446875E+3	8,436153E+1	1,446875E+3	9,505489E+1	1,446875E+3	1,030607E+2	1,446875E+3	1,085268E+2	1,446875E+3	1,122781E+2
1,448437E+3	6,445016E+1	1,448437E+3	7,424604E+1	1,448437E+3	8,416960E+1	1,448437E+3	9,461126E+1	1,448437E+3	1,020968E+2	1,448437E+3	1,084067E+2	1,448437E+3	1,129946E+2
1,450000E+3	6,411082E+1	1,450000E+3	7,520866E+1	1,450000E+3	8,391607E+1	1,450000E+3	9,417486E+1	1,450000E+3	1,027940E+2	1,450000E+3	1,083635E+2	1,450000E+3	1,123468E+2
1,451562E+3	6,521188E+1	1,451562E+3	7,505210E+1	1,451562E+3	8,503586E+1	1,451562E+3	9,454588E+1	1,451562E+3	1,028910E+2	1,451562E+3	1,076573E+2	1,451562E+3	1,131271E+2
1,453125E+3	6,485011E+1	1,453125E+3	7,385439E+1	1,453125E+3	8,574374E+1	1,453125E+3	9,436453E+1	1,453125E+3	1,029719E+2	1,453125E+3	1,079767E+2	1,453125E+3	1,120913E+2
1,454687E+3	6,457830E+1	1,454687E+3	7,471475E+1	1,454687E+3	8,623186E+1	1,454687E+3	9,461693E+1	1,454687E+3	1,038341E+2	1,454687E+3	1,089101E+2	1,454687E+3	1,117916E+2
1,456250E+3	6,489125E+1	1,456250E+3	7,488561E+1	1,456250E+3	8,518193E+1	1,456250E+3	9,416298E+1	1,456250E+3	1,025587E+2	1,456250E+3	1,079345E+2	1,456250E+3	1,122978E+2
1,457812E+3	6,496976E+1	1,457812E+3	7,432436E+1	1,457812E+3	8,521971E+1	1,457812E+3	9,354613E+1	1,457812E+3	1,026544E+2	1,457812E+3	1,077735E+2	1,457812E+3	1,134395E+2
1,459375E+3	6,488027E+1	1,459375E+3	7,405199E+1	1,459375E+3	8,443901E+1	1,459375E+3	9,424451E+1	1,459375E+3	1,032336E+2	1,459375E+3	1,083758E+2	1,459375E+3	1,135390E+2
1,460937E+3	6,471172E+1	1,460937E+3	7,534878E+1	1,460937E+3	8,400757E+1	1,460937E+3	9,378687E+1	1,460937E+3	1,033980E+2	1,460937E+3	1,080808E+2	1,460937E+3	1,120780E+2
1,462500E+3	6,442647E+1	1,462500E+3	7,490805E+1	1,462500E+3	8,497255E+1	1,462500E+3	9,372953E+1	1,462500E+3	1,030730E+2	1,462500E+3	1,079940E+2	1,462500E+3	1,121814E+2
1,464062E+3	6,455463E+1	1,464062E+3	7,431547E+1	1,464062E+3	8,567460E+1	1,464062E+3	9,401905E+1	1,464062E+3	1,017781E+2	1,464062E+3	1,086659E+2	1,464062E+3	1,119544E+2
1,465625E+3	6,462009E+1	1,465625E+3	7,512923E+1	1,465625E+3	8,570478E+1	1,465625E+3	9,418684E+1	1,465625E+3	1,034173E+2	1,465625E+3	1,083717E+2	1,465625E+3	1,122371E+2
1,467187E+3	6,509531E+1	1,467187E+3	7,420378E+1	1,467187E+3	8,571710E+1	1,467187E+3	9,479983E+1	1,467187E+3	1,035241E+2	1,467187E+3	1,094748E+2	1,467187E+3	1,139437E+2
1,468750E+3	6,495554E+1	1,468750E+3	7,473979E+1	1,468750E+3	8,410532E+1	1,468750E+3	9,450702E+1	1,468750E+3	1,030610E+2	1,468750E+3	1,089008E+2	1,468750E+3	1,137403E+2
1,470312E+3	6,438128E+1	1,470312E+3	7,529783E+1	1,470312E+3	8,441431E+1	1,470312E+3	9,390280E+1	1,470312E+3	1,042054E+2	1,470312E+3	1,084839E+2	1,470312E+3	1,123453E+2
1,471875E+3	6,355742E+1	1,471875E+3	7,454835E+1	1,471875E+3	8,521347E+1	1,471875E+3	9,278900E+1	1,471875E+3	1,040933E+2	1,471875E+3	1,083879E+2	1,471875E+3	1,127400E+2
1,473437E+3	6,282755E+1	1,473437E+3	7,534787E+1	1,473437E+3	8,483844E+1	1,473437E+3	9,291373E+1	1,473437E+3	1,039231E+2	1,473437E+3	1,078897E+2	1,473437E+3	1,128021E+2
1,475000E+3	6,434406E+1	1,475000E+3	7,611567E+1	1,475000E+3	8,481981E+1	1,475000E+3	9,410976E+1	1,475000E+3	1,027092E+2	1,475000E+3	1,067433E+2	1,475000E+3	1,132714E+2
1,476562E+3	6,508232E+1	1,476562E+3	7,471333E+1	1,476562E+3	8,518413E+1	1,476562E+3	9,446020E+1	1,476562E+3	1,038424E+2	1,476562E+3	1,063643E+2	1,476562E+3	1,136427E+2
1,478125E+3	6,472101E+1	1,478125E+3	7,427732E+1	1,478125E+3	8,454265E+1	1,478125E+3	9,359067E+1	1,478125E+3	1,034046E+2	1,478125E+3	1,071788E+2	1,478125E+3	1,132809E+2
1,479687E+3	6,437005E+1	1,479687E+3	7,469390E+1	1,479687E+3	8,482988E+1	1,479687E+3	9,381728E+1	1,479687E+3	1,030890E+2	1,479687E+3	1,074199E+2	1,479687E+3	1,126224E+2
1,481250E+3	6,313534E+1	1,481250E+3	7,379649E+1	1,481250E+3	8,580936E+1	1,481250E+3	9,456119E+1	1,481250E+3	1,035627E+2	1,481250E+3	1,085230E+2	1,481250E+3	1,125898E+2
1,482812E+3	6,287684E+1	1,482812E+3	7,323333E+1	1,482812E+3	8,552679E+1	1,482812E+3	9,343056E+1	1,482812E+3	1,029574E+2	1,482812E+3	1,088822E+2	1,482812E+3	1,131267E+2
1,484375E+3	6,462853E+1	1,484375E+3	7,365755E+1	1,484375E+3	8,453350E+1	1,484375E+3	9,360759E+1	1,484375E+3	1,027448E+2	1,484375E+3	1,087353E+2	1,484375E+3	1,116738E+2
1,485937E+3	6,418763E+1	1,485937E+3	7,417555E+1	1,485937E+3	8,607295E+1	1,485937E+3	9,481396E+1	1,485937E+3	1,036828E+2	1,485937E+3	1,092893E+2	1,485937E+3	1,127266E+2
1,487500E+3	6,421677E+1	1,487500E+3	7,416552E+1	1,487500E+3	8,483387E+1	1,487500E+3	9,389024E+1	1,487500E+3	1,036126E+2	1,487500E+3	1,081080E+2	1,487500E+3	1,114650E+2
1,489062E+3	6,460637E+1	1,489062E+3	7,462037E+1	1,489062E+3	8,396890E+1	1,489062E+3	9,473064E+1	1,489062E+3	1,039787E+2	1,489062E+3	1,086535E+2	1,489062E+3	1,116358E+2
1,490625E+3	6,406201E+1	1,490625E+3	7,473566E+1	1,490625E+3	8,422820E+1	1,490625E+3	9,549515E+1	1,490625E+3	1,042074E+2	1,490625E+3	1,084331E+2	1,490625E+3	1,132459E+2
1,492187E+3	6,447494E+1	1,492187E+3	7,377402E+1	1,492187E+3	8,513823E+1	1,492187E+3	9,478511E+1	1,492187E+3	1,034031E+2	1,492187E+3	1,078402E+2	1,492187E+3	1,133233E+2
1,493750E+3	6,395086E+1	1,493750E+3	7,426865E+1	1,493750E+3	8,458240E+1	1,493750E+3	9,460118E+1	1,493750E+3	1,030601E+2	1,493750E+3	1,075341E+2	1,493750E+3	1,123825E+2
1,495312E+3	6,450051E+1	1,495312E+3	7,418463E+1	1,495312E+3	8,374326E+1	1,495312E+3	9,487038E+1	1,495312E+3	1,031750E+2	1,495312E+3	1,079343E+2	1,495312E+3	1,123856E+2
1,496875E+3	6,510117E+1	1,496875E+3	7,586025E+1	1,496875E+3	8,414272E+1	1,496875E+3	9,471449E+1	1,496875E+3	1,029035E+2	1,496875E+3	1,081768E+2	1,496875E+3	1,131315E+2
1,498437E+3	6,938079E+1	1,498437E+3	7,577801E+1	1,498437E+3	8,474610E+1	1,498437E+3	9,538268E+1	1,498437E+3	1,036166E+2	1,498437E+3	1,081764E+2	1,498437E+3	1,131113E+2
1,500000E+3	7,344473E+1	1,500000E+3	7,610794E+1	1,500000E+3	8,512816E+1	1,500000E+3	9,602675E+1	1,500000E+3	1,033846E+2	1,500000E+3	1,088731E+2	1,500000E+3	1,128790E+2
1,501562E+3	7,063130E+1	1,501562E+3	7,539470E+1	1,501562E+3	8,391715E+1	1,501562E+3	9,521126E+1	1,501562E+3	1,033950E+2	1,501562E+3	1,093270E+2	1,501562E+3	1,134472E+2
1,503125E+3	6,493371E+1	1,503125E+3	7,456863E+1	1,503125E+3	8,392282E+1	1,503125E+3	9,442949E+1	1,503125E+3	1,035714E+2	1,503125E+3	1,086899E+2	1,503125E+3	1,124818E+2
1,504687E+3	6,510774E+1	1,504687E+3	7,499529E+1	1,504687E+3	8,492072E+1	1,504687E+3	9,365590E+1	1,504687E+3	1,032413E+2	1,504687E+3	1,087516E+2	1,504687E+3	1,126002E+2
1,506250E+3	6,419983E+1	1,506250E+3	7,479921E+1	1,506250E+3	8,443018E+1	1,506250E+3	9,467252E+1	1,506250E+3	1,036476E+2	1,506250E+3	1,101081E+2	1,506250E+3	1,139721E+2
1,507812E+3	6,455971E+1	1,507812E+3	7,399056E+1	1,507812E+3	8,413031E+1	1,507812E+3	9,519189E+1	1,507812E+3	1,032930E+2	1,507812E+3	1,095808E+2	1,507812E+3	1,134854E+2
1,509375E+3	6,518022E+1	1,509375E+3	7,425967E+1	1,509375E+3	8,526427E+1	1,509375E+3	9,448667E+1	1,509375E+3	1,042737E+2	1,509375E+3	1,095064E+2	1,509375E+3	1,131962E+2
