Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,362500E+3	3,201080E-1	1,362500E+3	-6,368563E-1	1,362500E+3	3,262732E-1	1,362500E+3	-6,404584E-1	1,362500E+3	3,620973E-1	1,362500E+3	-6,503121E-1	1,362500E+3	4,928516E-1	1,362500E+3	-6,611860E-1	1,362500E+3	7,006059E-1	1,362500E+3	-6,222268E-1	1,362500E+3	7,713893E-1	1,362500E+3	-6,193318E-1	1,362500E+3	3,349054E-1	1,362500E+3	-7,158687E-1	1,362500E+3	3,352152E-1	1,362500E+3	-7,023013E-1	1,362500E+3	3,549366E-1	1,362500E+3	-7,070177E-1	1,362500E+3	4,508227E-1	1,362500E+3	-7,125409E-1	1,362500E+3	6,659991E-1	1,362500E+3	-6,707840E-1	1,362500E+3	7,635742E-1	1,362500E+3	-6,525896E-1
1,364062E+3	3,192529E-1	1,364062E+3	-6,245211E-1	1,364062E+3	3,248888E-1	1,364062E+3	-6,248711E-1	1,364062E+3	3,614557E-1	1,364062E+3	-6,378202E-1	1,364062E+3	4,926320E-1	1,364062E+3	-6,504433E-1	1,364062E+3	6,995138E-1	1,364062E+3	-6,142012E-1	1,364062E+3	7,694307E-1	1,364062E+3	-6,125625E-1	1,364062E+3	3,329386E-1	1,364062E+3	-7,000953E-1	1,364062E+3	3,343044E-1	1,364062E+3	-6,905927E-1	1,364062E+3	3,537839E-1	1,364062E+3	-6,951601E-1	1,364062E+3	4,486212E-1	1,364062E+3	-7,016067E-1	1,364062E+3	6,628652E-1	1,364062E+3	-6,617747E-1	1,364062E+3	7,605286E-1	1,364062E+3	-6,449190E-1
1,365625E+3	3,182290E-1	1,365625E+3	-6,129443E-1	1,365625E+3	3,233072E-1	1,365625E+3	-6,102516E-1	1,365625E+3	3,606121E-1	1,365625E+3	-6,260719E-1	1,365625E+3	4,921787E-1	1,365625E+3	-6,402956E-1	1,365625E+3	6,982422E-1	1,365625E+3	-6,066231E-1	1,365625E+3	7,673493E-1	1,365625E+3	-6,062036E-1	1,365625E+3	3,308263E-1	1,365625E+3	-6,852565E-1	1,365625E+3	3,332476E-1	1,365625E+3	-6,795721E-1	1,365625E+3	3,524877E-1	1,365625E+3	-6,839955E-1	1,365625E+3	4,463064E-1	1,365625E+3	-6,913122E-1	1,365625E+3	6,596242E-1	1,365625E+3	-6,533016E-1	1,365625E+3	7,573825E-1	1,365625E+3	-6,377145E-1
1,367187E+3	3,175002E-1	1,367187E+3	-6,000413E-1	1,367187E+3	3,226135E-1	1,367187E+3	-5,980686E-1	1,367187E+3	3,601123E-1	1,367187E+3	-6,137050E-1	1,367187E+3	4,921097E-1	1,367187E+3	-6,298598E-1	1,367187E+3	6,970521E-1	1,367187E+3	-5,986609E-1	1,367187E+3	7,651262E-1	1,367187E+3	-5,992681E-1	1,367187E+3	3,275685E-1	1,367187E+3	-6,666136E-1	1,367187E+3	3,322387E-1	1,367187E+3	-6,674089E-1	1,367187E+3	3,511101E-1	1,367187E+3	-6,713780E-1	1,367187E+3	4,441532E-1	1,367187E+3	-6,801679E-1	1,367187E+3	6,567522E-1	1,367187E+3	-6,446839E-1	1,367187E+3	7,546058E-1	1,367187E+3	-6,304082E-1
1,368750E+3	3,165744E-1	1,368750E+3	-5,879684E-1	1,368750E+3	3,217309E-1	1,368750E+3	-5,866703E-1	1,368750E+3	3,593937E-1	1,368750E+3	-6,021085E-1	1,368750E+3	4,917972E-1	1,368750E+3	-6,200258E-1	1,368750E+3	6,956836E-1	1,368750E+3	-5,911617E-1	1,368750E+3	7,627839E-1	1,368750E+3	-5,927686E-1	1,368750E+3	3,242040E-1	1,368750E+3	-6,491839E-1	1,368750E+3	3,310750E-1	1,368750E+3	-6,559954E-1	1,368750E+3	3,495825E-1	1,368750E+3	-6,595353E-1	1,368750E+3	4,418776E-1	1,368750E+3	-6,697035E-1	1,368750E+3	6,537702E-1	1,368750E+3	-6,366011E-1	1,368750E+3	7,517280E-1	1,368750E+3	-6,235641E-1
1,370312E+3	3,161287E-1	1,370312E+3	-5,758447E-1	1,370312E+3	3,212902E-1	1,370312E+3	-5,771439E-1	1,370312E+3	3,592105E-1	1,370312E+3	-5,909663E-1	1,370312E+3	4,917635E-1	1,370312E+3	-6,097027E-1	1,370312E+3	6,943836E-1	1,370312E+3	-5,832984E-1	1,370312E+3	7,607724E-1	1,370312E+3	-5,862659E-1	1,370312E+3	3,219436E-1	1,370312E+3	-6,338774E-1	1,370312E+3	3,298475E-1	1,370312E+3	-6,429296E-1	1,370312E+3	3,481688E-1	1,370312E+3	-6,468656E-1	1,370312E+3	4,396965E-1	1,370312E+3	-6,582269E-1	1,370312E+3	6,507285E-1	1,370312E+3	-6,277267E-1	1,370312E+3	7,487582E-1	1,370312E+3	-6,160419E-1
1,371875E+3	3,154709E-1	1,371875E+3	-5,645379E-1	1,371875E+3	3,206863E-1	1,371875E+3	-5,682781E-1	1,371875E+3	3,588036E-1	1,371875E+3	-5,805518E-1	1,371875E+3	4,914756E-1	1,371875E+3	-6,000002E-1	1,371875E+3	6,929070E-1	1,371875E+3	-5,759133E-1	1,371875E+3	7,586442E-1	1,371875E+3	-5,801923E-1	1,371875E+3	3,195488E-1	1,371875E+3	-6,195915E-1	1,371875E+3	3,284537E-1	1,371875E+3	-6,307108E-1	1,371875E+3	3,465982E-1	1,371875E+3	-6,350142E-1	1,371875E+3	4,373834E-1	1,371875E+3	-6,474815E-1	1,371875E+3	6,475763E-1	1,371875E+3	-6,194232E-1	1,371875E+3	7,456884E-1	1,371875E+3	-6,090108E-1
1,373437E+3	3,149085E-1	1,373437E+3	-5,537717E-1	1,373437E+3	3,202850E-1	1,373437E+3	-5,590353E-1	1,373437E+3	3,587447E-1	1,373437E+3	-5,703578E-1	1,373437E+3	4,915785E-1	1,373437E+3	-5,901520E-1	1,373437E+3	6,918179E-1	1,373437E+3	-5,686291E-1	1,373437E+3	7,564336E-1	1,373437E+3	-5,736187E-1	1,373437E+3	3,190734E-1	1,373437E+3	-6,099541E-1	1,373437E+3	3,274094E-1	1,373437E+3	-6,182714E-1	1,373437E+3	3,454494E-1	1,373437E+3	-6,231121E-1	1,373437E+3	4,353209E-1	1,373437E+3	-6,361435E-1	1,373437E+3	6,445816E-1	1,373437E+3	-6,105890E-1	1,373437E+3	7,427012E-1	1,373437E+3	-6,015297E-1
1,375000E+3	3,141561E-1	1,375000E+3	-5,437785E-1	1,375000E+3	3,197140E-1	1,375000E+3	-5,504670E-1	1,375000E+3	3,584630E-1	1,375000E+3	-5,608669E-1	1,375000E+3	4,914202E-1	1,375000E+3	-5,809219E-1	1,375000E+3	6,905550E-1	1,375000E+3	-5,618105E-1	1,375000E+3	7,541092E-1	1,375000E+3	-5,674964E-1	1,375000E+3	3,184411E-1	1,375000E+3	-6,009934E-1	1,375000E+3	3,261880E-1	1,375000E+3	-6,066795E-1	1,375000E+3	3,441320E-1	1,375000E+3	-6,120173E-1	1,375000E+3	4,331155E-1	1,375000E+3	-6,255619E-1	1,375000E+3	6,414721E-1	1,375000E+3	-6,023459E-1	1,375000E+3	7,396141E-1	1,375000E+3	-5,945561E-1
1,376562E+3	3,136150E-1	1,376562E+3	-5,360275E-1	1,376562E+3	3,191173E-1	1,376562E+3	-5,395497E-1	1,376562E+3	3,584359E-1	1,376562E+3	-5,511585E-1	1,376562E+3	4,915869E-1	1,376562E+3	-5,712962E-1	1,376562E+3	6,892171E-1	1,376562E+3	-5,542427E-1	1,376562E+3	7,518414E-1	1,376562E+3	-5,610245E-1	1,376562E+3	3,186261E-1	1,376562E+3	-5,940316E-1	1,376562E+3	3,251975E-1	1,376562E+3	-5,949148E-1	1,376562E+3	3,430668E-1	1,376562E+3	-6,004332E-1	1,376562E+3	4,311827E-1	1,376562E+3	-6,143723E-1	1,376562E+3	6,387162E-1	1,376562E+3	-5,937697E-1	1,376562E+3	7,366176E-1	1,376562E+3	-5,871115E-1
1,378125E+3	3,129329E-1	1,378125E+3	-5,289023E-1	1,378125E+3	3,183162E-1	1,378125E+3	-5,294474E-1	1,378125E+3	3,581825E-1	1,378125E+3	-5,421547E-1	1,378125E+3	4,914820E-1	1,378125E+3	-5,622995E-1	1,378125E+3	6,877010E-1	1,378125E+3	-5,471747E-1	1,378125E+3	7,494623E-1	1,378125E+3	-5,550159E-1	1,378125E+3	3,186621E-1	1,378125E+3	-5,876187E-1	1,378125E+3	3,240284E-1	1,378125E+3	-5,839944E-1	1,378125E+3	3,418236E-1	1,378125E+3	-5,896738E-1	1,378125E+3	4,290948E-1	1,378125E+3	-6,039628E-1	1,378125E+3	6,358371E-1	1,378125E+3	-5,857893E-1	1,378125E+3	7,335207E-1	1,378125E+3	-5,801904E-1
1,379687E+3	3,118219E-1	1,379687E+3	-5,191340E-1	1,379687E+3	3,176134E-1	1,379687E+3	-5,176355E-1	1,379687E+3	3,582032E-1	1,379687E+3	-5,325398E-1	1,379687E+3	4,916953E-1	1,379687E+3	-5,528778E-1	1,379687E+3	6,865050E-1	1,379687E+3	-5,399415E-1	1,379687E+3	7,469697E-1	1,379687E+3	-5,484153E-1	1,379687E+3	3,189803E-1	1,379687E+3	-5,796830E-1	1,379687E+3	3,231072E-1	1,379687E+3	-5,729418E-1	1,379687E+3	3,409676E-1	1,379687E+3	-5,790209E-1	1,379687E+3	4,273076E-1	1,379687E+3	-5,929012E-1	1,379687E+3	6,331625E-1	1,379687E+3	-5,772434E-1	1,379687E+3	7,305059E-1	1,379687E+3	-5,727729E-1
1,381250E+3	3,105555E-1	1,381250E+3	-5,101556E-1	1,381250E+3	3,166778E-1	1,381250E+3	-5,067424E-1	1,381250E+3	3,579830E-1	1,381250E+3	-5,236527E-1	1,381250E+3	4,916261E-1	1,381250E+3	-5,440958E-1	1,381250E+3	6,851284E-1	1,381250E+3	-5,332046E-1	1,381250E+3	7,443679E-1	1,381250E+3	-5,423031E-1	1,381250E+3	3,191144E-1	1,381250E+3	-5,723678E-1	1,381250E+3	3,220059E-1	1,381250E+3	-5,627250E-1	1,381250E+3	3,399286E-1	1,381250E+3	-5,691664E-1	1,381250E+3	4,253498E-1	1,381250E+3	-5,826437E-1	1,381250E+3	6,303565E-1	1,381250E+3	-5,693112E-1	1,381250E+3	7,273895E-1	1,381250E+3	-5,658950E-1
1,382812E+3	3,090151E-1	1,382812E+3	-4,965451E-1	1,382812E+3	3,160616E-1	1,382812E+3	-4,955609E-1	1,382812E+3	3,578721E-1	1,382812E+3	-5,133388E-1	1,382812E+3	4,918726E-1	1,382812E+3	-5,348959E-1	1,382812E+3	6,838977E-1	1,382812E+3	-5,261353E-1	1,382812E+3	7,419557E-1	1,382812E+3	-5,359927E-1	1,382812E+3	3,184630E-1	1,382812E+3	-5,601279E-1	1,382812E+3	3,209066E-1	1,382812E+3	-5,514411E-1	1,382812E+3	3,388702E-1	1,382812E+3	-5,581618E-1	1,382812E+3	4,236686E-1	1,382812E+3	-5,717609E-1	1,382812E+3	6,277609E-1	1,382812E+3	-5,608682E-1	1,382812E+3	7,245133E-1	1,382812E+3	-5,587330E-1
1,384375E+3	3,072505E-1	1,384375E+3	-4,840619E-1	1,384375E+3	3,152041E-1	1,384375E+3	-4,852939E-1	1,384375E+3	3,574931E-1	1,384375E+3	-5,038331E-1	1,384375E+3	4,918259E-1	1,384375E+3	-5,263454E-1	1,384375E+3	6,824858E-1	1,384375E+3	-5,195715E-1	1,384375E+3	7,394358E-1	1,384375E+3	-5,301714E-1	1,384375E+3	3,175779E-1	1,384375E+3	-5,488363E-1	1,384375E+3	3,196213E-1	1,384375E+3	-5,410527E-1	1,384375E+3	3,376217E-1	1,384375E+3	-5,480208E-1	1,384375E+3	4,218030E-1	1,384375E+3	-5,617042E-1	1,384375E+3	6,250265E-1	1,384375E+3	-5,530538E-1	1,384375E+3	7,215329E-1	1,384375E+3	-5,521131E-1
1,385937E+3	3,061279E-1	1,385937E+3	-4,712114E-1	1,385937E+3	3,145995E-1	1,385937E+3	-4,741362E-1	1,385937E+3	3,574022E-1	1,385937E+3	-4,932081E-1	1,385937E+3	4,920894E-1	1,385937E+3	-5,173791E-1	1,385937E+3	6,812080E-1	1,385937E+3	-5,126588E-1	1,385937E+3	7,369740E-1	1,385937E+3	-5,239946E-1	1,385937E+3	3,170041E-1	1,385937E+3	-5,365428E-1	1,385937E+3	3,187990E-1	1,385937E+3	-5,308261E-1	1,385937E+3	3,364556E-1	1,385937E+3	-5,368926E-1	1,385937E+3	4,202151E-1	1,385937E+3	-5,510343E-1	1,385937E+3	6,224945E-1	1,385937E+3	-5,447230E-1	1,385937E+3	7,186551E-1	1,385937E+3	-5,450270E-1
1,387500E+3	3,047439E-1	1,387500E+3	-4,594728E-1	1,387500E+3	3,137332E-1	1,387500E+3	-4,639345E-1	1,387500E+3	3,570122E-1	1,387500E+3	-4,834478E-1	1,387500E+3	4,920489E-1	1,387500E+3	-5,090711E-1	1,387500E+3	6,797478E-1	1,387500E+3	-5,062614E-1	1,387500E+3	7,344061E-1	1,387500E+3	-5,183175E-1	1,387500E+3	3,161701E-1	1,387500E+3	-5,252459E-1	1,387500E+3	3,177809E-1	1,387500E+3	-5,214555E-1	1,387500E+3	3,350890E-1	1,387500E+3	-5,266801E-1	1,387500E+3	4,184284E-1	1,387500E+3	-5,412105E-1	1,387500E+3	6,198157E-1	1,387500E+3	-5,370359E-1	1,387500E+3	7,156708E-1	1,387500E+3	-5,384972E-1
1,389062E+3	3,041574E-1	1,389062E+3	-4,494231E-1	1,389062E+3	3,132231E-1	1,389062E+3	-4,530626E-1	1,389062E+3	3,570677E-1	1,389062E+3	-4,734640E-1	1,389062E+3	4,923835E-1	1,389062E+3	-5,006171E-1	1,389062E+3	6,784216E-1	1,389062E+3	-4,995490E-1	1,389062E+3	7,320217E-1	1,389062E+3	-5,125227E-1	1,389062E+3	3,151566E-1	1,389062E+3	-5,132188E-1	1,389062E+3	3,173069E-1	1,389062E+3	-5,130227E-1	1,389062E+3	3,339441E-1	1,389062E+3	-5,154898E-1	1,389062E+3	4,169141E-1	1,389062E+3	-5,308165E-1	1,389062E+3	6,173185E-1	1,389062E+3	-5,288594E-1	1,389062E+3	7,126560E-1	1,389062E+3	-5,313463E-1
1,390625E+3	3,033193E-1	1,390625E+3	-4,402967E-1	1,390625E+3	3,124280E-1	1,390625E+3	-4,431675E-1	1,390625E+3	3,568097E-1	1,390625E+3	-4,643318E-1	1,390625E+3	4,924091E-1	1,390625E+3	-4,928121E-1	1,390625E+3	6,769125E-1	1,390625E+3	-4,933601E-1	1,390625E+3	7,295343E-1	1,390625E+3	-5,072247E-1	1,390625E+3	3,139015E-1	1,390625E+3	-5,022284E-1	1,390625E+3	3,166409E-1	1,390625E+3	-5,053519E-1	1,390625E+3	3,325774E-1	1,390625E+3	-5,052632E-1	1,390625E+3	4,151870E-1	1,390625E+3	-5,212856E-1	1,390625E+3	6,146676E-1	1,390625E+3	-5,213410E-1	1,390625E+3	7,095327E-1	1,390625E+3	-5,247776E-1
1,392187E+3	3,030534E-1	1,392187E+3	-4,304362E-1	1,392187E+3	3,118725E-1	1,392187E+3	-4,325735E-1	1,392187E+3	3,570137E-1	1,392187E+3	-4,551131E-1	1,392187E+3	4,926627E-1	1,392187E+3	-4,843058E-1	1,392187E+3	6,754249E-1	1,392187E+3	-4,866182E-1	1,392187E+3	7,269393E-1	1,392187E+3	-5,013950E-1	1,392187E+3	3,121033E-1	1,392187E+3	-4,890877E-1	1,392187E+3	3,159978E-1	1,392187E+3	-4,959787E-1	1,392187E+3	3,317291E-1	1,392187E+3	-4,948716E-1	1,392187E+3	4,138605E-1	1,392187E+3	-5,114041E-1	1,392187E+3	6,119565E-1	1,392187E+3	-5,128218E-1	1,392187E+3	7,065346E-1	1,392187E+3	-5,177256E-1
1,393750E+3	3,024933E-1	1,393750E+3	-4,215166E-1	1,393750E+3	3,110187E-1	1,393750E+3	-4,229807E-1	1,393750E+3	3,568947E-1	1,393750E+3	-4,467201E-1	1,393750E+3	4,925900E-1	1,393750E+3	-4,764755E-1	1,393750E+3	6,737508E-1	1,393750E+3	-4,804217E-1	1,393750E+3	7,242437E-1	1,393750E+3	-4,960846E-1	1,393750E+3	3,100767E-1	1,393750E+3	-4,771519E-1	1,393750E+3	3,151349E-1	1,393750E+3	-4,874713E-1	1,393750E+3	3,306385E-1	1,393750E+3	-4,854185E-1	1,393750E+3	4,123058E-1	1,393750E+3	-5,023808E-1	1,393750E+3	6,090816E-1	1,393750E+3	-5,050096E-1	1,393750E+3	7,034233E-1	1,393750E+3	-5,112689E-1
1,395312E+3	3,018102E-1	1,395312E+3	-4,103195E-1	1,395312E+3	3,105482E-1	1,395312E+3	-4,128066E-1	1,395312E+3	3,569952E-1	1,395312E+3	-4,371666E-1	1,395312E+3	4,927687E-1	1,395312E+3	-4,679686E-1	1,395312E+3	6,722420E-1	1,395312E+3	-4,739013E-1	1,395312E+3	7,215923E-1	1,395312E+3	-4,904137E-1	1,395312E+3	3,084735E-1	1,395312E+3	-4,633195E-1	1,395312E+3	3,140487E-1	1,395312E+3	-4,759026E-1	1,395312E+3	3,298415E-1	1,395312E+3	-4,754808E-1	1,395312E+3	4,110543E-1	1,395312E+3	-4,927250E-1	1,395312E+3	6,067178E-1	1,395312E+3	-4,971011E-1	1,395312E+3	7,005941E-1	1,395312E+3	-5,045687E-1
1,396875E+3	3,007960E-1	1,396875E+3	-4,002367E-1	1,396875E+3	3,097577E-1	1,396875E+3	-4,036424E-1	1,396875E+3	3,567416E-1	1,396875E+3	-4,285015E-1	1,396875E+3	4,926034E-1	1,396875E+3	-4,601628E-1	1,396875E+3	6,705449E-1	1,396875E+3	-4,679323E-1	1,396875E+3	7,188416E-1	1,396875E+3	-4,852724E-1	1,396875E+3	3,065763E-1	1,396875E+3	-4,508157E-1	1,396875E+3	3,126943E-1	1,396875E+3	-4,654290E-1	1,396875E+3	3,287897E-1	1,396875E+3	-4,664877E-1	1,396875E+3	4,095566E-1	1,396875E+3	-4,839452E-1	1,396875E+3	6,041783E-1	1,396875E+3	-4,898781E-1	1,396875E+3	6,976471E-1	1,396875E+3	-4,984603E-1
1,398437E+3	3,004179E-1	1,398437E+3	-3,910583E-1	1,398437E+3	3,094460E-1	1,398437E+3	-3,935794E-1	1,398437E+3	3,569577E-1	1,398437E+3	-4,191707E-1	1,398437E+3	4,928866E-1	1,398437E+3	-4,521418E-1	1,398437E+3	6,690175E-1	1,398437E+3	-4,616113E-1	1,398437E+3	7,160081E-1	1,398437E+3	-4,795377E-1	1,398437E+3	3,066257E-1	1,398437E+3	-4,414408E-1	1,398437E+3	3,114352E-1	1,398437E+3	-4,533724E-1	1,398437E+3	3,278949E-1	1,398437E+3	-4,561318E-1	1,398437E+3	4,082825E-1	1,398437E+3	-4,741943E-1	1,398437E+3	6,019319E-1	1,398437E+3	-4,821236E-1	1,398437E+3	6,948800E-1	1,398437E+3	-4,918690E-1
1,400000E+3	2,997214E-1	1,400000E+3	-3,828574E-1	1,400000E+3	3,087738E-1	1,400000E+3	-3,845577E-1	1,400000E+3	3,567899E-1	1,400000E+3	-4,107421E-1	1,400000E+3	4,928170E-1	1,400000E+3	-4,448086E-1	1,400000E+3	6,672995E-1	1,400000E+3	-4,558478E-1	1,400000E+3	7,130754E-1	1,400000E+3	-4,743570E-1	1,400000E+3	3,063502E-1	1,400000E+3	-4,330057E-1	1,400000E+3	3,098808E-1	1,400000E+3	-4,425148E-1	1,400000E+3	3,267166E-1	1,400000E+3	-4,468008E-1	1,400000E+3	4,067394E-1	1,400000E+3	-4,653638E-1	1,400000E+3	5,994958E-1	1,400000E+3	-4,750645E-1	1,400000E+3	6,919877E-1	1,400000E+3	-4,858798E-1
1,401562E+3	2,990981E-1	1,401562E+3	-3,719727E-1	1,401562E+3	3,086147E-1	1,401562E+3	-3,749089E-1	1,401562E+3	3,571177E-1	1,401562E+3	-4,016502E-1	1,401562E+3	4,932678E-1	1,401562E+3	-4,374605E-1	1,401562E+3	6,659838E-1	1,401562E+3	-4,500576E-1	1,401562E+3	7,103725E-1	1,401562E+3	-4,688905E-1	1,401562E+3	3,063957E-1	1,401562E+3	-4,223204E-1	1,401562E+3	3,090879E-1	1,401562E+3	-4,318065E-1	1,401562E+3	3,258248E-1	1,401562E+3	-4,364526E-1	1,401562E+3	4,054166E-1	1,401562E+3	-4,552599E-1	1,401562E+3	5,973583E-1	1,401562E+3	-4,674431E-1	1,401562E+3	6,890126E-1	1,401562E+3	-4,789899E-1
1,403125E+3	2,980815E-1	1,403125E+3	-3,622784E-1	1,403125E+3	3,080632E-1	1,403125E+3	-3,663052E-1	1,403125E+3	3,570305E-1	1,403125E+3	-3,934717E-1	1,403125E+3	4,933623E-1	1,403125E+3	-4,307705E-1	1,403125E+3	6,644770E-1	1,403125E+3	-4,448052E-1	1,403125E+3	7,075668E-1	1,403125E+3	-4,639762E-1	1,403125E+3	3,060379E-1	1,403125E+3	-4,127302E-1	1,403125E+3	3,079723E-1	1,403125E+3	-4,222159E-1	1,403125E+3	3,246222E-1	1,403125E+3	-4,271759E-1	1,403125E+3	4,037915E-1	1,403125E+3	-4,461445E-1	1,403125E+3	5,950157E-1	1,403125E+3	-4,605276E-1	1,403125E+3	6,859034E-1	1,403125E+3	-4,727429E-1
1,404687E+3	2,971617E-1	1,404687E+3	-3,489654E-1	1,404687E+3	3,077400E-1	1,404687E+3	-3,562602E-1	1,404687E+3	3,574831E-1	1,404687E+3	-3,848449E-1	1,404687E+3	4,936681E-1	1,404687E+3	-4,231304E-1	1,404687E+3	6,629067E-1	1,404687E+3	-4,387808E-1	1,404687E+3	7,047274E-1	1,404687E+3	-4,584746E-1	1,404687E+3	3,048670E-1	1,404687E+3	-4,017552E-1	1,404687E+3	3,074565E-1	1,404687E+3	-4,121721E-1	1,404687E+3	3,239306E-1	1,404687E+3	-4,173578E-1	1,404687E+3	4,027941E-1	1,404687E+3	-4,367709E-1	1,404687E+3	5,927214E-1	1,404687E+3	-4,526146E-1	1,404687E+3	6,832721E-1	1,404687E+3	-4,663577E-1
1,406250E+3	2,957251E-1	1,406250E+3	-3,371771E-1	1,406250E+3	3,069832E-1	1,406250E+3	-3,473526E-1	1,406250E+3	3,574959E-1	1,406250E+3	-3,771222E-1	1,406250E+3	4,935892E-1	1,406250E+3	-4,161917E-1	1,406250E+3	6,611368E-1	1,406250E+3	-4,333300E-1	1,406250E+3	7,017830E-1	1,406250E+3	-4,535476E-1	1,406250E+3	3,033580E-1	1,406250E+3	-3,920029E-1	1,406250E+3	3,065843E-1	1,406250E+3	-4,032275E-1	1,406250E+3	3,228989E-1	1,406250E+3	-4,086059E-1	1,406250E+3	4,014686E-1	1,406250E+3	-4,283549E-1	1,406250E+3	5,902036E-1	1,406250E+3	-4,454544E-1	1,406250E+3	6,804970E-1	1,406250E+3	-4,605953E-1
1,407812E+3	2,951778E-1	1,407812E+3	-3,269398E-1	1,407812E+3	3,066290E-1	1,407812E+3	-3,370967E-1	1,407812E+3	3,581166E-1	1,407812E+3	-3,691835E-1	1,407812E+3	4,938513E-1	1,407812E+3	-4,085701E-1	1,407812E+3	6,595487E-1	1,407812E+3	-4,275064E-1	1,407812E+3	6,990498E-1	1,407812E+3	-4,484147E-1	1,407812E+3	3,022866E-1	1,407812E+3	-3,840708E-1	1,407812E+3	3,059659E-1	1,407812E+3	-3,925253E-1	1,407812E+3	3,222438E-1	1,407812E+3	-3,986676E-1	1,407812E+3	4,004817E-1	1,407812E+3	-4,189216E-1	1,407812E+3	5,882102E-1	1,407812E+3	-4,381465E-1	1,407812E+3	6,776444E-1	1,407812E+3	-4,540212E-1
1,409375E+3	2,941599E-1	1,409375E+3	-3,179487E-1	1,409375E+3	3,057863E-1	1,409375E+3	-3,280543E-1	1,409375E+3	3,582784E-1	1,409375E+3	-3,621166E-1	1,409375E+3	4,937044E-1	1,409375E+3	-4,016699E-1	1,409375E+3	6,577566E-1	1,409375E+3	-4,222621E-1	1,409375E+3	6,962108E-1	1,409375E+3	-4,438511E-1	1,409375E+3	3,009470E-1	1,409375E+3	-3,771284E-1	1,409375E+3	3,049345E-1	1,409375E+3	-3,830426E-1	1,409375E+3	3,212040E-1	1,409375E+3	-3,898541E-1	1,409375E+3	3,991308E-1	1,409375E+3	-4,104894E-1	1,409375E+3	5,859805E-1	1,409375E+3	-4,315654E-1	1,409375E+3	6,746402E-1	1,409375E+3	-4,481076E-1
1,410937E+3	2,940592E-1	1,410937E+3	-3,108817E-1	1,410937E+3	3,058601E-1	1,410937E+3	-3,194573E-1	1,410937E+3	3,589191E-1	1,410937E+3	-3,540901E-1	1,410937E+3	4,939608E-1	1,410937E+3	-3,942921E-1	1,410937E+3	6,561252E-1	1,410937E+3	-4,166084E-1	1,410937E+3	6,934204E-1	1,410937E+3	-4,388482E-1	1,410937E+3	3,002435E-1	1,410937E+3	-3,686577E-1	1,410937E+3	3,043580E-1	1,410937E+3	-3,729527E-1	1,410937E+3	3,205752E-1	1,410937E+3	-3,797859E-1	1,410937E+3	3,983215E-1	1,410937E+3	-4,014720E-1	1,410937E+3	5,838092E-1	1,410937E+3	-4,239745E-1	1,410937E+3	6,720906E-1	1,410937E+3	-4,420413E-1
1,412500E+3	2,935489E-1	1,412500E+3	-3,047764E-1	1,412500E+3	3,054347E-1	1,412500E+3	-3,119370E-1	1,412500E+3	3,590542E-1	1,412500E+3	-3,469703E-1	1,412500E+3	4,937913E-1	1,412500E+3	-3,876370E-1	1,412500E+3	6,542850E-1	1,412500E+3	-4,115410E-1	1,412500E+3	6,905222E-1	1,412500E+3	-4,344258E-1	1,412500E+3	2,991855E-1	1,412500E+3	-3,612567E-1	1,412500E+3	3,033456E-1	1,412500E+3	-3,640758E-1	1,412500E+3	3,195110E-1	1,412500E+3	-3,709049E-1	1,412500E+3	3,971163E-1	1,412500E+3	-3,934507E-1	1,412500E+3	5,813797E-1	1,412500E+3	-4,171580E-1	1,412500E+3	6,693798E-1	1,412500E+3	-4,366135E-1
